
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 1759
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 1759, -, 1.0, -, 20.6, 21.5, 0.0, "Hector Mine", 1999, "12440 Imperial Hwy_ North Grn", 7.13, strike slip, 176.59, 176.59, 276.39, 0.0, 1.0, RSN1759_HECTOR_IMH090.AT2, RSN1759_HECTOR_IMH180.AT2 , RSN1759_HECTOR_IMH-UP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-1759 RotD50 pSa (g)
10.0,0.00099214,0.00099214,0.00099214,0.00099214
11.0,0.0009496,0.0009496,0.0009496,0.0009496
12.0,0.00082733,0.00082733,0.00082733,0.00082733
13.0,0.00070376,0.00070376,0.00070376,0.00070376
14.0,0.00063601,0.00063601,0.00063601,0.00063601
15.0,0.00051793,0.00051793,0.00051793,0.00051793
20.0,0.00026194,0.00026194,0.00026194,0.00026194

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-1759 Horizontal-1 pSa (g),RSN-1759 Horizontal-2 pSa (g),RSN-1759 Vertical pSa (g)
0.01,0.02365861,0.02407695,0.0159
0.02,0.0237353,0.02416999,0.0161
0.022,0.02376153,0.02420896,0.0162
0.025,0.02379217,0.02424544,0.0164
0.029,0.02379766,0.02429763,0.0166
0.03,0.02382119,0.02430928,0.0165
0.032,0.02388138,0.02440985,0.0166
0.035,0.02396063,0.02452877,0.0167
0.036,0.02400011,0.02454926,0.0169
0.04,0.02400278,0.02457626,0.0173
0.042,0.0240455,0.02461559,0.0176
0.044,0.02391984,0.0246644,0.0178
0.045,0.02383868,0.02472474,0.018
0.046,0.02377412,0.0248077,0.0184
0.048,0.02388999,0.02497169,0.019
0.05,0.02399206,0.02512213,0.0186
0.055,0.02415254,0.02520738,0.0203
0.06,0.02439062,0.02537595,0.0221
0.065,0.02386591,0.02523944,0.0253
0.067,0.02354209,0.02482496,0.0261
0.07,0.02481399,0.02396887,0.0271
0.075,0.02615019,0.02771322,0.029
0.08,0.02633696,0.02811798,0.0304
0.085,0.02627659,0.02876871,0.0249
0.09,0.0271295,0.03086289,0.0234
0.095,0.02530352,0.03242419,0.0241
0.1,0.02720134,0.03296691,0.0279
0.11,0.03241755,0.03088695,0.0335
0.12,0.0298314,0.03096886,0.0362
0.13,0.02898909,0.03448786,0.0404
0.133,0.02683378,0.03570156,0.0422
0.14,0.02738188,0.04111001,0.0492
0.15,0.02696811,0.0402728,0.0641
0.16,0.02799262,0.0340936,0.0569
0.17,0.02766927,0.02838768,0.0544
0.18,0.02698807,0.02484021,0.0485
0.19,0.032843,0.02919469,0.0451
0.2,0.03435456,0.03685662,0.046
0.22,0.0305309,0.0463616,0.04
0.24,0.03828683,0.04902024,0.0381
0.25,0.04152839,0.05672737,0.0412
0.26,0.04892631,0.06537753,0.0395
0.28,0.05811346,0.06706151,0.0491
0.29,0.05637361,0.05808097,0.0446
0.3,0.05544665,0.05685981,0.039
0.32,0.05163603,0.05154835,0.0332
0.34,0.05272299,0.04808507,0.033
0.35,0.06386136,0.04446036,0.0335
0.36,0.0708555,0.04027285,0.0363
0.38,0.06577354,0.04195609,0.032
0.4,0.05181617,0.04964814,0.0241
0.42,0.04885497,0.04338439,0.0207
0.44,0.05171167,0.03770034,0.0245
0.45,0.05497479,0.0350464,0.025
0.46,0.05789463,0.0305546,0.025
0.48,0.0607909,0.02854766,0.0242
0.5,0.06012854,0.02953202,0.0217
0.55,0.05604342,0.04410547,0.0196
0.6,0.05740918,0.05163951,0.0181
0.65,0.05040235,0.03692153,0.0196
0.667,0.04830209,0.03266893,0.0194
0.7,0.04645901,0.02926843,0.0172
0.75,0.04216895,0.02819265,0.0146
0.8,0.03652042,0.02668917,0.0142
0.85,0.03533359,0.03284343,0.0127
0.9,0.03430961,0.03427742,0.0131
0.95,0.03593227,0.03048255,0.0111
1.0,0.03547468,0.03245766,0.00892
1.1,0.03718408,0.04030912,0.0101
1.2,0.0452841,0.03596366,0.0117
1.3,0.04178818,0.02795379,0.0105
1.4,0.0348753,0.02626386,0.00792
1.5,0.02875498,0.02227635,0.00724
1.6,0.0245942,0.01836948,0.00617
1.7,0.01566709,0.01379498,0.00527
1.8,0.01169916,0.01138133,0.00511
1.9,0.01191201,0.01199985,0.00542
2.0,0.01180371,0.01316163,0.00588
2.2,0.01062269,0.01482003,0.00362
2.4,0.00839955,0.01851648,0.00289
2.5,0.00859803,0.01874429,0.00271
2.6,0.00849635,0.01797437,0.00237
2.8,0.00812413,0.01583466,0.00194
3.0,0.00746225,0.01370213,0.00171
3.2,0.00707409,0.01184087,0.00192
3.4,0.00628697,0.01043531,0.0019
3.5,0.00563448,0.00979385,0.0018
3.6,0.00560353,0.00915109,0.00168
3.8,0.00501913,0.00770546,0.00148
4.0,0.00407335,0.00659784,0.00142
4.2,0.00336992,0.00583132,0.00118
4.4,0.00306377,0.00541737,0.00104
4.6,0.0028854,0.00507395,0.000945
4.8,0.00262546,0.00462267,0.000874
5.0,0.0022939,0.00410048,0.000797
5.5,0.0017365,0.00305831,0.000773
6.0,0.00176888,0.00261315,0.00082
6.5,0.00176917,0.0022897,0.000769
7.0,0.00146216,0.00185479,0.000797
7.5,0.00107372,0.00146343,0.000766
8.0,0.00094836,0.00125611,0.000727
8.5,0.00077674,0.00121405,0.000677
9.0,0.00059363,0.00125873,0.000605
9.5,0.00044614,0.00132323,0.000534
10.0,0.00040391,0.00136457,0.000484
11.0,0.00032783,0.00131585,0.00038
12.0,0.00032004,0.00110641,0.000364
13.0,0.00038291,0.00084288,0.000325
14.0,0.00038976,0.00070838,0.000252
15.0,0.00034276,0.00068996,0.000187
20.0,0.00019017,0.00034827,7.75e-05
