
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 244
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 244, -, 1.0, -, 1.7, 7.5, 0.1, "Mammoth Lakes-05", 1980, "Convict Creek", 5.7, strike slip, 6.06, 7.33, 382.12, 0.25, 1.0, RSN244_MAMMOTH.K_K-CVK090.AT2, RSN244_MAMMOTH.K_K-CVK180.AT2 , RSN244_MAMMOTH.K_K-CVK-UP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-244 RotD50 pSa (g)
1.4,0.01792821,0.01792821,0.01792821,0.01792821
1.5,0.01836699,0.01836699,0.01836699,0.01836699
1.6,0.01785609,0.01785609,0.01785609,0.01785609
1.7,0.01622711,0.01622711,0.01622711,0.01622711
1.8,0.01467453,0.01467453,0.01467453,0.01467453
1.9,0.01278107,0.01278107,0.01278107,0.01278107
2.0,0.01133932,0.01133932,0.01133932,0.01133932
2.2,0.00882598,0.00882598,0.00882598,0.00882598
2.4,0.00675832,0.00675832,0.00675832,0.00675832
2.5,0.00613671,0.00613671,0.00613671,0.00613671
2.6,0.00553462,0.00553462,0.00553462,0.00553462
2.8,0.00449915,0.00449915,0.00449915,0.00449915
3.0,0.00380026,0.00380026,0.00380026,0.00380026
3.2,0.0032552,0.0032552,0.0032552,0.0032552
3.4,0.0027853,0.0027853,0.0027853,0.0027853
3.5,0.00263091,0.00263091,0.00263091,0.00263091
3.6,0.00248767,0.00248767,0.00248767,0.00248767
3.8,0.0022305,0.0022305,0.0022305,0.0022305
4.0,0.00200832,0.00200832,0.00200832,0.00200832
4.2,0.00181534,0.00181534,0.00181534,0.00181534
4.4,0.00164641,0.00164641,0.00164641,0.00164641
4.6,0.00149626,0.00149626,0.00149626,0.00149626
4.8,0.00136745,0.00136745,0.00136745,0.00136745
5.0,0.001254,0.001254,0.001254,0.001254
5.5,0.00101955,0.00101955,0.00101955,0.00101955
6.0,0.00084577,0.00084577,0.00084577,0.00084577
6.5,0.00070984,0.00070984,0.00070984,0.00070984
7.0,0.00060995,0.00060995,0.00060995,0.00060995
7.5,0.00053017,0.00053017,0.00053017,0.00053017
8.0,0.00046509,0.00046509,0.00046509,0.00046509
8.5,0.00041132,0.00041132,0.00041132,0.00041132
9.0,0.00036638,0.00036638,0.00036638,0.00036638
9.5,0.00032843,0.00032843,0.00032843,0.00032843
10.0,0.0002961,0.0002961,0.0002961,0.0002961
11.0,0.00024429,0.00024429,0.00024429,0.00024429
12.0,0.00020496,0.00020496,0.00020496,0.00020496
13.0,0.00017439,0.00017439,0.00017439,0.00017439
14.0,0.00015024,0.00015024,0.00015024,0.00015024
15.0,0.00013079,0.00013079,0.00013079,0.00013079
20.0,7.342e-05,7.342e-05,7.342e-05,7.342e-05

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-244 Horizontal-1 pSa (g),RSN-244 Horizontal-2 pSa (g),RSN-244 Vertical pSa (g)
0.01,0.1349472,0.09972339,0.0501
0.02,0.1365561,0.1015443,0.059
0.022,0.1371934,0.1024817,0.0639
0.025,0.1373838,0.1022589,0.0723
0.029,0.1360645,0.1033154,0.0887
0.03,0.1367993,0.1031754,0.0979
0.032,0.1394342,0.1079063,0.111
0.035,0.1403705,0.1200445,0.119
0.036,0.1426234,0.1240113,0.132
0.04,0.1515519,0.1439504,0.142
0.042,0.1636598,0.1676445,0.177
0.044,0.1701024,0.1950321,0.205
0.045,0.1632641,0.2134239,0.202
0.046,0.1496684,0.229333,0.197
0.048,0.1407788,0.247771,0.179
0.05,0.156836,0.2533378,0.151
0.055,0.1825328,0.2279199,0.126
0.06,0.1764869,0.1638456,0.115
0.065,0.1769592,0.1213936,0.0964
0.067,0.1623456,0.1253611,0.0856
0.07,0.1522566,0.1298189,0.0792
0.075,0.149131,0.1561398,0.0977
0.08,0.1585245,0.1711004,0.0826
0.085,0.1751692,0.1936237,0.0814
0.09,0.2021281,0.2374958,0.0823
0.095,0.2150653,0.2733928,0.0961
0.1,0.2169693,0.3077227,0.129
0.11,0.2138201,0.2667256,0.0974
0.12,0.1958173,0.2176233,0.111
0.13,0.1874088,0.2257581,0.111
0.133,0.197566,0.2246604,0.107
0.14,0.228572,0.210515,0.0895
0.15,0.2553731,0.163929,0.0745
0.16,0.264881,0.1449811,0.0896
0.17,0.2757128,0.1192703,0.114
0.18,0.276682,0.1055132,0.11
0.19,0.2857372,0.1246381,0.132
0.2,0.2805281,0.1462124,0.169
0.22,0.238038,0.156797,0.155
0.24,0.2034884,0.150445,0.128
0.25,0.1931378,0.1543811,0.114
0.26,0.1996751,0.1685243,0.137
0.28,0.2268899,0.2053396,0.167
0.29,0.2381674,0.2147802,0.168
0.3,0.2458514,0.2132227,0.179
0.32,0.251737,0.2177574,0.204
0.34,0.2503881,0.2078954,0.182
0.35,0.2479496,0.1958115,0.161
0.36,0.2447107,0.1814981,0.142
0.38,0.2371747,0.1497428,0.117
0.4,0.2279641,0.1191365,0.124
0.42,0.2181409,0.09717565,0.134
0.44,0.2084892,0.08057387,0.136
0.45,0.2037904,0.0807482,0.133
0.46,0.1992045,0.08475565,0.128
0.48,0.1937805,0.09123399,0.127
0.5,0.1923242,0.09187958,0.112
0.55,0.1860317,0.09917439,0.0951
0.6,0.1691669,0.09756366,0.105
0.65,0.1497824,0.08557655,0.101
0.667,0.142357,0.08169729,0.0999
0.7,0.1273302,0.0737953,0.0896
0.75,0.1051014,0.06038018,0.0622
0.8,0.09011302,0.04737309,0.0445
0.85,0.09695174,0.03654791,0.0345
0.9,0.09116466,0.02677472,0.0306
0.95,0.07754058,0.02220684,0.0313
1.0,0.06070752,0.02047765,0.0331
1.1,0.03814659,0.01861174,0.0333
1.2,0.02950442,0.01617894,0.0284
1.3,0.02407944,0.01426279,0.0302
1.4,0.02130498,0.01488048,0.0281
1.5,0.02049322,0.01445019,0.0245
1.6,0.01917606,0.01484205,0.0214
1.7,0.01890628,0.01276143,0.0174
1.8,0.01785263,0.01060116,0.015
1.9,0.01635955,0.00947274,0.0137
2.0,0.01467672,0.00799124,0.0123
2.2,0.01134701,0.00660872,0.00995
2.4,0.00856331,0.00576937,0.00801
2.5,0.00740869,0.00533003,0.00719
2.6,0.00638539,0.00490059,0.00647
2.8,0.0049663,0.00410718,0.00526
3.0,0.0043018,0.00342551,0.00432
3.2,0.00376168,0.00285774,0.00359
3.4,0.00331697,0.00239193,0.00301
3.5,0.00312357,0.00219254,0.00276
3.6,0.00294659,0.00201258,0.00254
3.8,0.00263494,0.00170379,0.00217
4.0,0.00237026,0.00145221,0.00188
4.2,0.0021436,0.00126859,0.00163
4.4,0.00194801,0.00115739,0.00143
4.6,0.00177807,0.00105941,0.00126
4.8,0.00162959,0.0010538,0.00112
5.0,0.001499,0.00103521,0.001
5.5,0.00123393,0.00079865,0.000776
6.0,0.00103357,0.00066724,0.000647
6.5,0.00087845,0.00052565,0.000557
7.0,0.00075588,0.00045179,0.000484
7.5,0.00065734,0.0003924,0.000424
8.0,0.00057692,0.00034396,0.000374
8.5,0.00051044,0.00030394,0.000333
9.0,0.00045485,0.00027053,0.000298
9.5,0.00040788,0.00024233,0.000268
10.0,0.00036784,0.00021833,0.000242
11.0,0.00030364,0.00017992,0.000201
12.0,0.00025491,0.00015084,0.000169
13.0,0.00021705,0.00012829,0.000145
14.0,0.00018705,0.00011045,0.000125
15.0,0.00016286,9.61e-05,0.000109
20.0,9.149e-05,5.386e-05,6.16e-05
