
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 719
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 719, -, 1.0, -, 10.6, 14.3, 0.3, "Superstition Hills-02", 1987, "Brawley Airport", 6.54, strike slip, 17.03, 17.03, 208.71, 0.25, 1.0, RSN719_SUPER.B_B-BRA225.AT2, RSN719_SUPER.B_B-BRA315.AT2 ,  -----   

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-719 RotD50 pSa (g)
0.22,0.2379258,0.2379258,0.2379258,0.2379258
0.24,0.2010905,0.2010905,0.2010905,0.2010905
0.25,0.2209894,0.2209894,0.2209894,0.2209894
0.26,0.2485401,0.2485401,0.2485401,0.2485401
0.28,0.2683593,0.2683593,0.2683593,0.2683593
0.29,0.2488418,0.2488418,0.2488418,0.2488418
0.3,0.2399002,0.2399002,0.2399002,0.2399002
0.32,0.23578,0.23578,0.23578,0.23578
0.34,0.264761,0.264761,0.264761,0.264761
0.35,0.2672629,0.2672629,0.2672629,0.2672629
0.36,0.2648541,0.2648541,0.2648541,0.2648541
0.38,0.22963,0.22963,0.22963,0.22963
0.4,0.2215217,0.2215217,0.2215217,0.2215217
0.42,0.2302782,0.2302782,0.2302782,0.2302782
0.44,0.2326151,0.2326151,0.2326151,0.2326151
0.45,0.2325989,0.2325989,0.2325989,0.2325989
0.46,0.2260738,0.2260738,0.2260738,0.2260738
0.48,0.2189175,0.2189175,0.2189175,0.2189175
0.5,0.2290357,0.2290357,0.2290357,0.2290357
0.55,0.1723591,0.1723591,0.1723591,0.1723591
0.6,0.173062,0.173062,0.173062,0.173062
0.65,0.1576039,0.1576039,0.1576039,0.1576039
0.667,0.1467759,0.1467759,0.1467759,0.1467759
0.7,0.1360555,0.1360555,0.1360555,0.1360555
0.75,0.1451057,0.1451057,0.1451057,0.1451057
0.8,0.1427668,0.1427668,0.1427668,0.1427668
0.85,0.1365476,0.1365476,0.1365476,0.1365476
0.9,0.1311954,0.1311954,0.1311954,0.1311954
0.95,0.1611474,0.1611474,0.1611474,0.1611474
1.0,0.1835411,0.1835411,0.1835411,0.1835411
1.1,0.1602348,0.1602348,0.1602348,0.1602348
1.2,0.1225136,0.1225136,0.1225136,0.1225136
1.3,0.1201824,0.1201824,0.1201824,0.1201824
1.4,0.1277285,0.1277285,0.1277285,0.1277285
1.5,0.1058852,0.1058852,0.1058852,0.1058852
1.6,0.0771359,0.0771359,0.0771359,0.0771359
1.7,0.06771617,0.06771617,0.06771617,0.06771617
1.8,0.06384259,0.06384259,0.06384259,0.06384259
1.9,0.06073448,0.06073448,0.06073448,0.06073448
2.0,0.05831651,0.05831651,0.05831651,0.05831651
2.2,0.06130968,0.06130968,0.06130968,0.06130968
2.4,0.04980053,0.04980053,0.04980053,0.04980053
2.5,0.04892146,0.04892146,0.04892146,0.04892146
2.6,0.04968806,0.04968806,0.04968806,0.04968806
2.8,0.04798162,0.04798162,0.04798162,0.04798162
3.0,0.04651891,0.04651891,0.04651891,0.04651891
3.2,0.04379167,0.04379167,0.04379167,0.04379167
3.4,0.0433321,0.0433321,0.0433321,0.0433321
3.5,0.04245177,0.04245177,0.04245177,0.04245177
3.6,0.04246942,0.04246942,0.04246942,0.04246942
3.8,0.04451275,0.04451275,0.04451275,0.04451275
4.0,0.04471666,0.04471666,0.04471666,0.04471666
4.2,0.04353392,0.04353392,0.04353392,0.04353392
4.4,0.04241387,0.04241387,0.04241387,0.04241387
4.6,0.0381952,0.0381952,0.0381952,0.0381952
4.8,0.03246461,0.03246461,0.03246461,0.03246461
5.0,0.02705993,0.02705993,0.02705993,0.02705993
5.5,0.02061852,0.02061852,0.02061852,0.02061852
6.0,0.01655285,0.01655285,0.01655285,0.01655285
6.5,0.01432388,0.01432388,0.01432388,0.01432388
7.0,0.01132862,0.01132862,0.01132862,0.01132862
7.5,0.00903181,0.00903181,0.00903181,0.00903181
8.0,0.00700023,0.00700023,0.00700023,0.00700023
8.5,0.00552981,0.00552981,0.00552981,0.00552981
9.0,0.00472167,0.00472167,0.00472167,0.00472167
9.5,0.00416924,0.00416924,0.00416924,0.00416924
10.0,0.00363953,0.00363953,0.00363953,0.00363953
11.0,0.00273714,0.00273714,0.00273714,0.00273714
12.0,0.00207673,0.00207673,0.00207673,0.00207673
13.0,0.00161709,0.00161709,0.00161709,0.00161709
14.0,0.00129943,0.00129943,0.00129943,0.00129943
15.0,0.00107574,0.00107574,0.00107574,0.00107574
20.0,0.00056358,0.00056358,0.00056358,0.00056358

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-719 Horizontal-1 pSa (g),RSN-719 Horizontal-2 pSa (g),RSN-719 Vertical pSa (g)
0.01,0.1473148,0.1120365,
0.02,0.1462804,0.1141225,
0.022,0.1469665,0.1152987,
0.025,0.15026,0.1168052,
0.029,0.1571444,0.1215576,
0.03,0.157369,0.1228814,
0.032,0.1583418,0.1250404,
0.035,0.1658723,0.1220068,
0.036,0.169773,0.1241987,
0.04,0.1792956,0.1332363,
0.042,0.1813985,0.134846,
0.044,0.1802129,0.1355572,
0.045,0.1813356,0.136655,
0.046,0.1840247,0.1380935,
0.048,0.1922058,0.1384138,
0.05,0.1966269,0.1359371,
0.055,0.1959082,0.1564922,
0.06,0.2034317,0.1785122,
0.065,0.2237724,0.2336102,
0.067,0.2242464,0.2633902,
0.07,0.2630447,0.2855822,
0.075,0.2853389,0.289781,
0.08,0.3016117,0.3480561,
0.085,0.3274941,0.3652701,
0.09,0.3124722,0.4316404,
0.095,0.3029127,0.4966481,
0.1,0.3328575,0.4972408,
0.11,0.2696773,0.3432412,
0.12,0.2831058,0.2969153,
0.13,0.235467,0.298592,
0.133,0.2256656,0.3002371,
0.14,0.2558542,0.2855308,
0.15,0.3002494,0.2935537,
0.16,0.2714562,0.2943085,
0.17,0.2552727,0.2963799,
0.18,0.281569,0.2570667,
0.19,0.3050604,0.2196089,
0.2,0.296911,0.18254,
0.22,0.3059702,0.1530281,
0.24,0.2779014,0.1752918,
0.25,0.2674949,0.2130283,
0.26,0.2671498,0.2469341,
0.28,0.2729911,0.3004635,
0.29,0.2484009,0.2980688,
0.3,0.2063834,0.2724786,
0.32,0.2670723,0.2142161,
0.34,0.2991706,0.2429736,
0.35,0.3027637,0.23092,
0.36,0.2951058,0.1911838,
0.38,0.2659196,0.1624162,
0.4,0.2710694,0.191752,
0.42,0.3105576,0.2153375,
0.44,0.2655684,0.2142118,
0.45,0.2346279,0.2029855,
0.46,0.2399839,0.2041825,
0.48,0.2470436,0.1818938,
0.5,0.2472803,0.1984071,
0.55,0.1875657,0.1710556,
0.6,0.1804453,0.1278645,
0.65,0.1603509,0.1041555,
0.667,0.1590188,0.09989993,
0.7,0.1602852,0.1214007,
0.75,0.1457865,0.1492648,
0.8,0.1480024,0.1360102,
0.85,0.1316887,0.144808,
0.9,0.1351589,0.1229395,
0.95,0.1536682,0.1373275,
1.0,0.1821972,0.1459876,
1.1,0.1210304,0.2004584,
1.2,0.09831049,0.1538899,
1.3,0.08443533,0.1469233,
1.4,0.08689562,0.1459429,
1.5,0.06174943,0.1196699,
1.6,0.06595562,0.08536373,
1.7,0.06755825,0.08098222,
1.8,0.0653891,0.07379171,
1.9,0.06147562,0.06341937,
2.0,0.04815516,0.06958324,
2.2,0.03462171,0.07542007,
2.4,0.04431288,0.05263645,
2.5,0.0448022,0.05116355,
2.6,0.04938527,0.05059259,
2.8,0.04696332,0.04977008,
3.0,0.03350627,0.06085069,
3.2,0.02190932,0.05936142,
3.4,0.01592204,0.05728011,
3.5,0.0144339,0.05640337,
3.6,0.01393622,0.05657641,
3.8,0.01285345,0.06044416,
4.0,0.01151895,0.06060756,
4.2,0.01017391,0.06095216,
4.4,0.00926962,0.0599719,
4.6,0.00993788,0.05389908,
4.8,0.00973917,0.0455296,
5.0,0.00977655,0.0376244,
5.5,0.01002046,0.02483944,
6.0,0.00899708,0.02134871,
6.5,0.00653005,0.01739513,
7.0,0.00575033,0.01451898,
7.5,0.00446148,0.01214248,
8.0,0.00325619,0.00965747,
8.5,0.00237661,0.00751537,
9.0,0.00202889,0.00637021,
9.5,0.00178556,0.00548683,
10.0,0.0015756,0.00469944,
11.0,0.00124192,0.00353569,
12.0,0.00099807,0.00267575,
13.0,0.00081784,0.00207098,
14.0,0.00068225,0.00165263,
15.0,0.00057825,0.00136003,
20.0,0.00030088,0.00070003,
