
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 562
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 562, -, 1.0, -, 3.6, 16.2, 0.2, "Chalfant Valley-04", 1986, "Bishop - LADWP South St", 5.44, strike slip, 23.99, 24.75, 303.47, 0.1625, 1.0, RSN562_CHALFANT.B_D-LAD180.AT2, RSN562_CHALFANT.B_D-LAD270.AT2 , RSN562_CHALFANT.B_D-LAD-UP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-562 RotD50 pSa (g)
1.2,0.07837295,0.07837295,0.07837295,0.07837295
1.3,0.07668924,0.07668924,0.07668924,0.07668924
1.4,0.06799425,0.06799425,0.06799425,0.06799425
1.5,0.06820063,0.06820063,0.06820063,0.06820063
1.6,0.06103627,0.06103627,0.06103627,0.06103627
1.7,0.05194639,0.05194639,0.05194639,0.05194639
1.8,0.04723016,0.04723016,0.04723016,0.04723016
1.9,0.04646724,0.04646724,0.04646724,0.04646724
2.0,0.03689927,0.03689927,0.03689927,0.03689927
2.2,0.03166818,0.03166818,0.03166818,0.03166818
2.4,0.02920939,0.02920939,0.02920939,0.02920939
2.5,0.02533203,0.02533203,0.02533203,0.02533203
2.6,0.02397701,0.02397701,0.02397701,0.02397701
2.8,0.01951322,0.01951322,0.01951322,0.01951322
3.0,0.01832409,0.01832409,0.01832409,0.01832409
3.2,0.01670377,0.01670377,0.01670377,0.01670377
3.4,0.0146968,0.0146968,0.0146968,0.0146968
3.5,0.01361007,0.01361007,0.01361007,0.01361007
3.6,0.01255257,0.01255257,0.01255257,0.01255257
3.8,0.01039911,0.01039911,0.01039911,0.01039911
4.0,0.00923945,0.00923945,0.00923945,0.00923945
4.2,0.00880846,0.00880846,0.00880846,0.00880846
4.4,0.00885642,0.00885642,0.00885642,0.00885642
4.6,0.00838484,0.00838484,0.00838484,0.00838484
4.8,0.00760651,0.00760651,0.00760651,0.00760651
5.0,0.00655432,0.00655432,0.00655432,0.00655432
5.5,0.0048387,0.0048387,0.0048387,0.0048387
6.0,0.00392373,0.00392373,0.00392373,0.00392373
6.5,0.00312584,0.00312584,0.00312584,0.00312584
7.0,0.00253448,0.00253448,0.00253448,0.00253448
7.5,0.00219159,0.00219159,0.00219159,0.00219159
8.0,0.00191175,0.00191175,0.00191175,0.00191175
8.5,0.00168114,0.00168114,0.00168114,0.00168114
9.0,0.00148933,0.00148933,0.00148933,0.00148933
9.5,0.00132837,0.00132837,0.00132837,0.00132837
10.0,0.001192,0.001192,0.001192,0.001192
11.0,0.00097337,0.00097337,0.00097337,0.00097337
12.0,0.00080988,0.00080988,0.00080988,0.00080988
13.0,0.00068461,0.00068461,0.00068461,0.00068461
14.0,0.00058656,0.00058656,0.00058656,0.00058656
15.0,0.00050837,0.00050837,0.00050837,0.00050837
20.0,0.00028051,0.00028051,0.00028051,0.00028051

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-562 Horizontal-1 pSa (g),RSN-562 Horizontal-2 pSa (g),RSN-562 Vertical pSa (g)
0.01,0.1877299,0.124498,0.0639
0.02,0.1884692,0.1251496,0.065
0.022,0.188616,0.1255253,0.0684
0.025,0.1892436,0.1260325,0.074
0.029,0.1889819,0.1265287,0.104
0.03,0.1891603,0.1262643,0.11
0.032,0.1895927,0.1268616,0.114
0.035,0.1904398,0.1237588,0.144
0.036,0.1910082,0.1251008,0.155
0.04,0.1913049,0.1316027,0.155
0.042,0.1928017,0.1347682,0.152
0.044,0.1908159,0.1336117,0.129
0.045,0.1908975,0.1321227,0.121
0.046,0.1932147,0.1342625,0.121
0.048,0.1949829,0.142045,0.122
0.05,0.1954108,0.1493331,0.151
0.055,0.2022085,0.1657552,0.133
0.06,0.1932018,0.1778878,0.115
0.065,0.2173281,0.2009502,0.122
0.067,0.2079327,0.2165048,0.12
0.07,0.1858652,0.2472032,0.134
0.075,0.1982246,0.2862253,0.172
0.08,0.2207298,0.3014813,0.17
0.085,0.236803,0.2934543,0.193
0.09,0.255357,0.258872,0.172
0.095,0.289199,0.3087769,0.194
0.1,0.3187616,0.3720149,0.177
0.11,0.3063034,0.3511244,0.14
0.12,0.3129983,0.3015306,0.151
0.13,0.2948481,0.2760673,0.161
0.133,0.2745962,0.2570057,0.157
0.14,0.2753079,0.2218707,0.144
0.15,0.2732241,0.242905,0.127
0.16,0.2587951,0.2943151,0.125
0.17,0.2941183,0.2939211,0.13
0.18,0.2949721,0.2910551,0.14
0.19,0.3233907,0.2973309,0.142
0.2,0.3518574,0.278087,0.13
0.22,0.4240263,0.3505678,0.127
0.24,0.3976077,0.3955371,0.115
0.25,0.3696885,0.3787182,0.118
0.26,0.3410322,0.3704888,0.117
0.28,0.3791493,0.3028488,0.0905
0.29,0.4036258,0.2808079,0.102
0.3,0.4231446,0.2657482,0.106
0.32,0.4489764,0.2258995,0.109
0.34,0.4596256,0.1801828,0.143
0.35,0.4828857,0.159419,0.151
0.36,0.5024816,0.1511078,0.154
0.38,0.4958439,0.1625817,0.146
0.4,0.5023836,0.1566927,0.123
0.42,0.4962832,0.1599491,0.1
0.44,0.4873527,0.1408274,0.088
0.45,0.4786919,0.1414629,0.0863
0.46,0.4678763,0.1433662,0.0865
0.48,0.4418728,0.1530327,0.0875
0.5,0.4123078,0.1688275,0.0843
0.55,0.3330972,0.1808228,0.0669
0.6,0.2639628,0.1785874,0.0419
0.65,0.2116052,0.1638095,0.0396
0.667,0.1969371,0.1597199,0.038
0.7,0.1739071,0.1541076,0.0417
0.75,0.1530498,0.1479689,0.047
0.8,0.1281119,0.1398371,0.0424
0.85,0.1127014,0.1289165,0.0495
0.9,0.108969,0.1172061,0.0505
0.95,0.08849468,0.1065935,0.0533
1.0,0.08158194,0.09748852,0.054
1.1,0.06969727,0.08366516,0.044
1.2,0.08069262,0.07545357,0.0475
1.3,0.09415798,0.06829686,0.0415
1.4,0.08997387,0.0614604,0.0267
1.5,0.07596395,0.06317782,0.0292
1.6,0.06409173,0.05943279,0.0353
1.7,0.0469797,0.05707423,0.0305
1.8,0.03631869,0.05850857,0.0252
1.9,0.03142308,0.05634264,0.0227
2.0,0.02888131,0.0434241,0.0204
2.2,0.02296766,0.03306461,0.0132
2.4,0.01980257,0.03686037,0.0103
2.5,0.01843238,0.03141096,0.0086
2.6,0.01850968,0.02822671,0.00791
2.8,0.01685846,0.02400623,0.00614
3.0,0.01590169,0.01963297,0.00489
3.2,0.01498138,0.01829581,0.00539
3.4,0.01332307,0.01612294,0.00545
3.5,0.01237842,0.01509291,0.00483
3.6,0.01108894,0.01445153,0.00398
3.8,0.00942966,0.01318082,0.00258
4.0,0.00924262,0.01196858,0.00213
4.2,0.0088701,0.01076945,0.00211
4.4,0.00845493,0.00962943,0.00192
4.6,0.00755076,0.00860008,0.00151
4.8,0.00704097,0.00790897,0.00134
5.0,0.00627911,0.00699194,0.00135
5.5,0.00396113,0.00576046,0.00107
6.0,0.00288686,0.00413689,0.00074
6.5,0.00248959,0.00348854,0.000614
7.0,0.0021676,0.00261464,0.000541
7.5,0.00190348,0.00222298,0.000494
8.0,0.00168436,0.00193689,0.000453
8.5,0.00150057,0.00170303,0.000404
9.0,0.00134499,0.0015079,0.000347
9.5,0.00121219,0.00134366,0.000289
10.0,0.00109798,0.00120431,0.00024
11.0,0.00091283,0.00098281,0.000173
12.0,0.0007706,0.00081674,0.000144
13.0,0.00065905,0.00068932,0.000132
14.0,0.00056998,0.0005895,0.000124
15.0,0.00049776,0.0005099,0.000118
20.0,0.0002822,0.00028021,7.54e-05
