
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 543
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 543, -, 1.0, -, 5.7, 18.5, 0.0, "Chalfant Valley-01", 1986, "Benton", 5.77, strike slip, 24.25, 24.33, 370.94, 0.25, 1.0, RSN543_CHALFANT.B_B-BEN270.AT2, RSN543_CHALFANT.B_B-BEN360.AT2 , RSN543_CHALFANT.B_B-BEN-UP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-543 RotD50 pSa (g)
0.032,0.06232302,0.05665928,0.0445
0.035,0.07412006,0.06247877,0.047
0.036,0.07648042,0.06349874,0.0497
0.04,0.08106412,0.06381999,0.0598
0.042,0.07307345,0.06190518,0.0636
0.044,0.07671673,0.06334459,0.0707
0.045,0.07505871,0.06433724,0.0721
0.046,0.07394258,0.06421301,0.0718
0.048,0.07909454,0.07046525,0.0764
0.05,0.07962234,0.06755519,0.0744
0.055,0.07887109,0.07789425,0.0715
0.06,0.08914252,0.1088401,0.0567
0.065,0.1012658,0.1339161,0.0603
0.067,0.09855319,0.1474154,0.0579
0.07,0.1007817,0.1378868,0.0637
0.075,0.09648228,0.1458403,0.083
0.08,0.1204709,0.1366025,0.0825
0.085,0.1160116,0.108594,0.0935
0.09,0.1306511,0.09793653,0.119
0.095,0.1176839,0.1212465,0.115
0.1,0.1191963,0.1194376,0.115
0.11,0.1667414,0.1164092,0.124
0.12,0.1864589,0.1495813,0.131
0.13,0.1843437,0.1291458,0.117
0.133,0.1797225,0.1309328,0.125
0.14,0.1725356,0.1429544,0.119
0.15,0.2100571,0.1445407,0.125
0.16,0.2291206,0.153455,0.108
0.17,0.1682642,0.1471591,0.0755
0.18,0.1939432,0.1094751,0.065
0.19,0.2112514,0.1262331,0.0899
0.2,0.2158015,0.1541832,0.0986
0.22,0.1795556,0.1320926,0.0996
0.24,0.1417357,0.1463844,0.067
0.25,0.1270689,0.1446348,0.0658
0.26,0.1231153,0.1398888,0.0654
0.28,0.1253362,0.1414331,0.0629
0.29,0.1325789,0.1381079,0.0638
0.3,0.1233246,0.1250078,0.061
0.32,0.09387109,0.09601065,0.0511
0.34,0.0919574,0.08808786,0.0448
0.35,0.07444866,0.08636952,0.0425
0.36,0.07246953,0.08266366,0.0396
0.38,0.07315356,0.08291376,0.0382
0.4,0.08554947,0.0853007,0.0373
0.42,0.1086778,0.08576965,0.0361
0.44,0.1363396,0.08498422,0.0385
0.45,0.1498773,0.08434834,0.0405
0.46,0.1566764,0.08591446,0.0408
0.48,0.1547828,0.08852064,0.0439
0.5,0.1349432,0.07385463,0.0469
0.55,0.08204965,0.08675116,0.047
0.6,0.07503555,0.07329331,0.0481
0.65,0.05711778,0.05719421,0.0642
0.667,0.05606925,0.05082923,0.0664
0.7,0.05151496,0.042617,0.0551
0.75,0.0594175,0.03600555,0.0306
0.8,0.05669651,0.03321726,0.0213
0.85,0.04316669,0.03308519,0.0192
0.9,0.03337337,0.02781138,0.0224
0.95,0.02499296,0.02435062,0.024
1.0,0.02571604,0.02231819,0.0272
1.1,0.0221129,0.0185765,0.0269
1.2,0.02234299,0.01713932,0.0174
1.3,0.02718844,0.01690645,0.0144
1.4,0.02158312,0.01742375,0.00853
1.5,0.02313612,0.01458564,0.00732
1.6,0.01877321,0.01426984,0.0064
1.7,0.01417463,0.01499351,0.00551
1.8,0.01720747,0.01550144,0.00477
1.9,0.02080872,0.01263714,0.0036
2.0,0.01822353,0.00855596,0.00338
2.2,0.01759418,0.00791743,0.00254
2.4,0.01336019,0.00734031,0.00197
2.5,0.01149472,0.00753366,0.00205
2.6,0.00962082,0.00712756,0.00203
2.8,0.00800956,0.0072407,0.00159
3.0,0.00785552,0.0070697,0.00124
3.2,0.00656328,0.005796,0.000897
3.4,0.00505118,0.00499976,0.000859
3.5,0.00503634,0.00484754,0.00083
3.6,0.00512185,0.0046296,0.000771
3.8,0.00418176,0.00386225,0.0006
4.0,0.00326791,0.00329674,0.000582
4.2,0.00309599,0.00292539,0.000535
4.4,0.00290716,0.00237812,0.000459
4.6,0.00260556,0.00203845,0.000379
4.8,0.00225418,0.00179313,0.000343
5.0,0.00190394,0.00164772,0.000319
5.5,0.00133724,0.00137395,0.000268
6.0,0.00108026,0.00097142,0.000227
6.5,0.00085804,0.00091807,0.000218
7.0,0.00068124,0.00077831,0.000192
7.5,0.00054421,0.00062773,0.000159
8.0,0.00043947,0.00052067,0.000126
8.5,0.00037322,0.00040877,0.000109
9.0,0.00031788,0.00031008,9.72e-05
9.5,0.0002704,0.00027004,8.64e-05
10.0,0.00025007,0.00023974,8.25e-05
11.0,0.00020093,0.00017969,7.06e-05
12.0,0.0001534,0.00013513,5.72e-05
13.0,0.00012745,0.00013306,4.49e-05
14.0,0.00011357,0.00012366,3.82e-05
15.0,9.886e-05,0.00010972,3.65e-05
20.0,5.998e-05,5.548e-05,2.58e-05
