
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 423
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 423, -, 1.0, -, 5.5, 13.2, 0.0, "Coalinga-08", 1983, "Coalinga-14th & Elm (Old CHP)", 5.23, strike slip, 12.68, 13.33, 286.41, 1.0, 1.0, RSN423_COALINGA_G-CHP000.AT2, RSN423_COALINGA_G-CHP090.AT2 , RSN423_COALINGA_G-CHP-UP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-423 RotD50 pSa (g)
6.5,9.527e-05,9.527e-05,9.527e-05,9.527e-05
7.0,8.131e-05,8.131e-05,8.131e-05,8.131e-05
7.5,7.007e-05,7.007e-05,7.007e-05,7.007e-05
8.0,6.099e-05,6.099e-05,6.099e-05,6.099e-05
8.5,5.344e-05,5.344e-05,5.344e-05,5.344e-05
9.0,4.729e-05,4.729e-05,4.729e-05,4.729e-05
9.5,4.21e-05,4.21e-05,4.21e-05,4.21e-05
10.0,3.778e-05,3.778e-05,3.778e-05,3.778e-05
11.0,3.098e-05,3.098e-05,3.098e-05,3.098e-05
12.0,2.591e-05,2.591e-05,2.591e-05,2.591e-05
13.0,2.205e-05,2.205e-05,2.205e-05,2.205e-05
14.0,1.902e-05,1.902e-05,1.902e-05,1.902e-05
15.0,1.66e-05,1.66e-05,1.66e-05,1.66e-05
20.0,9.46e-06,9.46e-06,9.46e-06,9.46e-06

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-423 Horizontal-1 pSa (g),RSN-423 Horizontal-2 pSa (g),RSN-423 Vertical pSa (g)
0.01,0.0228265,0.03107364,0.0243
0.02,0.02335805,0.03164386,0.0248
0.022,0.02335654,0.0316891,0.025
0.025,0.02361249,0.03187202,0.0249
0.029,0.02407469,0.03229788,0.026
0.03,0.02426484,0.03248323,0.0262
0.032,0.02443059,0.0329167,0.0271
0.035,0.02483246,0.03344276,0.0278
0.036,0.02482154,0.03357996,0.0281
0.04,0.02566376,0.03397879,0.0285
0.042,0.02599634,0.03457373,0.03
0.044,0.02653304,0.03481265,0.0304
0.045,0.02671877,0.03485639,0.0313
0.046,0.02690011,0.03499422,0.0313
0.048,0.02686971,0.03560743,0.0307
0.05,0.02702256,0.03581784,0.0362
0.055,0.02953423,0.03922884,0.0445
0.06,0.03039394,0.04041044,0.0482
0.065,0.03345661,0.04685026,0.0527
0.067,0.03446482,0.04753146,0.05
0.07,0.03914433,0.0526397,0.0558
0.075,0.04611035,0.05250814,0.0658
0.08,0.05105802,0.05640056,0.0644
0.085,0.05710981,0.0600895,0.0645
0.09,0.06521037,0.07489359,0.053
0.095,0.06933499,0.07540098,0.0543
0.1,0.07429303,0.08260944,0.057
0.11,0.07640275,0.08865308,0.076
0.12,0.1004092,0.08188784,0.0637
0.13,0.07467432,0.0655649,0.0615
0.133,0.06934527,0.07184763,0.052
0.14,0.05901349,0.0889564,0.041
0.15,0.05443774,0.08826446,0.046
0.16,0.05867321,0.08749829,0.0562
0.17,0.06254116,0.08418623,0.0458
0.18,0.06217992,0.08681271,0.0333
0.19,0.05773375,0.1049463,0.0343
0.2,0.06114378,0.1236836,0.0426
0.22,0.06967395,0.1071742,0.0394
0.24,0.05274298,0.09314599,0.0423
0.25,0.04815351,0.0742708,0.0408
0.26,0.06051655,0.08347194,0.0384
0.28,0.06777011,0.08048408,0.0358
0.29,0.06942737,0.08565242,0.0408
0.3,0.06782477,0.08472399,0.044
0.32,0.06227789,0.08856321,0.0431
0.34,0.06126088,0.08954716,0.0544
0.35,0.06463891,0.09409729,0.0609
0.36,0.06274956,0.09046998,0.0645
0.38,0.06674501,0.0727967,0.0659
0.4,0.06094677,0.05873601,0.058
0.42,0.05272678,0.04092376,0.0477
0.44,0.04196284,0.03266741,0.0364
0.45,0.03535581,0.02964974,0.0321
0.46,0.02889755,0.0264907,0.0296
0.48,0.02349624,0.02305555,0.0263
0.5,0.02500935,0.02255232,0.0223
0.55,0.020649,0.02433732,0.0183
0.6,0.01833213,0.02093538,0.017
0.65,0.02201875,0.01878046,0.013
0.667,0.02406513,0.01908,0.0121
0.7,0.02652427,0.0186628,0.0106
0.75,0.0232374,0.01860626,0.00912
0.8,0.01715651,0.01560539,0.00723
0.85,0.0131981,0.01512612,0.00825
0.9,0.01122169,0.01533881,0.00894
0.95,0.01136469,0.01479214,0.00907
1.0,0.01127171,0.01180831,0.00794
1.1,0.0080675,0.008036,0.00607
1.2,0.00403676,0.00620067,0.00455
1.3,0.00332438,0.00469269,0.00308
1.4,0.00297309,0.00422888,0.00227
1.5,0.00336121,0.00463399,0.00173
1.6,0.00345356,0.0040004,0.00134
1.7,0.00244014,0.00294552,0.00113
1.8,0.00261349,0.00246489,0.000949
1.9,0.00216949,0.00220876,0.000777
2.0,0.00155173,0.00190651,0.000698
2.2,0.00088768,0.00116668,0.00056
2.4,0.00075854,0.0010277,0.000452
2.5,0.0007339,0.00093514,0.000409
2.6,0.00070209,0.00083612,0.000374
2.8,0.00062057,0.0006471,0.000319
3.0,0.00053579,0.00053178,0.000279
3.2,0.00045896,0.00046681,0.000248
3.4,0.00039283,0.00040286,0.000223
3.5,0.00036423,0.00037363,0.000212
3.6,0.00033867,0.00034682,0.000202
3.8,0.00029623,0.00030073,0.000184
4.0,0.0002637,0.00026394,0.000168
4.2,0.00023858,0.00023476,0.000154
4.4,0.0002185,0.00021139,0.000141
4.6,0.00020165,0.00019228,0.00013
4.8,0.00018684,0.00017626,0.00012
5.0,0.00017339,0.00016251,0.00011
5.5,0.00014392,0.00013475,9.12e-05
6.0,0.00011964,0.0001132,7.61e-05
6.5,0.00010028,9.59e-05,6.43e-05
7.0,8.521e-05,8.19e-05,5.49e-05
7.5,7.353e-05,7.053e-05,4.73e-05
8.0,6.44e-05,6.125e-05,4.12e-05
8.5,5.712e-05,5.366e-05,3.61e-05
9.0,5.119e-05,4.739e-05,3.19e-05
9.5,4.626e-05,4.217e-05,2.84e-05
10.0,4.207e-05,3.78e-05,2.54e-05
11.0,3.532e-05,3.093e-05,2.07e-05
12.0,3.008e-05,2.586e-05,1.72e-05
13.0,2.59e-05,2.198e-05,1.45e-05
14.0,2.25e-05,1.895e-05,1.24e-05
15.0,1.969e-05,1.653e-05,1.07e-05
20.0,1.112e-05,9.42e-06,5.9e-06
