
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 321
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 321, -, 1.0, -, 3.8, 10.1, 0.1, "Mammoth Lakes-11", 1983, "Convict Creek", 5.31, strike slip, 7.14, 7.7, 382.12, 0.25, 1.0, RSN321_MAMMOTH.AH_G-CVK090.AT2, RSN321_MAMMOTH.AH_G-CVK180.AT2 , RSN321_MAMMOTH.AH_G-CVK-UP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-321 RotD50 pSa (g)
8.0,0.00102961,0.00102961,0.00102961,0.00102961
8.5,0.00092248,0.00092248,0.00092248,0.00092248
9.0,0.00082962,0.00082962,0.00082962,0.00082962
9.5,0.00074999,0.00074999,0.00074999,0.00074999
10.0,0.00068185,0.00068185,0.00068185,0.00068185
11.0,0.00056905,0.00056905,0.00056905,0.00056905
12.0,0.00048231,0.00048231,0.00048231,0.00048231
13.0,0.00041381,0.00041381,0.00041381,0.00041381
14.0,0.00035867,0.00035867,0.00035867,0.00035867
15.0,0.00031344,0.00031344,0.00031344,0.00031344
20.0,0.0001787,0.0001787,0.0001787,0.0001787

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-321 Horizontal-1 pSa (g),RSN-321 Horizontal-2 pSa (g),RSN-321 Vertical pSa (g)
0.01,0.1509363,0.08611447,0.0714
0.02,0.1571398,0.08710305,0.0734
0.022,0.157978,0.09029056,0.0737
0.025,0.1594434,0.0893467,0.079
0.029,0.166124,0.09076211,0.0952
0.03,0.1697376,0.09147771,0.0985
0.032,0.1743605,0.0944356,0.0993
0.035,0.1675646,0.1032095,0.116
0.036,0.1711057,0.1035677,0.113
0.04,0.2106684,0.1071236,0.116
0.042,0.2197948,0.1100116,0.134
0.044,0.2140674,0.1203037,0.143
0.045,0.2079507,0.1175526,0.147
0.046,0.1991502,0.1159344,0.148
0.048,0.1756747,0.1230827,0.172
0.05,0.1494777,0.128935,0.169
0.055,0.1521511,0.1394223,0.21
0.06,0.1675308,0.1463521,0.177
0.065,0.223074,0.1918241,0.162
0.067,0.2276892,0.1995362,0.155
0.07,0.2278991,0.1904223,0.153
0.075,0.2073198,0.1838858,0.132
0.08,0.2513386,0.2117343,0.116
0.085,0.2502586,0.1804222,0.111
0.09,0.2830273,0.1968546,0.129
0.095,0.2506794,0.2125774,0.129
0.1,0.3060473,0.1635713,0.149
0.11,0.3684398,0.1388354,0.127
0.12,0.4208246,0.1966033,0.152
0.13,0.3542957,0.2735319,0.186
0.133,0.340964,0.2810852,0.165
0.14,0.4294292,0.2706268,0.128
0.15,0.4902065,0.2310524,0.147
0.16,0.4928586,0.1770016,0.16
0.17,0.55253,0.1916809,0.127
0.18,0.5575224,0.178702,0.104
0.19,0.5320326,0.142412,0.113
0.2,0.4803965,0.1403508,0.125
0.22,0.3096381,0.1257354,0.122
0.24,0.2437615,0.1709074,0.127
0.25,0.2598102,0.1610758,0.113
0.26,0.2585883,0.1614198,0.114
0.28,0.2146959,0.1422919,0.116
0.29,0.1952775,0.1273849,0.11
0.3,0.2187569,0.119026,0.12
0.32,0.2161751,0.146752,0.0998
0.34,0.1883767,0.1523536,0.101
0.35,0.1800772,0.1544949,0.0998
0.36,0.1788909,0.1606186,0.0951
0.38,0.1907923,0.1652181,0.0821
0.4,0.2037027,0.1546759,0.0984
0.42,0.2304212,0.1240919,0.104
0.44,0.2388982,0.131672,0.0963
0.45,0.2357493,0.132218,0.0995
0.46,0.2280847,0.1310338,0.0974
0.48,0.2039185,0.12553,0.0786
0.5,0.1866088,0.1178276,0.0797
0.55,0.1346822,0.09484284,0.073
0.6,0.1165051,0.1012683,0.0659
0.65,0.1358,0.113615,0.0817
0.667,0.1422028,0.1207284,0.0878
0.7,0.1509266,0.1322415,0.0984
0.75,0.1639275,0.1416719,0.112
0.8,0.1513925,0.1421537,0.122
0.85,0.1421539,0.1378706,0.133
0.9,0.1310553,0.1303716,0.136
0.95,0.1164692,0.1348388,0.122
1.0,0.09989869,0.1412249,0.104
1.1,0.08803006,0.1169984,0.0716
1.2,0.07895534,0.0913259,0.0544
1.3,0.06206103,0.07463947,0.0405
1.4,0.04945451,0.05945439,0.0302
1.5,0.03656095,0.04586297,0.0236
1.6,0.02835602,0.03762442,0.0219
1.7,0.02293112,0.0324125,0.0201
1.8,0.01842843,0.02840373,0.0179
1.9,0.01486951,0.02521111,0.0167
2.0,0.01256641,0.02258989,0.0156
2.2,0.01108862,0.01848295,0.0148
2.4,0.00941633,0.01535544,0.0111
2.5,0.00776874,0.01404825,0.00983
2.6,0.00704524,0.01288074,0.00863
2.8,0.00597196,0.01114377,0.00648
3.0,0.00544088,0.0092102,0.00534
3.2,0.00534715,0.00917423,0.00488
3.4,0.00464163,0.00865934,0.0044
3.5,0.0041198,0.00807634,0.00416
3.6,0.00386734,0.00736778,0.00392
3.8,0.0037307,0.00587717,0.00348
4.0,0.00321767,0.00522404,0.00307
4.2,0.00252415,0.00476287,0.00272
4.4,0.00216341,0.0043099,0.00243
4.6,0.00195887,0.00381763,0.00222
4.8,0.00178168,0.00341892,0.00203
5.0,0.00162727,0.00319166,0.00187
5.5,0.00131841,0.00265324,0.00153
6.0,0.00108962,0.00218776,0.00127
6.5,0.00091562,0.00187346,0.00107
7.0,0.00078029,0.00163615,0.000917
7.5,0.00067299,0.00144038,0.000792
8.0,0.00058649,0.00127729,0.000691
8.5,0.00051574,0.00114001,0.000608
9.0,0.00045713,0.00102342,0.000539
9.5,0.00040803,0.00092361,0.000481
10.0,0.00036648,0.00083757,0.000432
11.0,0.00030047,0.00069774,0.000354
12.0,0.0002509,0.00058994,0.000295
13.0,0.00021271,0.00050517,0.00025
14.0,0.00018266,0.00043733,0.000214
15.0,0.00015858,0.00038225,0.000186
20.0,8.827e-05,0.00021727,0.000103
