
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 270
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 270, -, 1.0, -, 1.0, 3.2, 0.1, "Mammoth Lakes-09", 1980, "Convict Lakes (CON)", 4.85, strike slip, 4.83, 7.94, 472.2, 1.0, 1.0, RSN270_MAMMOTH.AH_H-CON180.AT2, RSN270_MAMMOTH.AH_H-CON270.AT2 , RSN270_MAMMOTH.AH_H-CONDWN.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-270 RotD50 pSa (g)
0.25,0.09145332,0.09145332,0.09145332,0.09145332
0.26,0.08562293,0.08562293,0.08562293,0.08562293
0.28,0.08385597,0.08385597,0.08385597,0.08385597
0.29,0.07698216,0.07698216,0.07698216,0.07698216
0.3,0.07124329,0.07124329,0.07124329,0.07124329
0.32,0.06032975,0.06032975,0.06032975,0.06032975
0.34,0.0514959,0.0514959,0.0514959,0.0514959
0.35,0.04979008,0.04979008,0.04979008,0.04979008
0.36,0.04747931,0.04747931,0.04747931,0.04747931
0.38,0.04039299,0.04039299,0.04039299,0.04039299
0.4,0.03489532,0.03489532,0.03489532,0.03489532
0.42,0.03223167,0.03223167,0.03223167,0.03223167
0.44,0.03169596,0.03169596,0.03169596,0.03169596
0.45,0.03124597,0.03124597,0.03124597,0.03124597
0.46,0.03037992,0.03037992,0.03037992,0.03037992
0.48,0.02638521,0.02638521,0.02638521,0.02638521
0.5,0.02397341,0.02397341,0.02397341,0.02397341
0.55,0.02284662,0.02284662,0.02284662,0.02284662
0.6,0.01757867,0.01757867,0.01757867,0.01757867
0.65,0.01294924,0.01294924,0.01294924,0.01294924
0.667,0.01257882,0.01257882,0.01257882,0.01257882
0.7,0.01261544,0.01261544,0.01261544,0.01261544
0.75,0.01262028,0.01262028,0.01262028,0.01262028
0.8,0.01122068,0.01122068,0.01122068,0.01122068
0.85,0.0089622,0.0089622,0.0089622,0.0089622
0.9,0.00696436,0.00696436,0.00696436,0.00696436
0.95,0.0060144,0.0060144,0.0060144,0.0060144
1.0,0.00559221,0.00559221,0.00559221,0.00559221
1.1,0.00438763,0.00438763,0.00438763,0.00438763
1.2,0.00359987,0.00359987,0.00359987,0.00359987
1.3,0.00275848,0.00275848,0.00275848,0.00275848
1.4,0.00239045,0.00239045,0.00239045,0.00239045
1.5,0.00202412,0.00202412,0.00202412,0.00202412
1.6,0.00179434,0.00179434,0.00179434,0.00179434
1.7,0.00157042,0.00157042,0.00157042,0.00157042
1.8,0.00136016,0.00136016,0.00136016,0.00136016
1.9,0.00117317,0.00117317,0.00117317,0.00117317
2.0,0.00101168,0.00101168,0.00101168,0.00101168
2.2,0.00081119,0.00081119,0.00081119,0.00081119
2.4,0.00066246,0.00066246,0.00066246,0.00066246
2.5,0.0006027,0.0006027,0.0006027,0.0006027
2.6,0.00055022,0.00055022,0.00055022,0.00055022
2.8,0.00046146,0.00046146,0.00046146,0.00046146
3.0,0.0003921,0.0003921,0.0003921,0.0003921
3.2,0.00033715,0.00033715,0.00033715,0.00033715
3.4,0.00029197,0.00029197,0.00029197,0.00029197
3.5,0.0002727,0.0002727,0.0002727,0.0002727
3.6,0.00025529,0.00025529,0.00025529,0.00025529
3.8,0.00022511,0.00022511,0.00022511,0.00022511
4.0,0.00019948,0.00019948,0.00019948,0.00019948
4.2,0.00018036,0.00018036,0.00018036,0.00018036
4.4,0.00016444,0.00016444,0.00016444,0.00016444
4.6,0.00015016,0.00015016,0.00015016,0.00015016
4.8,0.00013755,0.00013755,0.00013755,0.00013755
5.0,0.00012654,0.00012654,0.00012654,0.00012654
5.5,0.00010358,0.00010358,0.00010358,0.00010358
6.0,8.626e-05,8.626e-05,8.626e-05,8.626e-05
6.5,7.275e-05,7.275e-05,7.275e-05,7.275e-05
7.0,6.212e-05,6.212e-05,6.212e-05,6.212e-05
7.5,5.361e-05,5.361e-05,5.361e-05,5.361e-05
8.0,4.67e-05,4.67e-05,4.67e-05,4.67e-05
8.5,4.109e-05,4.109e-05,4.109e-05,4.109e-05
9.0,3.64e-05,3.64e-05,3.64e-05,3.64e-05
9.5,3.245e-05,3.245e-05,3.245e-05,3.245e-05
10.0,2.91e-05,2.91e-05,2.91e-05,2.91e-05
11.0,2.382e-05,2.382e-05,2.382e-05,2.382e-05
12.0,1.985e-05,1.985e-05,1.985e-05,1.985e-05
13.0,1.679e-05,1.679e-05,1.679e-05,1.679e-05
14.0,1.445e-05,1.445e-05,1.445e-05,1.445e-05
15.0,1.264e-05,1.264e-05,1.264e-05,1.264e-05
20.0,7.2e-06,7.2e-06,7.2e-06,7.2e-06

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-270 Horizontal-1 pSa (g),RSN-270 Horizontal-2 pSa (g),RSN-270 Vertical pSa (g)
0.01,0.1887076,0.1653115,0.0927
0.02,0.2357566,0.1893838,0.171
0.022,0.2889558,0.2121262,0.216
0.025,0.2753833,0.226959,0.231
0.029,0.4224083,0.2552547,0.231
0.03,0.4108407,0.2493304,0.197
0.032,0.4475195,0.2975706,0.209
0.035,0.6039636,0.3104188,0.216
0.036,0.5720789,0.3146388,0.231
0.04,0.6553919,0.4319715,0.232
0.042,0.6677884,0.5178012,0.275
0.044,0.5904948,0.5846329,0.288
0.045,0.5620407,0.61734,0.277
0.046,0.5046021,0.6194496,0.266
0.048,0.5156181,0.5607859,0.275
0.05,0.5626555,0.5377073,0.29
0.055,0.5123891,0.5666102,0.505
0.06,0.6081648,0.4621532,0.439
0.065,0.5454647,0.6315446,0.285
0.067,0.4765208,0.6224445,0.229
0.07,0.4209111,0.5472913,0.182
0.075,0.4937846,0.4464627,0.175
0.08,0.4918959,0.3397526,0.174
0.085,0.4432095,0.3458797,0.18
0.09,0.4576087,0.3683662,0.19
0.095,0.4882312,0.3718595,0.174
0.1,0.5103837,0.347635,0.16
0.11,0.4238552,0.2543141,0.14
0.12,0.3359618,0.244109,0.123
0.13,0.2958713,0.2266119,0.126
0.133,0.3205031,0.2137561,0.127
0.14,0.3187286,0.2074954,0.139
0.15,0.2838903,0.1849379,0.167
0.16,0.2628659,0.1435764,0.13
0.17,0.246538,0.1362549,0.111
0.18,0.1978061,0.1269781,0.104
0.19,0.1553399,0.117409,0.11
0.2,0.1247541,0.1071679,0.0974
0.22,0.1157804,0.09639796,0.0944
0.24,0.08457423,0.1066175,0.106
0.25,0.07738041,0.1120794,0.104
0.26,0.07387301,0.1092739,0.092
0.28,0.07730756,0.09492097,0.0763
0.29,0.07318914,0.08816841,0.0652
0.3,0.05802925,0.07864817,0.0581
0.32,0.05009358,0.06144566,0.0395
0.34,0.052474,0.05008671,0.0256
0.35,0.05237001,0.04476753,0.0242
0.36,0.05084701,0.03976827,0.0236
0.38,0.04649257,0.03392318,0.0239
0.4,0.04172586,0.02790448,0.0236
0.42,0.04000273,0.02395053,0.0204
0.44,0.03473553,0.02689815,0.0169
0.45,0.03397145,0.02574468,0.0172
0.46,0.03284606,0.02428547,0.0167
0.48,0.02894495,0.023317,0.0142
0.5,0.02436511,0.02764513,0.0122
0.55,0.01603883,0.03078922,0.0105
0.6,0.01802526,0.01853159,0.00791
0.65,0.01316189,0.01233466,0.00697
0.667,0.01372303,0.01110959,0.00672
0.7,0.01373438,0.00943736,0.00616
0.75,0.01511814,0.00784749,0.00497
0.8,0.01398996,0.00721746,0.00408
0.85,0.01102131,0.00650769,0.00417
0.9,0.0079231,0.00571405,0.00388
0.95,0.00699632,0.00543283,0.0033
1.0,0.0067445,0.00399402,0.0029
1.1,0.00609057,0.00303128,0.00254
1.2,0.00503117,0.0025344,0.00193
1.3,0.00382454,0.00195358,0.00144
1.4,0.00288587,0.00158474,0.00118
1.5,0.00257861,0.00145443,0.000967
1.6,0.00222536,0.00127795,0.000804
1.7,0.00187953,0.00108839,0.000683
1.8,0.00163002,0.00091149,0.000593
1.9,0.0014601,0.00075939,0.000525
2.0,0.00130711,0.00063507,0.000474
2.2,0.00105104,0.0004706,0.000388
2.4,0.00085373,0.00036759,0.000325
2.5,0.00077285,0.0003275,0.000299
2.6,0.00070186,0.00029276,0.000276
2.8,0.00058448,0.00025191,0.000237
3.0,0.00049293,0.00022352,0.000204
3.2,0.00042067,0.00020171,0.000178
3.4,0.00036292,0.00018369,0.000156
3.5,0.00033835,0.00017564,0.000147
3.6,0.00031619,0.00016808,0.000139
3.8,0.00027792,0.00015421,0.000125
4.0,0.00024623,0.00014171,0.000114
4.2,0.0002197,0.00013039,0.000104
4.4,0.00019729,0.00012012,9.48e-05
4.6,0.00017819,0.0001108,8.71e-05
4.8,0.00016177,0.00010234,8.02e-05
5.0,0.00014756,9.467e-05,7.41e-05
5.5,0.00011937,7.846e-05,6.15e-05
6.0,9.865e-05,6.571e-05,5.18e-05
6.5,8.297e-05,5.562e-05,4.42e-05
7.0,7.079e-05,4.756e-05,3.81e-05
7.5,6.114e-05,4.106e-05,3.32e-05
8.0,5.336e-05,3.576e-05,2.91e-05
8.5,4.699e-05,3.14e-05,2.57e-05
9.0,4.171e-05,2.778e-05,2.29e-05
9.5,3.728e-05,2.473e-05,2.05e-05
10.0,3.352e-05,2.216e-05,1.85e-05
11.0,2.754e-05,1.807e-05,1.53e-05
12.0,2.304e-05,1.502e-05,1.28e-05
13.0,1.956e-05,1.268e-05,1.09e-05
14.0,1.682e-05,1.084e-05,9.36e-06
15.0,1.462e-05,9.38e-06,8.14e-06
20.0,8.16e-06,5.16e-06,4.55e-06
