
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 1641
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 1641, -, 1.0, -, 1.4, 5.3, 1.2, "Sierra Madre", 1991, "Altadena - Eaton Canyon", 5.61, Reverse, 8.57, 13.17, 375.16, 0.5, 1.0, RSN1641_SMADRE_ALT000.AT2, RSN1641_SMADRE_ALT090.AT2 , RSN1641_SMADRE_ALT-UP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-1641 RotD50 pSa (g)
0.7,0.2273496,0.2273496,0.2273496,0.2273496
0.75,0.2064025,0.2064025,0.2064025,0.2064025
0.8,0.1975063,0.1975063,0.1975063,0.1975063
0.85,0.1945475,0.1945475,0.1945475,0.1945475
0.9,0.1910695,0.1910695,0.1910695,0.1910695
0.95,0.1903034,0.1903034,0.1903034,0.1903034
1.0,0.1823499,0.1823499,0.1823499,0.1823499
1.1,0.1530725,0.1530725,0.1530725,0.1530725
1.2,0.120832,0.120832,0.120832,0.120832
1.3,0.1131427,0.1131427,0.1131427,0.1131427
1.4,0.1037908,0.1037908,0.1037908,0.1037908
1.5,0.09285101,0.09285101,0.09285101,0.09285101
1.6,0.08157664,0.08157664,0.08157664,0.08157664
1.7,0.07059079,0.07059079,0.07059079,0.07059079
1.8,0.06048549,0.06048549,0.06048549,0.06048549
1.9,0.05145888,0.05145888,0.05145888,0.05145888
2.0,0.04351294,0.04351294,0.04351294,0.04351294
2.2,0.03107726,0.03107726,0.03107726,0.03107726
2.4,0.02399446,0.02399446,0.02399446,0.02399446
2.5,0.02186801,0.02186801,0.02186801,0.02186801
2.6,0.01996707,0.01996707,0.01996707,0.01996707
2.8,0.01675451,0.01675451,0.01675451,0.01675451
3.0,0.01419085,0.01419085,0.01419085,0.01419085
3.2,0.0121346,0.0121346,0.0121346,0.0121346
3.4,0.01047209,0.01047209,0.01047209,0.01047209
3.5,0.00976133,0.00976133,0.00976133,0.00976133
3.6,0.009118,0.009118,0.009118,0.009118
3.8,0.00800362,0.00800362,0.00800362,0.00800362
4.0,0.00707801,0.00707801,0.00707801,0.00707801
4.2,0.0063018,0.0063018,0.0063018,0.0063018
4.4,0.00564652,0.00564652,0.00564652,0.00564652
4.6,0.00508818,0.00508818,0.00508818,0.00508818
4.8,0.00460887,0.00460887,0.00460887,0.00460887
5.0,0.00419452,0.00419452,0.00419452,0.00419452
5.5,0.00337518,0.00337518,0.00337518,0.00337518
6.0,0.0027763,0.0027763,0.0027763,0.0027763
6.5,0.00232528,0.00232528,0.00232528,0.00232528
7.0,0.00197869,0.00197869,0.00197869,0.00197869
7.5,0.00170594,0.00170594,0.00170594,0.00170594
8.0,0.0014863,0.0014863,0.0014863,0.0014863
8.5,0.00130679,0.00130679,0.00130679,0.00130679
9.0,0.00115817,0.00115817,0.00115817,0.00115817
9.5,0.00103371,0.00103371,0.00103371,0.00103371
10.0,0.00092843,0.00092843,0.00092843,0.00092843
11.0,0.00076124,0.00076124,0.00076124,0.00076124
12.0,0.0006357,0.0006357,0.0006357,0.0006357
13.0,0.000539,0.000539,0.000539,0.000539
14.0,0.0004629,0.0004629,0.0004629,0.0004629
15.0,0.00040192,0.00040192,0.00040192,0.00040192
20.0,0.00022384,0.00022384,0.00022384,0.00022384

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-1641 Horizontal-1 pSa (g),RSN-1641 Horizontal-2 pSa (g),RSN-1641 Vertical pSa (g)
0.01,0.4500183,0.1804899,0.157
0.02,0.453007,0.1813239,0.157
0.022,0.4526569,0.1866558,0.17
0.025,0.4487988,0.1921276,0.196
0.029,0.4439999,0.1831728,0.17
0.03,0.4467635,0.1839234,0.163
0.032,0.4504171,0.188483,0.165
0.035,0.4481949,0.1891971,0.168
0.036,0.447042,0.1866159,0.165
0.04,0.4476719,0.1925678,0.157
0.042,0.4480249,0.1914515,0.164
0.044,0.4476216,0.1941737,0.18
0.045,0.4492491,0.1978611,0.188
0.046,0.4507358,0.2022129,0.199
0.048,0.4612583,0.2077364,0.203
0.05,0.4737405,0.2062578,0.21
0.055,0.4684415,0.1995283,0.246
0.06,0.4708819,0.2037337,0.257
0.065,0.5047159,0.2494385,0.25
0.067,0.5162416,0.2675354,0.251
0.07,0.5276368,0.2807892,0.274
0.075,0.4999954,0.2469662,0.368
0.08,0.5338824,0.2462644,0.439
0.085,0.5779551,0.3014172,0.403
0.09,0.5894871,0.2926781,0.448
0.095,0.5828463,0.3199584,0.426
0.1,0.6006878,0.3783163,0.408
0.11,0.7226486,0.3937108,0.52
0.12,0.7602837,0.4879587,0.548
0.13,0.97667,0.5982446,0.596
0.133,1.026557,0.6466057,0.62
0.14,1.256769,0.6814463,0.649
0.15,1.288626,0.5369056,0.482
0.16,1.104164,0.4159801,0.387
0.17,1.133252,0.4147549,0.293
0.18,1.289912,0.4974082,0.324
0.19,1.251361,0.4891662,0.339
0.2,1.013046,0.3716095,0.344
0.22,0.9836231,0.294701,0.345
0.24,1.069964,0.2996631,0.281
0.25,1.087872,0.3164027,0.273
0.26,1.14686,0.3044986,0.284
0.28,1.331708,0.2920395,0.212
0.29,1.425339,0.3063385,0.196
0.3,1.499241,0.3180335,0.194
0.32,1.582928,0.272393,0.248
0.34,1.590744,0.2804137,0.269
0.35,1.597255,0.2787508,0.277
0.36,1.605224,0.288724,0.262
0.38,1.590166,0.3668809,0.209
0.4,1.574549,0.4684315,0.186
0.42,1.498558,0.5215541,0.18
0.44,1.355431,0.5174004,0.17
0.45,1.279963,0.4932751,0.158
0.46,1.184713,0.4901803,0.155
0.48,1.018314,0.478094,0.158
0.5,0.8451628,0.4332988,0.13
0.55,0.5265456,0.2545996,0.086
0.6,0.4230667,0.1545809,0.0664
0.65,0.3647801,0.1207859,0.0572
0.667,0.3480238,0.1120851,0.0541
0.7,0.3172677,0.1089547,0.046
0.75,0.27646,0.1076079,0.0533
0.8,0.2706347,0.1055826,0.0643
0.85,0.2745699,0.09309787,0.0622
0.9,0.2698685,0.07845549,0.0559
0.95,0.2668743,0.06763992,0.0499
1.0,0.2556856,0.06260664,0.0499
1.1,0.2128911,0.06122632,0.0472
1.2,0.1699515,0.05759265,0.0341
1.3,0.1598051,0.04882703,0.0278
1.4,0.145969,0.04014513,0.0208
1.5,0.1308777,0.03248812,0.0226
1.6,0.115174,0.02761133,0.0168
1.7,0.09970192,0.0244858,0.0159
1.8,0.08551853,0.02103189,0.0162
1.9,0.07275989,0.01750045,0.0164
2.0,0.0615243,0.01424627,0.0141
2.2,0.04377468,0.01102977,0.00943
2.4,0.03368826,0.00836877,0.00787
2.5,0.03066789,0.00732978,0.00686
2.6,0.0279742,0.00647845,0.00581
2.8,0.02343505,0.00523303,0.00466
3.0,0.01982419,0.00441049,0.00389
3.2,0.01693504,0.00383635,0.00342
3.4,0.01460451,0.00340284,0.00301
3.5,0.01360828,0.00321911,0.00282
3.6,0.01270721,0.0030511,0.00265
3.8,0.0111478,0.00275113,0.00233
4.0,0.00985394,0.00248816,0.00207
4.2,0.00877061,0.00225472,0.00184
4.4,0.00785566,0.00204665,0.00164
4.6,0.00707662,0.00186112,0.00147
4.8,0.00640826,0.00169587,0.00132
5.0,0.00583079,0.00154883,0.00119
5.5,0.00468975,0.00124856,0.000955
6.0,0.00385642,0.00102387,0.000776
6.5,0.0032292,0.0008539,0.00064
7.0,0.00274509,0.00072332,0.000535
7.5,0.00236582,0.00062126,0.000452
8.0,0.002062,0.00054009,0.000387
8.5,0.00181349,0.00047448,0.000334
9.0,0.00160763,0.00042063,0.000291
9.5,0.00143517,0.00037584,0.000256
10.0,0.00128924,0.00033813,0.000227
11.0,0.00105739,0.00027846,0.000181
12.0,0.00088324,0.00023372,0.000148
13.0,0.00074905,0.00019918,0.000124
14.0,0.00064343,0.0001719,0.000105
15.0,0.00055878,0.00014993,8.97e-05
20.0,0.00031142,8.493e-05,4.79e-05
