
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 246
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 246, -, 1.0, -, 3.7, 12.6, 0.1, "Mammoth Lakes-06", 1980, "Benton", 5.94, strike slip, 41.75, 44.21, 370.94, 0.2875, 1.0, RSN246_MAMMOTH.L_L-BEN270.AT2, RSN246_MAMMOTH.L_L-BEN360.AT2 , RSN246_MAMMOTH.L_L-BEN-UP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-246 RotD50 pSa (g)
0.25,0.3644222,0.3644222,0.3644222,0.3644222
0.26,0.3406638,0.3406638,0.3406638,0.3406638
0.28,0.2965427,0.2965427,0.2965427,0.2965427
0.29,0.2795161,0.2795161,0.2795161,0.2795161
0.3,0.2566617,0.2566617,0.2566617,0.2566617
0.32,0.2178482,0.2178482,0.2178482,0.2178482
0.34,0.1834511,0.1834511,0.1834511,0.1834511
0.35,0.1678004,0.1678004,0.1678004,0.1678004
0.36,0.1603389,0.1603389,0.1603389,0.1603389
0.38,0.1423958,0.1423958,0.1423958,0.1423958
0.4,0.1554862,0.1554862,0.1554862,0.1554862
0.42,0.1671476,0.1671476,0.1671476,0.1671476
0.44,0.1644654,0.1644654,0.1644654,0.1644654
0.45,0.1629642,0.1629642,0.1629642,0.1629642
0.46,0.1648889,0.1648889,0.1648889,0.1648889
0.48,0.1707487,0.1707487,0.1707487,0.1707487
0.5,0.1719821,0.1719821,0.1719821,0.1719821
0.55,0.175466,0.175466,0.175466,0.175466
0.6,0.1756934,0.1756934,0.1756934,0.1756934
0.65,0.163536,0.163536,0.163536,0.163536
0.667,0.1653312,0.1653312,0.1653312,0.1653312
0.7,0.1710444,0.1710444,0.1710444,0.1710444
0.75,0.1912796,0.1912796,0.1912796,0.1912796
0.8,0.2022243,0.2022243,0.2022243,0.2022243
0.85,0.1776255,0.1776255,0.1776255,0.1776255
0.9,0.1392078,0.1392078,0.1392078,0.1392078
0.95,0.1156987,0.1156987,0.1156987,0.1156987
1.0,0.09539814,0.09539814,0.09539814,0.09539814
1.1,0.07188106,0.07188106,0.07188106,0.07188106
1.2,0.06411338,0.06411338,0.06411338,0.06411338
1.3,0.06035882,0.06035882,0.06035882,0.06035882
1.4,0.04688963,0.04688963,0.04688963,0.04688963
1.5,0.04392269,0.04392269,0.04392269,0.04392269
1.6,0.04339111,0.04339111,0.04339111,0.04339111
1.7,0.04321136,0.04321136,0.04321136,0.04321136
1.8,0.03784282,0.03784282,0.03784282,0.03784282
1.9,0.03843351,0.03843351,0.03843351,0.03843351
2.0,0.02967149,0.02967149,0.02967149,0.02967149
2.2,0.02228696,0.02228696,0.02228696,0.02228696
2.4,0.01530239,0.01530239,0.01530239,0.01530239
2.5,0.01216632,0.01216632,0.01216632,0.01216632
2.6,0.01070081,0.01070081,0.01070081,0.01070081
2.8,0.00929304,0.00929304,0.00929304,0.00929304
3.0,0.00778274,0.00778274,0.00778274,0.00778274
3.2,0.00635653,0.00635653,0.00635653,0.00635653
3.4,0.00544775,0.00544775,0.00544775,0.00544775
3.5,0.00525086,0.00525086,0.00525086,0.00525086
3.6,0.00514049,0.00514049,0.00514049,0.00514049
3.8,0.00487029,0.00487029,0.00487029,0.00487029
4.0,0.00426024,0.00426024,0.00426024,0.00426024
4.2,0.0037722,0.0037722,0.0037722,0.0037722
4.4,0.00346447,0.00346447,0.00346447,0.00346447
4.6,0.00325609,0.00325609,0.00325609,0.00325609
4.8,0.00281106,0.00281106,0.00281106,0.00281106
5.0,0.00258805,0.00258805,0.00258805,0.00258805
5.5,0.00206707,0.00206707,0.00206707,0.00206707
6.0,0.00164401,0.00164401,0.00164401,0.00164401
6.5,0.00143333,0.00143333,0.00143333,0.00143333
7.0,0.00116133,0.00116133,0.00116133,0.00116133
7.5,0.00093426,0.00093426,0.00093426,0.00093426
8.0,0.00080941,0.00080941,0.00080941,0.00080941
8.5,0.00070392,0.00070392,0.00070392,0.00070392
9.0,0.0006029,0.0006029,0.0006029,0.0006029
9.5,0.00053102,0.00053102,0.00053102,0.00053102
10.0,0.00047686,0.00047686,0.00047686,0.00047686
11.0,0.00039235,0.00039235,0.00039235,0.00039235
12.0,0.00034219,0.00034219,0.00034219,0.00034219
13.0,0.0002969,0.0002969,0.0002969,0.0002969
14.0,0.0002535,0.0002535,0.0002535,0.0002535
15.0,0.0002161,0.0002161,0.0002161,0.0002161
20.0,0.0001176,0.0001176,0.0001176,0.0001176

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-246 Horizontal-1 pSa (g),RSN-246 Horizontal-2 pSa (g),RSN-246 Vertical pSa (g)
0.01,0.1101749,0.1763929,0.0649
0.02,0.1114151,0.177901,0.0699
0.022,0.1111295,0.1807099,0.0731
0.025,0.1174254,0.1811463,0.0731
0.029,0.1339917,0.1829371,0.0903
0.03,0.1354532,0.1833433,0.0873
0.032,0.1386742,0.1860838,0.0909
0.035,0.1340519,0.1853711,0.0907
0.036,0.1347882,0.1862737,0.095
0.04,0.1454013,0.1807664,0.132
0.042,0.1309532,0.1872353,0.136
0.044,0.1209612,0.1984372,0.138
0.045,0.1247684,0.2023941,0.14
0.046,0.1281003,0.2050061,0.144
0.048,0.1325718,0.2114722,0.145
0.05,0.1386968,0.2131667,0.172
0.055,0.1492246,0.2335116,0.177
0.06,0.1526593,0.2495194,0.157
0.065,0.161444,0.2536077,0.117
0.067,0.1741903,0.2530136,0.132
0.07,0.21602,0.2460419,0.136
0.075,0.2460932,0.282359,0.185
0.08,0.2657482,0.3249396,0.185
0.085,0.2871343,0.3217255,0.174
0.09,0.3505656,0.3484042,0.18
0.095,0.3461809,0.3808115,0.21
0.1,0.3348246,0.4313475,0.285
0.11,0.3873431,0.3962305,0.244
0.12,0.3970107,0.3170765,0.262
0.13,0.3099836,0.286235,0.236
0.133,0.2789494,0.2915715,0.23
0.14,0.2569816,0.3091498,0.196
0.15,0.3013207,0.3392743,0.15
0.16,0.3181705,0.4061716,0.124
0.17,0.3034832,0.4291878,0.151
0.18,0.3692814,0.4676529,0.14
0.19,0.4132829,0.5303707,0.121
0.2,0.3780495,0.5702665,0.124
0.22,0.3049419,0.5489265,0.106
0.24,0.3118124,0.5041716,0.0937
0.25,0.3081383,0.4602412,0.0902
0.26,0.2905515,0.409991,0.0874
0.28,0.2377193,0.343484,0.0686
0.29,0.2516786,0.3287123,0.0615
0.3,0.250444,0.3158797,0.0536
0.32,0.2072963,0.2728724,0.0604
0.34,0.1676572,0.2226717,0.0507
0.35,0.1573132,0.2018182,0.0487
0.36,0.1590395,0.1828045,0.0542
0.38,0.1416094,0.1586793,0.0589
0.4,0.1402007,0.1804326,0.0668
0.42,0.1385469,0.1785058,0.0705
0.44,0.1409406,0.1611254,0.0708
0.45,0.1425488,0.1628045,0.0756
0.46,0.1420228,0.1635898,0.0784
0.48,0.143798,0.2090228,0.0765
0.5,0.1360833,0.2179401,0.0702
0.55,0.1212196,0.1755392,0.0563
0.6,0.1296524,0.197508,0.0742
0.65,0.1169548,0.1912485,0.0857
0.667,0.1280631,0.1945629,0.0839
0.7,0.1666619,0.1947782,0.0897
0.75,0.2194632,0.1905111,0.123
0.8,0.2426339,0.1777555,0.114
0.85,0.2073478,0.1572468,0.0871
0.9,0.154915,0.1361451,0.0638
0.95,0.1106073,0.1181928,0.0699
1.0,0.08019532,0.1000878,0.0793
1.1,0.07160322,0.07723695,0.0862
1.2,0.07039639,0.06314525,0.0537
1.3,0.0634846,0.05336272,0.0403
1.4,0.05396821,0.04447153,0.0336
1.5,0.0502664,0.04401197,0.0286
1.6,0.05014505,0.04007854,0.0201
1.7,0.04866578,0.03757843,0.0158
1.8,0.04693651,0.03090681,0.0136
1.9,0.04209511,0.0237647,0.0109
2.0,0.0354578,0.02244228,0.00992
2.2,0.0253823,0.01770942,0.00817
2.4,0.01815271,0.01123112,0.00581
2.5,0.01538506,0.00980901,0.00555
2.6,0.01269902,0.00920381,0.00478
2.8,0.01131545,0.00766158,0.00442
3.0,0.01078824,0.00681483,0.00361
3.2,0.00736791,0.00600698,0.00285
3.4,0.00520856,0.00505462,0.00215
3.5,0.00499725,0.00511334,0.00196
3.6,0.00508926,0.0048782,0.00184
3.8,0.0049835,0.00443904,0.0016
4.0,0.00427022,0.00434568,0.00145
4.2,0.0036736,0.00421122,0.00131
4.4,0.00340013,0.00402428,0.00118
4.6,0.00312905,0.00379357,0.00107
4.8,0.00268931,0.00353708,0.00101
5.0,0.00218704,0.00326931,0.000931
5.5,0.00170796,0.0026277,0.000725
6.0,0.00140413,0.00209661,0.000572
6.5,0.00128707,0.00168997,0.000479
7.0,0.00110702,0.00138727,0.000419
7.5,0.00093453,0.00116195,0.000374
8.0,0.00078507,0.00099174,0.000334
8.5,0.0006619,0.00086034,0.000298
9.0,0.00056959,0.00075647,0.000265
9.5,0.00051211,0.00067246,0.000236
10.0,0.00046258,0.00060311,0.000211
11.0,0.00038333,0.00049521,0.000171
12.0,0.00033009,0.00041504,0.000141
13.0,0.00028211,0.00035322,0.000119
14.0,0.00024035,0.00030428,0.000102
15.0,0.00020592,0.0002648,8.84e-05
20.0,0.00011255,0.00014783,5.03e-05
