
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 16
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 16, -, 1.0, -, 5.7, 18.4, 0.1, "Northern Calif-02", 1952, "Ferndale City Hall", 5.2, strike slip, 42.69, 43.28, 219.31, 0.2875, 1.0, RSN16_NCALIF.AG_A-FRN044.AT2, RSN16_NCALIF.AG_A-FRN134.AT2 , RSN16_NCALIF.AG_A-FRN-UP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-16 RotD50 pSa (g)
0.25,0.1739535,0.1739535,0.1739535,0.1739535
0.26,0.1633245,0.1633245,0.1633245,0.1633245
0.28,0.1549345,0.1549345,0.1549345,0.1549345
0.29,0.16043,0.16043,0.16043,0.16043
0.3,0.1694273,0.1694273,0.1694273,0.1694273
0.32,0.2084497,0.2084497,0.2084497,0.2084497
0.34,0.2390221,0.2390221,0.2390221,0.2390221
0.35,0.2423011,0.2423011,0.2423011,0.2423011
0.36,0.2400675,0.2400675,0.2400675,0.2400675
0.38,0.2228164,0.2228164,0.2228164,0.2228164
0.4,0.1859986,0.1859986,0.1859986,0.1859986
0.42,0.1390214,0.1390214,0.1390214,0.1390214
0.44,0.1208561,0.1208561,0.1208561,0.1208561
0.45,0.1193603,0.1193603,0.1193603,0.1193603
0.46,0.1163733,0.1163733,0.1163733,0.1163733
0.48,0.1035951,0.1035951,0.1035951,0.1035951
0.5,0.1037042,0.1037042,0.1037042,0.1037042
0.55,0.08746927,0.08746927,0.08746927,0.08746927
0.6,0.08755302,0.08755302,0.08755302,0.08755302
0.65,0.09516539,0.09516539,0.09516539,0.09516539
0.667,0.09722738,0.09722738,0.09722738,0.09722738
0.7,0.1032533,0.1032533,0.1032533,0.1032533
0.75,0.1173467,0.1173467,0.1173467,0.1173467
0.8,0.0986957,0.0986957,0.0986957,0.0986957
0.85,0.08872399,0.08872399,0.08872399,0.08872399
0.9,0.07812493,0.07812493,0.07812493,0.07812493
0.95,0.07524337,0.07524337,0.07524337,0.07524337
1.0,0.0749988,0.0749988,0.0749988,0.0749988
1.1,0.09050846,0.09050846,0.09050846,0.09050846
1.2,0.06585725,0.06585725,0.06585725,0.06585725
1.3,0.05066751,0.05066751,0.05066751,0.05066751
1.4,0.03930195,0.03930195,0.03930195,0.03930195
1.5,0.03762566,0.03762566,0.03762566,0.03762566
1.6,0.03513968,0.03513968,0.03513968,0.03513968
1.7,0.03015039,0.03015039,0.03015039,0.03015039
1.8,0.0273934,0.0273934,0.0273934,0.0273934
1.9,0.0242183,0.0242183,0.0242183,0.0242183
2.0,0.02332802,0.02332802,0.02332802,0.02332802
2.2,0.0184591,0.0184591,0.0184591,0.0184591
2.4,0.01841875,0.01841875,0.01841875,0.01841875
2.5,0.01693545,0.01693545,0.01693545,0.01693545
2.6,0.01639328,0.01639328,0.01639328,0.01639328
2.8,0.01474519,0.01474519,0.01474519,0.01474519
3.0,0.01246704,0.01246704,0.01246704,0.01246704
3.2,0.00984046,0.00984046,0.00984046,0.00984046
3.4,0.00804486,0.00804486,0.00804486,0.00804486
3.5,0.00752949,0.00752949,0.00752949,0.00752949
3.6,0.00702847,0.00702847,0.00702847,0.00702847
3.8,0.00593655,0.00593655,0.00593655,0.00593655
4.0,0.00490583,0.00490583,0.00490583,0.00490583
4.2,0.0040337,0.0040337,0.0040337,0.0040337
4.4,0.00354017,0.00354017,0.00354017,0.00354017
4.6,0.00317209,0.00317209,0.00317209,0.00317209
4.8,0.00285002,0.00285002,0.00285002,0.00285002
5.0,0.00256538,0.00256538,0.00256538,0.00256538
5.5,0.0019977,0.0019977,0.0019977,0.0019977
6.0,0.00158789,0.00158789,0.00158789,0.00158789
6.5,0.00128762,0.00128762,0.00128762,0.00128762
7.0,0.00106392,0.00106392,0.00106392,0.00106392
7.5,0.00089409,0.00089409,0.00089409,0.00089409
8.0,0.00076275,0.00076275,0.00076275,0.00076275
8.5,0.00065916,0.00065916,0.00065916,0.00065916
9.0,0.00057668,0.00057668,0.00057668,0.00057668
9.5,0.00050946,0.00050946,0.00050946,0.00050946
10.0,0.00045341,0.00045341,0.00045341,0.00045341
11.0,0.00036768,0.00036768,0.00036768,0.00036768
12.0,0.00030507,0.00030507,0.00030507,0.00030507
13.0,0.00025773,0.00025773,0.00025773,0.00025773
14.0,0.00022095,0.00022095,0.00022095,0.00022095
15.0,0.00019172,0.00019172,0.00019172,0.00019172
20.0,0.00010707,0.00010707,0.00010707,0.00010707

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-16 Horizontal-1 pSa (g),RSN-16 Horizontal-2 pSa (g),RSN-16 Vertical pSa (g)
0.01,0.05417608,0.07599191,0.0303
0.02,0.05444605,0.07640131,0.0305
0.022,0.05444755,0.07689056,0.0305
0.025,0.05463101,0.07708094,0.0307
0.029,0.05467994,0.07578108,0.0308
0.03,0.05493664,0.07609535,0.0309
0.032,0.05530385,0.07700021,0.0309
0.035,0.0552769,0.07854089,0.031
0.036,0.05519368,0.07945465,0.0308
0.04,0.05575942,0.08130598,0.0311
0.042,0.05595855,0.08235667,0.0312
0.044,0.05547211,0.0838244,0.0321
0.045,0.05552228,0.08468278,0.0324
0.046,0.05638586,0.08505726,0.0325
0.048,0.05873812,0.08519271,0.0322
0.05,0.05905677,0.0845927,0.0321
0.055,0.05851772,0.07994927,0.0329
0.06,0.0569994,0.07522243,0.0322
0.065,0.06162642,0.07648238,0.0335
0.067,0.06343734,0.07663249,0.0349
0.07,0.0652488,0.07830095,0.0371
0.075,0.06728212,0.08384021,0.0373
0.08,0.07442646,0.08715008,0.0355
0.085,0.07728712,0.09132183,0.0301
0.09,0.08373314,0.09883038,0.0326
0.095,0.08349976,0.1059363,0.0348
0.1,0.08020195,0.101831,0.035
0.11,0.09991391,0.106191,0.0347
0.12,0.1363816,0.1298309,0.0449
0.13,0.151881,0.1379018,0.047
0.133,0.1543517,0.1411602,0.0481
0.14,0.1684875,0.1583375,0.0511
0.15,0.1676471,0.2184021,0.0507
0.16,0.1775221,0.2208361,0.0469
0.17,0.1962144,0.1979419,0.0519
0.18,0.1737501,0.231066,0.0581
0.19,0.1464971,0.2393409,0.0624
0.2,0.1461924,0.2533462,0.0664
0.22,0.1749012,0.2461266,0.0757
0.24,0.1786614,0.2353395,0.0662
0.25,0.1673781,0.2171382,0.0649
0.26,0.1450986,0.1999843,0.0683
0.28,0.1299915,0.1659377,0.087
0.29,0.1377447,0.1687403,0.102
0.3,0.1588402,0.1759213,0.118
0.32,0.2057696,0.1973642,0.137
0.34,0.2610704,0.2106105,0.136
0.35,0.2735448,0.2134399,0.132
0.36,0.2825538,0.2146181,0.124
0.38,0.2360862,0.214413,0.107
0.4,0.1710217,0.1950665,0.0994
0.42,0.119171,0.1548842,0.0794
0.44,0.09492352,0.1248458,0.0653
0.45,0.08823399,0.1225058,0.0703
0.46,0.0846272,0.123633,0.0748
0.48,0.08152925,0.1208099,0.0741
0.5,0.08214848,0.1215816,0.063
0.55,0.06851072,0.1070506,0.0487
0.6,0.06796075,0.09591956,0.0517
0.65,0.07542554,0.1105331,0.0448
0.667,0.07941023,0.1139536,0.0487
0.7,0.1012726,0.1088888,0.0449
0.75,0.1026986,0.1225359,0.0417
0.8,0.0876734,0.1092466,0.0356
0.85,0.09183811,0.0837768,0.0249
0.9,0.09102231,0.07123449,0.0203
0.95,0.0871531,0.06219997,0.02
1.0,0.08309284,0.06517795,0.0245
1.1,0.1097997,0.06357849,0.0255
1.2,0.07430839,0.05502633,0.0221
1.3,0.05802881,0.04516001,0.0158
1.4,0.0460878,0.03615061,0.0123
1.5,0.04256214,0.02484898,0.00958
1.6,0.03878729,0.02317922,0.0112
1.7,0.03458932,0.02394366,0.0115
1.8,0.0301609,0.02372545,0.0101
1.9,0.02577114,0.0224797,0.00847
2.0,0.02167117,0.02508177,0.00846
2.2,0.01611493,0.02071196,0.0085
2.4,0.01391094,0.02068118,0.00784
2.5,0.01450898,0.01982932,0.00787
2.6,0.01572875,0.01851012,0.00746
2.8,0.01409774,0.01491047,0.00577
3.0,0.0111837,0.01382649,0.00407
3.2,0.00782149,0.01131978,0.0037
3.4,0.00693069,0.00942285,0.00343
3.5,0.00653056,0.00852037,0.00322
3.6,0.00615513,0.00767183,0.00298
3.8,0.00546898,0.00616963,0.00245
4.0,0.00485949,0.00493899,0.00212
4.2,0.00431853,0.00396268,0.00197
4.4,0.00384035,0.00320607,0.00184
4.6,0.00341926,0.00286571,0.00154
4.8,0.00304974,0.002604,0.00131
5.0,0.00272616,0.00237111,0.00107
5.5,0.00208534,0.00189613,0.000708
6.0,0.00162798,0.00154165,0.000558
6.5,0.00129863,0.00127443,0.00049
7.0,0.00105784,0.00107,0.000439
7.5,0.00087852,0.00091097,0.000383
8.0,0.00074231,0.00078522,0.000324
8.5,0.00063685,0.00068424,0.000267
9.0,0.00055359,0.00060196,0.000218
9.5,0.00048669,0.00053404,0.000179
10.0,0.00043206,0.00047729,0.000149
11.0,0.00034879,0.0003885,0.000118
12.0,0.00028883,0.00032288,0.000104
13.0,0.00024392,0.00027291,9.03e-05
14.0,0.0002092,0.0002339,7.83e-05
15.0,0.00018169,0.00020282,6.8e-05
20.0,0.00010209,0.00011275,4.51e-05
