
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 225
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 225, -, 1.0, -, 0.7, 2.1, 0.0, "Anza (Horse Canyon)-01", 1980, "Anza - Pinyon Flat", 5.19, strike slip, 12.24, 17.26, 724.89, 0.4125, 1.0, RSN225_ANZA_PFT045.AT2, RSN225_ANZA_PFT135.AT2 , RSN225_ANZA_PFT-UP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-225 RotD50 pSa (g)
0.42,0.05567735,0.1543636,0.0186
0.44,0.05267117,0.1359286,0.018
0.45,0.05117536,0.1306471,0.0175
0.46,0.04943894,0.12562,0.0168
0.48,0.04539624,0.11656,0.0145
0.5,0.0409845,0.1096957,0.0126
0.55,0.03175704,0.09697983,0.0124
0.6,0.0259696,0.08292992,0.015
0.65,0.02232378,0.06993014,0.0146
0.667,0.02079572,0.06606143,0.0133
0.7,0.01762209,0.05922831,0.00978
0.75,0.01414465,0.05088161,0.00681
0.8,0.0128436,0.04467042,0.0069
0.85,0.01097489,0.03904783,0.00706
0.9,0.00979852,0.03394505,0.00701
0.95,0.008874,0.02937329,0.00683
1.0,0.00885523,0.02533297,0.00624
1.1,0.00934269,0.01995139,0.0052
1.2,0.00657448,0.01729205,0.00376
1.3,0.00458664,0.0159248,0.00363
1.4,0.00387516,0.01423843,0.00328
1.5,0.00358405,0.01254575,0.0028
1.6,0.00321088,0.01096118,0.00244
1.7,0.00349278,0.00951688,0.0022
1.8,0.00390292,0.00822466,0.00251
1.9,0.00416945,0.0075331,0.00258
2.0,0.00413837,0.00695291,0.00247
2.2,0.00347213,0.00596553,0.00192
2.4,0.00248498,0.00515163,0.00137
2.5,0.00240341,0.00479634,0.00115
2.6,0.0022621,0.00446978,0.00104
2.8,0.00189616,0.00389574,0.000864
3.0,0.00151985,0.00340949,0.000744
3.2,0.00117802,0.0029978,0.000638
3.4,0.00090519,0.00264838,0.000536
3.5,0.00085185,0.00249358,0.000489
3.6,0.00080235,0.00235055,0.000445
3.8,0.0007138,0.00209589,0.000368
4.0,0.00063749,0.00187736,0.000322
4.2,0.0005716,0.00168905,0.000284
4.4,0.00051455,0.0015261,0.000251
4.6,0.00046499,0.00138456,0.000223
4.8,0.0004218,0.00126104,0.0002
5.0,0.000384,0.00115271,0.00018
5.5,0.00030822,0.00093437,0.00014
6.0,0.00025217,0.00077153,0.000112
6.5,0.00020981,0.0006473,9.16e-05
7.0,0.00017712,0.00055059,7.62e-05
7.5,0.00015144,0.00047394,6.43e-05
8.0,0.00013093,0.00041223,5.51e-05
8.5,0.0001143,0.00036183,4.76e-05
9.0,0.00010065,0.00032015,4.16e-05
9.5,8.932e-05,0.00028531,3.67e-05
10.0,7.98e-05,0.00025588,3.26e-05
11.0,6.483e-05,0.00020925,2.63e-05
12.0,5.373e-05,0.00017436,2.16e-05
13.0,4.527e-05,0.00014755,1.81e-05
14.0,3.867e-05,0.00012652,1.54e-05
15.0,3.343e-05,0.0001097,1.33e-05
20.0,1.835e-05,6.082e-05,7.44e-06
