
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 499
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 499, -, 1.0, -, 8.4, 20.6, 0.2, "Hollister-04", 1986, "Hollister Differential Array #3", 5.45, strike slip, 13.11, 14.11, 215.54, 0.1, 1.0, RSN499_HOLLISTR_D-HD3255.AT2, RSN499_HOLLISTR_D-HD3345.AT2 , RSN499_HOLLISTR_D-HD3-UP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-499 RotD50 pSa (g)
0.24,0.2227352,0.2227352,0.2227352,0.2227352
0.25,0.2397773,0.2397773,0.2397773,0.2397773
0.26,0.2696232,0.2696232,0.2696232,0.2696232
0.28,0.3125703,0.3125703,0.3125703,0.3125703
0.29,0.3308573,0.3308573,0.3308573,0.3308573
0.3,0.3203202,0.3203202,0.3203202,0.3203202
0.32,0.2845798,0.2845798,0.2845798,0.2845798
0.34,0.2760665,0.2760665,0.2760665,0.2760665
0.35,0.2449011,0.2449011,0.2449011,0.2449011
0.36,0.2272542,0.2272542,0.2272542,0.2272542
0.38,0.2065802,0.2065802,0.2065802,0.2065802
0.4,0.2135678,0.2135678,0.2135678,0.2135678
0.42,0.2358908,0.2358908,0.2358908,0.2358908
0.44,0.2167935,0.2167935,0.2167935,0.2167935
0.45,0.2026433,0.2026433,0.2026433,0.2026433
0.46,0.1878895,0.1878895,0.1878895,0.1878895
0.48,0.1770421,0.1770421,0.1770421,0.1770421
0.5,0.169697,0.169697,0.169697,0.169697
0.55,0.1564926,0.1564926,0.1564926,0.1564926
0.6,0.1614546,0.1614546,0.1614546,0.1614546
0.65,0.1367988,0.1367988,0.1367988,0.1367988
0.667,0.1291902,0.1291902,0.1291902,0.1291902
0.7,0.1270901,0.1270901,0.1270901,0.1270901
0.75,0.1241823,0.1241823,0.1241823,0.1241823
0.8,0.1068422,0.1068422,0.1068422,0.1068422
0.85,0.1070528,0.1070528,0.1070528,0.1070528
0.9,0.1062322,0.1062322,0.1062322,0.1062322
0.95,0.1118156,0.1118156,0.1118156,0.1118156
1.0,0.1163585,0.1163585,0.1163585,0.1163585
1.1,0.09966534,0.09966534,0.09966534,0.09966534
1.2,0.1084257,0.1084257,0.1084257,0.1084257
1.3,0.09031377,0.09031377,0.09031377,0.09031377
1.4,0.1045427,0.1045427,0.1045427,0.1045427
1.5,0.1126331,0.1126331,0.1126331,0.1126331
1.6,0.09831505,0.09831505,0.09831505,0.09831505
1.7,0.09264825,0.09264825,0.09264825,0.09264825
1.8,0.07930248,0.07930248,0.07930248,0.07930248
1.9,0.06430825,0.06430825,0.06430825,0.06430825
2.0,0.05527665,0.05527665,0.05527665,0.05527665
2.2,0.04287631,0.04287631,0.04287631,0.04287631
2.4,0.03181519,0.03181519,0.03181519,0.03181519
2.5,0.02638199,0.02638199,0.02638199,0.02638199
2.6,0.02127926,0.02127926,0.02127926,0.02127926
2.8,0.01707762,0.01707762,0.01707762,0.01707762
3.0,0.01585663,0.01585663,0.01585663,0.01585663
3.2,0.01397943,0.01397943,0.01397943,0.01397943
3.4,0.01306498,0.01306498,0.01306498,0.01306498
3.5,0.01264839,0.01264839,0.01264839,0.01264839
3.6,0.01349461,0.01349461,0.01349461,0.01349461
3.8,0.01454572,0.01454572,0.01454572,0.01454572
4.0,0.0137569,0.0137569,0.0137569,0.0137569
4.2,0.01279637,0.01279637,0.01279637,0.01279637
4.4,0.01245864,0.01245864,0.01245864,0.01245864
4.6,0.01136519,0.01136519,0.01136519,0.01136519
4.8,0.009682,0.009682,0.009682,0.009682
5.0,0.00881368,0.00881368,0.00881368,0.00881368
5.5,0.00782729,0.00782729,0.00782729,0.00782729
6.0,0.00638999,0.00638999,0.00638999,0.00638999
6.5,0.00517679,0.00517679,0.00517679,0.00517679
7.0,0.00413134,0.00413134,0.00413134,0.00413134
7.5,0.00346004,0.00346004,0.00346004,0.00346004
8.0,0.00299786,0.00299786,0.00299786,0.00299786
8.5,0.00258334,0.00258334,0.00258334,0.00258334
9.0,0.00222878,0.00222878,0.00222878,0.00222878
9.5,0.00192693,0.00192693,0.00192693,0.00192693
10.0,0.00167299,0.00167299,0.00167299,0.00167299
11.0,0.0012821,0.0012821,0.0012821,0.0012821
12.0,0.00100601,0.00100601,0.00100601,0.00100601
13.0,0.00081527,0.00081527,0.00081527,0.00081527
14.0,0.00069132,0.00069132,0.00069132,0.00069132
15.0,0.00059158,0.00059158,0.00059158,0.00059158
20.0,0.00030816,0.00030816,0.00030816,0.00030816

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-499 Horizontal-1 pSa (g),RSN-499 Horizontal-2 pSa (g),RSN-499 Vertical pSa (g)
0.01,0.09874128,0.0951558,0.0751
0.02,0.09933184,0.09700105,0.0783
0.022,0.09936527,0.09782876,0.0798
0.025,0.09946043,0.09923282,0.0824
0.029,0.09929261,0.1011894,0.097
0.03,0.09966375,0.1020853,0.1
0.032,0.1001615,0.1029328,0.1
0.035,0.1009961,0.1045492,0.111
0.036,0.1009402,0.1053796,0.117
0.04,0.1012374,0.1185008,0.133
0.042,0.1008922,0.1227408,0.127
0.044,0.1009619,0.1244847,0.146
0.045,0.100807,0.1231434,0.146
0.046,0.1057674,0.1191178,0.139
0.048,0.1057964,0.1181155,0.143
0.05,0.1081795,0.1250441,0.151
0.055,0.1220014,0.1481184,0.195
0.06,0.1100329,0.14263,0.172
0.065,0.1160223,0.1513208,0.149
0.067,0.1119134,0.1556408,0.147
0.07,0.1160449,0.1616355,0.14
0.075,0.1278985,0.1711505,0.168
0.08,0.1576445,0.1813534,0.186
0.085,0.1868834,0.1829473,0.179
0.09,0.1875975,0.1959667,0.153
0.095,0.1831046,0.211734,0.154
0.1,0.1685406,0.2608157,0.169
0.11,0.1892398,0.3523953,0.157
0.12,0.2022038,0.3505715,0.14
0.13,0.1855731,0.3879396,0.158
0.133,0.192041,0.3879888,0.156
0.14,0.1903417,0.327268,0.186
0.15,0.1791226,0.2430337,0.231
0.16,0.1870899,0.2303977,0.323
0.17,0.1780537,0.2857326,0.276
0.18,0.2126783,0.3225294,0.255
0.19,0.2139086,0.3222316,0.267
0.2,0.1994445,0.3086775,0.252
0.22,0.2065479,0.222814,0.203
0.24,0.2647062,0.2126308,0.16
0.25,0.2913499,0.2136419,0.139
0.26,0.3383505,0.222721,0.127
0.28,0.4024669,0.213994,0.0945
0.29,0.4275451,0.1978709,0.0861
0.3,0.4143019,0.1933412,0.0797
0.32,0.3595647,0.2023685,0.072
0.34,0.3158906,0.2291692,0.0709
0.35,0.2982956,0.2029103,0.0795
0.36,0.3004964,0.1653926,0.0787
0.38,0.2664184,0.192128,0.0813
0.4,0.2769697,0.1998354,0.0783
0.42,0.3133923,0.1946912,0.0665
0.44,0.2521696,0.1908156,0.0621
0.45,0.2116013,0.1863709,0.0533
0.46,0.1880306,0.1805311,0.0481
0.48,0.1827306,0.168505,0.0393
0.5,0.176572,0.1698619,0.0426
0.55,0.1349499,0.1691143,0.0497
0.6,0.1647868,0.1581362,0.0366
0.65,0.1293974,0.1476929,0.034
0.667,0.1217793,0.1450176,0.0404
0.7,0.1124762,0.1463128,0.0459
0.75,0.1251467,0.1233611,0.0378
0.8,0.09798644,0.1177634,0.0321
0.85,0.1107313,0.1053293,0.0343
0.9,0.1026185,0.09713809,0.0354
0.95,0.09196216,0.1118005,0.0352
1.0,0.09562095,0.1221898,0.0341
1.1,0.09702697,0.1333459,0.0355
1.2,0.07290124,0.1447474,0.0365
1.3,0.06862847,0.09918593,0.0364
1.4,0.1017174,0.1208944,0.0444
1.5,0.09853685,0.1346353,0.0441
1.6,0.08582185,0.1228558,0.0381
1.7,0.07327756,0.1033718,0.0268
1.8,0.07239887,0.08543037,0.0218
1.9,0.06677923,0.06414443,0.0179
2.0,0.06586434,0.05102549,0.0145
2.2,0.04461224,0.03763224,0.0152
2.4,0.03241093,0.02553607,0.0147
2.5,0.02375735,0.02120407,0.0134
2.6,0.02244928,0.01912331,0.0118
2.8,0.01892385,0.01709709,0.0113
3.0,0.01643515,0.01533954,0.00945
3.2,0.01400833,0.01392893,0.00714
3.4,0.01252565,0.01407545,0.0055
3.5,0.01224308,0.01462393,0.00499
3.6,0.01319924,0.01558211,0.00451
3.8,0.01119359,0.016581,0.00375
4.0,0.01031487,0.01711321,0.00329
4.2,0.00887825,0.01664538,0.003
4.4,0.00712466,0.01531284,0.00275
4.6,0.00615421,0.01359184,0.00249
4.8,0.00573618,0.01174182,0.00219
5.0,0.00541965,0.01030193,0.00188
5.5,0.00485501,0.00940577,0.00142
6.0,0.00443275,0.008675,0.00107
6.5,0.00376062,0.00730503,0.000775
7.0,0.00296659,0.00579598,0.000615
7.5,0.00245437,0.00478312,0.000533
8.0,0.00197981,0.00408625,0.00045
8.5,0.00154968,0.00348005,0.000373
9.0,0.0013158,0.00296595,0.000307
9.5,0.0012355,0.00253582,0.000281
10.0,0.00116223,0.00217841,0.000258
11.0,0.00098072,0.00163643,0.000229
12.0,0.00080034,0.00126151,0.000195
13.0,0.00064573,0.00099771,0.000151
14.0,0.00052161,0.00080796,0.000129
15.0,0.0004249,0.00066817,0.000116
20.0,0.00021684,0.00032423,6.45e-05
