
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 8
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 8, -, 1.0, -, 4.8, 15.5, 0.1, "Northern Calif-01", 1941, "Ferndale City Hall", 6.4, strike slip, 44.52, 44.68, 219.31, 0.375, 1.0, RSN8_NCALIF.FH_F-FRN225.AT2, RSN8_NCALIF.FH_F-FRN315.AT2 , RSN8_NCALIF.FH_F-FRN-UP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-8 RotD50 pSa (g)
0.28,0.2946821,0.2946821,0.2946821,0.2946821
0.29,0.2785246,0.2785246,0.2785246,0.2785246
0.3,0.2722174,0.2722174,0.2722174,0.2722174
0.32,0.3048579,0.3048579,0.3048579,0.3048579
0.34,0.3170708,0.3170708,0.3170708,0.3170708
0.35,0.2891643,0.2891643,0.2891643,0.2891643
0.36,0.273967,0.273967,0.273967,0.273967
0.38,0.2849804,0.2849804,0.2849804,0.2849804
0.4,0.2735186,0.2735186,0.2735186,0.2735186
0.42,0.2407438,0.2407438,0.2407438,0.2407438
0.44,0.193453,0.193453,0.193453,0.193453
0.45,0.1769394,0.1769394,0.1769394,0.1769394
0.46,0.1790734,0.1790734,0.1790734,0.1790734
0.48,0.1669121,0.1669121,0.1669121,0.1669121
0.5,0.1448933,0.1448933,0.1448933,0.1448933
0.55,0.1417986,0.1417986,0.1417986,0.1417986
0.6,0.2065929,0.2065929,0.2065929,0.2065929
0.65,0.2176323,0.2176323,0.2176323,0.2176323
0.667,0.2069629,0.2069629,0.2069629,0.2069629
0.7,0.1680229,0.1680229,0.1680229,0.1680229
0.75,0.111351,0.111351,0.111351,0.111351
0.8,0.103119,0.103119,0.103119,0.103119
0.85,0.09985771,0.09985771,0.09985771,0.09985771
0.9,0.100211,0.100211,0.100211,0.100211
0.95,0.08260141,0.08260141,0.08260141,0.08260141
1.0,0.07429897,0.07429897,0.07429897,0.07429897
1.1,0.05060627,0.05060627,0.05060627,0.05060627
1.2,0.03896213,0.03896213,0.03896213,0.03896213
1.3,0.03307701,0.03307701,0.03307701,0.03307701
1.4,0.02585623,0.02585623,0.02585623,0.02585623
1.5,0.02321584,0.02321584,0.02321584,0.02321584
1.6,0.02269004,0.02269004,0.02269004,0.02269004
1.7,0.02013719,0.02013719,0.02013719,0.02013719
1.8,0.01754763,0.01754763,0.01754763,0.01754763
1.9,0.01514623,0.01514623,0.01514623,0.01514623
2.0,0.01312052,0.01312052,0.01312052,0.01312052
2.2,0.01453103,0.01453103,0.01453103,0.01453103
2.4,0.01273887,0.01273887,0.01273887,0.01273887
2.5,0.01177151,0.01177151,0.01177151,0.01177151
2.6,0.0107707,0.0107707,0.0107707,0.0107707
2.8,0.00968352,0.00968352,0.00968352,0.00968352
3.0,0.00857582,0.00857582,0.00857582,0.00857582
3.2,0.00766339,0.00766339,0.00766339,0.00766339
3.4,0.00743166,0.00743166,0.00743166,0.00743166
3.5,0.0071033,0.0071033,0.0071033,0.0071033
3.6,0.00662756,0.00662756,0.00662756,0.00662756
3.8,0.00561863,0.00561863,0.00561863,0.00561863
4.0,0.00526738,0.00526738,0.00526738,0.00526738
4.2,0.00468035,0.00468035,0.00468035,0.00468035
4.4,0.00397833,0.00397833,0.00397833,0.00397833
4.6,0.00342061,0.00342061,0.00342061,0.00342061
4.8,0.00283996,0.00283996,0.00283996,0.00283996
5.0,0.0025007,0.0025007,0.0025007,0.0025007
5.5,0.00193113,0.00193113,0.00193113,0.00193113
6.0,0.00150566,0.00150566,0.00150566,0.00150566
6.5,0.00120279,0.00120279,0.00120279,0.00120279
7.0,0.00098808,0.00098808,0.00098808,0.00098808
7.5,0.0008346,0.0008346,0.0008346,0.0008346
8.0,0.00072032,0.00072032,0.00072032,0.00072032
8.5,0.00063362,0.00063362,0.00063362,0.00063362
9.0,0.00056503,0.00056503,0.00056503,0.00056503
9.5,0.00050873,0.00050873,0.00050873,0.00050873
10.0,0.00046157,0.00046157,0.00046157,0.00046157
11.0,0.00038558,0.00038558,0.00038558,0.00038558
12.0,0.00032749,0.00032749,0.00032749,0.00032749
13.0,0.00028117,0.00028117,0.00028117,0.00028117
14.0,0.00024322,0.00024322,0.00024322,0.00024322
15.0,0.0002123,0.0002123,0.0002123,0.0002123
20.0,0.00011813,0.00011813,0.00011813,0.00011813

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-8 Horizontal-1 pSa (g),RSN-8 Horizontal-2 pSa (g),RSN-8 Vertical pSa (g)
0.01,0.1148611,0.1216545,0.0384
0.02,0.1150818,0.1221339,0.0384
0.022,0.1149981,0.1223811,0.0385
0.025,0.1152398,0.122604,0.0385
0.029,0.1157356,0.1233207,0.0386
0.03,0.1157461,0.1234265,0.0385
0.032,0.1159798,0.123521,0.0383
0.035,0.1152177,0.1237816,0.039
0.036,0.1149871,0.124048,0.039
0.04,0.1162807,0.1260585,0.0395
0.042,0.116763,0.1270431,0.0396
0.044,0.1178966,0.1279462,0.0393
0.045,0.1187337,0.1280896,0.0393
0.046,0.1199356,0.1282182,0.0393
0.048,0.1220365,0.1279592,0.0393
0.05,0.1233818,0.1276972,0.0388
0.055,0.1244413,0.1275327,0.0402
0.06,0.1258056,0.1239578,0.0419
0.065,0.1261808,0.1265253,0.0433
0.067,0.1247064,0.1297362,0.0423
0.07,0.1292887,0.1347175,0.0439
0.075,0.1485756,0.1414768,0.0456
0.08,0.1578214,0.1555927,0.0427
0.085,0.1602461,0.1591085,0.0453
0.09,0.1501448,0.1754774,0.0463
0.095,0.1515535,0.1810824,0.0447
0.1,0.1549473,0.1845317,0.047
0.11,0.184888,0.1964709,0.0505
0.12,0.2053868,0.2138951,0.0591
0.13,0.2202537,0.2123824,0.0688
0.133,0.2444336,0.2156412,0.0678
0.14,0.2988213,0.2247461,0.0646
0.15,0.3406987,0.2065857,0.0653
0.16,0.3334629,0.2006869,0.0628
0.17,0.3024048,0.2367894,0.071
0.18,0.315431,0.259101,0.0751
0.19,0.3306509,0.2196433,0.076
0.2,0.3088656,0.2157094,0.0727
0.22,0.2612242,0.2516155,0.0796
0.24,0.2704398,0.2575984,0.0899
0.25,0.3120293,0.2579253,0.109
0.26,0.3517766,0.2401079,0.12
0.28,0.3804672,0.1923394,0.119
0.29,0.3485199,0.2215401,0.126
0.3,0.3138095,0.2419098,0.139
0.32,0.2991308,0.3126921,0.162
0.34,0.2950062,0.3326755,0.177
0.35,0.2533302,0.3149323,0.168
0.36,0.2441291,0.2915492,0.166
0.38,0.3042305,0.2644655,0.173
0.4,0.3056797,0.2586766,0.129
0.42,0.2486537,0.249504,0.114
0.44,0.1907642,0.2133555,0.0979
0.45,0.1658423,0.1957608,0.101
0.46,0.1486516,0.1927845,0.102
0.48,0.1324918,0.1963502,0.0997
0.5,0.1182957,0.1755472,0.0937
0.55,0.1361163,0.1645846,0.0808
0.6,0.2021045,0.2122435,0.116
0.65,0.2083891,0.2262844,0.103
0.667,0.1905051,0.2218761,0.0869
0.7,0.1515013,0.1801856,0.0665
0.75,0.08657012,0.1345782,0.0469
0.8,0.07784307,0.1316164,0.044
0.85,0.07000218,0.1221628,0.0343
0.9,0.05986337,0.1204555,0.0258
0.95,0.04509548,0.1073795,0.0296
1.0,0.04226483,0.09052169,0.0316
1.1,0.0354678,0.06095593,0.0189
1.2,0.029396,0.04506319,0.0191
1.3,0.0231606,0.03656065,0.0125
1.4,0.01953159,0.03537324,0.0102
1.5,0.01794126,0.03237196,0.00988
1.6,0.01398195,0.02944813,0.00923
1.7,0.01092834,0.02442623,0.00841
1.8,0.01148986,0.01877644,0.00671
1.9,0.01211916,0.01538523,0.00484
2.0,0.01246352,0.01321618,0.00402
2.2,0.01369511,0.01640681,0.00371
2.4,0.00924593,0.01623869,0.00263
2.5,0.0081875,0.01504313,0.00215
2.6,0.00778073,0.01366235,0.00176
2.8,0.00729363,0.01158806,0.00132
3.0,0.00636686,0.01027201,0.00114
3.2,0.00499183,0.00987428,0.00103
3.4,0.00410192,0.00977549,0.000929
3.5,0.00374334,0.009427,0.000877
3.6,0.0035328,0.00885559,0.000826
3.8,0.00274289,0.00736983,0.000728
4.0,0.00256562,0.00628571,0.000642
4.2,0.00240262,0.00522156,0.000586
4.4,0.00221773,0.00450763,0.000532
4.6,0.00200859,0.0040761,0.000482
4.8,0.00178682,0.00358523,0.000437
5.0,0.00156753,0.00322527,0.000398
5.5,0.00111937,0.00244719,0.000324
6.0,0.00094442,0.00188063,0.000271
6.5,0.00078065,0.00149025,0.00023
7.0,0.00064393,0.00122181,0.000197
7.5,0.00053796,0.00103253,0.000171
8.0,0.00045823,0.00089375,0.000149
8.5,0.00039834,0.00078756,0.000131
9.0,0.00035261,0.00070302,0.000117
9.5,0.00031674,0.00063345,0.000105
10.0,0.00028774,0.00057472,9.47e-05
11.0,0.00024291,0.00048008,7.86e-05
12.0,0.00020885,0.00040669,6.64e-05
13.0,0.00018148,0.00034823,5.68e-05
14.0,0.00015882,0.00030089,4.92e-05
15.0,0.00013978,0.00026209,4.3e-05
20.0,7.934e-05,0.00014526,2.43e-05
