
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 240
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 240, -, 1.0, -, 2.5, 3.7, 1.0, "Mammoth Lakes-04", 1980, "Convict Creek", 5.7, strike slip, 1.37, 5.32, 382.12, 0.25, 1.0, RSN240_MAMMOTH.AH_B-CVK090.AT2, RSN240_MAMMOTH.AH_B-CVK180.AT2 , RSN240_MAMMOTH.AH_B-CVK-UP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-240 RotD50 pSa (g)
1.7,0.04547508,0.04547508,0.04547508,0.04547508
1.8,0.04034987,0.04034987,0.04034987,0.04034987
1.9,0.03775733,0.03775733,0.03775733,0.03775733
2.0,0.03472325,0.03472325,0.03472325,0.03472325
2.2,0.02543752,0.02543752,0.02543752,0.02543752
2.4,0.01916611,0.01916611,0.01916611,0.01916611
2.5,0.01794402,0.01794402,0.01794402,0.01794402
2.6,0.01616414,0.01616414,0.01616414,0.01616414
2.8,0.01449148,0.01449148,0.01449148,0.01449148
3.0,0.01281983,0.01281983,0.01281983,0.01281983
3.2,0.01194116,0.01194116,0.01194116,0.01194116
3.4,0.01034531,0.01034531,0.01034531,0.01034531
3.5,0.00940432,0.00940432,0.00940432,0.00940432
3.6,0.00928213,0.00928213,0.00928213,0.00928213
3.8,0.00785377,0.00785377,0.00785377,0.00785377
4.0,0.00695939,0.00695939,0.00695939,0.00695939
4.2,0.00590974,0.00590974,0.00590974,0.00590974
4.4,0.00544035,0.00544035,0.00544035,0.00544035
4.6,0.00501534,0.00501534,0.00501534,0.00501534
4.8,0.00462772,0.00462772,0.00462772,0.00462772
5.0,0.00427796,0.00427796,0.00427796,0.00427796
5.5,0.00354258,0.00354258,0.00354258,0.00354258
6.0,0.00296679,0.00296679,0.00296679,0.00296679
6.5,0.00251123,0.00251123,0.00251123,0.00251123
7.0,0.00214722,0.00214722,0.00214722,0.00214722
7.5,0.00185519,0.00185519,0.00185519,0.00185519
8.0,0.00161803,0.00161803,0.00161803,0.00161803
8.5,0.00142088,0.00142088,0.00142088,0.00142088
9.0,0.00125658,0.00125658,0.00125658,0.00125658
9.5,0.00112005,0.00112005,0.00112005,0.00112005
10.0,0.00100471,0.00100471,0.00100471,0.00100471
11.0,0.00082069,0.00082069,0.00082069,0.00082069
12.0,0.00068237,0.00068237,0.00068237,0.00068237
13.0,0.00057595,0.00057595,0.00057595,0.00057595
14.0,0.00049416,0.00049416,0.00049416,0.00049416
15.0,0.00042697,0.00042697,0.00042697,0.00042697
20.0,0.0002358,0.0002358,0.0002358,0.0002358

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-240 Horizontal-1 pSa (g),RSN-240 Horizontal-2 pSa (g),RSN-240 Vertical pSa (g)
0.01,0.3722005,0.4943577,0.341
0.02,0.4392906,0.500757,0.442
0.022,0.4681583,0.5042197,0.469
0.025,0.4724173,0.5474181,0.524
0.029,0.5080748,0.6777931,0.655
0.03,0.5395753,0.6925444,0.673
0.032,0.5628847,0.6949403,0.863
0.035,0.6145145,0.7437043,0.772
0.036,0.6506314,0.7071847,0.731
0.04,0.6472358,0.6351308,0.827
0.042,0.6471556,0.6453202,0.8
0.044,0.6648234,0.6369986,0.733
0.045,0.680658,0.642933,0.785
0.046,0.6902326,0.6423829,0.833
0.048,0.6850241,0.6286361,0.925
0.05,0.6410531,0.634758,1.04
0.055,0.616432,0.7236491,0.774
0.06,0.714726,0.6929139,0.573
0.065,0.7749456,0.7913084,0.675
0.067,0.7797975,0.8810152,0.648
0.07,0.7270823,1.002824,0.66
0.075,0.6884698,1.015363,0.81
0.08,0.8284881,1.179032,0.823
0.085,0.9012752,1.457522,0.577
0.09,0.9269182,1.539436,0.564
0.095,0.8556276,1.69845,0.538
0.1,0.7750313,1.469794,0.399
0.11,0.8736532,1.48162,0.393
0.12,1.014163,1.396995,0.375
0.13,1.11054,1.896993,0.451
0.133,1.118004,1.937341,0.461
0.14,1.152204,1.786736,0.493
0.15,1.358897,1.64144,0.562
0.16,1.332305,1.405023,0.39
0.17,0.9859348,1.20345,0.333
0.18,0.8557711,1.105798,0.296
0.19,0.9678678,1.109874,0.295
0.2,0.8043045,1.139162,0.386
0.22,0.715196,0.9644373,0.416
0.24,0.6213617,0.8026203,0.446
0.25,0.6972951,0.7824567,0.411
0.26,0.6957083,0.8615589,0.348
0.28,0.7481776,0.8455921,0.407
0.29,0.8141034,0.8298087,0.381
0.3,0.8562871,0.8603143,0.338
0.32,0.7806672,0.7912385,0.311
0.34,0.5673922,0.7066809,0.236
0.35,0.5018601,0.6290171,0.214
0.36,0.4543276,0.5542884,0.2
0.38,0.3612809,0.4614422,0.172
0.4,0.2923739,0.4343353,0.187
0.42,0.2888091,0.3907968,0.196
0.44,0.3152652,0.3376766,0.222
0.45,0.3200964,0.316682,0.226
0.46,0.3149259,0.3023378,0.222
0.48,0.2804817,0.2904257,0.202
0.5,0.2438689,0.282974,0.196
0.55,0.2439973,0.3506702,0.163
0.6,0.2828769,0.3630932,0.131
0.65,0.2188044,0.2731884,0.127
0.667,0.1989273,0.2438557,0.121
0.7,0.159796,0.2082921,0.109
0.75,0.1065589,0.1836609,0.0878
0.8,0.1039281,0.1676913,0.065
0.85,0.105491,0.1459406,0.0546
0.9,0.1295138,0.1235481,0.0588
0.95,0.1455904,0.1098316,0.0688
1.0,0.1453129,0.1040661,0.0744
1.1,0.1097924,0.1052635,0.0653
1.2,0.07923858,0.1121093,0.0491
1.3,0.07080974,0.1092486,0.0371
1.4,0.05858066,0.1071419,0.0262
1.5,0.04237008,0.09109565,0.0176
1.6,0.03764287,0.07200888,0.0141
1.7,0.03970231,0.06107193,0.0136
1.8,0.0357343,0.05220567,0.0133
1.9,0.03378038,0.04397724,0.0122
2.0,0.03357668,0.03676599,0.0119
2.2,0.02577827,0.02657942,0.0135
2.4,0.01748589,0.0223078,0.00898
2.5,0.01575953,0.02079248,0.00728
2.6,0.01453598,0.01935613,0.00596
2.8,0.01280808,0.01667771,0.00498
3.0,0.01165122,0.01425172,0.00519
3.2,0.00977683,0.01349707,0.00478
3.4,0.00860734,0.01162363,0.0039
3.5,0.00836932,0.00990459,0.00404
3.6,0.0079617,0.00974143,0.00397
3.8,0.00680134,0.00866251,0.00336
4.0,0.00545332,0.00740247,0.00252
4.2,0.00428213,0.00686492,0.00196
4.4,0.00372047,0.0063688,0.00169
4.6,0.00316927,0.00591333,0.00145
4.8,0.00288513,0.00549474,0.00128
5.0,0.00264836,0.00511083,0.00115
5.5,0.00215148,0.00428705,0.00102
6.0,0.00176758,0.00362729,0.00092
6.5,0.00146994,0.00309724,0.000821
7.0,0.00123712,0.00266859,0.000729
7.5,0.00105304,0.00231909,0.000645
8.0,0.00090569,0.00203156,0.000571
8.5,0.00078635,0.00179287,0.000505
9.0,0.00068861,0.00159298,0.000449
9.5,0.00060771,0.00142418,0.000399
10.0,0.0005401,0.00128049,0.000357
11.0,0.00044038,0.00105089,0.000288
12.0,0.0003703,0.00087763,0.000236
13.0,0.0003157,0.00074384,0.000196
14.0,0.00027234,0.00063845,0.000165
15.0,0.00023734,0.00055398,0.00014
20.0,0.00013369,0.00030761,7.38e-05
