
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 446
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 446, -, 1.0, -, 14.0, 35.2, 0.0, "Morgan Hill", 1984, "APEEL 1E - Hayward", 6.19, strike slip, 51.68, 51.69, 219.8, 0.25, 1.0, RSN446_MORGAN_A1E000.AT2, RSN446_MORGAN_A1E090.AT2 ,  -----   

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-446 RotD50 pSa (g)
0.22,0.101315,0.101315,0.101315,0.101315
0.24,0.1095416,0.1095416,0.1095416,0.1095416
0.25,0.1139834,0.1139834,0.1139834,0.1139834
0.26,0.1202016,0.1202016,0.1202016,0.1202016
0.28,0.1236376,0.1236376,0.1236376,0.1236376
0.29,0.1093824,0.1093824,0.1093824,0.1093824
0.3,0.1077039,0.1077039,0.1077039,0.1077039
0.32,0.09102689,0.09102689,0.09102689,0.09102689
0.34,0.0829811,0.0829811,0.0829811,0.0829811
0.35,0.08110723,0.08110723,0.08110723,0.08110723
0.36,0.07517062,0.07517062,0.07517062,0.07517062
0.38,0.06957464,0.06957464,0.06957464,0.06957464
0.4,0.06990386,0.06990386,0.06990386,0.06990386
0.42,0.0724484,0.0724484,0.0724484,0.0724484
0.44,0.06697451,0.06697451,0.06697451,0.06697451
0.45,0.062861,0.062861,0.062861,0.062861
0.46,0.05986723,0.05986723,0.05986723,0.05986723
0.48,0.05709415,0.05709415,0.05709415,0.05709415
0.5,0.05803363,0.05803363,0.05803363,0.05803363
0.55,0.06697425,0.06697425,0.06697425,0.06697425
0.6,0.08288836,0.08288836,0.08288836,0.08288836
0.65,0.06599594,0.06599594,0.06599594,0.06599594
0.667,0.06015101,0.06015101,0.06015101,0.06015101
0.7,0.05682452,0.05682452,0.05682452,0.05682452
0.75,0.05694344,0.05694344,0.05694344,0.05694344
0.8,0.05845783,0.05845783,0.05845783,0.05845783
0.85,0.05810179,0.05810179,0.05810179,0.05810179
0.9,0.05686126,0.05686126,0.05686126,0.05686126
0.95,0.05465665,0.05465665,0.05465665,0.05465665
1.0,0.04837013,0.04837013,0.04837013,0.04837013
1.1,0.03886826,0.03886826,0.03886826,0.03886826
1.2,0.03413459,0.03413459,0.03413459,0.03413459
1.3,0.02881824,0.02881824,0.02881824,0.02881824
1.4,0.02611031,0.02611031,0.02611031,0.02611031
1.5,0.02236045,0.02236045,0.02236045,0.02236045
1.6,0.0205773,0.0205773,0.0205773,0.0205773
1.7,0.01787617,0.01787617,0.01787617,0.01787617
1.8,0.01614536,0.01614536,0.01614536,0.01614536
1.9,0.01518132,0.01518132,0.01518132,0.01518132
2.0,0.01349801,0.01349801,0.01349801,0.01349801
2.2,0.01347013,0.01347013,0.01347013,0.01347013
2.4,0.01105846,0.01105846,0.01105846,0.01105846
2.5,0.01006008,0.01006008,0.01006008,0.01006008
2.6,0.00890547,0.00890547,0.00890547,0.00890547
2.8,0.00743275,0.00743275,0.00743275,0.00743275
3.0,0.00681306,0.00681306,0.00681306,0.00681306
3.2,0.00654176,0.00654176,0.00654176,0.00654176
3.4,0.00580253,0.00580253,0.00580253,0.00580253
3.5,0.00560775,0.00560775,0.00560775,0.00560775
3.6,0.00549052,0.00549052,0.00549052,0.00549052
3.8,0.00475111,0.00475111,0.00475111,0.00475111
4.0,0.00402917,0.00402917,0.00402917,0.00402917
4.2,0.0042506,0.0042506,0.0042506,0.0042506
4.4,0.00388,0.00388,0.00388,0.00388
4.6,0.00365822,0.00365822,0.00365822,0.00365822
4.8,0.00322456,0.00322456,0.00322456,0.00322456
5.0,0.00306527,0.00306527,0.00306527,0.00306527
5.5,0.00225488,0.00225488,0.00225488,0.00225488
6.0,0.00167663,0.00167663,0.00167663,0.00167663
6.5,0.00127005,0.00127005,0.00127005,0.00127005
7.0,0.0009948,0.0009948,0.0009948,0.0009948
7.5,0.00079129,0.00079129,0.00079129,0.00079129
8.0,0.00062092,0.00062092,0.00062092,0.00062092
8.5,0.00050864,0.00050864,0.00050864,0.00050864
9.0,0.00039976,0.00039976,0.00039976,0.00039976
9.5,0.00034332,0.00034332,0.00034332,0.00034332
10.0,0.0002959,0.0002959,0.0002959,0.0002959
11.0,0.00023915,0.00023915,0.00023915,0.00023915
12.0,0.00020486,0.00020486,0.00020486,0.00020486
13.0,0.00017402,0.00017402,0.00017402,0.00017402
14.0,0.00014223,0.00014223,0.00014223,0.00014223
15.0,0.00012087,0.00012087,0.00012087,0.00012087
20.0,6.327e-05,6.327e-05,6.327e-05,6.327e-05

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-446 Horizontal-1 pSa (g),RSN-446 Horizontal-2 pSa (g),RSN-446 Vertical pSa (g)
0.01,0.04091675,0.02687383,
0.02,0.04098229,0.02692785,
0.022,0.04097852,0.02694135,
0.025,0.04123848,0.02699678,
0.029,0.04119783,0.02710338,
0.03,0.04098471,0.02706369,
0.032,0.04146738,0.02715945,
0.035,0.04160792,0.02738637,
0.036,0.04173478,0.02728629,
0.04,0.04202259,0.02742776,
0.042,0.04233815,0.0276859,
0.044,0.04294043,0.02787602,
0.045,0.04292057,0.02804551,
0.046,0.04273252,0.0281457,
0.048,0.04283212,0.02814778,
0.05,0.04368941,0.02878102,
0.055,0.04411569,0.03073066,
0.06,0.04167582,0.03134166,
0.065,0.04175116,0.03098487,
0.067,0.04192001,0.03057999,
0.07,0.04205141,0.03049611,
0.075,0.04559809,0.03289674,
0.08,0.04722166,0.03374634,
0.085,0.05054167,0.03391621,
0.09,0.05373175,0.03394365,
0.095,0.05265182,0.0378544,
0.1,0.05170924,0.04233987,
0.11,0.05654686,0.04614909,
0.12,0.07642373,0.04221105,
0.13,0.0909672,0.04842923,
0.133,0.09609094,0.0491773,
0.14,0.0883448,0.04724516,
0.15,0.07810688,0.05583805,
0.16,0.07497485,0.05359849,
0.17,0.07002928,0.04625528,
0.18,0.06849355,0.04661017,
0.19,0.06989583,0.05088723,
0.2,0.08275181,0.05423059,
0.22,0.1303469,0.06985159,
0.24,0.1434832,0.08275302,
0.25,0.1350737,0.08959518,
0.26,0.1541642,0.09072259,
0.28,0.1567533,0.08568432,
0.29,0.1295574,0.0871218,
0.3,0.1021091,0.09430051,
0.32,0.08752149,0.08859415,
0.34,0.09752958,0.06849393,
0.35,0.09755843,0.06143937,
0.36,0.09252018,0.06059134,
0.38,0.0859523,0.05862761,
0.4,0.08181636,0.05969746,
0.42,0.08425412,0.06187984,
0.44,0.07348625,0.05734616,
0.45,0.06889686,0.05256748,
0.46,0.06548738,0.04919683,
0.48,0.06106934,0.04806012,
0.5,0.05651939,0.05222384,
0.55,0.0605305,0.07312902,
0.6,0.07320748,0.08725289,
0.65,0.06593449,0.07021644,
0.667,0.05816261,0.06163302,
0.7,0.06309086,0.04941779,
0.75,0.06135208,0.04460497,
0.8,0.0661124,0.03722513,
0.85,0.06841905,0.04684845,
0.9,0.06657855,0.04722077,
0.95,0.05507712,0.05095107,
1.0,0.04828583,0.05107615,
1.1,0.0384619,0.04151815,
1.2,0.03620243,0.03275494,
1.3,0.0240355,0.02894114,
1.4,0.02215109,0.02783407,
1.5,0.02055781,0.02603401,
1.6,0.01669051,0.02225953,
1.7,0.01787866,0.0188789,
1.8,0.01550612,0.0165369,
1.9,0.01186061,0.01722844,
2.0,0.01202779,0.01646316,
2.2,0.0130949,0.01467507,
2.4,0.00944818,0.01241527,
2.5,0.00896828,0.01076568,
2.6,0.00880584,0.01036371,
2.8,0.00770712,0.00804726,
3.0,0.00708738,0.00659507,
3.2,0.00636542,0.00627257,
3.4,0.00536843,0.00552998,
3.5,0.00594117,0.00539971,
3.6,0.00612437,0.00526128,
3.8,0.00484226,0.00476107,
4.0,0.00395409,0.00474822,
4.2,0.00417653,0.00430583,
4.4,0.00429789,0.00352702,
4.6,0.00393254,0.00333459,
4.8,0.00330238,0.00314447,
5.0,0.00335843,0.00272539,
5.5,0.00244048,0.00212739,
6.0,0.00150962,0.0017761,
6.5,0.00126475,0.00112112,
7.0,0.00109248,0.00086178,
7.5,0.00082725,0.00076071,
8.0,0.00057574,0.00061415,
8.5,0.00040733,0.00050137,
9.0,0.00035823,0.00043786,
9.5,0.00030175,0.00038243,
10.0,0.00026668,0.0003369,
11.0,0.00022997,0.00027167,
12.0,0.00017619,0.00022891,
13.0,0.00014215,0.00019758,
14.0,0.00012303,0.00017212,
15.0,0.00011257,0.00015034,
20.0,6.091e-05,7.883e-05,
