
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 210
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 210, -, 1.0, -, 3.6, 10.3, 0.0, "Livermore-01", 1980, "APEEL 3E Hayward CSUH", 5.8, strike slip, 29.19, 30.59, 517.06, 0.25, 1.0, RSN210_LIVERMOR_A-A3E146.AT2, RSN210_LIVERMOR_A-A3E236.AT2 , RSN210_LIVERMOR_A-A3E-UP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-210 RotD50 pSa (g)
0.95,0.035034,0.035034,0.035034,0.035034
1.0,0.03354573,0.03354573,0.03354573,0.03354573
1.1,0.03613437,0.03613437,0.03613437,0.03613437
1.2,0.03175909,0.03175909,0.03175909,0.03175909
1.3,0.02716703,0.02716703,0.02716703,0.02716703
1.4,0.02843985,0.02843985,0.02843985,0.02843985
1.5,0.02753794,0.02753794,0.02753794,0.02753794
1.6,0.02356471,0.02356471,0.02356471,0.02356471
1.7,0.01812378,0.01812378,0.01812378,0.01812378
1.8,0.01634374,0.01634374,0.01634374,0.01634374
1.9,0.01428812,0.01428812,0.01428812,0.01428812
2.0,0.01351269,0.01351269,0.01351269,0.01351269
2.2,0.01498439,0.01498439,0.01498439,0.01498439
2.4,0.01461718,0.01461718,0.01461718,0.01461718
2.5,0.01281813,0.01281813,0.01281813,0.01281813
2.6,0.01094585,0.01094585,0.01094585,0.01094585
2.8,0.00755276,0.00755276,0.00755276,0.00755276
3.0,0.00543107,0.00543107,0.00543107,0.00543107
3.2,0.00452866,0.00452866,0.00452866,0.00452866
3.4,0.00410326,0.00410326,0.00410326,0.00410326
3.5,0.0039709,0.0039709,0.0039709,0.0039709
3.6,0.00375028,0.00375028,0.00375028,0.00375028
3.8,0.00314576,0.00314576,0.00314576,0.00314576
4.0,0.00281258,0.00281258,0.00281258,0.00281258
4.2,0.00261707,0.00261707,0.00261707,0.00261707
4.4,0.00222525,0.00222525,0.00222525,0.00222525
4.6,0.0020788,0.0020788,0.0020788,0.0020788
4.8,0.00183524,0.00183524,0.00183524,0.00183524
5.0,0.00159529,0.00159529,0.00159529,0.00159529
5.5,0.00106154,0.00106154,0.00106154,0.00106154
6.0,0.00086811,0.00086811,0.00086811,0.00086811
6.5,0.00073427,0.00073427,0.00073427,0.00073427
7.0,0.00065933,0.00065933,0.00065933,0.00065933
7.5,0.00056469,0.00056469,0.00056469,0.00056469
8.0,0.00051454,0.00051454,0.00051454,0.00051454
8.5,0.00047388,0.00047388,0.00047388,0.00047388
9.0,0.00041422,0.00041422,0.00041422,0.00041422
9.5,0.00034549,0.00034549,0.00034549,0.00034549
10.0,0.00031463,0.00031463,0.00031463,0.00031463
11.0,0.00025631,0.00025631,0.00025631,0.00025631
12.0,0.00020575,0.00020575,0.00020575,0.00020575
13.0,0.000175,0.000175,0.000175,0.000175
14.0,0.00015079,0.00015079,0.00015079,0.00015079
15.0,0.00013064,0.00013064,0.00013064,0.00013064
20.0,7.004e-05,7.004e-05,7.004e-05,7.004e-05

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-210 Horizontal-1 pSa (g),RSN-210 Horizontal-2 pSa (g),RSN-210 Vertical pSa (g)
0.01,0.06513941,0.05697788,0.0186
0.02,0.06596476,0.05768698,0.0189
0.022,0.06613741,0.05759823,0.0187
0.025,0.06643087,0.05756118,0.0194
0.029,0.06705733,0.05815595,0.0206
0.03,0.06740893,0.0583384,0.0208
0.032,0.06791004,0.05864189,0.0211
0.035,0.06902994,0.05986756,0.0208
0.036,0.06912904,0.06004523,0.0205
0.04,0.06960958,0.0599057,0.0203
0.042,0.06975606,0.06005831,0.0211
0.044,0.06950457,0.06012944,0.0223
0.045,0.06944727,0.05982373,0.0231
0.046,0.06935992,0.05983942,0.024
0.048,0.06925472,0.06053348,0.026
0.05,0.06931449,0.06181821,0.0252
0.055,0.06768177,0.06696822,0.0285
0.06,0.06948932,0.06796046,0.0288
0.065,0.07880878,0.06683826,0.0289
0.067,0.08316915,0.06841967,0.0282
0.07,0.08645859,0.07079937,0.0313
0.075,0.09123052,0.06674009,0.0364
0.08,0.08046648,0.06712458,0.0424
0.085,0.09799134,0.07396707,0.0475
0.09,0.1028651,0.08296426,0.0513
0.095,0.0974995,0.09436821,0.0613
0.1,0.09714255,0.1054664,0.071
0.11,0.09947345,0.1396655,0.0642
0.12,0.1561,0.1718616,0.0835
0.13,0.1984464,0.2344727,0.079
0.133,0.2150104,0.2459645,0.0762
0.14,0.2381747,0.2550389,0.0729
0.15,0.2222567,0.23258,0.0644
0.16,0.2257646,0.2137342,0.0412
0.17,0.22437,0.2081647,0.0456
0.18,0.2277029,0.251888,0.0478
0.19,0.2583059,0.3159519,0.0483
0.2,0.2522466,0.3124675,0.0557
0.22,0.1988018,0.1924493,0.054
0.24,0.1358262,0.1818462,0.0422
0.25,0.1223104,0.1450914,0.0485
0.26,0.1283844,0.1381239,0.0605
0.28,0.1356424,0.1327736,0.0699
0.29,0.136622,0.1554934,0.0724
0.3,0.1448142,0.1772445,0.0721
0.32,0.1818543,0.1850962,0.06
0.34,0.1666273,0.1558394,0.0438
0.35,0.1510215,0.1415853,0.0388
0.36,0.1399722,0.1257706,0.0394
0.38,0.1399201,0.10924,0.0384
0.4,0.1053529,0.09041871,0.0297
0.42,0.09580549,0.08254138,0.0263
0.44,0.09315169,0.07467897,0.0239
0.45,0.09163669,0.07332139,0.025
0.46,0.0898882,0.07348721,0.0252
0.48,0.08466859,0.06277771,0.0234
0.5,0.07867209,0.0544229,0.0212
0.55,0.06774116,0.04425713,0.0214
0.6,0.0770589,0.05034695,0.0237
0.65,0.06672088,0.04560796,0.0187
0.667,0.06347689,0.04280345,0.0168
0.7,0.06326476,0.03337754,0.0153
0.75,0.05621721,0.02547107,0.0187
0.8,0.04729653,0.02162743,0.018
0.85,0.04028095,0.02393304,0.0134
0.9,0.03572811,0.03240264,0.0108
0.95,0.0321095,0.034509,0.00915
1.0,0.02931133,0.03655211,0.00868
1.1,0.03428444,0.03686414,0.00702
1.2,0.04022857,0.02876383,0.00653
1.3,0.03524283,0.01874346,0.00536
1.4,0.03650352,0.01738371,0.00615
1.5,0.03649491,0.01446222,0.0067
1.6,0.02997939,0.01401762,0.00713
1.7,0.0213887,0.01334642,0.00618
1.8,0.01773275,0.01228503,0.00535
1.9,0.01637725,0.0104194,0.0048
2.0,0.01580387,0.00876751,0.00374
2.2,0.01947669,0.01040914,0.00431
2.4,0.018877,0.00915422,0.00421
2.5,0.01705354,0.00783732,0.00361
2.6,0.01466984,0.00664294,0.00346
2.8,0.01010967,0.0057059,0.00315
3.0,0.00747822,0.00443136,0.00321
3.2,0.00522072,0.00451937,0.00234
3.4,0.00455639,0.00362997,0.00217
3.5,0.00423185,0.00322178,0.00185
3.6,0.00390351,0.00269986,0.00154
3.8,0.00327796,0.00239067,0.00148
4.0,0.00294757,0.00187342,0.00137
4.2,0.00302663,0.00178972,0.00116
4.4,0.0029824,0.00172078,0.00127
4.6,0.00280959,0.00153739,0.00121
4.8,0.00254264,0.00143732,0.000992
5.0,0.00222778,0.00124059,0.000928
5.5,0.00146967,0.00077519,0.000666
6.0,0.0010244,0.00065409,0.000514
6.5,0.0007868,0.00064993,0.00048
7.0,0.00061043,0.00061012,0.000424
7.5,0.00057969,0.00050273,0.000321
8.0,0.00056404,0.00045138,0.000217
8.5,0.00054398,0.00042145,0.000176
9.0,0.00051523,0.00037304,0.00015
9.5,0.00047947,0.00031832,0.000128
10.0,0.00043993,0.00026555,0.000126
11.0,0.00036018,0.00018167,0.00011
12.0,0.0002896,0.00013311,9.11e-05
13.0,0.00023233,0.00011477,7.33e-05
14.0,0.00018776,9.88e-05,5.55e-05
15.0,0.00015365,8.522e-05,4.3e-05
20.0,7.795e-05,4.815e-05,2.61e-05
