
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 109
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 109, -, 1.0, -, 1.7, 5.1, 0.0, "Oroville-04", 1975, "Medical Center", 4.37, Normal Oblique, 9.22, 10.5, 519.15, 0.3125, 1.0, RSN109_OROVILLE_C-OMC246.AT2, RSN109_OROVILLE_C-OMC336.AT2 , RSN109_OROVILLE_C-OMCDWN.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-109 RotD50 pSa (g)
0.35,0.07706593,0.1292836,0.032
0.36,0.08092242,0.1190664,0.031
0.38,0.08075713,0.1100771,0.0285
0.4,0.07362498,0.113625,0.0271
0.42,0.07332629,0.1043844,0.0254
0.44,0.07743882,0.09076764,0.0217
0.45,0.08545265,0.08275547,0.0206
0.46,0.094396,0.07445759,0.0199
0.48,0.1114106,0.05895127,0.0193
0.5,0.123986,0.05066964,0.02
0.55,0.1305432,0.04210155,0.0224
0.6,0.1166053,0.04153957,0.023
0.65,0.09349052,0.03494589,0.023
0.667,0.08328719,0.03317229,0.0223
0.7,0.07272326,0.03201731,0.0202
0.75,0.05878548,0.02799234,0.0177
0.8,0.04960089,0.02173838,0.0153
0.85,0.04073512,0.01519282,0.0129
0.9,0.0328097,0.01198522,0.0108
0.95,0.02870901,0.0097388,0.00928
1.0,0.02573106,0.00931696,0.00793
1.1,0.02087718,0.00839905,0.00685
1.2,0.01709083,0.00724127,0.00549
1.3,0.01403066,0.00684726,0.00441
1.4,0.01151873,0.00692916,0.00376
1.5,0.00944243,0.00705739,0.00313
1.6,0.00773492,0.00676505,0.00268
1.7,0.00661486,0.0062337,0.00241
1.8,0.00599729,0.00559577,0.00214
1.9,0.00544829,0.00493648,0.00189
2.0,0.00495957,0.00430749,0.00164
2.2,0.00414024,0.00321788,0.00126
2.4,0.00348724,0.00260525,0.00113
2.5,0.00321133,0.00226682,0.00128
2.6,0.00296397,0.00199676,0.0013
2.8,0.00254195,0.00178282,0.00115
3.0,0.00219904,0.00156495,0.000737
3.2,0.00191843,0.00135081,0.000621
3.4,0.00168623,0.00115832,0.000506
3.5,0.00158507,0.00107177,0.000457
3.6,0.00149246,0.00099179,0.00042
3.8,0.00132944,0.00085077,0.000374
4.0,0.0011912,0.00073272,0.000337
4.2,0.00107311,0.00063434,0.000309
4.4,0.00097153,0.00055245,0.000284
4.6,0.00088358,0.00048411,0.000262
4.8,0.00080697,0.00044388,0.000242
5.0,0.00073986,0.00041062,0.000225
5.5,0.00060453,0.0003409,0.000189
6.0,0.00050319,0.00028659,0.00016
6.5,0.00042539,0.00024381,0.000138
7.0,0.00036438,0.0002097,0.00012
7.5,0.00031566,0.00018215,0.000105
8.0,0.00027613,0.00015962,9.3e-05
8.5,0.00024361,0.00014099,8.27e-05
9.0,0.00021654,0.00012542,7.41e-05
9.5,0.00019377,0.00011228,6.67e-05
10.0,0.00017442,0.0001011,6.04e-05
11.0,0.00014353,8.322e-05,5.02e-05
12.0,0.0001202,6.969e-05,4.23e-05
13.0,0.00010214,5.922e-05,3.62e-05
14.0,8.788e-05,5.095e-05,3.13e-05
15.0,7.642e-05,4.43e-05,2.73e-05
20.0,4.275e-05,2.477e-05,1.55e-05
