
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 511
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 511, -, 1.0, -, 2.9, 6.5, 0.1, "N. Palm Springs", 1986, "Anza - Red Mountain", 6.06, Reverse Oblique, 38.22, 38.43, 680.37, 0.375, 1.0, RSN511_PALMSPR_ARM270.AT2, RSN511_PALMSPR_ARM360.AT2 , RSN511_PALMSPR_ARM-UP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-511 RotD50 pSa (g)
Period (sec),RSN-511 Horizontal-1 pSa (g),RSN-511 Horizontal-2 pSa (g),RSN-511 Vertical pSa (g)
0.01,0.09749682,0.1192354,0.0667
0.02,0.09828314,0.123254,0.0771
0.022,0.0999566,0.1249006,0.0799
0.025,0.1004217,0.1352055,0.0819
0.029,0.1057902,0.1377867,0.0783
0.03,0.1076119,0.1387095,0.0772
0.032,0.1114216,0.1454393,0.0912
0.035,0.1113945,0.1649793,0.117
0.036,0.1160506,0.1702615,0.115
0.04,0.1308285,0.178525,0.0948
0.042,0.13904,0.1788069,0.0998
0.044,0.1352034,0.1744087,0.108
0.045,0.1362626,0.1725176,0.114
0.046,0.1405884,0.1761542,0.119
0.048,0.1562875,0.2042972,0.12
0.05,0.1674267,0.2442306,0.114
0.055,0.1805539,0.2484037,0.135
0.06,0.2249835,0.2482134,0.14
0.065,0.2442617,0.2519198,0.119
0.067,0.2593143,0.2389991,0.12
0.07,0.2616908,0.2085868,0.124
0.075,0.245685,0.2332806,0.141
0.08,0.2110566,0.2269535,0.116
0.085,0.1927777,0.1874737,0.122
0.09,0.1660208,0.2144729,0.123
0.095,0.1669652,0.2453067,0.131
0.1,0.1864768,0.2632544,0.172
0.11,0.2500756,0.377318,0.212
0.12,0.2708222,0.4614297,0.242
0.13,0.2929748,0.455774,0.223
0.133,0.2845055,0.458091,0.224
0.14,0.3060454,0.4870952,0.228
0.15,0.3512709,0.5451603,0.218
0.16,0.4178848,0.4785692,0.223
0.17,0.4520815,0.3625433,0.159
0.18,0.3884881,0.2844634,0.123
0.19,0.3368751,0.1914548,0.114
0.2,0.2628095,0.1918058,0.113
0.22,0.2071896,0.1534311,0.079
0.24,0.2596453,0.168189,0.0783
0.25,0.2608953,0.1882032,0.0742
0.26,0.2401806,0.1884473,0.0674
0.28,0.1731466,0.1497125,0.0594
0.29,0.1495594,0.1229455,0.0598
0.3,0.1503677,0.119593,0.065
0.32,0.1597349,0.110908,0.0661
0.34,0.1613559,0.1073395,0.0527
0.35,0.1593164,0.1068713,0.0464
0.36,0.1557103,0.1060964,0.0464
0.38,0.1571029,0.1039472,0.0468
0.4,0.1753122,0.1042289,0.0469
0.42,0.180301,0.114692,0.0485
0.44,0.1757358,0.124123,0.0441
0.45,0.1710289,0.1255964,0.045
0.46,0.1654503,0.1251537,0.0466
0.48,0.1530772,0.1194766,0.0492
0.5,0.1510011,0.1093047,0.0505
0.55,0.1153036,0.08684344,0.0499
0.6,0.07851651,0.09860055,0.0454
0.65,0.05797872,0.1055728,0.039
0.667,0.05572403,0.1023395,0.0366
0.7,0.05127262,0.09568986,0.0324
0.75,0.04462542,0.07643219,0.0308
0.8,0.0383284,0.05822051,0.0279
0.85,0.03727714,0.04584427,0.0248
0.9,0.04012302,0.03953245,0.0242
0.95,0.04048274,0.03746204,0.0227
1.0,0.03885774,0.03689374,0.0215
1.1,0.03444679,0.03383181,0.0182
1.2,0.03213985,0.02712261,0.014
1.3,0.02861414,0.02429684,0.0114
1.4,0.02465801,0.02152074,0.00877
1.5,0.0201079,0.0182408,0.00795
1.6,0.01776359,0.01510395,0.00742
1.7,0.0155384,0.01242634,0.0068
1.8,0.01351399,0.01005988,0.00547
1.9,0.0117263,0.00805563,0.00404
2.0,0.0101799,0.00719991,0.00328
2.2,0.00772479,0.00589146,0.00243
2.4,0.00595094,0.00479179,0.00192
2.5,0.00525834,0.00432603,0.00172
2.6,0.00523306,0.00391097,0.00155
2.8,0.00521631,0.00321689,0.00132
3.0,0.00492088,0.00267211,0.00115
3.2,0.00396908,0.00224242,0.00102
3.4,0.00302765,0.00190122,0.000903
3.5,0.00258206,0.00175715,0.000853
3.6,0.00218274,0.00162789,0.000807
3.8,0.00162954,0.00140681,0.000726
4.0,0.00141695,0.00122624,0.000656
4.2,0.00127492,0.00107733,0.000596
4.4,0.00115318,0.00095338,0.000544
4.6,0.00104807,0.0008493,0.000498
4.8,0.00095673,0.00076118,0.000458
5.0,0.00087686,0.000686,0.000422
5.5,0.00071615,0.00055266,0.00035
6.0,0.00059606,0.00046168,0.000294
6.5,0.00050396,0.00039154,0.000251
7.0,0.00043178,0.00033631,0.000216
7.5,0.00037414,0.00029205,0.000189
8.0,0.00032738,0.00025601,0.000166
8.5,0.00028891,0.00022628,0.000147
9.0,0.00025688,0.00020146,0.000131
9.5,0.00022991,0.00018052,0.000118
10.0,0.000207,0.0001627,0.000106
11.0,0.00017041,0.00013416,8.8e-05
12.0,0.00014276,0.00011254,7.4e-05
13.0,0.00012135,9.576e-05,6.31e-05
14.0,0.00010444,8.248e-05,5.44e-05
15.0,9.083e-05,7.179e-05,4.74e-05
20.0,5.085e-05,4.027e-05,2.67e-05
