
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 3
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 3, -, 1.0, -, 9.5, 23.2, 0.0, "Humbolt Bay", 1937, "Ferndale City Hall", 5.8, strike slip, 71.28, 71.57, 219.31, 0.375, 1.0, RSN3_HUMBOLT_FRN225.AT2, RSN3_HUMBOLT_FRN315.AT2 , RSN3_HUMBOLT_FRN-UP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-3 RotD50 pSa (g)
0.24,0.09870319,0.09870319,0.09870319,0.09870319
0.25,0.09390049,0.09390049,0.09390049,0.09390049
0.26,0.09253995,0.09253995,0.09253995,0.09253995
0.28,0.09889297,0.09889297,0.09889297,0.09889297
0.29,0.1042112,0.1042112,0.1042112,0.1042112
0.3,0.1110195,0.1110195,0.1110195,0.1110195
0.32,0.1161725,0.1161725,0.1161725,0.1161725
0.34,0.1261283,0.1261283,0.1261283,0.1261283
0.35,0.121098,0.121098,0.121098,0.121098
0.36,0.115378,0.115378,0.115378,0.115378
0.38,0.09838169,0.09838169,0.09838169,0.09838169
0.4,0.09519221,0.09519221,0.09519221,0.09519221
0.42,0.08971839,0.08971839,0.08971839,0.08971839
0.44,0.07970111,0.07970111,0.07970111,0.07970111
0.45,0.0770549,0.0770549,0.0770549,0.0770549
0.46,0.07532863,0.07532863,0.07532863,0.07532863
0.48,0.0808527,0.0808527,0.0808527,0.0808527
0.5,0.08229456,0.08229456,0.08229456,0.08229456
0.55,0.081349,0.081349,0.081349,0.081349
0.6,0.07775962,0.07775962,0.07775962,0.07775962
0.65,0.07525534,0.07525534,0.07525534,0.07525534
0.667,0.07098595,0.07098595,0.07098595,0.07098595
0.7,0.06335808,0.06335808,0.06335808,0.06335808
0.75,0.05694604,0.05694604,0.05694604,0.05694604
0.8,0.04705672,0.04705672,0.04705672,0.04705672
0.85,0.03988978,0.03988978,0.03988978,0.03988978
0.9,0.03564507,0.03564507,0.03564507,0.03564507
0.95,0.03665594,0.03665594,0.03665594,0.03665594
1.0,0.03578519,0.03578519,0.03578519,0.03578519
1.1,0.03053289,0.03053289,0.03053289,0.03053289
1.2,0.02863478,0.02863478,0.02863478,0.02863478
1.3,0.02514931,0.02514931,0.02514931,0.02514931
1.4,0.02139209,0.02139209,0.02139209,0.02139209
1.5,0.01615727,0.01615727,0.01615727,0.01615727
1.6,0.01336492,0.01336492,0.01336492,0.01336492
1.7,0.01252738,0.01252738,0.01252738,0.01252738
1.8,0.01106316,0.01106316,0.01106316,0.01106316
1.9,0.01095944,0.01095944,0.01095944,0.01095944
2.0,0.00934652,0.00934652,0.00934652,0.00934652
2.2,0.00786102,0.00786102,0.00786102,0.00786102
2.4,0.00671069,0.00671069,0.00671069,0.00671069
2.5,0.00615627,0.00615627,0.00615627,0.00615627
2.6,0.00543869,0.00543869,0.00543869,0.00543869
2.8,0.00403533,0.00403533,0.00403533,0.00403533
3.0,0.00295955,0.00295955,0.00295955,0.00295955
3.2,0.00296382,0.00296382,0.00296382,0.00296382
3.4,0.00293907,0.00293907,0.00293907,0.00293907
3.5,0.00280308,0.00280308,0.00280308,0.00280308
3.6,0.00256802,0.00256802,0.00256802,0.00256802
3.8,0.00212357,0.00212357,0.00212357,0.00212357
4.0,0.00172248,0.00172248,0.00172248,0.00172248
4.2,0.00153734,0.00153734,0.00153734,0.00153734
4.4,0.00159031,0.00159031,0.00159031,0.00159031
4.6,0.00142549,0.00142549,0.00142549,0.00142549
4.8,0.00125702,0.00125702,0.00125702,0.00125702
5.0,0.00099041,0.00099041,0.00099041,0.00099041
5.5,0.00076616,0.00076616,0.00076616,0.00076616
6.0,0.00052666,0.00052666,0.00052666,0.00052666
6.5,0.00049661,0.00049661,0.00049661,0.00049661
7.0,0.00040252,0.00040252,0.00040252,0.00040252
7.5,0.00033452,0.00033452,0.00033452,0.00033452
8.0,0.00028836,0.00028836,0.00028836,0.00028836
8.5,0.00025516,0.00025516,0.00025516,0.00025516
9.0,0.00022614,0.00022614,0.00022614,0.00022614
9.5,0.00020072,0.00020072,0.00020072,0.00020072
10.0,0.00018,0.00018,0.00018,0.00018
11.0,0.00014731,0.00014731,0.00014731,0.00014731
12.0,0.00012226,0.00012226,0.00012226,0.00012226
13.0,0.00010297,0.00010297,0.00010297,0.00010297
14.0,8.768e-05,8.768e-05,8.768e-05,8.768e-05
15.0,7.711e-05,7.711e-05,7.711e-05,7.711e-05
20.0,4.425e-05,4.425e-05,4.425e-05,4.425e-05

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-3 Horizontal-1 pSa (g),RSN-3 Horizontal-2 pSa (g),RSN-3 Vertical pSa (g)
0.01,0.03637712,0.03934503,0.0144
0.02,0.03666012,0.03958538,0.0145
0.022,0.0367349,0.03969485,0.0145
0.025,0.03683275,0.03989053,0.0145
0.029,0.03658586,0.04001589,0.0146
0.03,0.03663733,0.04000951,0.0146
0.032,0.03702933,0.03989745,0.0146
0.035,0.03727596,0.04005213,0.0145
0.036,0.03728889,0.04013733,0.0145
0.04,0.03743242,0.04066329,0.0146
0.042,0.03676274,0.04072621,0.0146
0.044,0.03692622,0.04077512,0.0145
0.045,0.03715833,0.04081306,0.0145
0.046,0.03712559,0.04088002,0.0145
0.048,0.03636887,0.04132045,0.0144
0.05,0.03645001,0.04197553,0.0146
0.055,0.03829543,0.0421082,0.0152
0.06,0.03998633,0.04310387,0.0163
0.065,0.04015871,0.04453182,0.0168
0.067,0.03962247,0.0443918,0.0171
0.07,0.03989531,0.04450547,0.0172
0.075,0.03839567,0.0455978,0.0173
0.08,0.04153707,0.04658058,0.0177
0.085,0.04730737,0.04850679,0.018
0.09,0.04806213,0.05169855,0.0188
0.095,0.04907091,0.0567544,0.0186
0.1,0.04985857,0.06071837,0.0197
0.11,0.0537497,0.05238602,0.0201
0.12,0.07496869,0.05989961,0.0195
0.13,0.08819076,0.06862308,0.0217
0.133,0.08837877,0.07075299,0.0225
0.14,0.09496668,0.0816776,0.0307
0.15,0.09177738,0.08847065,0.0353
0.16,0.0819342,0.09929316,0.0332
0.17,0.08729991,0.104148,0.0262
0.18,0.09006608,0.1113821,0.0283
0.19,0.08858334,0.1147945,0.0309
0.2,0.09667464,0.1076382,0.0303
0.22,0.1304267,0.073658,0.0303
0.24,0.115528,0.07528554,0.0374
0.25,0.1067691,0.08231787,0.0349
0.26,0.09962392,0.08745299,0.0333
0.28,0.1061833,0.09119092,0.0305
0.29,0.1206694,0.08825952,0.0325
0.3,0.1341012,0.08572687,0.0391
0.32,0.1504314,0.09596725,0.051
0.34,0.1448661,0.1060826,0.0611
0.35,0.1336579,0.1071269,0.0599
0.36,0.1205658,0.1102645,0.0592
0.38,0.09100782,0.1087785,0.0562
0.4,0.08120076,0.117465,0.0418
0.42,0.06924056,0.1191483,0.0402
0.44,0.06314607,0.1082515,0.0365
0.45,0.06294001,0.1041789,0.0334
0.46,0.06900284,0.1012898,0.0323
0.48,0.07947048,0.09616611,0.0283
0.5,0.08262748,0.09370885,0.0278
0.55,0.07818001,0.09073695,0.0396
0.6,0.06210521,0.08250956,0.0432
0.65,0.04316409,0.07982965,0.0364
0.667,0.03960277,0.07901771,0.0338
0.7,0.03523216,0.07693321,0.0298
0.75,0.03270597,0.07301493,0.0266
0.8,0.03855468,0.05862749,0.0182
0.85,0.03365807,0.04548593,0.0139
0.9,0.0288231,0.04221621,0.0141
0.95,0.02777089,0.0419287,0.0163
1.0,0.02902371,0.0400888,0.0153
1.1,0.0270112,0.03559577,0.00919
1.2,0.02293002,0.03578873,0.00833
1.3,0.02159392,0.02883129,0.00796
1.4,0.01858313,0.02425299,0.00777
1.5,0.01533876,0.01690358,0.00653
1.6,0.0130725,0.01374862,0.00448
1.7,0.01114159,0.01257279,0.00369
1.8,0.0088617,0.01442987,0.00271
1.9,0.00680941,0.01294592,0.00237
2.0,0.00490349,0.01022043,0.00214
2.2,0.00625065,0.0086975,0.00178
2.4,0.00586197,0.00701395,0.00146
2.5,0.00499535,0.00579395,0.0013
2.6,0.00505862,0.00541021,0.00119
2.8,0.00397885,0.00472733,0.00113
3.0,0.00291359,0.00351848,0.000969
3.2,0.00316654,0.00297398,0.0008
3.4,0.00323671,0.00294783,0.000657
3.5,0.0028826,0.00287125,0.000599
3.6,0.00269819,0.00268586,0.000549
3.8,0.00226775,0.00208756,0.000471
4.0,0.00193713,0.00149129,0.000415
4.2,0.00192599,0.00111622,0.000372
4.4,0.00193375,0.00096484,0.000339
4.6,0.00178548,0.0008685,0.00031
4.8,0.00137696,0.00081024,0.000286
5.0,0.00114068,0.0007452,0.000264
5.5,0.00088461,0.00060469,0.000216
6.0,0.00055098,0.00051149,0.000177
6.5,0.00048433,0.0004363,0.000146
7.0,0.00043558,0.0003755,0.000122
7.5,0.00033989,0.00032603,0.000103
8.0,0.00027967,0.00028546,8.76e-05
8.5,0.00026646,0.00025188,7.58e-05
9.0,0.00023512,0.00022384,6.64e-05
9.5,0.0001961,0.00020023,5.88e-05
10.0,0.00017444,0.00018016,5.26e-05
11.0,0.00014168,0.00014814,4.31e-05
12.0,0.00011634,0.00012399,3.63e-05
13.0,9.665e-05,0.00010533,3.11e-05
14.0,8.122e-05,9.06e-05,2.71e-05
15.0,7.011e-05,7.878e-05,2.38e-05
20.0,4.489e-05,4.41e-05,1.41e-05
