
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 26
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 26, -, 1.0, -, 9.9, 18.7, 0.2, "Hollister-01", 1961, "Hollister City Hall", 5.6, strike slip, 19.55, 19.56, 198.77, 0.125, 1.0, RSN26_HOLLISTR_B-HCH181.AT2, RSN26_HOLLISTR_B-HCH271.AT2 , RSN26_HOLLISTR_B-HCH-UP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-26 RotD50 pSa (g)
0.24,0.2301391,0.2301391,0.2301391,0.2301391
0.25,0.2414325,0.2414325,0.2414325,0.2414325
0.26,0.2595617,0.2595617,0.2595617,0.2595617
0.28,0.2773719,0.2773719,0.2773719,0.2773719
0.29,0.2634183,0.2634183,0.2634183,0.2634183
0.3,0.274089,0.274089,0.274089,0.274089
0.32,0.2685028,0.2685028,0.2685028,0.2685028
0.34,0.2523649,0.2523649,0.2523649,0.2523649
0.35,0.2547482,0.2547482,0.2547482,0.2547482
0.36,0.254861,0.254861,0.254861,0.254861
0.38,0.2467155,0.2467155,0.2467155,0.2467155
0.4,0.2481137,0.2481137,0.2481137,0.2481137
0.42,0.2828494,0.2828494,0.2828494,0.2828494
0.44,0.2771316,0.2771316,0.2771316,0.2771316
0.45,0.2668334,0.2668334,0.2668334,0.2668334
0.46,0.2620703,0.2620703,0.2620703,0.2620703
0.48,0.2678698,0.2678698,0.2678698,0.2678698
0.5,0.2571306,0.2571306,0.2571306,0.2571306
0.55,0.2710575,0.2710575,0.2710575,0.2710575
0.6,0.2190021,0.2190021,0.2190021,0.2190021
0.65,0.2041863,0.2041863,0.2041863,0.2041863
0.667,0.2156715,0.2156715,0.2156715,0.2156715
0.7,0.2245698,0.2245698,0.2245698,0.2245698
0.75,0.2234961,0.2234961,0.2234961,0.2234961
0.8,0.1643489,0.1643489,0.1643489,0.1643489
0.85,0.1476141,0.1476141,0.1476141,0.1476141
0.9,0.137143,0.137143,0.137143,0.137143
0.95,0.1565439,0.1565439,0.1565439,0.1565439
1.0,0.1417753,0.1417753,0.1417753,0.1417753
1.1,0.1261103,0.1261103,0.1261103,0.1261103
1.2,0.1416629,0.1416629,0.1416629,0.1416629
1.3,0.1392294,0.1392294,0.1392294,0.1392294
1.4,0.09465073,0.09465073,0.09465073,0.09465073
1.5,0.06674673,0.06674673,0.06674673,0.06674673
1.6,0.054544,0.054544,0.054544,0.054544
1.7,0.05248214,0.05248214,0.05248214,0.05248214
1.8,0.0572047,0.0572047,0.0572047,0.0572047
1.9,0.05881964,0.05881964,0.05881964,0.05881964
2.0,0.05662053,0.05662053,0.05662053,0.05662053
2.2,0.04086711,0.04086711,0.04086711,0.04086711
2.4,0.03853242,0.03853242,0.03853242,0.03853242
2.5,0.03916627,0.03916627,0.03916627,0.03916627
2.6,0.03857912,0.03857912,0.03857912,0.03857912
2.8,0.0288376,0.0288376,0.0288376,0.0288376
3.0,0.02387816,0.02387816,0.02387816,0.02387816
3.2,0.01940937,0.01940937,0.01940937,0.01940937
3.4,0.01664535,0.01664535,0.01664535,0.01664535
3.5,0.01619027,0.01619027,0.01619027,0.01619027
3.6,0.01604902,0.01604902,0.01604902,0.01604902
3.8,0.01516712,0.01516712,0.01516712,0.01516712
4.0,0.01684691,0.01684691,0.01684691,0.01684691
4.2,0.01711881,0.01711881,0.01711881,0.01711881
4.4,0.01581658,0.01581658,0.01581658,0.01581658
4.6,0.01477594,0.01477594,0.01477594,0.01477594
4.8,0.01379407,0.01379407,0.01379407,0.01379407
5.0,0.01290559,0.01290559,0.01290559,0.01290559
5.5,0.01117952,0.01117952,0.01117952,0.01117952
6.0,0.00936988,0.00936988,0.00936988,0.00936988
6.5,0.00797542,0.00797542,0.00797542,0.00797542
7.0,0.00657384,0.00657384,0.00657384,0.00657384
7.5,0.00540081,0.00540081,0.00540081,0.00540081
8.0,0.00456261,0.00456261,0.00456261,0.00456261
8.5,0.00380012,0.00380012,0.00380012,0.00380012
9.0,0.00320765,0.00320765,0.00320765,0.00320765
9.5,0.00271244,0.00271244,0.00271244,0.00271244
10.0,0.00227898,0.00227898,0.00227898,0.00227898
11.0,0.00177096,0.00177096,0.00177096,0.00177096
12.0,0.00138729,0.00138729,0.00138729,0.00138729
13.0,0.00118876,0.00118876,0.00118876,0.00118876
14.0,0.00108406,0.00108406,0.00108406,0.00108406
15.0,0.00095719,0.00095719,0.00095719,0.00095719
20.0,0.00046227,0.00046227,0.00046227,0.00046227

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-26 Horizontal-1 pSa (g),RSN-26 Horizontal-2 pSa (g),RSN-26 Vertical pSa (g)
0.01,0.05899168,0.1148571,0.0356
0.02,0.05996075,0.1153349,0.0358
0.022,0.0603005,0.1152859,0.0359
0.025,0.06045194,0.1152656,0.036
0.029,0.06004828,0.1163786,0.0363
0.03,0.05976879,0.1164176,0.0363
0.032,0.0591452,0.1162967,0.0364
0.035,0.05934288,0.115653,0.0366
0.036,0.05933841,0.1156572,0.0368
0.04,0.06056014,0.1179382,0.0371
0.042,0.06169783,0.1193661,0.0373
0.044,0.06270407,0.1205042,0.0374
0.045,0.06295075,0.1208526,0.0374
0.046,0.0633594,0.1212761,0.0375
0.048,0.06467402,0.1224766,0.0375
0.05,0.06601747,0.1233128,0.0376
0.055,0.07042678,0.1232362,0.0386
0.06,0.07489005,0.1206869,0.0401
0.065,0.079344,0.1198753,0.0404
0.067,0.08133194,0.1198261,0.0406
0.07,0.08626159,0.1181771,0.0422
0.075,0.08971766,0.1190568,0.0439
0.08,0.09313119,0.1303458,0.042
0.085,0.1002679,0.1391049,0.0469
0.09,0.106253,0.1435043,0.0457
0.095,0.09937277,0.1469357,0.0413
0.1,0.09775993,0.1496731,0.0445
0.11,0.09196991,0.1690816,0.0571
0.12,0.113296,0.1810265,0.0677
0.13,0.1156748,0.1957599,0.075
0.133,0.113535,0.199531,0.0754
0.14,0.1311119,0.2029975,0.0702
0.15,0.1781444,0.2437309,0.0637
0.16,0.1550209,0.2684557,0.0657
0.17,0.1450695,0.2691793,0.0739
0.18,0.1483175,0.2450313,0.085
0.19,0.1540985,0.2408994,0.0814
0.2,0.1742857,0.2357897,0.0716
0.22,0.1848632,0.2595345,0.0775
0.24,0.1549512,0.2968299,0.093
0.25,0.1383571,0.3286777,0.0924
0.26,0.1289099,0.3557002,0.0934
0.28,0.1590392,0.3438059,0.111
0.29,0.1729013,0.337175,0.118
0.3,0.1857075,0.3246406,0.121
0.32,0.1838412,0.3492786,0.117
0.34,0.1781668,0.3559318,0.104
0.35,0.1709626,0.353136,0.0985
0.36,0.1647912,0.3461432,0.0931
0.38,0.1452554,0.3298348,0.0775
0.4,0.1742247,0.3204426,0.0687
0.42,0.1839709,0.3007183,0.0663
0.44,0.2244407,0.2855135,0.0666
0.45,0.2384341,0.2802452,0.0685
0.46,0.2546742,0.2732243,0.072
0.48,0.2847407,0.2366533,0.0821
0.5,0.2655111,0.2289045,0.0814
0.55,0.2713481,0.289356,0.0948
0.6,0.2307192,0.2321528,0.0935
0.65,0.1983533,0.2401166,0.0729
0.667,0.2085091,0.2572399,0.0773
0.7,0.2243413,0.2584908,0.0965
0.75,0.2223013,0.2448014,0.0969
0.8,0.1547439,0.1936226,0.071
0.85,0.1211975,0.1718486,0.071
0.9,0.1264869,0.1555936,0.0691
0.95,0.1366485,0.1551796,0.0527
1.0,0.1212991,0.1317796,0.0488
1.1,0.1220004,0.1294875,0.04
1.2,0.09560876,0.1688544,0.0454
1.3,0.08802473,0.1781946,0.0352
1.4,0.0842004,0.1053033,0.051
1.5,0.06410045,0.07075735,0.0506
1.6,0.04850494,0.06132146,0.0394
1.7,0.03402828,0.05519186,0.0391
1.8,0.03261504,0.07132997,0.0336
1.9,0.03717763,0.07781257,0.0226
2.0,0.03686076,0.06653719,0.0233
2.2,0.03312552,0.04562316,0.0304
2.4,0.03127371,0.04532161,0.0313
2.5,0.0290253,0.04907021,0.0287
2.6,0.03143943,0.04884066,0.0264
2.8,0.02464579,0.03541568,0.0238
3.0,0.0171681,0.02564102,0.0212
3.2,0.0165176,0.0244657,0.0193
3.4,0.0166975,0.02074304,0.0177
3.5,0.01524263,0.01852741,0.0168
3.6,0.01274393,0.01629876,0.0157
3.8,0.01010587,0.01927077,0.0134
4.0,0.01033981,0.02237841,0.0111
4.2,0.00946031,0.02247108,0.00913
4.4,0.00832249,0.02123464,0.00751
4.6,0.00742538,0.0198949,0.00738
4.8,0.00684985,0.01724735,0.00679
5.0,0.00644789,0.01556767,0.00589
5.5,0.00707977,0.01286003,0.00579
6.0,0.00673661,0.01085143,0.00411
6.5,0.006153,0.00864425,0.00333
7.0,0.00506104,0.00729988,0.0026
7.5,0.00457433,0.0056794,0.00208
8.0,0.003708,0.00510977,0.00167
8.5,0.00284087,0.00456695,0.00137
9.0,0.00259668,0.00396043,0.0012
9.5,0.00232014,0.0033563,0.00105
10.0,0.00204265,0.0027964,0.000924
11.0,0.00154644,0.00200208,0.000726
12.0,0.00115974,0.00182292,0.000575
13.0,0.00087553,0.00161763,0.000468
14.0,0.00069831,0.00141818,0.000406
15.0,0.00059495,0.00123765,0.00036
20.0,0.00029363,0.00064612,0.000212
