
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 1650
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 1650, -, 1.0, -, 3.9, 15.1, 0.0, "Northridge-02", 1994, "Anaverde Valley - City R", 6.05, Reverse, 37.0, 38.14, 349.6, 1.2, 1.0, RSN1650_NORTH001_ANA090.AT2, RSN1650_NORTH001_ANA180.AT2 , RSN1650_NORTH001_ANA-UP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-1650 RotD50 pSa (g)
0.24,0.03083287,0.03083287,0.03083287,0.03083287
0.25,0.03507049,0.03507049,0.03507049,0.03507049
0.26,0.03889571,0.03889571,0.03889571,0.03889571
0.28,0.03823759,0.03823759,0.03823759,0.03823759
0.29,0.03486034,0.03486034,0.03486034,0.03486034
0.3,0.03643557,0.03643557,0.03643557,0.03643557
0.32,0.03144749,0.03144749,0.03144749,0.03144749
0.34,0.02532744,0.02532744,0.02532744,0.02532744
0.35,0.02315824,0.02315824,0.02315824,0.02315824
0.36,0.02055775,0.02055775,0.02055775,0.02055775
0.38,0.01764154,0.01764154,0.01764154,0.01764154
0.4,0.01387333,0.01387333,0.01387333,0.01387333
0.42,0.01268874,0.01268874,0.01268874,0.01268874
0.44,0.01165157,0.01165157,0.01165157,0.01165157
0.45,0.01097689,0.01097689,0.01097689,0.01097689
0.46,0.01026637,0.01026637,0.01026637,0.01026637
0.48,0.00939818,0.00939818,0.00939818,0.00939818
0.5,0.00885215,0.00885215,0.00885215,0.00885215
0.55,0.00732896,0.00732896,0.00732896,0.00732896
0.6,0.00561587,0.00561587,0.00561587,0.00561587
0.65,0.00469247,0.00469247,0.00469247,0.00469247
0.667,0.00446855,0.00446855,0.00446855,0.00446855
0.7,0.00431051,0.00431051,0.00431051,0.00431051
0.75,0.00413602,0.00413602,0.00413602,0.00413602
0.8,0.00324053,0.00324053,0.00324053,0.00324053
0.85,0.00261566,0.00261566,0.00261566,0.00261566
0.9,0.00189812,0.00189812,0.00189812,0.00189812
0.95,0.0015775,0.0015775,0.0015775,0.0015775
1.0,0.00138924,0.00138924,0.00138924,0.00138924
1.1,0.00110277,0.00110277,0.00110277,0.00110277
1.2,0.0008412,0.0008412,0.0008412,0.0008412
1.3,0.00064008,0.00064008,0.00064008,0.00064008
1.4,0.00050673,0.00050673,0.00050673,0.00050673
1.5,0.00043509,0.00043509,0.00043509,0.00043509
1.6,0.00038583,0.00038583,0.00038583,0.00038583
1.7,0.000339,0.000339,0.000339,0.000339
1.8,0.00029337,0.00029337,0.00029337,0.00029337
1.9,0.00025659,0.00025659,0.00025659,0.00025659
2.0,0.00022729,0.00022729,0.00022729,0.00022729
2.2,0.00018485,0.00018485,0.00018485,0.00018485
2.4,0.0001581,0.0001581,0.0001581,0.0001581
2.5,0.00014647,0.00014647,0.00014647,0.00014647
2.6,0.00013592,0.00013592,0.00013592,0.00013592
2.8,0.000117,0.000117,0.000117,0.000117
3.0,0.0001003,0.0001003,0.0001003,0.0001003
3.2,8.845e-05,8.845e-05,8.845e-05,8.845e-05
3.4,8.004e-05,8.004e-05,8.004e-05,8.004e-05
3.5,7.607e-05,7.607e-05,7.607e-05,7.607e-05
3.6,7.223e-05,7.223e-05,7.223e-05,7.223e-05
3.8,6.492e-05,6.492e-05,6.492e-05,6.492e-05
4.0,5.816e-05,5.816e-05,5.816e-05,5.816e-05
4.2,5.202e-05,5.202e-05,5.202e-05,5.202e-05
4.4,4.648e-05,4.648e-05,4.648e-05,4.648e-05
4.6,4.154e-05,4.154e-05,4.154e-05,4.154e-05
4.8,3.852e-05,3.852e-05,3.852e-05,3.852e-05
5.0,3.628e-05,3.628e-05,3.628e-05,3.628e-05
5.5,3.138e-05,3.138e-05,3.138e-05,3.138e-05
6.0,2.722e-05,2.722e-05,2.722e-05,2.722e-05
6.5,2.365e-05,2.365e-05,2.365e-05,2.365e-05
7.0,2.06e-05,2.06e-05,2.06e-05,2.06e-05
7.5,1.801e-05,1.801e-05,1.801e-05,1.801e-05
8.0,1.582e-05,1.582e-05,1.582e-05,1.582e-05
8.5,1.398e-05,1.398e-05,1.398e-05,1.398e-05
9.0,1.24e-05,1.24e-05,1.24e-05,1.24e-05
9.5,1.106e-05,1.106e-05,1.106e-05,1.106e-05
10.0,9.92e-06,9.92e-06,9.92e-06,9.92e-06
11.0,8.1e-06,8.1e-06,8.1e-06,8.1e-06
12.0,6.72e-06,6.72e-06,6.72e-06,6.72e-06
13.0,5.65e-06,5.65e-06,5.65e-06,5.65e-06
14.0,4.82e-06,4.82e-06,4.82e-06,4.82e-06
15.0,4.16e-06,4.16e-06,4.16e-06,4.16e-06
20.0,2.26e-06,2.26e-06,2.26e-06,2.26e-06

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-1650 Horizontal-1 pSa (g),RSN-1650 Horizontal-2 pSa (g),RSN-1650 Vertical pSa (g)
0.01,0.01184192,0.01522886,0.00787
0.02,0.01162891,0.0151523,0.00793
0.022,0.01262063,0.01489309,0.00815
0.025,0.01226265,0.01524966,0.00856
0.029,0.01241802,0.01489245,0.00957
0.03,0.01249702,0.0148805,0.00957
0.032,0.01243022,0.01547152,0.00906
0.035,0.01279911,0.01571329,0.00972
0.036,0.01262942,0.01608305,0.00998
0.04,0.01229691,0.01684323,0.0113
0.042,0.01196125,0.01746092,0.0116
0.044,0.01323787,0.0179374,0.0116
0.045,0.01360702,0.01819062,0.0122
0.046,0.01397367,0.01854719,0.0132
0.048,0.01403463,0.01924708,0.0134
0.05,0.01360934,0.01986518,0.013
0.055,0.01443743,0.0219706,0.0133
0.06,0.01414212,0.02231879,0.0188
0.065,0.01404011,0.02899697,0.0218
0.067,0.01548444,0.03261294,0.0276
0.07,0.01628063,0.03702629,0.0311
0.075,0.01570156,0.0389404,0.026
0.08,0.01658033,0.03645274,0.0267
0.085,0.01779784,0.04247218,0.0233
0.09,0.0177751,0.04245149,0.0181
0.095,0.01751305,0.03768202,0.0208
0.1,0.02111633,0.03951902,0.0219
0.11,0.02600937,0.03717826,0.0253
0.12,0.03068008,0.03031931,0.0201
0.13,0.0343265,0.03040582,0.0204
0.133,0.03478182,0.03559292,0.0218
0.14,0.03846713,0.04005076,0.0268
0.15,0.04571285,0.05043952,0.0337
0.16,0.04200223,0.05859946,0.0378
0.17,0.03630058,0.05790606,0.0364
0.18,0.03131765,0.05254434,0.0309
0.19,0.02807983,0.04503056,0.025
0.2,0.02483239,0.03570414,0.0195
0.22,0.02194651,0.0251246,0.0152
0.24,0.02958138,0.03295679,0.0138
0.25,0.03251113,0.03755666,0.0129
0.26,0.03611543,0.04025018,0.0137
0.28,0.04039705,0.03516851,0.0156
0.29,0.03791907,0.03003038,0.0162
0.3,0.03408959,0.02665411,0.0159
0.32,0.02664093,0.0258707,0.0129
0.34,0.0210469,0.02542044,0.0105
0.35,0.01920459,0.02471456,0.00999
0.36,0.01667778,0.0232811,0.00928
0.38,0.01356852,0.01982015,0.00824
0.4,0.01051654,0.01364809,0.00804
0.42,0.00978117,0.01390602,0.00727
0.44,0.00948181,0.01292401,0.00559
0.45,0.00932443,0.01264809,0.00535
0.46,0.00899547,0.01226797,0.00502
0.48,0.00814074,0.01099221,0.00453
0.5,0.00700936,0.01071101,0.00419
0.55,0.00477826,0.01018353,0.0037
0.6,0.00435185,0.00576489,0.00295
0.65,0.00343185,0.00488447,0.00306
0.667,0.00287764,0.00521571,0.00329
0.7,0.00269052,0.00564403,0.00399
0.75,0.00230722,0.00537416,0.0043
0.8,0.00259584,0.00409287,0.00393
0.85,0.00227288,0.00275536,0.00386
0.9,0.00158775,0.0022847,0.00372
0.95,0.00121178,0.00209368,0.00359
1.0,0.00104276,0.00187833,0.00325
1.1,0.0007682,0.00123983,0.00219
1.2,0.00061183,0.00103326,0.00155
1.3,0.00053305,0.00076504,0.000974
1.4,0.00047149,0.00058836,0.000743
1.5,0.00040764,0.00049465,0.000587
1.6,0.00034604,0.00042559,0.000461
1.7,0.00029349,0.0003698,0.000369
1.8,0.00025244,0.00033231,0.000304
1.9,0.00022178,0.00029709,0.00026
2.0,0.00019902,0.00026382,0.000228
2.2,0.00016765,0.00020633,0.000187
2.4,0.00014512,0.00017563,0.000156
2.5,0.00013532,0.00016288,0.000144
2.6,0.00012614,0.00015003,0.000133
2.8,0.0001094,0.00012521,0.000114
3.0,9.467e-05,0.00011294,9.78e-05
3.2,8.192e-05,0.00010256,8.44e-05
3.4,7.108e-05,9.247e-05,7.32e-05
3.5,6.632e-05,8.753e-05,6.84e-05
3.6,6.197e-05,8.271e-05,6.4e-05
3.8,5.437e-05,7.352e-05,5.75e-05
4.0,4.804e-05,6.584e-05,5.17e-05
4.2,4.275e-05,6.101e-05,4.66e-05
4.4,3.833e-05,5.655e-05,4.21e-05
4.6,3.46e-05,5.243e-05,3.82e-05
4.8,3.143e-05,4.863e-05,3.52e-05
5.0,2.873e-05,4.513e-05,3.28e-05
5.5,2.347e-05,3.758e-05,2.76e-05
6.0,1.969e-05,3.149e-05,2.35e-05
6.5,1.685e-05,2.66e-05,2.02e-05
7.0,1.464e-05,2.272e-05,1.75e-05
7.5,1.288e-05,2.0e-05,1.53e-05
8.0,1.144e-05,1.765e-05,1.34e-05
8.5,1.024e-05,1.562e-05,1.19e-05
9.0,9.22e-06,1.388e-05,1.06e-05
9.5,8.36e-06,1.238e-05,9.53e-06
10.0,7.61e-06,1.109e-05,8.59e-06
11.0,6.39e-06,9.01e-06,7.08e-06
12.0,5.44e-06,7.43e-06,5.93e-06
13.0,4.69e-06,6.22e-06,5.04e-06
14.0,4.08e-06,5.28e-06,4.33e-06
15.0,3.58e-06,4.52e-06,3.77e-06
20.0,2.07e-06,2.4e-06,2.1e-06
