
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 27
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 27, -, 1.0, -, 7.6, 16.5, 0.1, "Hollister-02", 1961, "Hollister City Hall", 5.5, strike slip, 17.2, 18.08, 198.77, 0.2875, 1.0, RSN27_HOLLISTR_C-HCH181.AT2, RSN27_HOLLISTR_C-HCH271.AT2 , RSN27_HOLLISTR_C-HCH-UP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-27 RotD50 pSa (g)
0.24,0.145218,0.145218,0.145218,0.145218
0.25,0.1604211,0.1604211,0.1604211,0.1604211
0.26,0.1724614,0.1724614,0.1724614,0.1724614
0.28,0.1790518,0.1790518,0.1790518,0.1790518
0.29,0.1898149,0.1898149,0.1898149,0.1898149
0.3,0.1966089,0.1966089,0.1966089,0.1966089
0.32,0.197812,0.197812,0.197812,0.197812
0.34,0.1822947,0.1822947,0.1822947,0.1822947
0.35,0.16585,0.16585,0.16585,0.16585
0.36,0.1543649,0.1543649,0.1543649,0.1543649
0.38,0.1685321,0.1685321,0.1685321,0.1685321
0.4,0.2085924,0.2085924,0.2085924,0.2085924
0.42,0.2173337,0.2173337,0.2173337,0.2173337
0.44,0.2266216,0.2266216,0.2266216,0.2266216
0.45,0.2295376,0.2295376,0.2295376,0.2295376
0.46,0.2318805,0.2318805,0.2318805,0.2318805
0.48,0.2181379,0.2181379,0.2181379,0.2181379
0.5,0.2082078,0.2082078,0.2082078,0.2082078
0.55,0.2198049,0.2198049,0.2198049,0.2198049
0.6,0.2045309,0.2045309,0.2045309,0.2045309
0.65,0.1724055,0.1724055,0.1724055,0.1724055
0.667,0.1757669,0.1757669,0.1757669,0.1757669
0.7,0.1821134,0.1821134,0.1821134,0.1821134
0.75,0.1610787,0.1610787,0.1610787,0.1610787
0.8,0.1351612,0.1351612,0.1351612,0.1351612
0.85,0.1361473,0.1361473,0.1361473,0.1361473
0.9,0.1333046,0.1333046,0.1333046,0.1333046
0.95,0.1290565,0.1290565,0.1290565,0.1290565
1.0,0.1222575,0.1222575,0.1222575,0.1222575
1.1,0.110244,0.110244,0.110244,0.110244
1.2,0.1203581,0.1203581,0.1203581,0.1203581
1.3,0.1142536,0.1142536,0.1142536,0.1142536
1.4,0.0817646,0.0817646,0.0817646,0.0817646
1.5,0.05551895,0.05551895,0.05551895,0.05551895
1.6,0.04632422,0.04632422,0.04632422,0.04632422
1.7,0.03984488,0.03984488,0.03984488,0.03984488
1.8,0.03929324,0.03929324,0.03929324,0.03929324
1.9,0.03826119,0.03826119,0.03826119,0.03826119
2.0,0.0348602,0.0348602,0.0348602,0.0348602
2.2,0.0253474,0.0253474,0.0253474,0.0253474
2.4,0.01873271,0.01873271,0.01873271,0.01873271
2.5,0.01650096,0.01650096,0.01650096,0.01650096
2.6,0.01466195,0.01466195,0.01466195,0.01466195
2.8,0.01184295,0.01184295,0.01184295,0.01184295
3.0,0.00968386,0.00968386,0.00968386,0.00968386
3.2,0.00803922,0.00803922,0.00803922,0.00803922
3.4,0.00747767,0.00747767,0.00747767,0.00747767
3.5,0.00714032,0.00714032,0.00714032,0.00714032
3.6,0.00676611,0.00676611,0.00676611,0.00676611
3.8,0.00594699,0.00594699,0.00594699,0.00594699
4.0,0.00510807,0.00510807,0.00510807,0.00510807
4.2,0.00432812,0.00432812,0.00432812,0.00432812
4.4,0.00364461,0.00364461,0.00364461,0.00364461
4.6,0.00307631,0.00307631,0.00307631,0.00307631
4.8,0.00261628,0.00261628,0.00261628,0.00261628
5.0,0.0022952,0.0022952,0.0022952,0.0022952
5.5,0.00193726,0.00193726,0.00193726,0.00193726
6.0,0.00171324,0.00171324,0.00171324,0.00171324
6.5,0.00148041,0.00148041,0.00148041,0.00148041
7.0,0.00120381,0.00120381,0.00120381,0.00120381
7.5,0.00101017,0.00101017,0.00101017,0.00101017
8.0,0.00086527,0.00086527,0.00086527,0.00086527
8.5,0.00075216,0.00075216,0.00075216,0.00075216
9.0,0.00068851,0.00068851,0.00068851,0.00068851
9.5,0.00063276,0.00063276,0.00063276,0.00063276
10.0,0.00058149,0.00058149,0.00058149,0.00058149
11.0,0.00049137,0.00049137,0.00049137,0.00049137
12.0,0.00041705,0.00041705,0.00041705,0.00041705
13.0,0.00035601,0.00035601,0.00035601,0.00035601
14.0,0.00030629,0.00030629,0.00030629,0.00030629
15.0,0.00026544,0.00026544,0.00026544,0.00026544
20.0,0.00014434,0.00014434,0.00014434,0.00014434

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-27 Horizontal-1 pSa (g),RSN-27 Horizontal-2 pSa (g),RSN-27 Vertical pSa (g)
0.01,0.0592154,0.07017314,0.0318
0.02,0.05940132,0.07024879,0.0318
0.022,0.0595897,0.07029607,0.0318
0.025,0.05991008,0.07039378,0.0318
0.029,0.05945456,0.0704608,0.0319
0.03,0.05939802,0.070366,0.032
0.032,0.05955183,0.07039439,0.0323
0.035,0.05986046,0.07066116,0.0323
0.036,0.05998095,0.07065109,0.0323
0.04,0.06081985,0.07033302,0.0318
0.042,0.06154253,0.07064241,0.0319
0.044,0.06216334,0.07107738,0.0317
0.045,0.06227404,0.07129465,0.032
0.046,0.06256493,0.07150175,0.0321
0.048,0.06353875,0.07174785,0.0322
0.05,0.06396218,0.07193025,0.0322
0.055,0.06492259,0.07206913,0.034
0.06,0.06697121,0.07130692,0.0343
0.065,0.06677935,0.07061392,0.0351
0.067,0.06739347,0.07041298,0.0361
0.07,0.06745081,0.07046976,0.0374
0.075,0.06683377,0.07187283,0.0374
0.08,0.06627297,0.07283863,0.0347
0.085,0.06911993,0.07335751,0.0315
0.09,0.07672874,0.07261063,0.0352
0.095,0.08059566,0.07324746,0.0378
0.1,0.08141613,0.07294746,0.0379
0.11,0.09119063,0.07594802,0.0366
0.12,0.09707674,0.07953724,0.0389
0.13,0.1004304,0.08496074,0.0466
0.133,0.1032233,0.08910443,0.051
0.14,0.100333,0.09747139,0.0603
0.15,0.09170147,0.11003,0.0632
0.16,0.1187064,0.1070638,0.05
0.17,0.1267082,0.1118057,0.0477
0.18,0.1128464,0.115954,0.0544
0.19,0.1131508,0.133636,0.0567
0.2,0.1183877,0.1387909,0.0583
0.22,0.139627,0.1426785,0.0664
0.24,0.1669611,0.1451442,0.0744
0.25,0.1702711,0.1607798,0.0783
0.26,0.1730755,0.1862324,0.0757
0.28,0.1840379,0.1637032,0.0545
0.29,0.1942706,0.1796277,0.0505
0.3,0.2072881,0.1807652,0.0509
0.32,0.2115598,0.1733115,0.0666
0.34,0.1847112,0.1830639,0.0808
0.35,0.1687081,0.1832391,0.0878
0.36,0.1527393,0.1677611,0.0881
0.38,0.1379358,0.1933616,0.0735
0.4,0.1410504,0.2444685,0.0738
0.42,0.1877776,0.2626859,0.0855
0.44,0.2318507,0.2348376,0.0919
0.45,0.248187,0.2104588,0.0941
0.46,0.259123,0.2113369,0.0964
0.48,0.2613258,0.1904768,0.098
0.5,0.2395199,0.1709522,0.0973
0.55,0.2554314,0.1717485,0.0663
0.6,0.1994971,0.1854817,0.0652
0.65,0.1462099,0.1949993,0.065
0.667,0.1598686,0.1977655,0.0645
0.7,0.1688275,0.2018566,0.0661
0.75,0.1588043,0.1819076,0.081
0.8,0.1053417,0.1579351,0.0754
0.85,0.1015952,0.1408398,0.0618
0.9,0.102763,0.1300305,0.0566
0.95,0.1125113,0.129027,0.0475
1.0,0.1152918,0.1337879,0.0403
1.1,0.09392649,0.1208856,0.0285
1.2,0.0605239,0.1699561,0.0371
1.3,0.06320871,0.1594828,0.0307
1.4,0.04647498,0.1058186,0.0326
1.5,0.02934642,0.06339635,0.026
1.6,0.0202797,0.05001509,0.0201
1.7,0.01612275,0.05254272,0.0177
1.8,0.01493229,0.05397254,0.0151
1.9,0.01509706,0.05370175,0.013
2.0,0.01513441,0.04860294,0.0122
2.2,0.01255003,0.03456437,0.0133
2.4,0.01185138,0.02368242,0.0119
2.5,0.01082206,0.02007418,0.0105
2.6,0.00967729,0.01743623,0.0104
2.8,0.00760985,0.0139173,0.00935
3.0,0.00579443,0.01170659,0.00709
3.2,0.00507764,0.01066169,0.00562
3.4,0.005885,0.0097272,0.00426
3.5,0.0061529,0.00924097,0.00356
3.6,0.00594631,0.00873676,0.0031
3.8,0.00490686,0.00769475,0.00236
4.0,0.00371179,0.00666174,0.00205
4.2,0.00325296,0.00569876,0.00177
4.4,0.00273393,0.004845,0.00154
4.6,0.00236635,0.00411776,0.00133
4.8,0.00218065,0.00351557,0.00125
5.0,0.00200247,0.0030274,0.00117
5.5,0.00160561,0.00237347,0.000925
6.0,0.00128665,0.00190417,0.000717
6.5,0.00103808,0.00166093,0.00058
7.0,0.00095382,0.00144132,0.000495
7.5,0.00089586,0.00123508,0.000439
8.0,0.00081047,0.00105581,0.000396
8.5,0.00071522,0.0009652,0.000359
9.0,0.00062216,0.00088435,0.000325
9.5,0.00053756,0.00081127,0.000293
10.0,0.00046392,0.00074494,0.000263
11.0,0.00034918,0.00063015,0.000212
12.0,0.00026987,0.00053605,0.000171
13.0,0.0002153,0.00045911,0.00014
14.0,0.00017716,0.00039611,0.000116
15.0,0.00015087,0.0003443,9.72e-05
20.0,8.482e-05,0.00018898,5.0e-05
