
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 589
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 589, -, 1.0, -, 2.3, 5.7, 0.9, "Whittier Narrows-01", 1987, "Alhambra - Fremont School", 5.99, Reverse Oblique, 1.67, 14.66, 549.75, 0.4125, 1.0, RSN589_WHITTIER.A_A-ALH180.AT2, RSN589_WHITTIER.A_A-ALH270.AT2 , RSN589_WHITTIER.A_A-ALH-UP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-589 RotD50 pSa (g)
14.0,0.00046043,0.00046043,0.00046043,0.00046043
15.0,0.00040223,0.00040223,0.00040223,0.00040223
20.0,0.00023006,0.00023006,0.00023006,0.00023006

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-589 Horizontal-1 pSa (g),RSN-589 Horizontal-2 pSa (g),RSN-589 Vertical pSa (g)
0.01,0.2933469,0.3882619,0.2
0.02,0.3086779,0.3941267,0.224
0.022,0.3127394,0.3943051,0.226
0.025,0.3166731,0.3928197,0.257
0.029,0.3159724,0.4060192,0.312
0.03,0.3164472,0.4087931,0.307
0.032,0.3200519,0.4025723,0.298
0.035,0.3554569,0.4070764,0.373
0.036,0.3655905,0.3970484,0.387
0.04,0.3825704,0.4263926,0.351
0.042,0.384472,0.4105928,0.381
0.044,0.4032614,0.4069245,0.374
0.045,0.3947694,0.4114644,0.395
0.046,0.3787041,0.4231777,0.401
0.048,0.3837454,0.4771906,0.413
0.05,0.4042546,0.5202261,0.379
0.055,0.3671484,0.5929123,0.354
0.06,0.4430084,0.6944141,0.356
0.065,0.4538301,0.5640964,0.543
0.067,0.4406873,0.5659527,0.612
0.07,0.4534811,0.6056811,0.62
0.075,0.50638,0.6633461,0.508
0.08,0.5217744,0.6892127,0.444
0.085,0.5361053,0.7126728,0.518
0.09,0.5394594,0.6799694,0.595
0.095,0.5348556,0.7338424,0.493
0.1,0.6625775,0.7482978,0.496
0.11,0.7166086,0.9106824,0.407
0.12,0.6495404,0.9362495,0.36
0.13,0.5957922,1.041623,0.432
0.133,0.6214242,1.051226,0.486
0.14,0.733543,1.249075,0.54
0.15,0.7990116,1.324414,0.603
0.16,0.7911387,1.056939,0.562
0.17,0.7262284,0.7963236,0.544
0.18,0.7060515,0.6309818,0.404
0.19,0.744559,0.5580427,0.384
0.2,0.8782368,0.577661,0.33
0.22,1.169368,0.7978753,0.364
0.24,1.393164,0.8393806,0.393
0.25,1.246148,0.7254862,0.389
0.26,1.07073,0.6252409,0.369
0.28,0.801375,0.5771023,0.261
0.29,0.7239224,0.5989522,0.246
0.3,0.7107251,0.6430753,0.277
0.32,0.7172949,0.7397895,0.302
0.34,0.7056769,0.795216,0.277
0.35,0.6867477,0.7975668,0.258
0.36,0.6584024,0.7829819,0.269
0.38,0.5846047,0.7423121,0.28
0.4,0.5480775,0.6570098,0.258
0.42,0.7212685,0.556927,0.206
0.44,0.6983975,0.4363796,0.164
0.45,0.6238663,0.3833466,0.143
0.46,0.5575287,0.3357939,0.13
0.48,0.5132625,0.2860621,0.118
0.5,0.4697548,0.2875771,0.113
0.55,0.3997277,0.27923,0.13
0.6,0.3757762,0.2642797,0.0934
0.65,0.3639668,0.292843,0.112
0.667,0.3594128,0.3135611,0.12
0.7,0.3906461,0.3468099,0.145
0.75,0.4122682,0.351781,0.165
0.8,0.4126067,0.3224049,0.146
0.85,0.4416185,0.2880653,0.112
0.9,0.4079573,0.2448602,0.101
0.95,0.3596364,0.2218313,0.0896
1.0,0.3405437,0.2087534,0.085
1.1,0.305525,0.1748761,0.0751
1.2,0.2466767,0.1556004,0.0692
1.3,0.1771081,0.1357756,0.0589
1.4,0.1493267,0.1217771,0.0465
1.5,0.1237272,0.1100792,0.032
1.6,0.1039934,0.09607729,0.0261
1.7,0.08825204,0.08041854,0.0254
1.8,0.07313206,0.06444588,0.0242
1.9,0.05948422,0.05328168,0.0236
2.0,0.04774079,0.04677501,0.0229
2.2,0.03728737,0.03768905,0.0202
2.4,0.02872373,0.0296318,0.0137
2.5,0.02513591,0.02604092,0.0118
2.6,0.02199817,0.02319607,0.0112
2.8,0.01694291,0.01817074,0.00929
3.0,0.01322574,0.01595804,0.00723
3.2,0.01051844,0.01398443,0.0055
3.4,0.00945873,0.01225132,0.0042
3.5,0.00889287,0.01147318,0.00366
3.6,0.00832355,0.01074887,0.00333
3.8,0.0074894,0.00945059,0.00315
4.0,0.00706137,0.0083326,0.00266
4.2,0.00663704,0.00737313,0.00219
4.4,0.00621977,0.00654679,0.00194
4.6,0.00581482,0.00583401,0.00175
4.8,0.00542688,0.00521781,0.00156
5.0,0.00505934,0.00468363,0.00141
5.5,0.00424003,0.00363084,0.00112
6.0,0.00356275,0.00287348,0.000908
6.5,0.00301167,0.00231711,0.000782
7.0,0.00256524,0.00190009,0.000677
7.5,0.00220285,0.00158158,0.00059
8.0,0.00190712,0.00133477,0.000517
8.5,0.00166407,0.00115764,0.000457
9.0,0.00146275,0.00100818,0.000406
9.5,0.00129465,0.0008822,0.000364
10.0,0.00115318,0.00077584,0.000327
11.0,0.00093072,0.0006476,0.000269
12.0,0.00076627,0.00055132,0.000225
13.0,0.00064159,0.00047464,0.000191
14.0,0.00054498,0.00041269,0.000164
15.0,0.00046867,0.00036196,0.000143
20.0,0.00025587,0.00020794,7.99e-05
