
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 502
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 502, -, 1.0, -, 3.1, 9.5, 0.2, "Mt. Lewis", 1986, "Halls Valley", 5.6, strike slip, 12.37, 13.54, 281.61, 0.25, 1.0, RSN502_MTLEWIS_HVR000.AT2, RSN502_MTLEWIS_HVR090.AT2 , RSN502_MTLEWIS_HVR-UP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-502 RotD50 pSa (g)
0.24,0.3026024,0.3026024,0.3026024,0.3026024
0.25,0.3311225,0.3311225,0.3311225,0.3311225
0.26,0.3499055,0.3499055,0.3499055,0.3499055
0.28,0.3620496,0.3620496,0.3620496,0.3620496
0.29,0.3487216,0.3487216,0.3487216,0.3487216
0.3,0.3252164,0.3252164,0.3252164,0.3252164
0.32,0.3161667,0.3161667,0.3161667,0.3161667
0.34,0.2994288,0.2994288,0.2994288,0.2994288
0.35,0.2966222,0.2966222,0.2966222,0.2966222
0.36,0.3075327,0.3075327,0.3075327,0.3075327
0.38,0.3419819,0.3419819,0.3419819,0.3419819
0.4,0.3614785,0.3614785,0.3614785,0.3614785
0.42,0.3664648,0.3664648,0.3664648,0.3664648
0.44,0.3635934,0.3635934,0.3635934,0.3635934
0.45,0.3624476,0.3624476,0.3624476,0.3624476
0.46,0.3593528,0.3593528,0.3593528,0.3593528
0.48,0.3438597,0.3438597,0.3438597,0.3438597
0.5,0.3196698,0.3196698,0.3196698,0.3196698
0.55,0.2565499,0.2565499,0.2565499,0.2565499
0.6,0.2292962,0.2292962,0.2292962,0.2292962
0.65,0.2201384,0.2201384,0.2201384,0.2201384
0.667,0.2166394,0.2166394,0.2166394,0.2166394
0.7,0.2097676,0.2097676,0.2097676,0.2097676
0.75,0.1991099,0.1991099,0.1991099,0.1991099
0.8,0.1877037,0.1877037,0.1877037,0.1877037
0.85,0.1849919,0.1849919,0.1849919,0.1849919
0.9,0.1828804,0.1828804,0.1828804,0.1828804
0.95,0.1903201,0.1903201,0.1903201,0.1903201
1.0,0.1974057,0.1974057,0.1974057,0.1974057
1.1,0.2031008,0.2031008,0.2031008,0.2031008
1.2,0.1920317,0.1920317,0.1920317,0.1920317
1.3,0.174127,0.174127,0.174127,0.174127
1.4,0.1518187,0.1518187,0.1518187,0.1518187
1.5,0.1377534,0.1377534,0.1377534,0.1377534
1.6,0.1240682,0.1240682,0.1240682,0.1240682
1.7,0.1103536,0.1103536,0.1103536,0.1103536
1.8,0.09546435,0.09546435,0.09546435,0.09546435
1.9,0.08426393,0.08426393,0.08426393,0.08426393
2.0,0.07340199,0.07340199,0.07340199,0.07340199
2.2,0.0595967,0.0595967,0.0595967,0.0595967
2.4,0.04718428,0.04718428,0.04718428,0.04718428
2.5,0.04155842,0.04155842,0.04155842,0.04155842
2.6,0.03739009,0.03739009,0.03739009,0.03739009
2.8,0.03125077,0.03125077,0.03125077,0.03125077
3.0,0.02617026,0.02617026,0.02617026,0.02617026
3.2,0.02191277,0.02191277,0.02191277,0.02191277
3.4,0.01926658,0.01926658,0.01926658,0.01926658
3.5,0.01812597,0.01812597,0.01812597,0.01812597
3.6,0.01703972,0.01703972,0.01703972,0.01703972
3.8,0.01503033,0.01503033,0.01503033,0.01503033
4.0,0.01324021,0.01324021,0.01324021,0.01324021
4.2,0.01160785,0.01160785,0.01160785,0.01160785
4.4,0.01017334,0.01017334,0.01017334,0.01017334
4.6,0.00892067,0.00892067,0.00892067,0.00892067
4.8,0.00821989,0.00821989,0.00821989,0.00821989
5.0,0.00759278,0.00759278,0.00759278,0.00759278
5.5,0.00628759,0.00628759,0.00628759,0.00628759
6.0,0.0052775,0.0052775,0.0052775,0.0052775
6.5,0.00448399,0.00448399,0.00448399,0.00448399
7.0,0.0038519,0.0038519,0.0038519,0.0038519
7.5,0.00334196,0.00334196,0.00334196,0.00334196
8.0,0.00292546,0.00292546,0.00292546,0.00292546
8.5,0.00258126,0.00258126,0.00258126,0.00258126
9.0,0.00229384,0.00229384,0.00229384,0.00229384
9.5,0.00205157,0.00205157,0.00205157,0.00205157
10.0,0.00184562,0.00184562,0.00184562,0.00184562
11.0,0.0015167,0.0015167,0.0015167,0.0015167
12.0,0.0012684,0.0012684,0.0012684,0.0012684
13.0,0.00107646,0.00107646,0.00107646,0.00107646
14.0,0.00092508,0.00092508,0.00092508,0.00092508
15.0,0.00080358,0.00080358,0.00080358,0.00080358
20.0,0.00044798,0.00044798,0.00044798,0.00044798

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-502 Horizontal-1 pSa (g),RSN-502 Horizontal-2 pSa (g),RSN-502 Vertical pSa (g)
0.01,0.1123044,0.1486684,0.0655
0.02,0.1132022,0.1490822,0.0659
0.022,0.1131929,0.1492339,0.0661
0.025,0.1136833,0.1492995,0.0663
0.029,0.1141677,0.1491307,0.0666
0.03,0.114282,0.149489,0.0664
0.032,0.1142067,0.1499431,0.0671
0.035,0.1138927,0.1507374,0.0691
0.036,0.1138243,0.1510094,0.0695
0.04,0.117141,0.1505715,0.0688
0.042,0.11765,0.1496343,0.0694
0.044,0.1168455,0.1486217,0.0709
0.045,0.1150435,0.1491944,0.0706
0.046,0.1140599,0.1505954,0.0707
0.048,0.1163199,0.1512711,0.0724
0.05,0.11644,0.1512373,0.0714
0.055,0.1205695,0.1527488,0.078
0.06,0.1250946,0.1577465,0.0747
0.065,0.1204566,0.1575631,0.0814
0.067,0.1197805,0.1589663,0.0808
0.07,0.1374076,0.1646311,0.0789
0.075,0.156497,0.1663746,0.0816
0.08,0.1568161,0.1705578,0.0756
0.085,0.1738129,0.170773,0.0801
0.09,0.2005003,0.1771029,0.0854
0.095,0.2011559,0.1762708,0.0807
0.1,0.181399,0.1839948,0.0971
0.11,0.1816849,0.2116906,0.101
0.12,0.2431996,0.2515588,0.0886
0.13,0.2738001,0.259869,0.102
0.133,0.283572,0.2501233,0.106
0.14,0.2680826,0.2453379,0.0982
0.15,0.23211,0.2530403,0.105
0.16,0.2711378,0.2572076,0.128
0.17,0.3759017,0.2883981,0.149
0.18,0.4245823,0.3007106,0.16
0.19,0.4093513,0.2866164,0.154
0.2,0.3513602,0.2648009,0.166
0.22,0.272842,0.2443237,0.176
0.24,0.2567097,0.3422058,0.233
0.25,0.3001167,0.3642171,0.245
0.26,0.3258022,0.372254,0.241
0.28,0.3691284,0.3718971,0.243
0.29,0.3541417,0.3703016,0.241
0.3,0.3250775,0.3765754,0.241
0.32,0.3014653,0.3841282,0.246
0.34,0.2383658,0.3731263,0.226
0.35,0.2116367,0.3925263,0.223
0.36,0.1895094,0.4188553,0.225
0.38,0.1462087,0.4737676,0.211
0.4,0.1396282,0.5060707,0.166
0.42,0.1375248,0.5150662,0.156
0.44,0.1547586,0.5102898,0.153
0.45,0.1611903,0.5042338,0.157
0.46,0.1631321,0.4954931,0.16
0.48,0.1474393,0.4714591,0.161
0.5,0.141493,0.4384166,0.157
0.55,0.1357293,0.3279538,0.149
0.6,0.1183053,0.3122891,0.104
0.65,0.1099222,0.2962294,0.083
0.667,0.1164472,0.2900886,0.0765
0.7,0.1277847,0.2781008,0.0638
0.75,0.1406498,0.2596376,0.0485
0.8,0.1503324,0.2404962,0.0397
0.85,0.1589806,0.2211991,0.0336
0.9,0.1614304,0.202619,0.0271
0.95,0.1748371,0.2073818,0.0251
1.0,0.1816777,0.2124694,0.0296
1.1,0.1967298,0.2120383,0.0429
1.2,0.185777,0.2031025,0.0337
1.3,0.1588488,0.1906583,0.0265
1.4,0.1305548,0.1778484,0.0235
1.5,0.09968166,0.1637993,0.0253
1.6,0.08061872,0.1472605,0.0217
1.7,0.06336197,0.1289592,0.0171
1.8,0.044065,0.111415,0.0142
1.9,0.03384323,0.09717924,0.0128
2.0,0.02883086,0.08676045,0.0113
2.2,0.02076957,0.07259867,0.00976
2.4,0.0186487,0.06068372,0.00806
2.5,0.01728229,0.05541911,0.00722
2.6,0.01547247,0.05057015,0.00642
2.8,0.01497741,0.04204971,0.00501
3.0,0.01410704,0.0349638,0.0039
3.2,0.01117435,0.02915805,0.00306
3.4,0.00900252,0.02436984,0.00251
3.5,0.00844708,0.02228806,0.00232
3.6,0.00790807,0.02039204,0.00214
3.8,0.00690206,0.01713227,0.00184
4.0,0.00601123,0.01569398,0.00159
4.2,0.0052403,0.01440001,0.00138
4.4,0.00458244,0.01323931,0.00121
4.6,0.00402597,0.01219487,0.00107
4.8,0.00355643,0.01125731,0.000955
5.0,0.00316054,0.01041254,0.000883
5.5,0.00260503,0.00864676,0.00074
6.0,0.00219446,0.00727062,0.000632
6.5,0.00186259,0.00618561,0.000545
7.0,0.00159472,0.00531854,0.000472
7.5,0.00137753,0.00461787,0.000412
8.0,0.00120012,0.00404444,0.000361
8.5,0.00105397,0.00356998,0.000318
9.0,0.00093248,0.00317345,0.000282
9.5,0.00083055,0.00283896,0.000251
10.0,0.00074432,0.00255442,0.000225
11.0,0.00060758,0.00209987,0.000182
12.0,0.0005053,0.0017565,0.000151
13.0,0.00042688,0.00149096,0.000126
14.0,0.00036545,0.00128144,0.000107
15.0,0.00031644,0.00111324,9.21e-05
20.0,0.00017463,0.00062075,5.27e-05
