
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 19
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 19, -, 1.0, -, 9.8, 25.1, 0.0, "Central Calif-01", 1954, "Hollister City Hall", 5.3, strike slip, 25.11, 25.81, 198.77, 0.375, 1.0, RSN19_CTRCALIF_A-HCH181.AT2, RSN19_CTRCALIF_A-HCH271.AT2 , RSN19_CTRCALIF_A-HCH-UP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-19 RotD50 pSa (g)
0.24,0.09230963,0.09230963,0.09230963,0.09230963
0.25,0.09994889,0.09994889,0.09994889,0.09994889
0.26,0.09943268,0.09943268,0.09943268,0.09943268
0.28,0.09071263,0.09071263,0.09071263,0.09071263
0.29,0.09702947,0.09702947,0.09702947,0.09702947
0.3,0.1062168,0.1062168,0.1062168,0.1062168
0.32,0.1120183,0.1120183,0.1120183,0.1120183
0.34,0.1130324,0.1130324,0.1130324,0.1130324
0.35,0.1106847,0.1106847,0.1106847,0.1106847
0.36,0.1151875,0.1151875,0.1151875,0.1151875
0.38,0.1291462,0.1291462,0.1291462,0.1291462
0.4,0.1219064,0.1219064,0.1219064,0.1219064
0.42,0.1116176,0.1116176,0.1116176,0.1116176
0.44,0.1083753,0.1083753,0.1083753,0.1083753
0.45,0.1134706,0.1134706,0.1134706,0.1134706
0.46,0.1191715,0.1191715,0.1191715,0.1191715
0.48,0.1299682,0.1299682,0.1299682,0.1299682
0.5,0.129378,0.129378,0.129378,0.129378
0.55,0.1385891,0.1385891,0.1385891,0.1385891
0.6,0.1536172,0.1536172,0.1536172,0.1536172
0.65,0.1678109,0.1678109,0.1678109,0.1678109
0.667,0.1676904,0.1676904,0.1676904,0.1676904
0.7,0.1500892,0.1500892,0.1500892,0.1500892
0.75,0.1228703,0.1228703,0.1228703,0.1228703
0.8,0.09236418,0.09236418,0.09236418,0.09236418
0.85,0.07451231,0.07451231,0.07451231,0.07451231
0.9,0.05717417,0.05717417,0.05717417,0.05717417
0.95,0.04961893,0.04961893,0.04961893,0.04961893
1.0,0.04322427,0.04322427,0.04322427,0.04322427
1.1,0.03299685,0.03299685,0.03299685,0.03299685
1.2,0.03083163,0.03083163,0.03083163,0.03083163
1.3,0.02741501,0.02741501,0.02741501,0.02741501
1.4,0.02196225,0.02196225,0.02196225,0.02196225
1.5,0.02152148,0.02152148,0.02152148,0.02152148
1.6,0.01632361,0.01632361,0.01632361,0.01632361
1.7,0.01213396,0.01213396,0.01213396,0.01213396
1.8,0.01065721,0.01065721,0.01065721,0.01065721
1.9,0.00966399,0.00966399,0.00966399,0.00966399
2.0,0.00887882,0.00887882,0.00887882,0.00887882
2.2,0.00710349,0.00710349,0.00710349,0.00710349
2.4,0.0063758,0.0063758,0.0063758,0.0063758
2.5,0.00649165,0.00649165,0.00649165,0.00649165
2.6,0.00642174,0.00642174,0.00642174,0.00642174
2.8,0.00609001,0.00609001,0.00609001,0.00609001
3.0,0.00519124,0.00519124,0.00519124,0.00519124
3.2,0.0051456,0.0051456,0.0051456,0.0051456
3.4,0.00450975,0.00450975,0.00450975,0.00450975
3.5,0.00445092,0.00445092,0.00445092,0.00445092
3.6,0.00425227,0.00425227,0.00425227,0.00425227
3.8,0.00433008,0.00433008,0.00433008,0.00433008
4.0,0.00387066,0.00387066,0.00387066,0.00387066
4.2,0.00372781,0.00372781,0.00372781,0.00372781
4.4,0.00342301,0.00342301,0.00342301,0.00342301
4.6,0.00300654,0.00300654,0.00300654,0.00300654
4.8,0.00261254,0.00261254,0.00261254,0.00261254
5.0,0.00231882,0.00231882,0.00231882,0.00231882
5.5,0.001666,0.001666,0.001666,0.001666
6.0,0.00107485,0.00107485,0.00107485,0.00107485
6.5,0.00076589,0.00076589,0.00076589,0.00076589
7.0,0.00069504,0.00069504,0.00069504,0.00069504
7.5,0.00063937,0.00063937,0.00063937,0.00063937
8.0,0.00050546,0.00050546,0.00050546,0.00050546
8.5,0.00037697,0.00037697,0.00037697,0.00037697
9.0,0.00030768,0.00030768,0.00030768,0.00030768
9.5,0.00026676,0.00026676,0.00026676,0.00026676
10.0,0.00025404,0.00025404,0.00025404,0.00025404
11.0,0.00020596,0.00020596,0.00020596,0.00020596
12.0,0.00017886,0.00017886,0.00017886,0.00017886
13.0,0.00013682,0.00013682,0.00013682,0.00013682
14.0,0.00011939,0.00011939,0.00011939,0.00011939
15.0,0.0001093,0.0001093,0.0001093,0.0001093
20.0,7.07e-05,7.07e-05,7.07e-05,7.07e-05

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-19 Horizontal-1 pSa (g),RSN-19 Horizontal-2 pSa (g),RSN-19 Vertical pSa (g)
0.01,0.04859825,0.05286134,0.0181
0.02,0.04877499,0.05309776,0.0182
0.022,0.04886633,0.05316537,0.0183
0.025,0.04898005,0.0531537,0.0184
0.029,0.04901154,0.0533459,0.0185
0.03,0.04911168,0.05343058,0.0185
0.032,0.04900842,0.05358685,0.0186
0.035,0.04935716,0.05378475,0.0187
0.036,0.04962147,0.05383171,0.0187
0.04,0.0501003,0.05394636,0.0188
0.042,0.05033782,0.05404697,0.0191
0.044,0.05065168,0.0541248,0.0192
0.045,0.05063605,0.0541973,0.0192
0.046,0.05054435,0.05431822,0.0192
0.048,0.05014184,0.05469915,0.0192
0.05,0.04960721,0.05486419,0.0191
0.055,0.05021827,0.05575288,0.0196
0.06,0.05153141,0.05660127,0.0199
0.065,0.05130181,0.05733252,0.0212
0.067,0.05037193,0.05812124,0.0219
0.07,0.04870286,0.05828557,0.022
0.075,0.05243365,0.05753624,0.0228
0.08,0.05567179,0.05975932,0.0257
0.085,0.05689017,0.06171039,0.0294
0.09,0.05526927,0.05906048,0.0329
0.095,0.05634137,0.06116065,0.0364
0.1,0.06507014,0.06645505,0.0398
0.11,0.08081123,0.07028028,0.0415
0.12,0.08991335,0.07183674,0.0533
0.13,0.1077363,0.08056953,0.0538
0.133,0.1137229,0.08153266,0.0533
0.14,0.1231742,0.08201588,0.0552
0.15,0.1349572,0.1104537,0.0511
0.16,0.1480192,0.1092545,0.0584
0.17,0.1639234,0.09956318,0.0593
0.18,0.1485716,0.1083404,0.0656
0.19,0.1068692,0.1106689,0.061
0.2,0.1072844,0.1181622,0.0579
0.22,0.080824,0.1068483,0.055
0.24,0.0806979,0.1062434,0.0602
0.25,0.08588545,0.1118786,0.0619
0.26,0.08636301,0.1040283,0.0538
0.28,0.09577497,0.08353677,0.0488
0.29,0.09733659,0.09382323,0.0581
0.3,0.1077738,0.0940611,0.0639
0.32,0.1001923,0.1024101,0.062
0.34,0.123538,0.1019359,0.061
0.35,0.1193428,0.1015969,0.0597
0.36,0.1208037,0.1113211,0.0576
0.38,0.1282257,0.1278335,0.0463
0.4,0.1107897,0.1300824,0.049
0.42,0.1002032,0.1262569,0.0456
0.44,0.1072555,0.1169757,0.0433
0.45,0.1096617,0.1275175,0.047
0.46,0.1095237,0.1353201,0.048
0.48,0.1073308,0.1433427,0.0463
0.5,0.1071273,0.1433274,0.0515
0.55,0.1135031,0.1430744,0.0535
0.6,0.1312273,0.1685165,0.0422
0.65,0.1396388,0.1808565,0.0606
0.667,0.1380133,0.1728386,0.0697
0.7,0.1325227,0.1496864,0.0681
0.75,0.1180883,0.1155394,0.0516
0.8,0.09284558,0.08063885,0.0475
0.85,0.09572561,0.05680434,0.0365
0.9,0.07037336,0.04094666,0.0279
0.95,0.06012505,0.03341956,0.0239
1.0,0.05209476,0.02615428,0.0204
1.1,0.03848429,0.02580867,0.0167
1.2,0.03163888,0.02889477,0.0128
1.3,0.02803377,0.02705082,0.0133
1.4,0.02375917,0.01962957,0.0129
1.5,0.02397792,0.02129315,0.012
1.6,0.01431698,0.01907794,0.0104
1.7,0.01187657,0.01274866,0.00948
1.8,0.01052387,0.01195763,0.00755
1.9,0.00849092,0.01283556,0.00595
2.0,0.00730534,0.01181937,0.00566
2.2,0.00560334,0.00821333,0.00364
2.4,0.00471473,0.00639159,0.00503
2.5,0.00558145,0.00658434,0.00444
2.6,0.00536164,0.00684643,0.00357
2.8,0.00484996,0.00676216,0.00273
3.0,0.00453138,0.00473313,0.00317
3.2,0.0047849,0.00403965,0.00308
3.4,0.00478692,0.00419388,0.00275
3.5,0.00443254,0.0044693,0.00245
3.6,0.00395942,0.00455111,0.0021
3.8,0.00318807,0.00493794,0.00201
4.0,0.0028392,0.0051817,0.00186
4.2,0.00230125,0.00488529,0.00194
4.4,0.00198463,0.00465831,0.00195
4.6,0.00172607,0.00398553,0.00176
4.8,0.0015129,0.00339718,0.0016
5.0,0.00130365,0.0032371,0.00137
5.5,0.00087427,0.00224182,0.00101
6.0,0.00071685,0.00125207,0.000769
6.5,0.00060757,0.00089215,0.000576
7.0,0.00047408,0.00088184,0.000452
7.5,0.00036253,0.00077692,0.000375
8.0,0.0003161,0.0005725,0.00032
8.5,0.0002781,0.00040306,0.000273
9.0,0.00024661,0.00031567,0.000232
9.5,0.00022022,0.00028881,0.000195
10.0,0.00019787,0.00028499,0.000163
11.0,0.00016235,0.00026225,0.000117
12.0,0.00013565,0.00020359,8.86e-05
13.0,0.0001153,0.00014826,8.25e-05
14.0,9.978e-05,0.00012976,7.52e-05
15.0,8.718e-05,0.00011613,6.65e-05
20.0,4.951e-05,7.975e-05,4.18e-05
