
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 1868
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 1868, -, 1.0, -, 10.0, 22.3, 0.0, "Big Bear-02", 2001, "Colton - Hospital Complex FF", 4.53, strike slip, 43.48, 44.19, 328.92, 0.39, 1.0, RSN1868_BEARAFT_788BY090.AT2, RSN1868_BEARAFT_788BY360.AT2 , RSN1868_BEARAFT_788BY-UP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-1868 RotD50 pSa (g)
0.26,0.00295414,0.00295414,0.00295414,0.00295414
0.28,0.00304925,0.00304925,0.00304925,0.00304925
0.29,0.00325639,0.00325639,0.00325639,0.00325639
0.3,0.00328692,0.00328692,0.00328692,0.00328692
0.32,0.00321593,0.00321593,0.00321593,0.00321593
0.34,0.00370589,0.00370589,0.00370589,0.00370589
0.35,0.00395801,0.00395801,0.00395801,0.00395801
0.36,0.00410903,0.00410903,0.00410903,0.00410903
0.38,0.00423611,0.00423611,0.00423611,0.00423611
0.4,0.00360907,0.00360907,0.00360907,0.00360907
0.42,0.00356473,0.00356473,0.00356473,0.00356473
0.44,0.00395345,0.00395345,0.00395345,0.00395345
0.45,0.00398898,0.00398898,0.00398898,0.00398898
0.46,0.00390331,0.00390331,0.00390331,0.00390331
0.48,0.00360271,0.00360271,0.00360271,0.00360271
0.5,0.00329315,0.00329315,0.00329315,0.00329315
0.55,0.00279269,0.00279269,0.00279269,0.00279269
0.6,0.00284796,0.00284796,0.00284796,0.00284796
0.65,0.0025409,0.0025409,0.0025409,0.0025409
0.667,0.00249873,0.00249873,0.00249873,0.00249873
0.7,0.0023984,0.0023984,0.0023984,0.0023984
0.75,0.0023362,0.0023362,0.0023362,0.0023362
0.8,0.00211362,0.00211362,0.00211362,0.00211362
0.85,0.00201835,0.00201835,0.00201835,0.00201835
0.9,0.0022986,0.0022986,0.0022986,0.0022986
0.95,0.00214346,0.00214346,0.00214346,0.00214346
1.0,0.00210601,0.00210601,0.00210601,0.00210601
1.1,0.00176161,0.00176161,0.00176161,0.00176161
1.2,0.00124685,0.00124685,0.00124685,0.00124685
1.3,0.00120123,0.00120123,0.00120123,0.00120123
1.4,0.00076003,0.00076003,0.00076003,0.00076003
1.5,0.00061942,0.00061942,0.00061942,0.00061942
1.6,0.00047737,0.00047737,0.00047737,0.00047737
1.7,0.00040767,0.00040767,0.00040767,0.00040767
1.8,0.00036905,0.00036905,0.00036905,0.00036905
1.9,0.00031634,0.00031634,0.00031634,0.00031634
2.0,0.0002551,0.0002551,0.0002551,0.0002551
2.2,0.00020517,0.00020517,0.00020517,0.00020517
2.4,0.00015484,0.00015484,0.00015484,0.00015484
2.5,0.00012574,0.00012574,0.00012574,0.00012574
2.6,0.00010955,0.00010955,0.00010955,0.00010955
2.8,0.00010213,0.00010213,0.00010213,0.00010213
3.0,9.197e-05,9.197e-05,9.197e-05,9.197e-05
3.2,7.247e-05,7.247e-05,7.247e-05,7.247e-05
3.4,6.136e-05,6.136e-05,6.136e-05,6.136e-05
3.5,5.688e-05,5.688e-05,5.688e-05,5.688e-05
3.6,5.35e-05,5.35e-05,5.35e-05,5.35e-05
3.8,4.907e-05,4.907e-05,4.907e-05,4.907e-05
4.0,4.501e-05,4.501e-05,4.501e-05,4.501e-05
4.2,4.036e-05,4.036e-05,4.036e-05,4.036e-05
4.4,3.551e-05,3.551e-05,3.551e-05,3.551e-05
4.6,3.113e-05,3.113e-05,3.113e-05,3.113e-05
4.8,2.752e-05,2.752e-05,2.752e-05,2.752e-05
5.0,2.491e-05,2.491e-05,2.491e-05,2.491e-05
5.5,2.075e-05,2.075e-05,2.075e-05,2.075e-05
6.0,1.741e-05,1.741e-05,1.741e-05,1.741e-05
6.5,1.45e-05,1.45e-05,1.45e-05,1.45e-05
7.0,1.217e-05,1.217e-05,1.217e-05,1.217e-05
7.5,1.04e-05,1.04e-05,1.04e-05,1.04e-05
8.0,9.05e-06,9.05e-06,9.05e-06,9.05e-06
8.5,8.0e-06,8.0e-06,8.0e-06,8.0e-06
9.0,7.14e-06,7.14e-06,7.14e-06,7.14e-06
9.5,6.42e-06,6.42e-06,6.42e-06,6.42e-06
10.0,5.8e-06,5.8e-06,5.8e-06,5.8e-06
11.0,4.78e-06,4.78e-06,4.78e-06,4.78e-06
12.0,4.0e-06,4.0e-06,4.0e-06,4.0e-06
13.0,3.4e-06,3.4e-06,3.4e-06,3.4e-06
14.0,2.92e-06,2.92e-06,2.92e-06,2.92e-06
15.0,2.54e-06,2.54e-06,2.54e-06,2.54e-06
20.0,1.43e-06,1.43e-06,1.43e-06,1.43e-06

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-1868 Horizontal-1 pSa (g),RSN-1868 Horizontal-2 pSa (g),RSN-1868 Vertical pSa (g)
0.01,0.00157418,0.00258429,0.00162
0.02,0.00156764,0.00255229,0.00169
0.022,0.0016427,0.00255348,0.00172
0.025,0.00177402,0.00264285,0.00184
0.029,0.0017812,0.00288836,0.00204
0.03,0.00192473,0.00290331,0.00194
0.032,0.00197464,0.00292807,0.00213
0.035,0.00217321,0.0029776,0.00298
0.036,0.0023359,0.00298304,0.00345
0.04,0.00247119,0.00385384,0.0033
0.042,0.00261534,0.00361431,0.00313
0.044,0.00290465,0.00321234,0.00297
0.045,0.00299,0.00307275,0.00271
0.046,0.00306827,0.00315962,0.00262
0.048,0.00321778,0.00323065,0.00294
0.05,0.00380546,0.00358334,0.0034
0.055,0.00366367,0.00533414,0.00491
0.06,0.00446197,0.00485633,0.00409
0.065,0.00449711,0.00495357,0.00454
0.067,0.00467031,0.00572039,0.00459
0.07,0.00403604,0.00588155,0.00461
0.075,0.0034652,0.00542635,0.00391
0.08,0.00390033,0.00588913,0.00386
0.085,0.00455263,0.00564669,0.00427
0.09,0.0047882,0.00595942,0.00418
0.095,0.00442405,0.00669887,0.00345
0.1,0.00513752,0.00731195,0.00353
0.11,0.00518763,0.0050976,0.00385
0.12,0.0035863,0.00568283,0.00315
0.13,0.00384426,0.0043842,0.00289
0.133,0.00368422,0.00441025,0.00276
0.14,0.0033728,0.0041953,0.00234
0.15,0.00347858,0.00391395,0.00224
0.16,0.00334654,0.00414205,0.00289
0.17,0.00377889,0.00444751,0.00295
0.18,0.00365145,0.00415495,0.00282
0.19,0.00323941,0.0042831,0.00278
0.2,0.0026613,0.00367447,0.00278
0.22,0.00287214,0.00268233,0.00275
0.24,0.00276522,0.00274286,0.00337
0.25,0.00274668,0.00273786,0.00315
0.26,0.00269288,0.00275454,0.00299
0.28,0.00234705,0.00300231,0.00307
0.29,0.00266402,0.00320476,0.00312
0.3,0.00297613,0.00329603,0.00282
0.32,0.00321952,0.003493,0.0022
0.34,0.00344705,0.00378459,0.00272
0.35,0.00352182,0.00403982,0.00285
0.36,0.00347101,0.00429088,0.00295
0.38,0.00307713,0.00471413,0.00283
0.4,0.00339938,0.00485157,0.00274
0.42,0.00327188,0.00469914,0.00347
0.44,0.00403349,0.00441387,0.00383
0.45,0.0042667,0.00425848,0.00397
0.46,0.0041244,0.00408885,0.004
0.48,0.00364623,0.0037003,0.00372
0.5,0.0035027,0.00327676,0.0037
0.55,0.00332537,0.00270448,0.00564
0.6,0.00286433,0.00258246,0.00587
0.65,0.00264851,0.00261175,0.00434
0.667,0.00262457,0.00262471,0.00401
0.7,0.00249595,0.00261509,0.00323
0.75,0.00213843,0.00248912,0.00205
0.8,0.00195059,0.00225856,0.00171
0.85,0.00192088,0.00234541,0.00118
0.9,0.00223334,0.00252355,0.000902
0.95,0.00240854,0.0021504,0.000857
1.0,0.00260355,0.00210699,0.000759
1.1,0.00212371,0.0013899,0.000488
1.2,0.00155115,0.00121321,0.000441
1.3,0.00118653,0.0012257,0.000405
1.4,0.00082608,0.00069807,0.000353
1.5,0.00061543,0.00061164,0.000282
1.6,0.00043239,0.00049194,0.000266
1.7,0.00038129,0.00046851,0.000204
1.8,0.00037577,0.00042394,0.000176
1.9,0.00032734,0.00033944,0.000161
2.0,0.00025444,0.00028489,0.000124
2.2,0.000194,0.00023343,0.000116
2.4,0.00014527,0.0001836,7.94e-05
2.5,0.000123,0.00014056,6.81e-05
2.6,0.00011886,0.00010476,6.37e-05
2.8,0.00011056,0.00010535,5.97e-05
3.0,9.23e-05,0.00010455,5.67e-05
3.2,7.4e-05,8.554e-05,5.38e-05
3.4,6.706e-05,6.323e-05,4.98e-05
3.5,6.379e-05,5.665e-05,4.96e-05
3.6,6.064e-05,5.297e-05,4.87e-05
3.8,5.47e-05,4.983e-05,4.53e-05
4.0,4.924e-05,4.663e-05,4.06e-05
4.2,4.43e-05,4.14e-05,3.55e-05
4.4,3.988e-05,3.549e-05,3.06e-05
4.6,3.595e-05,3.043e-05,2.62e-05
4.8,3.247e-05,2.682e-05,2.24e-05
5.0,2.941e-05,2.445e-05,1.92e-05
5.5,2.329e-05,2.101e-05,1.38e-05
6.0,1.884e-05,1.798e-05,1.1e-05
6.5,1.556e-05,1.5e-05,9.22e-06
7.0,1.309e-05,1.26e-05,7.89e-06
7.5,1.119e-05,1.082e-05,7.15e-06
8.0,9.7e-06,9.51e-06,6.58e-06
8.5,8.5e-06,8.49e-06,6.08e-06
9.0,7.53e-06,7.63e-06,5.63e-06
9.5,6.72e-06,6.88e-06,5.22e-06
10.0,6.05e-06,6.23e-06,4.83e-06
11.0,4.98e-06,5.14e-06,4.15e-06
12.0,4.18e-06,4.29e-06,3.57e-06
13.0,3.57e-06,3.62e-06,3.08e-06
14.0,3.08e-06,3.1e-06,2.67e-06
15.0,2.69e-06,2.69e-06,2.33e-06
20.0,1.53e-06,1.5e-06,1.29e-06
