
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 21
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 21, -, 1.0, -, 8.4, 20.0, 0.0, "Imperial Valley-05", 1955, "El Centro Array #9", 5.4, strike slip, 13.78, 14.88, 213.44, 0.375, 1.0, RSN21_IMPVALL.BG_E-ELC000.AT2, RSN21_IMPVALL.BG_E-ELC090.AT2 , RSN21_IMPVALL.BG_E-ELC-UP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-21 RotD50 pSa (g)
0.24,0.1104976,0.1104976,0.1104976,0.1104976
0.25,0.1020562,0.1020562,0.1020562,0.1020562
0.26,0.09665921,0.09665921,0.09665921,0.09665921
0.28,0.1019599,0.1019599,0.1019599,0.1019599
0.29,0.102828,0.102828,0.102828,0.102828
0.3,0.102358,0.102358,0.102358,0.102358
0.32,0.09493085,0.09493085,0.09493085,0.09493085
0.34,0.08990674,0.08990674,0.08990674,0.08990674
0.35,0.09360176,0.09360176,0.09360176,0.09360176
0.36,0.09632336,0.09632336,0.09632336,0.09632336
0.38,0.1060267,0.1060267,0.1060267,0.1060267
0.4,0.1164477,0.1164477,0.1164477,0.1164477
0.42,0.1278441,0.1278441,0.1278441,0.1278441
0.44,0.1209557,0.1209557,0.1209557,0.1209557
0.45,0.1159691,0.1159691,0.1159691,0.1159691
0.46,0.1089619,0.1089619,0.1089619,0.1089619
0.48,0.09433586,0.09433586,0.09433586,0.09433586
0.5,0.08819749,0.08819749,0.08819749,0.08819749
0.55,0.07403497,0.07403497,0.07403497,0.07403497
0.6,0.06530897,0.06530897,0.06530897,0.06530897
0.65,0.05788889,0.05788889,0.05788889,0.05788889
0.667,0.05188712,0.05188712,0.05188712,0.05188712
0.7,0.04816475,0.04816475,0.04816475,0.04816475
0.75,0.04978214,0.04978214,0.04978214,0.04978214
0.8,0.0454577,0.0454577,0.0454577,0.0454577
0.85,0.03824201,0.03824201,0.03824201,0.03824201
0.9,0.03248669,0.03248669,0.03248669,0.03248669
0.95,0.03594794,0.03594794,0.03594794,0.03594794
1.0,0.03645423,0.03645423,0.03645423,0.03645423
1.1,0.03861436,0.03861436,0.03861436,0.03861436
1.2,0.03859305,0.03859305,0.03859305,0.03859305
1.3,0.03392874,0.03392874,0.03392874,0.03392874
1.4,0.03026395,0.03026395,0.03026395,0.03026395
1.5,0.02832735,0.02832735,0.02832735,0.02832735
1.6,0.02547542,0.02547542,0.02547542,0.02547542
1.7,0.02041751,0.02041751,0.02041751,0.02041751
1.8,0.01600096,0.01600096,0.01600096,0.01600096
1.9,0.01414392,0.01414392,0.01414392,0.01414392
2.0,0.01395239,0.01395239,0.01395239,0.01395239
2.2,0.01373893,0.01373893,0.01373893,0.01373893
2.4,0.01339062,0.01339062,0.01339062,0.01339062
2.5,0.01304554,0.01304554,0.01304554,0.01304554
2.6,0.01249031,0.01249031,0.01249031,0.01249031
2.8,0.01135704,0.01135704,0.01135704,0.01135704
3.0,0.00938117,0.00938117,0.00938117,0.00938117
3.2,0.0083071,0.0083071,0.0083071,0.0083071
3.4,0.00689242,0.00689242,0.00689242,0.00689242
3.5,0.00610097,0.00610097,0.00610097,0.00610097
3.6,0.00523782,0.00523782,0.00523782,0.00523782
3.8,0.00401956,0.00401956,0.00401956,0.00401956
4.0,0.00355284,0.00355284,0.00355284,0.00355284
4.2,0.00321863,0.00321863,0.00321863,0.00321863
4.4,0.00287463,0.00287463,0.00287463,0.00287463
4.6,0.00259895,0.00259895,0.00259895,0.00259895
4.8,0.00231384,0.00231384,0.00231384,0.00231384
5.0,0.00207797,0.00207797,0.00207797,0.00207797
5.5,0.00177858,0.00177858,0.00177858,0.00177858
6.0,0.00145164,0.00145164,0.00145164,0.00145164
6.5,0.00128023,0.00128023,0.00128023,0.00128023
7.0,0.00114495,0.00114495,0.00114495,0.00114495
7.5,0.00101408,0.00101408,0.00101408,0.00101408
8.0,0.00088987,0.00088987,0.00088987,0.00088987
8.5,0.00077631,0.00077631,0.00077631,0.00077631
9.0,0.00067812,0.00067812,0.00067812,0.00067812
9.5,0.00058357,0.00058357,0.00058357,0.00058357
10.0,0.00051601,0.00051601,0.00051601,0.00051601
11.0,0.00043889,0.00043889,0.00043889,0.00043889
12.0,0.00038838,0.00038838,0.00038838,0.00038838
13.0,0.00032643,0.00032643,0.00032643,0.00032643
14.0,0.00032785,0.00032785,0.00032785,0.00032785
15.0,0.00030352,0.00030352,0.00030352,0.00030352
20.0,0.00017753,0.00017753,0.00017753,0.00017753

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-21 Horizontal-1 pSa (g),RSN-21 Horizontal-2 pSa (g),RSN-21 Vertical pSa (g)
0.01,0.05091411,0.04414761,0.0284
0.02,0.05146491,0.04538282,0.0299
0.022,0.05172519,0.04626557,0.0313
0.025,0.05202591,0.04668265,0.0316
0.029,0.05259193,0.04498491,0.0333
0.03,0.05253248,0.04627377,0.0337
0.032,0.05287928,0.04794106,0.0333
0.035,0.05484041,0.0516639,0.0352
0.036,0.05563117,0.05183914,0.0349
0.04,0.05514592,0.05639451,0.0375
0.042,0.05597626,0.053485,0.0436
0.044,0.05760369,0.05228482,0.0445
0.045,0.05868055,0.05186751,0.0441
0.046,0.06000112,0.05254118,0.0442
0.048,0.06271792,0.0536194,0.0433
0.05,0.06308836,0.05160305,0.0433
0.055,0.06266392,0.06183314,0.0419
0.06,0.06445771,0.05659535,0.0573
0.065,0.06364023,0.05303729,0.0633
0.067,0.06188578,0.05144143,0.0633
0.07,0.05782163,0.06105429,0.0632
0.075,0.06409232,0.07295039,0.0838
0.08,0.08281469,0.08348157,0.0644
0.085,0.09823998,0.09162116,0.0703
0.09,0.1086438,0.09739014,0.0859
0.095,0.1415191,0.08356381,0.0816
0.1,0.1483451,0.07931934,0.0934
0.11,0.1198108,0.09133566,0.106
0.12,0.1329193,0.1059823,0.102
0.13,0.1392526,0.112245,0.102
0.133,0.1340361,0.1113732,0.1
0.14,0.1209666,0.1023157,0.0856
0.15,0.118939,0.1015549,0.0842
0.16,0.11992,0.1053267,0.0738
0.17,0.1251681,0.08928216,0.0528
0.18,0.1197288,0.1039742,0.0499
0.19,0.1101385,0.1002932,0.055
0.2,0.09207182,0.1100112,0.0602
0.22,0.1233048,0.08279108,0.0701
0.24,0.1406841,0.07138958,0.0736
0.25,0.1194602,0.07437696,0.0742
0.26,0.1081077,0.08805344,0.0743
0.28,0.1026518,0.1011296,0.0647
0.29,0.097918,0.1018916,0.0573
0.3,0.09083008,0.102343,0.0488
0.32,0.0913622,0.0965135,0.0391
0.34,0.0840209,0.100428,0.0311
0.35,0.0855898,0.1075631,0.0281
0.36,0.0857623,0.1140463,0.0256
0.38,0.08622335,0.1259058,0.0226
0.4,0.0960662,0.1344069,0.0212
0.42,0.1183245,0.1370633,0.02
0.44,0.1146212,0.1285007,0.0188
0.45,0.1134889,0.1188588,0.0181
0.46,0.1071669,0.1109038,0.0174
0.48,0.094012,0.09839986,0.0159
0.5,0.08728996,0.09781218,0.0144
0.55,0.07351083,0.0829923,0.0125
0.6,0.06652377,0.06101224,0.0114
0.65,0.06508847,0.05949182,0.0129
0.667,0.06287032,0.05191192,0.0128
0.7,0.06375805,0.04676288,0.0122
0.75,0.05316983,0.04705184,0.0114
0.8,0.04830389,0.04209016,0.0109
0.85,0.04348919,0.03271257,0.00918
0.9,0.03831324,0.02988416,0.00932
0.95,0.0373845,0.03506833,0.00817
1.0,0.03195088,0.0405127,0.00658
1.1,0.03436691,0.04244263,0.00755
1.2,0.03741419,0.03978221,0.00661
1.3,0.0358837,0.03185574,0.0073
1.4,0.02931359,0.03118538,0.00588
1.5,0.02636821,0.02992572,0.00557
1.6,0.0255555,0.02539535,0.00421
1.7,0.02032585,0.02050918,0.00407
1.8,0.01484383,0.01702131,0.00302
1.9,0.0135695,0.01468097,0.00234
2.0,0.01392039,0.0139844,0.00195
2.2,0.0122236,0.01591663,0.00168
2.4,0.01016224,0.01612195,0.00135
2.5,0.009951,0.01530215,0.0013
2.6,0.00989072,0.01458709,0.00117
2.8,0.00940496,0.01336019,0.000819
3.0,0.00776494,0.01114217,0.000614
3.2,0.00666779,0.00916387,0.000487
3.4,0.00514648,0.00756259,0.000416
3.5,0.00444741,0.00696858,0.000365
3.6,0.00386141,0.00625999,0.000321
3.8,0.00308451,0.00471506,0.000294
4.0,0.00274779,0.00367905,0.000269
4.2,0.00264996,0.00359859,0.000247
4.4,0.00261366,0.00320295,0.000227
4.6,0.00253703,0.00276077,0.000209
4.8,0.00238463,0.00243555,0.000198
5.0,0.0021606,0.002159,0.000182
5.5,0.00144401,0.00212521,0.000149
6.0,0.00122978,0.00156373,0.000126
6.5,0.00106781,0.00148324,0.000107
7.0,0.00089587,0.00141942,9.74e-05
7.5,0.00070519,0.00127047,8.98e-05
8.0,0.00066346,0.00109028,8.12e-05
8.5,0.00064398,0.0009112,7.25e-05
9.0,0.00060879,0.00074946,6.43e-05
9.5,0.00056516,0.00061112,5.75e-05
10.0,0.00051823,0.0004967,5.42e-05
11.0,0.00042618,0.00035808,4.67e-05
12.0,0.00039631,0.00028566,3.93e-05
13.0,0.00037365,0.00027193,3.32e-05
14.0,0.00034721,0.00026694,3.11e-05
15.0,0.00031552,0.00024362,3.01e-05
20.0,0.00017637,0.00011184,1.75e-05
