
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 28
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 28, -, 1.0, -, 14.7, 29.0, 0.1, "Parkfield", 1966, "Cholame - Shandon Array #12", 6.19, strike slip, 17.64, 17.64, 408.93, 0.125, 1.0, RSN28_PARKF_C12050.AT2, RSN28_PARKF_C12320.AT2 , RSN28_PARKF_C12DWN.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-28 RotD50 pSa (g)
0.22,0.1190521,0.1190521,0.1190521,0.1190521
0.24,0.120931,0.120931,0.120931,0.120931
0.25,0.1303276,0.1303276,0.1303276,0.1303276
0.26,0.1403328,0.1403328,0.1403328,0.1403328
0.28,0.1344903,0.1344903,0.1344903,0.1344903
0.29,0.1271066,0.1271066,0.1271066,0.1271066
0.3,0.1164685,0.1164685,0.1164685,0.1164685
0.32,0.09982735,0.09982735,0.09982735,0.09982735
0.34,0.09618623,0.09618623,0.09618623,0.09618623
0.35,0.1044204,0.1044204,0.1044204,0.1044204
0.36,0.1004397,0.1004397,0.1004397,0.1004397
0.38,0.09401621,0.09401621,0.09401621,0.09401621
0.4,0.09772094,0.09772094,0.09772094,0.09772094
0.42,0.09843764,0.09843764,0.09843764,0.09843764
0.44,0.09653281,0.09653281,0.09653281,0.09653281
0.45,0.09401557,0.09401557,0.09401557,0.09401557
0.46,0.09123795,0.09123795,0.09123795,0.09123795
0.48,0.08835604,0.08835604,0.08835604,0.08835604
0.5,0.08405226,0.08405226,0.08405226,0.08405226
0.55,0.05834985,0.05834985,0.05834985,0.05834985
0.6,0.05549455,0.05549455,0.05549455,0.05549455
0.65,0.05422159,0.05422159,0.05422159,0.05422159
0.667,0.05221044,0.05221044,0.05221044,0.05221044
0.7,0.05557436,0.05557436,0.05557436,0.05557436
0.75,0.06211495,0.06211495,0.06211495,0.06211495
0.8,0.05705926,0.05705926,0.05705926,0.05705926
0.85,0.0591923,0.0591923,0.0591923,0.0591923
0.9,0.05975816,0.05975816,0.05975816,0.05975816
0.95,0.06064054,0.06064054,0.06064054,0.06064054
1.0,0.05872679,0.05872679,0.05872679,0.05872679
1.1,0.06098367,0.06098367,0.06098367,0.06098367
1.2,0.0572702,0.0572702,0.0572702,0.0572702
1.3,0.06141187,0.06141187,0.06141187,0.06141187
1.4,0.07431598,0.07431598,0.07431598,0.07431598
1.5,0.07796464,0.07796464,0.07796464,0.07796464
1.6,0.07496919,0.07496919,0.07496919,0.07496919
1.7,0.06794807,0.06794807,0.06794807,0.06794807
1.8,0.06266145,0.06266145,0.06266145,0.06266145
1.9,0.06280874,0.06280874,0.06280874,0.06280874
2.0,0.05197888,0.05197888,0.05197888,0.05197888
2.2,0.03719188,0.03719188,0.03719188,0.03719188
2.4,0.04281,0.04281,0.04281,0.04281
2.5,0.04139291,0.04139291,0.04139291,0.04139291
2.6,0.03615369,0.03615369,0.03615369,0.03615369
2.8,0.03452319,0.03452319,0.03452319,0.03452319
3.0,0.0306528,0.0306528,0.0306528,0.0306528
3.2,0.02461904,0.02461904,0.02461904,0.02461904
3.4,0.02306949,0.02306949,0.02306949,0.02306949
3.5,0.02329501,0.02329501,0.02329501,0.02329501
3.6,0.02225648,0.02225648,0.02225648,0.02225648
3.8,0.02147067,0.02147067,0.02147067,0.02147067
4.0,0.02012347,0.02012347,0.02012347,0.02012347
4.2,0.01827262,0.01827262,0.01827262,0.01827262
4.4,0.0158548,0.0158548,0.0158548,0.0158548
4.6,0.01468933,0.01468933,0.01468933,0.01468933
4.8,0.01353759,0.01353759,0.01353759,0.01353759
5.0,0.01245365,0.01245365,0.01245365,0.01245365
5.5,0.01290023,0.01290023,0.01290023,0.01290023
6.0,0.01402967,0.01402967,0.01402967,0.01402967
6.5,0.01364338,0.01364338,0.01364338,0.01364338
7.0,0.01155885,0.01155885,0.01155885,0.01155885
7.5,0.00922334,0.00922334,0.00922334,0.00922334
8.0,0.00711359,0.00711359,0.00711359,0.00711359
8.5,0.00541893,0.00541893,0.00541893,0.00541893
9.0,0.00442978,0.00442978,0.00442978,0.00442978
9.5,0.00359569,0.00359569,0.00359569,0.00359569
10.0,0.00290252,0.00290252,0.00290252,0.00290252
11.0,0.00228704,0.00228704,0.00228704,0.00228704
12.0,0.0020305,0.0020305,0.0020305,0.0020305
13.0,0.0016088,0.0016088,0.0016088,0.0016088
14.0,0.00128348,0.00128348,0.00128348,0.00128348
15.0,0.00110375,0.00110375,0.00110375,0.00110375
20.0,0.00059501,0.00059501,0.00059501,0.00059501

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-28 Horizontal-1 pSa (g),RSN-28 Horizontal-2 pSa (g),RSN-28 Vertical pSa (g)
0.01,0.06150107,0.0651084,0.0546
0.02,0.0614453,0.06397166,0.0542
0.022,0.06191687,0.06403533,0.0546
0.025,0.06274635,0.06465068,0.0556
0.029,0.06289697,0.06527945,0.0561
0.03,0.06309815,0.06538806,0.0556
0.032,0.06318589,0.06578182,0.0549
0.035,0.06511526,0.06766149,0.0586
0.036,0.06705779,0.06759685,0.0611
0.04,0.07020953,0.07027401,0.0649
0.042,0.06961364,0.07270102,0.0699
0.044,0.07722162,0.07325269,0.0747
0.045,0.08411664,0.07348542,0.076
0.046,0.08984227,0.07409789,0.0745
0.048,0.09894748,0.07229581,0.0773
0.05,0.1105921,0.06440035,0.0776
0.055,0.09957738,0.08039787,0.113
0.06,0.1072098,0.08989102,0.141
0.065,0.1327797,0.09429029,0.134
0.067,0.1528355,0.09890635,0.147
0.07,0.1851557,0.1042223,0.172
0.075,0.171169,0.1149715,0.16
0.08,0.1449813,0.1272911,0.136
0.085,0.136929,0.1111468,0.137
0.09,0.1254715,0.1344367,0.148
0.095,0.1367872,0.1475958,0.162
0.1,0.1347852,0.1439392,0.171
0.11,0.1119337,0.1676784,0.12
0.12,0.1014352,0.1508798,0.133
0.13,0.1100395,0.1815112,0.181
0.133,0.1017099,0.1888115,0.186
0.14,0.1021494,0.1977769,0.165
0.15,0.1217028,0.1938949,0.207
0.16,0.1493785,0.196129,0.214
0.17,0.1989734,0.1920309,0.177
0.18,0.2033784,0.1819021,0.153
0.19,0.1590499,0.1413391,0.151
0.2,0.1398412,0.1155114,0.137
0.22,0.117422,0.1003022,0.117
0.24,0.1218268,0.1035128,0.106
0.25,0.1371574,0.1029242,0.0967
0.26,0.1464965,0.1226074,0.0934
0.28,0.1437667,0.1220697,0.0724
0.29,0.1372506,0.1268721,0.0678
0.3,0.1287219,0.1152686,0.0629
0.32,0.1162138,0.08898612,0.0667
0.34,0.1099768,0.08676328,0.0514
0.35,0.1097081,0.09031006,0.053
0.36,0.1024185,0.1000524,0.0497
0.38,0.08247557,0.1042904,0.0614
0.4,0.09168735,0.1032971,0.0655
0.42,0.08563016,0.1096763,0.0625
0.44,0.08546082,0.1076199,0.0674
0.45,0.08503912,0.1048948,0.0672
0.46,0.08340101,0.1030268,0.0642
0.48,0.07409409,0.1041949,0.0589
0.5,0.0722697,0.1004436,0.0592
0.55,0.05178984,0.07036741,0.0497
0.6,0.04843906,0.06567866,0.0377
0.65,0.0473243,0.05973535,0.0391
0.667,0.0426799,0.0620873,0.0401
0.7,0.04246783,0.0705677,0.0421
0.75,0.04593911,0.07331435,0.0428
0.8,0.04873705,0.07350229,0.0369
0.85,0.0525738,0.06691951,0.0388
0.9,0.04973577,0.07028408,0.0353
0.95,0.04960323,0.07111657,0.0446
1.0,0.05362466,0.06289873,0.0438
1.1,0.06064123,0.06629818,0.0336
1.2,0.0555473,0.05881469,0.0385
1.3,0.06198964,0.06324181,0.0447
1.4,0.06422397,0.08549931,0.0395
1.5,0.0733537,0.08290581,0.0414
1.6,0.06778409,0.07721644,0.0408
1.7,0.06156346,0.07278874,0.0472
1.8,0.05111632,0.07098927,0.0506
1.9,0.04822683,0.07375948,0.0416
2.0,0.04136951,0.06081626,0.0355
2.2,0.02769188,0.04872217,0.0412
2.4,0.03619372,0.05220305,0.0585
2.5,0.034679,0.05019718,0.0584
2.6,0.02948349,0.04380517,0.0542
2.8,0.02899457,0.04097692,0.0525
3.0,0.02574454,0.03577645,0.0448
3.2,0.02152837,0.02662456,0.0395
3.4,0.02147491,0.02236388,0.0281
3.5,0.02125051,0.02164625,0.0236
3.6,0.02049923,0.020437,0.0191
3.8,0.02030507,0.01931323,0.0136
4.0,0.0213063,0.02041261,0.0111
4.2,0.01974588,0.01971261,0.00945
4.4,0.0176889,0.01588254,0.00871
4.6,0.01697572,0.0117319,0.00734
4.8,0.01528871,0.01094323,0.00582
5.0,0.01286698,0.01191962,0.00471
5.5,0.01226255,0.01390867,0.00409
6.0,0.01126433,0.01634238,0.00329
6.5,0.01119226,0.01591169,0.00228
7.0,0.01101317,0.01194836,0.00185
7.5,0.0091765,0.00927018,0.00173
8.0,0.00699626,0.00723242,0.00146
8.5,0.00506467,0.00574542,0.00127
9.0,0.00404376,0.00468208,0.00113
9.5,0.00329318,0.00383217,0.000938
10.0,0.00271766,0.00343616,0.000759
11.0,0.00204942,0.00311363,0.000712
12.0,0.00173741,0.00266852,0.000613
13.0,0.00139126,0.00216187,0.000495
14.0,0.00109304,0.00168628,0.000439
15.0,0.00098401,0.00129047,0.000393
20.0,0.0005606,0.00061258,0.000229
