
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 217
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 217, -, 1.0, -, 3.8, 10.9, 0.0, "Livermore-02", 1980, "APEEL 3E Hayward CSUH", 5.42, strike slip, 27.76, 30.0, 517.06, 0.1875, 1.0, RSN217_LIVERMOR_B-A3E146.AT2, RSN217_LIVERMOR_B-A3E236.AT2 , RSN217_LIVERMOR_B-A3E-UP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-217 RotD50 pSa (g)
0.048,0.05888241,0.03039383,0.0174
0.05,0.05949237,0.03108338,0.0178
0.055,0.06043446,0.03180419,0.0208
0.06,0.06192829,0.03430213,0.0214
0.065,0.06162034,0.03573076,0.022
0.067,0.06126689,0.03605578,0.0233
0.07,0.06340358,0.03772129,0.0265
0.075,0.06317601,0.04018037,0.0345
0.08,0.06467524,0.04332447,0.0422
0.085,0.06645693,0.04826125,0.0491
0.09,0.07717244,0.05291342,0.0557
0.095,0.08507666,0.0574093,0.058
0.1,0.09138381,0.05831624,0.0516
0.11,0.09949894,0.04610204,0.0549
0.12,0.08404753,0.05124865,0.0693
0.13,0.0903605,0.06203556,0.0538
0.133,0.09529725,0.06754268,0.0503
0.14,0.09976313,0.08329888,0.0395
0.15,0.09639908,0.09571145,0.0373
0.16,0.07945147,0.09441932,0.0305
0.17,0.07036134,0.07955226,0.0216
0.18,0.07177138,0.08112075,0.027
0.19,0.08638442,0.08169687,0.0252
0.2,0.1038216,0.0783916,0.0258
0.22,0.1049144,0.08148901,0.0269
0.24,0.1067476,0.0880807,0.0276
0.25,0.1124876,0.08770206,0.0338
0.26,0.1169132,0.09519796,0.0366
0.28,0.132273,0.1111502,0.0368
0.29,0.141079,0.1090269,0.033
0.3,0.1469811,0.1108722,0.0322
0.32,0.1523746,0.1122232,0.0297
0.34,0.1492069,0.08820792,0.0287
0.35,0.1450426,0.07480266,0.0284
0.36,0.1405191,0.06535895,0.0287
0.38,0.1263497,0.0596677,0.0303
0.4,0.106102,0.05065769,0.0272
0.42,0.09902325,0.04540339,0.0239
0.44,0.1003497,0.0440053,0.0215
0.45,0.1001848,0.04611225,0.02
0.46,0.09931327,0.04710643,0.019
0.48,0.09788551,0.04506654,0.0174
0.5,0.09748425,0.04261575,0.0177
0.55,0.09383412,0.02972616,0.021
0.6,0.08864906,0.02206941,0.0238
0.65,0.08366496,0.01688173,0.027
0.667,0.08110049,0.0166005,0.0276
0.7,0.08275983,0.01595875,0.029
0.75,0.08195562,0.0138567,0.0272
0.8,0.07947946,0.01173103,0.0217
0.85,0.07623815,0.01518408,0.018
0.9,0.07134741,0.01526256,0.0137
0.95,0.06548195,0.01273432,0.0112
1.0,0.05971833,0.01429486,0.0101
1.1,0.05013799,0.01514784,0.00823
1.2,0.04220069,0.01042915,0.00518
1.3,0.03408534,0.01077163,0.00481
1.4,0.02911767,0.00810024,0.00539
1.5,0.02519667,0.0064422,0.00593
1.6,0.0218078,0.00567089,0.00495
1.7,0.01907315,0.00485775,0.00379
1.8,0.01634387,0.00421428,0.00305
1.9,0.01387876,0.00406097,0.00239
2.0,0.01215722,0.00400412,0.00241
2.2,0.00918902,0.00372708,0.00299
2.4,0.00717629,0.0035025,0.00294
2.5,0.00643868,0.00323193,0.00272
2.6,0.00580767,0.00294186,0.00259
2.8,0.00472949,0.00350869,0.00299
3.0,0.00415776,0.00381802,0.00333
3.2,0.00375105,0.00335401,0.00285
3.4,0.00346663,0.00240057,0.00252
3.5,0.00332253,0.00226678,0.00218
3.6,0.00317797,0.00236247,0.00217
3.8,0.00288798,0.0023758,0.00207
4.0,0.00272161,0.002146,0.00202
4.2,0.0025185,0.00177512,0.00188
4.4,0.00216501,0.00163738,0.00222
4.6,0.00190481,0.00147251,0.00205
4.8,0.00176054,0.00122572,0.00156
5.0,0.00160857,0.00116435,0.00122
5.5,0.00111082,0.00077723,0.000881
6.0,0.00084724,0.00067614,0.000751
6.5,0.00066407,0.00057512,0.000621
7.0,0.00053313,0.00048091,0.000505
7.5,0.00043797,0.00039842,0.000408
8.0,0.00038382,0.0003482,0.000329
8.5,0.00035582,0.0002979,0.000268
9.0,0.0003285,0.00024257,0.000222
9.5,0.00030258,0.00019219,0.000184
10.0,0.00027842,0.00016933,0.000155
11.0,0.00023592,0.00013995,0.000131
12.0,0.00020082,0.00011442,0.000117
13.0,0.00017209,9.643e-05,9.41e-05
14.0,0.0001486,8.21e-05,7.37e-05
15.0,0.00012931,7.058e-05,6.08e-05
20.0,7.148e-05,3.749e-05,3.29e-05
