
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 1843
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 1843, -, 1.0, -, 6.3, 15.3, 0.0, "Yountville", 2000, "APEEL 2 - Redwood City", 5.0, strike slip, 94.18, 94.5, 133.11, 0.195, 1.0, RSN1843_YOUNTVL_A02090.AT2, RSN1843_YOUNTVL_A02360.AT2 , RSN1843_YOUNTVL_A02-UP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-1843 RotD50 pSa (g)
0.24,0.0132449,0.0132449,0.0132449,0.0132449
0.25,0.01368061,0.01368061,0.01368061,0.01368061
0.26,0.01348176,0.01348176,0.01348176,0.01348176
0.28,0.01362337,0.01362337,0.01362337,0.01362337
0.29,0.01386114,0.01386114,0.01386114,0.01386114
0.3,0.0139827,0.0139827,0.0139827,0.0139827
0.32,0.01666154,0.01666154,0.01666154,0.01666154
0.34,0.020954,0.020954,0.020954,0.020954
0.35,0.02316498,0.02316498,0.02316498,0.02316498
0.36,0.023703,0.023703,0.023703,0.023703
0.38,0.02396295,0.02396295,0.02396295,0.02396295
0.4,0.02658543,0.02658543,0.02658543,0.02658543
0.42,0.0307131,0.0307131,0.0307131,0.0307131
0.44,0.03412996,0.03412996,0.03412996,0.03412996
0.45,0.03611673,0.03611673,0.03611673,0.03611673
0.46,0.03699005,0.03699005,0.03699005,0.03699005
0.48,0.03524339,0.03524339,0.03524339,0.03524339
0.5,0.0312823,0.0312823,0.0312823,0.0312823
0.55,0.02308191,0.02308191,0.02308191,0.02308191
0.6,0.01883442,0.01883442,0.01883442,0.01883442
0.65,0.01702679,0.01702679,0.01702679,0.01702679
0.667,0.01726937,0.01726937,0.01726937,0.01726937
0.7,0.01720778,0.01720778,0.01720778,0.01720778
0.75,0.01803436,0.01803436,0.01803436,0.01803436
0.8,0.01904973,0.01904973,0.01904973,0.01904973
0.85,0.0208703,0.0208703,0.0208703,0.0208703
0.9,0.01835152,0.01835152,0.01835152,0.01835152
0.95,0.01727557,0.01727557,0.01727557,0.01727557
1.0,0.0155457,0.0155457,0.0155457,0.0155457
1.1,0.01164768,0.01164768,0.01164768,0.01164768
1.2,0.00845323,0.00845323,0.00845323,0.00845323
1.3,0.00541792,0.00541792,0.00541792,0.00541792
1.4,0.00417494,0.00417494,0.00417494,0.00417494
1.5,0.00314839,0.00314839,0.00314839,0.00314839
1.6,0.00247814,0.00247814,0.00247814,0.00247814
1.7,0.00201676,0.00201676,0.00201676,0.00201676
1.8,0.00163964,0.00163964,0.00163964,0.00163964
1.9,0.00152944,0.00152944,0.00152944,0.00152944
2.0,0.00131916,0.00131916,0.00131916,0.00131916
2.2,0.00100764,0.00100764,0.00100764,0.00100764
2.4,0.00082917,0.00082917,0.00082917,0.00082917
2.5,0.00077608,0.00077608,0.00077608,0.00077608
2.6,0.00071636,0.00071636,0.00071636,0.00071636
2.8,0.00059102,0.00059102,0.00059102,0.00059102
3.0,0.00049366,0.00049366,0.00049366,0.00049366
3.2,0.00043029,0.00043029,0.00043029,0.00043029
3.4,0.00038508,0.00038508,0.00038508,0.00038508
3.5,0.00036229,0.00036229,0.00036229,0.00036229
3.6,0.00033868,0.00033868,0.00033868,0.00033868
3.8,0.0002926,0.0002926,0.0002926,0.0002926
4.0,0.00025533,0.00025533,0.00025533,0.00025533
4.2,0.0002279,0.0002279,0.0002279,0.0002279
4.4,0.00020869,0.00020869,0.00020869,0.00020869
4.6,0.0001949,0.0001949,0.0001949,0.0001949
4.8,0.00018445,0.00018445,0.00018445,0.00018445
5.0,0.00017475,0.00017475,0.00017475,0.00017475
5.5,0.00014945,0.00014945,0.00014945,0.00014945
6.0,0.00012217,0.00012217,0.00012217,0.00012217
6.5,9.883e-05,9.883e-05,9.883e-05,9.883e-05
7.0,8.241e-05,8.241e-05,8.241e-05,8.241e-05
7.5,7.131e-05,7.131e-05,7.131e-05,7.131e-05
8.0,6.269e-05,6.269e-05,6.269e-05,6.269e-05
8.5,5.597e-05,5.597e-05,5.597e-05,5.597e-05
9.0,5.029e-05,5.029e-05,5.029e-05,5.029e-05
9.5,4.536e-05,4.536e-05,4.536e-05,4.536e-05
10.0,4.111e-05,4.111e-05,4.111e-05,4.111e-05
11.0,3.417e-05,3.417e-05,3.417e-05,3.417e-05
12.0,2.882e-05,2.882e-05,2.882e-05,2.882e-05
13.0,2.46e-05,2.46e-05,2.46e-05,2.46e-05
14.0,2.121e-05,2.121e-05,2.121e-05,2.121e-05
15.0,1.847e-05,1.847e-05,1.847e-05,1.847e-05
20.0,1.034e-05,1.034e-05,1.034e-05,1.034e-05

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-1843 Horizontal-1 pSa (g),RSN-1843 Horizontal-2 pSa (g),RSN-1843 Vertical pSa (g)
0.01,0.00796072,0.00920335,0.00275
0.02,0.00796192,0.00922141,0.00279
0.022,0.0079609,0.00922677,0.00279
0.025,0.00796383,0.00923498,0.00281
0.029,0.00796897,0.00923698,0.00283
0.03,0.00797161,0.00924199,0.00283
0.032,0.00797664,0.00925315,0.00283
0.035,0.00797521,0.0092904,0.00287
0.036,0.00797863,0.00930324,0.0029
0.04,0.00797988,0.00933312,0.00302
0.042,0.00797575,0.00937089,0.00306
0.044,0.00797147,0.00942693,0.0031
0.045,0.00797006,0.00943836,0.00313
0.046,0.00797287,0.00944968,0.00318
0.048,0.00799569,0.00947952,0.00328
0.05,0.00801006,0.0095312,0.00334
0.055,0.00802316,0.00972235,0.00345
0.06,0.00808224,0.01001437,0.00395
0.065,0.00806278,0.01025693,0.00437
0.067,0.00806766,0.01028068,0.0045
0.07,0.00814984,0.01003468,0.00465
0.075,0.00843885,0.00946126,0.00544
0.08,0.00896864,0.00987034,0.00615
0.085,0.00948779,0.00993942,0.00796
0.09,0.00957505,0.01044515,0.00912
0.095,0.00938886,0.01030242,0.00909
0.1,0.00882407,0.01009163,0.0103
0.11,0.00841264,0.01028009,0.00869
0.12,0.00866216,0.01089409,0.009
0.13,0.00965761,0.0124517,0.00898
0.133,0.00987554,0.01297734,0.00878
0.14,0.01029674,0.01319343,0.0084
0.15,0.01021335,0.01362251,0.00729
0.16,0.01004314,0.01531259,0.00632
0.17,0.01123523,0.01562389,0.00728
0.18,0.01190819,0.01359559,0.00621
0.19,0.01133449,0.01143116,0.00503
0.2,0.01173148,0.01215407,0.00517
0.22,0.01239371,0.01683571,0.00683
0.24,0.01299023,0.01490607,0.00545
0.25,0.01307361,0.01472691,0.00641
0.26,0.01249671,0.01390717,0.00727
0.28,0.01213284,0.01330151,0.00646
0.29,0.01271145,0.01378668,0.00602
0.3,0.01313618,0.01486115,0.00644
0.32,0.01555743,0.01774116,0.00644
0.34,0.01966452,0.02116371,0.00797
0.35,0.02233858,0.02249078,0.00918
0.36,0.02470792,0.02332294,0.01
0.38,0.02851586,0.02225444,0.00949
0.4,0.03182843,0.01984361,0.00833
0.42,0.03319437,0.02553833,0.00653
0.44,0.03692134,0.02998049,0.00684
0.45,0.0389553,0.03174933,0.00715
0.46,0.03950417,0.03310215,0.00703
0.48,0.03583409,0.03401258,0.00613
0.5,0.02844121,0.03123347,0.00589
0.55,0.02312035,0.02381414,0.00467
0.6,0.02039329,0.01848635,0.00451
0.65,0.01705458,0.01465697,0.00425
0.667,0.01597051,0.01405209,0.00436
0.7,0.01758347,0.01666326,0.00421
0.75,0.01749457,0.01850614,0.00428
0.8,0.01709324,0.01950842,0.00437
0.85,0.01564083,0.02195734,0.00411
0.9,0.013975,0.02242637,0.00325
0.95,0.01272128,0.02195021,0.00236
1.0,0.01088463,0.02055079,0.00161
1.1,0.00882766,0.01303768,0.00118
1.2,0.00640603,0.00982341,0.000986
1.3,0.00462384,0.00635059,0.000662
1.4,0.00376241,0.00468916,0.000519
1.5,0.00292984,0.00353279,0.000403
1.6,0.00238834,0.00263393,0.000419
1.7,0.00177448,0.00220661,0.000404
1.8,0.00139522,0.00177885,0.000366
1.9,0.00118951,0.00169046,0.000266
2.0,0.00110625,0.00157471,0.000285
2.2,0.00086139,0.00127543,0.000289
2.4,0.00074056,0.00105397,0.000261
2.5,0.00070727,0.00094359,0.000226
2.6,0.00065935,0.00084839,0.000193
2.8,0.00054101,0.00068678,0.000142
3.0,0.00045983,0.00055477,9.41e-05
3.2,0.00041798,0.00047857,8.47e-05
3.4,0.00037875,0.00043843,6.59e-05
3.5,0.00035511,0.00041941,5.97e-05
3.6,0.00032969,0.00039766,5.68e-05
3.8,0.00027951,0.0003476,5.52e-05
4.0,0.00023866,0.0002993,5.43e-05
4.2,0.00021091,0.00026263,4.99e-05
4.4,0.00019424,0.0002389,4.31e-05
4.6,0.00018447,0.00022385,3.6e-05
4.8,0.00017763,0.00021232,3.01e-05
5.0,0.00017118,0.00020082,2.59e-05
5.5,0.00015089,0.00016634,2.08e-05
6.0,0.00012628,0.00013108,1.83e-05
6.5,0.00010318,0.00010427,1.57e-05
7.0,8.452e-05,8.682e-05,1.31e-05
7.5,7.047e-05,7.579e-05,1.1e-05
8.0,6.011e-05,6.823e-05,9.77e-06
8.5,5.239e-05,6.234e-05,8.58e-06
9.0,4.646e-05,5.722e-05,7.5e-06
9.5,4.175e-05,5.255e-05,6.59e-06
10.0,3.788e-05,4.821e-05,5.83e-06
11.0,3.177e-05,4.051e-05,4.8e-06
12.0,2.708e-05,3.414e-05,4.07e-06
13.0,2.332e-05,2.9e-05,3.5e-06
14.0,2.026e-05,2.487e-05,3.04e-06
15.0,1.774e-05,2.154e-05,2.67e-06
20.0,1.002e-05,1.192e-05,1.53e-06
