
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 7
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 7, -, 1.0, -, 9.0, 22.2, 0.0, "Northwest Calif-02", 1941, "Ferndale City Hall", 6.6, strike slip, 91.15, 91.22, 219.31, 0.1625, 1.0, RSN7_NWCALIF.C_C-FRN045.AT2, RSN7_NWCALIF.C_C-FRN135.AT2 , RSN7_NWCALIF.C_C-FRN-UP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-7 RotD50 pSa (g)
15.0,0.00023298,0.00023298,0.00023298,0.00023298
20.0,0.00017509,0.00017509,0.00017509,0.00017509

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-7 Horizontal-1 pSa (g),RSN-7 Horizontal-2 pSa (g),RSN-7 Vertical pSa (g)
0.01,0.06307413,0.04045157,0.0195
0.02,0.06343497,0.04060607,0.0196
0.022,0.06359696,0.040644,0.0196
0.025,0.06375573,0.04069174,0.0196
0.029,0.06404898,0.04082305,0.0196
0.03,0.06420529,0.04087565,0.0197
0.032,0.06453851,0.04095357,0.0197
0.035,0.06508345,0.04097805,0.0195
0.036,0.06526131,0.04097386,0.0196
0.04,0.06572347,0.04089707,0.02
0.042,0.06584704,0.04089996,0.0199
0.044,0.06507994,0.04102318,0.0198
0.045,0.06473053,0.04099339,0.0198
0.046,0.06429392,0.04089452,0.0198
0.048,0.06260152,0.04065127,0.0196
0.05,0.06359292,0.04103935,0.0199
0.055,0.06613098,0.04218632,0.0204
0.06,0.06607578,0.04257729,0.0208
0.065,0.06986165,0.04335398,0.0213
0.067,0.06920218,0.04363949,0.0215
0.07,0.06723116,0.04530765,0.0218
0.075,0.06764378,0.04658341,0.0221
0.08,0.06286199,0.04575193,0.0226
0.085,0.06908182,0.05222714,0.0245
0.09,0.06672602,0.05581276,0.0242
0.095,0.07181805,0.05388506,0.0265
0.1,0.07506789,0.04798859,0.0276
0.11,0.08899288,0.05617762,0.0342
0.12,0.09085005,0.06737258,0.0314
0.13,0.09170941,0.06291509,0.0311
0.133,0.09261896,0.05606185,0.031
0.14,0.10874,0.06535315,0.0314
0.15,0.1521991,0.06861384,0.033
0.16,0.1709159,0.09149302,0.033
0.17,0.1461607,0.09775429,0.0394
0.18,0.1138919,0.09723663,0.0391
0.19,0.1195759,0.09602062,0.0374
0.2,0.1417577,0.07914281,0.0446
0.22,0.2003207,0.0922741,0.0633
0.24,0.2114433,0.1214176,0.0559
0.25,0.1958911,0.147937,0.0558
0.26,0.1574023,0.1518431,0.0423
0.28,0.1429961,0.1277206,0.0389
0.29,0.165802,0.1487478,0.0416
0.3,0.1647741,0.1593281,0.0437
0.32,0.160197,0.1657997,0.0444
0.34,0.1411834,0.1491265,0.0548
0.35,0.1311551,0.1325068,0.0623
0.36,0.1128893,0.1168513,0.0647
0.38,0.08017326,0.09144983,0.0516
0.4,0.074756,0.09485843,0.0428
0.42,0.08271249,0.1008163,0.0392
0.44,0.08305805,0.09104633,0.0414
0.45,0.09813129,0.08298605,0.0456
0.46,0.1073094,0.07540976,0.0493
0.48,0.1117398,0.07117811,0.0557
0.5,0.1206351,0.07958426,0.066
0.55,0.1547046,0.1100857,0.0991
0.6,0.1515864,0.08012871,0.0878
0.65,0.105751,0.06772472,0.0574
0.667,0.08686543,0.0593138,0.0444
0.7,0.06549519,0.05135025,0.0313
0.75,0.06063791,0.0442983,0.0296
0.8,0.05967983,0.04264658,0.0252
0.85,0.06056472,0.04969327,0.0252
0.9,0.05808681,0.04051293,0.0227
0.95,0.04538522,0.03013192,0.0208
1.0,0.03283958,0.03011087,0.0194
1.1,0.02937864,0.02915024,0.0151
1.2,0.02993765,0.02483868,0.011
1.3,0.03149677,0.02670199,0.00886
1.4,0.02950987,0.02286391,0.00786
1.5,0.026385,0.02402384,0.00806
1.6,0.02347501,0.01987116,0.00854
1.7,0.02060551,0.01486797,0.00779
1.8,0.01750247,0.01389991,0.007
1.9,0.01427999,0.01621262,0.00695
2.0,0.01360027,0.01657778,0.00706
2.2,0.01350829,0.01868844,0.00616
2.4,0.01120531,0.01226843,0.00617
2.5,0.00939962,0.01175256,0.00563
2.6,0.0093891,0.01154947,0.00515
2.8,0.00780433,0.01122258,0.00541
3.0,0.00722113,0.0123164,0.00659
3.2,0.009006,0.01466349,0.00812
3.4,0.00833054,0.01316574,0.00653
3.5,0.00686668,0.01161358,0.00559
3.6,0.00612618,0.00937266,0.00508
3.8,0.00524069,0.00742651,0.00384
4.0,0.00448008,0.00638941,0.00251
4.2,0.00464829,0.00635792,0.0025
4.4,0.00435731,0.00599659,0.00259
4.6,0.00347126,0.0057926,0.00227
4.8,0.00313183,0.00452541,0.00168
5.0,0.00315474,0.00354822,0.00129
5.5,0.00310341,0.00274139,0.000915
6.0,0.0020916,0.0017049,0.000694
6.5,0.00166064,0.00148031,0.00055
7.0,0.0014626,0.00135691,0.000467
7.5,0.00141118,0.00115578,0.000354
8.0,0.00138013,0.00088526,0.000309
8.5,0.00133361,0.0009858,0.000271
9.0,0.00128179,0.00081022,0.000238
9.5,0.00121584,0.00061638,0.000211
10.0,0.00102255,0.00054751,0.000187
11.0,0.00059375,0.00052464,0.000149
12.0,0.00043658,0.00040589,0.000125
13.0,0.00038749,0.00033859,0.0001
14.0,0.00031773,0.00025398,8.4e-05
15.0,0.00026808,0.00021484,7.13e-05
20.0,0.00017835,0.0001615,4.29e-05
