
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 5
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 5, -, 1.0, -, 4.1, 11.6, 0.1, "Northwest Calif-01", 1938, "Ferndale City Hall", 5.5, strike slip, 52.73, 53.58, 219.31, 0.625, 1.0, RSN5_NWCALIF.AB_A-FRN045.AT2, RSN5_NWCALIF.AB_A-FRN135.AT2 , RSN5_NWCALIF.AB_A-FRNDWN.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-5 RotD50 pSa (g)
0.24,0.2503093,0.2503093,0.2503093,0.2503093
0.25,0.232767,0.232767,0.232767,0.232767
0.26,0.2468931,0.2468931,0.2468931,0.2468931
0.28,0.2796683,0.2796683,0.2796683,0.2796683
0.29,0.2648012,0.2648012,0.2648012,0.2648012
0.3,0.2710655,0.2710655,0.2710655,0.2710655
0.32,0.2591141,0.2591141,0.2591141,0.2591141
0.34,0.2127365,0.2127365,0.2127365,0.2127365
0.35,0.2045866,0.2045866,0.2045866,0.2045866
0.36,0.2008493,0.2008493,0.2008493,0.2008493
0.38,0.1940181,0.1940181,0.1940181,0.1940181
0.4,0.2115869,0.2115869,0.2115869,0.2115869
0.42,0.2422232,0.2422232,0.2422232,0.2422232
0.44,0.2585609,0.2585609,0.2585609,0.2585609
0.45,0.2582873,0.2582873,0.2582873,0.2582873
0.46,0.2573647,0.2573647,0.2573647,0.2573647
0.48,0.2461543,0.2461543,0.2461543,0.2461543
0.5,0.223093,0.223093,0.223093,0.223093
0.55,0.1556551,0.1556551,0.1556551,0.1556551
0.6,0.1150074,0.1150074,0.1150074,0.1150074
0.65,0.1077601,0.1077601,0.1077601,0.1077601
0.667,0.1049709,0.1049709,0.1049709,0.1049709
0.7,0.1020932,0.1020932,0.1020932,0.1020932
0.75,0.09149917,0.09149917,0.09149917,0.09149917
0.8,0.0902912,0.0902912,0.0902912,0.0902912
0.85,0.0920534,0.0920534,0.0920534,0.0920534
0.9,0.0857378,0.0857378,0.0857378,0.0857378
0.95,0.09318621,0.09318621,0.09318621,0.09318621
1.0,0.09365889,0.09365889,0.09365889,0.09365889
1.1,0.05143021,0.05143021,0.05143021,0.05143021
1.2,0.04141609,0.04141609,0.04141609,0.04141609
1.3,0.04291398,0.04291398,0.04291398,0.04291398
1.4,0.03619995,0.03619995,0.03619995,0.03619995
1.5,0.02678513,0.02678513,0.02678513,0.02678513
1.6,0.02161422,0.02161422,0.02161422,0.02161422
1.7,0.01964341,0.01964341,0.01964341,0.01964341
1.8,0.0163831,0.0163831,0.0163831,0.0163831
1.9,0.01388584,0.01388584,0.01388584,0.01388584
2.0,0.01365388,0.01365388,0.01365388,0.01365388
2.2,0.0102247,0.0102247,0.0102247,0.0102247
2.4,0.00797312,0.00797312,0.00797312,0.00797312
2.5,0.00716296,0.00716296,0.00716296,0.00716296
2.6,0.00620426,0.00620426,0.00620426,0.00620426
2.8,0.00524739,0.00524739,0.00524739,0.00524739
3.0,0.00402161,0.00402161,0.00402161,0.00402161
3.2,0.00361096,0.00361096,0.00361096,0.00361096
3.4,0.00319908,0.00319908,0.00319908,0.00319908
3.5,0.00302903,0.00302903,0.00302903,0.00302903
3.6,0.00284419,0.00284419,0.00284419,0.00284419
3.8,0.00259935,0.00259935,0.00259935,0.00259935
4.0,0.00237239,0.00237239,0.00237239,0.00237239
4.2,0.00213856,0.00213856,0.00213856,0.00213856
4.4,0.00188335,0.00188335,0.00188335,0.00188335
4.6,0.00166697,0.00166697,0.00166697,0.00166697
4.8,0.00152532,0.00152532,0.00152532,0.00152532
5.0,0.00139751,0.00139751,0.00139751,0.00139751
5.5,0.00113391,0.00113391,0.00113391,0.00113391
6.0,0.0009605,0.0009605,0.0009605,0.0009605
6.5,0.00081538,0.00081538,0.00081538,0.00081538
7.0,0.00067517,0.00067517,0.00067517,0.00067517
7.5,0.00055934,0.00055934,0.00055934,0.00055934
8.0,0.00047227,0.00047227,0.00047227,0.00047227
8.5,0.00040142,0.00040142,0.00040142,0.00040142
9.0,0.00034843,0.00034843,0.00034843,0.00034843
9.5,0.00030944,0.00030944,0.00030944,0.00030944
10.0,0.00027631,0.00027631,0.00027631,0.00027631
11.0,0.00022797,0.00022797,0.00022797,0.00022797
12.0,0.00019333,0.00019333,0.00019333,0.00019333
13.0,0.00016595,0.00016595,0.00016595,0.00016595
14.0,0.00014394,0.00014394,0.00014394,0.00014394
15.0,0.00012601,0.00012601,0.00012601,0.00012601
20.0,7.197e-05,7.197e-05,7.197e-05,7.197e-05

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-5 Horizontal-1 pSa (g),RSN-5 Horizontal-2 pSa (g),RSN-5 Vertical pSa (g)
0.01,0.1501823,0.08960948,0.0336
0.02,0.1502532,0.08988816,0.0339
0.022,0.1507879,0.09068496,0.0338
0.025,0.1530949,0.09227356,0.0341
0.029,0.15207,0.09319727,0.0342
0.03,0.1527592,0.09333796,0.0342
0.032,0.1537398,0.09492968,0.034
0.035,0.1561297,0.09645163,0.0347
0.036,0.1579359,0.09632422,0.0348
0.04,0.1651279,0.09960248,0.0351
0.042,0.165828,0.09980465,0.035
0.044,0.1655968,0.103346,0.0354
0.045,0.1658143,0.1066296,0.0357
0.046,0.1660741,0.1085833,0.0358
0.048,0.164111,0.1083086,0.0358
0.05,0.1612256,0.1052984,0.0359
0.055,0.1788121,0.1003016,0.0355
0.06,0.184616,0.09946997,0.0361
0.065,0.182536,0.102431,0.0379
0.067,0.1779174,0.1066144,0.0361
0.07,0.1790015,0.1105668,0.0429
0.075,0.199829,0.1133327,0.048
0.08,0.2116627,0.1162163,0.0475
0.085,0.2058992,0.1153658,0.0469
0.09,0.1921588,0.11873,0.0425
0.095,0.1934509,0.1241952,0.038
0.1,0.2050859,0.1386299,0.0383
0.11,0.2016257,0.1594291,0.0421
0.12,0.1773371,0.1557923,0.0414
0.13,0.2007585,0.1806404,0.0516
0.133,0.2209733,0.1854446,0.0519
0.14,0.2724367,0.1797286,0.0601
0.15,0.322156,0.1781887,0.0621
0.16,0.3255042,0.1881087,0.073
0.17,0.3061177,0.2390416,0.0831
0.18,0.319195,0.3262006,0.0967
0.19,0.3159429,0.3687766,0.101
0.2,0.325161,0.3473467,0.0919
0.22,0.3057011,0.1993564,0.0923
0.24,0.2702784,0.194503,0.0988
0.25,0.2839502,0.2050135,0.0932
0.26,0.2743255,0.2166082,0.0786
0.28,0.3232082,0.2355206,0.0655
0.29,0.3396064,0.2378634,0.0656
0.3,0.3438233,0.2361711,0.0674
0.32,0.2981789,0.2242177,0.0773
0.34,0.2156132,0.2030631,0.0802
0.35,0.2170568,0.1901391,0.0779
0.36,0.2212116,0.1769503,0.073
0.38,0.2280814,0.1618312,0.0736
0.4,0.2326116,0.1817017,0.0829
0.42,0.2795717,0.1979112,0.0733
0.44,0.3047448,0.2075708,0.0704
0.45,0.3041193,0.2086108,0.064
0.46,0.2958043,0.2064727,0.0597
0.48,0.2961954,0.1922756,0.0554
0.5,0.2796997,0.167544,0.0509
0.55,0.1902457,0.1264434,0.0361
0.6,0.1348204,0.09172779,0.0359
0.65,0.1297703,0.08713107,0.035
0.667,0.128174,0.0853337,0.0362
0.7,0.1198177,0.08614663,0.0374
0.75,0.1012663,0.08267957,0.038
0.8,0.0909791,0.08894271,0.0317
0.85,0.09596278,0.08811422,0.0236
0.9,0.07854603,0.09328539,0.0227
0.95,0.09308937,0.09328305,0.0204
1.0,0.08973544,0.09758716,0.0141
1.1,0.04298109,0.06027791,0.0119
1.2,0.03642759,0.04674397,0.00856
1.3,0.03112724,0.05506217,0.00665
1.4,0.02630349,0.04438839,0.00535
1.5,0.02158596,0.02991431,0.00469
1.6,0.01884045,0.0253601,0.00419
1.7,0.01668905,0.02219187,0.00371
1.8,0.01306555,0.0194211,0.00323
1.9,0.01035638,0.01680432,0.00287
2.0,0.00957543,0.01685826,0.00232
2.2,0.00736016,0.01243072,0.00265
2.4,0.00551395,0.01033901,0.00209
2.5,0.0048562,0.00906195,0.0018
2.6,0.00447433,0.00755105,0.00164
2.8,0.00405759,0.00570454,0.00137
3.0,0.00345239,0.00468552,0.00115
3.2,0.00278578,0.00416105,0.00107
3.4,0.00228951,0.00377586,0.00112
3.5,0.00214546,0.00355678,0.00108
3.6,0.00201372,0.00336575,0.00108
3.8,0.00178235,0.00344126,0.000989
4.0,0.00158695,0.0032503,0.000814
4.2,0.00142083,0.00290136,0.000742
4.4,0.0012787,0.00248141,0.000676
4.6,0.00115633,0.00205747,0.000588
4.8,0.00105035,0.00188232,0.000493
5.0,0.00095805,0.00172398,0.000403
5.5,0.00077373,0.0013928,0.000299
6.0,0.00063758,0.00125197,0.000252
6.5,0.00053437,0.00106408,0.000211
7.0,0.00045434,0.00087872,0.000202
7.5,0.00039108,0.00071655,0.000187
8.0,0.00034022,0.00058255,0.000156
8.5,0.00029872,0.00048239,0.000134
9.0,0.00026441,0.00041818,0.000121
9.5,0.00023573,0.0003775,0.00011
10.0,0.00021809,0.00034314,9.98e-05
11.0,0.00018504,0.00028699,8.38e-05
12.0,0.00015494,0.00024343,7.12e-05
13.0,0.00012901,0.00020899,6.13e-05
14.0,0.00010756,0.00018131,5.32e-05
15.0,9.097e-05,0.00015874,4.67e-05
20.0,5.052e-05,9.071e-05,2.68e-05
