
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 112
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 112, -, 1.0, -, 1.6, 5.6, 0.1, "Oroville-03", 1975, "Broadbeck Residence", 4.7, Normal, 5.95, 9.25, 427.38, 0.875, 1.0, RSN112_OROVILLE_D-EBH000.AT2, RSN112_OROVILLE_D-EBH090.AT2 , RSN112_OROVILLE_D-EBHDWN.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-112 RotD50 pSa (g)
14.0,3.691e-05,3.691e-05,3.691e-05,3.691e-05
15.0,3.217e-05,3.217e-05,3.217e-05,3.217e-05
20.0,1.826e-05,1.826e-05,1.826e-05,1.826e-05

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-112 Horizontal-1 pSa (g),RSN-112 Horizontal-2 pSa (g),RSN-112 Vertical pSa (g)
0.01,0.1595372,0.1180395,0.0909
0.02,0.1825454,0.119407,0.11
0.022,0.1821291,0.1324135,0.11
0.025,0.1844361,0.1470255,0.103
0.029,0.2095962,0.1539926,0.1
0.03,0.2259272,0.1540082,0.101
0.032,0.2560234,0.1364773,0.119
0.035,0.3136238,0.1497677,0.179
0.036,0.3285295,0.1527996,0.192
0.04,0.3097979,0.1415705,0.182
0.042,0.2744832,0.1359452,0.145
0.044,0.266317,0.1447113,0.139
0.045,0.2698472,0.1476144,0.136
0.046,0.2756706,0.1525696,0.132
0.048,0.294142,0.1582587,0.134
0.05,0.3263012,0.1630631,0.137
0.055,0.4624009,0.1839599,0.228
0.06,0.5157224,0.2463664,0.227
0.065,0.5199361,0.2619878,0.208
0.067,0.508253,0.2635025,0.23
0.07,0.5350617,0.2734639,0.213
0.075,0.6244295,0.3200795,0.222
0.08,0.6764128,0.3576362,0.222
0.085,0.6648377,0.2981854,0.213
0.09,0.663771,0.2767505,0.246
0.095,0.5978814,0.287818,0.256
0.1,0.47185,0.2583649,0.216
0.11,0.2493611,0.2273798,0.192
0.12,0.1843457,0.1965502,0.241
0.13,0.1639208,0.1932417,0.229
0.133,0.1609329,0.1973562,0.225
0.14,0.1541513,0.2181562,0.19
0.15,0.1556058,0.287444,0.141
0.16,0.1604747,0.3412216,0.14
0.17,0.1442393,0.3058968,0.144
0.18,0.174378,0.2227387,0.132
0.19,0.1709484,0.2121365,0.114
0.2,0.1325516,0.2248535,0.114
0.22,0.1462655,0.2162192,0.0849
0.24,0.1330002,0.1573746,0.0739
0.25,0.1302054,0.1489795,0.0766
0.26,0.149748,0.1366861,0.072
0.28,0.1435018,0.100788,0.0579
0.29,0.1172573,0.09335036,0.0675
0.3,0.112177,0.09903047,0.0758
0.32,0.1060444,0.1198568,0.0831
0.34,0.1159298,0.1310408,0.096
0.35,0.1223435,0.1356016,0.103
0.36,0.1263657,0.1426398,0.103
0.38,0.1450566,0.1390442,0.0779
0.4,0.1317199,0.1189999,0.0688
0.42,0.1221568,0.09163395,0.0632
0.44,0.1183453,0.08151993,0.0553
0.45,0.1120204,0.07508483,0.0489
0.46,0.103686,0.06812847,0.0419
0.48,0.08075406,0.05366353,0.0366
0.5,0.06453525,0.04666339,0.0273
0.55,0.05461048,0.04343762,0.0166
0.6,0.04911301,0.03793649,0.0137
0.65,0.04491639,0.03701184,0.0104
0.667,0.04520231,0.03958514,0.00955
0.7,0.05213001,0.04142472,0.0088
0.75,0.051994,0.04601948,0.00707
0.8,0.05149397,0.04119228,0.00735
0.85,0.04325715,0.03833308,0.00743
0.9,0.03789685,0.03275275,0.00709
0.95,0.0288551,0.02909513,0.00694
1.0,0.01983565,0.02454712,0.00676
1.1,0.01362045,0.01573624,0.00587
1.2,0.00859141,0.01195672,0.00412
1.3,0.00664317,0.0091003,0.0041
1.4,0.00541617,0.00758149,0.00375
1.5,0.00443715,0.00629901,0.00318
1.6,0.00367474,0.00525277,0.00264
1.7,0.00307747,0.00440942,0.00215
1.8,0.00259197,0.00373141,0.00173
1.9,0.00222066,0.00318625,0.00138
2.0,0.00192551,0.00274619,0.00119
2.2,0.00153523,0.00209612,0.000959
2.4,0.00128503,0.00165355,0.000774
2.5,0.00118543,0.0014847,0.000697
2.6,0.00109679,0.00134169,0.000629
2.8,0.00094397,0.00111446,0.000543
3.0,0.00081663,0.00094373,0.000473
3.2,0.00070999,0.00081192,0.000411
3.4,0.00062077,0.00070773,0.000364
3.5,0.0005818,0.00066355,0.000349
3.6,0.00054617,0.00062368,0.000332
3.8,0.0004837,0.00055468,0.000297
4.0,0.00043121,0.00049718,0.000261
4.2,0.0003869,0.00044864,0.000228
4.4,0.00034926,0.00040722,0.000203
4.6,0.00031708,0.00037151,0.000187
4.8,0.00028938,0.00034048,0.000173
5.0,0.00026537,0.0003133,0.00016
5.5,0.00021764,0.00025838,0.000134
6.0,0.00018239,0.00021697,0.000114
6.5,0.00015549,0.0001849,9.75e-05
7.0,0.00013439,0.00015951,8.45e-05
7.5,0.00011747,0.00013904,7.4e-05
8.0,0.00010365,0.00012229,6.53e-05
8.5,9.219e-05,0.00010841,5.8e-05
9.0,8.256e-05,9.677e-05,5.19e-05
9.5,7.439e-05,8.691e-05,4.66e-05
10.0,6.739e-05,7.848e-05,4.22e-05
11.0,5.607e-05,6.493e-05,3.5e-05
12.0,4.738e-05,5.461e-05,2.95e-05
13.0,4.057e-05,4.657e-05,2.52e-05
14.0,3.513e-05,4.018e-05,2.17e-05
15.0,3.071e-05,3.502e-05,1.9e-05
20.0,1.748e-05,1.973e-05,1.07e-05
