
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 832
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 832, -, 1.0, -, 17.2, 28.5, 0.8, "Landers", 1992, "Amboy", 7.28, strike slip, 69.21, 69.21, 382.93, 0.1, 1.0, RSN832_LANDERS_ABY000.AT2, RSN832_LANDERS_ABY090.AT2 , RSN832_LANDERS_ABY-UP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-832 RotD50 pSa (g)
0.24,0.4228014,0.4228014,0.4228014,0.4228014
0.25,0.4175416,0.4175416,0.4175416,0.4175416
0.26,0.3670828,0.3670828,0.3670828,0.3670828
0.28,0.3282994,0.3282994,0.3282994,0.3282994
0.29,0.3185757,0.3185757,0.3185757,0.3185757
0.3,0.31898,0.31898,0.31898,0.31898
0.32,0.3326575,0.3326575,0.3326575,0.3326575
0.34,0.306114,0.306114,0.306114,0.306114
0.35,0.2913258,0.2913258,0.2913258,0.2913258
0.36,0.2638247,0.2638247,0.2638247,0.2638247
0.38,0.2572575,0.2572575,0.2572575,0.2572575
0.4,0.2708261,0.2708261,0.2708261,0.2708261
0.42,0.2747325,0.2747325,0.2747325,0.2747325
0.44,0.2878861,0.2878861,0.2878861,0.2878861
0.45,0.2942519,0.2942519,0.2942519,0.2942519
0.46,0.2910942,0.2910942,0.2910942,0.2910942
0.48,0.2829805,0.2829805,0.2829805,0.2829805
0.5,0.2591438,0.2591438,0.2591438,0.2591438
0.55,0.2129096,0.2129096,0.2129096,0.2129096
0.6,0.2166926,0.2166926,0.2166926,0.2166926
0.65,0.2099604,0.2099604,0.2099604,0.2099604
0.667,0.2200339,0.2200339,0.2200339,0.2200339
0.7,0.2178906,0.2178906,0.2178906,0.2178906
0.75,0.2077964,0.2077964,0.2077964,0.2077964
0.8,0.1915704,0.1915704,0.1915704,0.1915704
0.85,0.2188306,0.2188306,0.2188306,0.2188306
0.9,0.2210536,0.2210536,0.2210536,0.2210536
0.95,0.1983022,0.1983022,0.1983022,0.1983022
1.0,0.185907,0.185907,0.185907,0.185907
1.1,0.1767238,0.1767238,0.1767238,0.1767238
1.2,0.1707736,0.1707736,0.1707736,0.1707736
1.3,0.1402776,0.1402776,0.1402776,0.1402776
1.4,0.1510832,0.1510832,0.1510832,0.1510832
1.5,0.1414094,0.1414094,0.1414094,0.1414094
1.6,0.1470211,0.1470211,0.1470211,0.1470211
1.7,0.150714,0.150714,0.150714,0.150714
1.8,0.1283939,0.1283939,0.1283939,0.1283939
1.9,0.1209673,0.1209673,0.1209673,0.1209673
2.0,0.1329613,0.1329613,0.1329613,0.1329613
2.2,0.1401723,0.1401723,0.1401723,0.1401723
2.4,0.1190626,0.1190626,0.1190626,0.1190626
2.5,0.1054071,0.1054071,0.1054071,0.1054071
2.6,0.1065401,0.1065401,0.1065401,0.1065401
2.8,0.1039984,0.1039984,0.1039984,0.1039984
3.0,0.08491365,0.08491365,0.08491365,0.08491365
3.2,0.07893444,0.07893444,0.07893444,0.07893444
3.4,0.06761858,0.06761858,0.06761858,0.06761858
3.5,0.06221956,0.06221956,0.06221956,0.06221956
3.6,0.05645739,0.05645739,0.05645739,0.05645739
3.8,0.05538929,0.05538929,0.05538929,0.05538929
4.0,0.05534798,0.05534798,0.05534798,0.05534798
4.2,0.05557577,0.05557577,0.05557577,0.05557577
4.4,0.05503832,0.05503832,0.05503832,0.05503832
4.6,0.05348148,0.05348148,0.05348148,0.05348148
4.8,0.048818,0.048818,0.048818,0.048818
5.0,0.04301285,0.04301285,0.04301285,0.04301285
5.5,0.03076971,0.03076971,0.03076971,0.03076971
6.0,0.02106865,0.02106865,0.02106865,0.02106865
6.5,0.0177525,0.0177525,0.0177525,0.0177525
7.0,0.01682057,0.01682057,0.01682057,0.01682057
7.5,0.0158417,0.0158417,0.0158417,0.0158417
8.0,0.01424294,0.01424294,0.01424294,0.01424294
8.5,0.01429155,0.01429155,0.01429155,0.01429155
9.0,0.013773,0.013773,0.013773,0.013773
9.5,0.01315684,0.01315684,0.01315684,0.01315684
10.0,0.01209583,0.01209583,0.01209583,0.01209583
11.0,0.00972372,0.00972372,0.00972372,0.00972372
12.0,0.0066924,0.0066924,0.0066924,0.0066924
13.0,0.00531825,0.00531825,0.00531825,0.00531825
14.0,0.00411079,0.00411079,0.00411079,0.00411079
15.0,0.00308771,0.00308771,0.00308771,0.00308771
20.0,0.001238,0.001238,0.001238,0.001238

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-832 Horizontal-1 pSa (g),RSN-832 Horizontal-2 pSa (g),RSN-832 Vertical pSa (g)
0.01,0.1163835,0.1475636,0.0924
0.02,0.1171305,0.1482936,0.0925
0.022,0.1199072,0.1514208,0.0995
0.025,0.1199802,0.149269,0.11
0.029,0.112935,0.1467738,0.103
0.03,0.1139847,0.1480287,0.106
0.032,0.1150161,0.1489738,0.11
0.035,0.113788,0.1484106,0.107
0.036,0.1140461,0.1494046,0.106
0.04,0.1150342,0.1488137,0.104
0.042,0.116444,0.1499196,0.107
0.044,0.1157667,0.1489411,0.112
0.045,0.1165386,0.1480417,0.114
0.046,0.1176055,0.1470907,0.116
0.048,0.1176041,0.1495036,0.12
0.05,0.1184518,0.1492343,0.121
0.055,0.1197338,0.144596,0.149
0.06,0.1366911,0.1481058,0.186
0.065,0.1316404,0.1688025,0.2
0.067,0.1343697,0.1734932,0.205
0.07,0.1368934,0.1734958,0.224
0.075,0.1544219,0.186456,0.267
0.08,0.1853962,0.1850076,0.273
0.085,0.1776084,0.190449,0.28
0.09,0.1946307,0.2202001,0.293
0.095,0.2241642,0.2669294,0.252
0.1,0.2602274,0.2899971,0.221
0.11,0.2657033,0.31464,0.2
0.12,0.290195,0.380704,0.225
0.13,0.2856247,0.4635957,0.236
0.133,0.2765656,0.4909688,0.241
0.14,0.2991918,0.4866225,0.221
0.15,0.3002637,0.4729801,0.196
0.16,0.3012869,0.4607877,0.226
0.17,0.2491486,0.4472096,0.214
0.18,0.2442975,0.4463431,0.237
0.19,0.2670064,0.3740332,0.238
0.2,0.3074618,0.3770284,0.213
0.22,0.3770356,0.4512482,0.213
0.24,0.4043396,0.46557,0.22
0.25,0.4196434,0.4117983,0.217
0.26,0.3636956,0.3728698,0.214
0.28,0.2687041,0.3320977,0.197
0.29,0.2768991,0.3418283,0.194
0.3,0.3013722,0.3563269,0.18
0.32,0.2889829,0.376083,0.182
0.34,0.2502454,0.3358454,0.156
0.35,0.2488068,0.3103001,0.134
0.36,0.2624359,0.2858613,0.126
0.38,0.2451306,0.2563226,0.12
0.4,0.2585523,0.2431565,0.131
0.42,0.244706,0.2855043,0.154
0.44,0.27746,0.3226124,0.13
0.45,0.2974632,0.3189256,0.127
0.46,0.3087535,0.3015648,0.13
0.48,0.3065378,0.2931632,0.135
0.5,0.3045878,0.2558452,0.129
0.55,0.2126864,0.2152959,0.124
0.6,0.201392,0.259418,0.112
0.65,0.2089957,0.2443703,0.136
0.667,0.2162005,0.2363435,0.144
0.7,0.1987584,0.2368982,0.144
0.75,0.1699034,0.2341564,0.129
0.8,0.1864614,0.2138731,0.16
0.85,0.2177113,0.2201253,0.155
0.9,0.2527342,0.1967906,0.126
0.95,0.1951103,0.2034098,0.0923
1.0,0.1863902,0.2222952,0.0804
1.1,0.169053,0.2000999,0.12
1.2,0.1583025,0.1829887,0.122
1.3,0.1319859,0.1426507,0.123
1.4,0.1166097,0.1913568,0.108
1.5,0.09225281,0.1596819,0.117
1.6,0.109172,0.1687466,0.0938
1.7,0.1183008,0.1863761,0.0836
1.8,0.1165634,0.1478234,0.0748
1.9,0.09002984,0.1207423,0.071
2.0,0.09098575,0.1407849,0.0849
2.2,0.1041454,0.1516842,0.0701
2.4,0.1028616,0.1278226,0.0558
2.5,0.1097259,0.0996542,0.0563
2.6,0.112342,0.09210724,0.053
2.8,0.1061362,0.0859262,0.0394
3.0,0.08647637,0.07642206,0.0431
3.2,0.06917211,0.08369705,0.0443
3.4,0.0589194,0.07581246,0.0331
3.5,0.05481725,0.06962951,0.0291
3.6,0.05317259,0.06462392,0.0248
3.8,0.05311507,0.05707598,0.0178
4.0,0.04802041,0.06102384,0.0141
4.2,0.04975901,0.06493039,0.0129
4.4,0.05514265,0.05469476,0.0124
4.6,0.05668334,0.04464905,0.0116
4.8,0.06002618,0.03548893,0.0109
5.0,0.0557434,0.02886687,0.0106
5.5,0.04212691,0.0202891,0.00885
6.0,0.02917396,0.01670096,0.00555
6.5,0.01880411,0.01544109,0.00374
7.0,0.01809831,0.01512977,0.00287
7.5,0.01692729,0.01415963,0.00284
8.0,0.01672421,0.01222811,0.00334
8.5,0.01534321,0.01259213,0.00315
9.0,0.01531784,0.01185189,0.00339
9.5,0.01536897,0.01037651,0.00333
10.0,0.01530013,0.00865565,0.003
11.0,0.01275948,0.00534762,0.00194
12.0,0.00888278,0.00415932,0.00133
13.0,0.00681844,0.00336969,0.00113
14.0,0.00536986,0.00261253,0.000893
15.0,0.00398853,0.00199218,0.000786
20.0,0.00158847,0.00078181,0.000463
