
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 3744
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 3744, -, 1.0, 5.362, 3.6, 13.4, 0.6, "Cape Mendocino", 1992, "Bunker Hill FAA", 7.01, Reverse, 8.49, 12.24, 566.42, 0.0, 1.0, RSN3744_CAPEMEND_BNH270.AT2, RSN3744_CAPEMEND_BNH360.AT2 , RSN3744_CAPEMEND_BNH-UP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-3744 RotD50 pSa (g)
0.24,0.3709137,0.3709137,0.3709137,0.3709137
0.25,0.4124659,0.4124659,0.4124659,0.4124659
0.26,0.444152,0.444152,0.444152,0.444152
0.28,0.4503812,0.4503812,0.4503812,0.4503812
0.29,0.4759004,0.4759004,0.4759004,0.4759004
0.3,0.4838869,0.4838869,0.4838869,0.4838869
0.32,0.5116377,0.5116377,0.5116377,0.5116377
0.34,0.5486295,0.5486295,0.5486295,0.5486295
0.35,0.561142,0.561142,0.561142,0.561142
0.36,0.5714238,0.5714238,0.5714238,0.5714238
0.38,0.5833505,0.5833505,0.5833505,0.5833505
0.4,0.5855479,0.5855479,0.5855479,0.5855479
0.42,0.5829993,0.5829993,0.5829993,0.5829993
0.44,0.5686654,0.5686654,0.5686654,0.5686654
0.45,0.5659267,0.5659267,0.5659267,0.5659267
0.46,0.5624285,0.5624285,0.5624285,0.5624285
0.48,0.5566292,0.5566292,0.5566292,0.5566292
0.5,0.5517185,0.5517185,0.5517185,0.5517185
0.55,0.5380397,0.5380397,0.5380397,0.5380397
0.6,0.4999954,0.4999954,0.4999954,0.4999954
0.65,0.4398841,0.4398841,0.4398841,0.4398841
0.667,0.4291001,0.4291001,0.4291001,0.4291001
0.7,0.4068419,0.4068419,0.4068419,0.4068419
0.75,0.367736,0.367736,0.367736,0.367736
0.8,0.3356179,0.3356179,0.3356179,0.3356179
0.85,0.3304467,0.3304467,0.3304467,0.3304467
0.9,0.3326963,0.3326963,0.3326963,0.3326963
0.95,0.3570351,0.3570351,0.3570351,0.3570351
1.0,0.3735555,0.3735555,0.3735555,0.3735555
1.1,0.374493,0.374493,0.374493,0.374493
1.2,0.3774734,0.3774734,0.3774734,0.3774734
1.3,0.3560204,0.3560204,0.3560204,0.3560204
1.4,0.3397497,0.3397497,0.3397497,0.3397497
1.5,0.3354472,0.3354472,0.3354472,0.3354472
1.6,0.3220744,0.3220744,0.3220744,0.3220744
1.7,0.2966908,0.2966908,0.2966908,0.2966908
1.8,0.2768792,0.2768792,0.2768792,0.2768792
1.9,0.2586056,0.2586056,0.2586056,0.2586056
2.0,0.2539831,0.2539831,0.2539831,0.2539831
2.2,0.248939,0.248939,0.248939,0.248939
2.4,0.2354074,0.2354074,0.2354074,0.2354074
2.5,0.2257731,0.2257731,0.2257731,0.2257731
2.6,0.2150393,0.2150393,0.2150393,0.2150393
2.8,0.1937664,0.1937664,0.1937664,0.1937664
3.0,0.1738035,0.1738035,0.1738035,0.1738035
3.2,0.1548312,0.1548312,0.1548312,0.1548312
3.4,0.1371266,0.1371266,0.1371266,0.1371266
3.5,0.1327983,0.1327983,0.1327983,0.1327983
3.6,0.1309842,0.1309842,0.1309842,0.1309842
3.8,0.1299642,0.1299642,0.1299642,0.1299642
4.0,0.1258029,0.1258029,0.1258029,0.1258029
4.2,0.1196732,0.1196732,0.1196732,0.1196732
4.4,0.1118975,0.1118975,0.1118975,0.1118975
4.6,0.1044568,0.1044568,0.1044568,0.1044568
4.8,0.09870479,0.09870479,0.09870479,0.09870479
5.0,0.09309164,0.09309164,0.09309164,0.09309164
5.5,0.07623066,0.07623066,0.07623066,0.07623066
6.0,0.06325106,0.06325106,0.06325106,0.06325106
6.5,0.05204964,0.05204964,0.05204964,0.05204964
7.0,0.04311622,0.04311622,0.04311622,0.04311622
7.5,0.03657532,0.03657532,0.03657532,0.03657532
8.0,0.03112582,0.03112582,0.03112582,0.03112582
8.5,0.02646649,0.02646649,0.02646649,0.02646649
9.0,0.02307691,0.02307691,0.02307691,0.02307691
9.5,0.02019499,0.02019499,0.02019499,0.02019499
10.0,0.01774365,0.01774365,0.01774365,0.01774365
11.0,0.01441169,0.01441169,0.01441169,0.01441169
12.0,0.01180281,0.01180281,0.01180281,0.01180281
13.0,0.00974692,0.00974692,0.00974692,0.00974692
14.0,0.00812244,0.00812244,0.00812244,0.00812244
15.0,0.00683243,0.00683243,0.00683243,0.00683243
20.0,0.00329489,0.00329489,0.00329489,0.00329489

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-3744 Horizontal-1 pSa (g),RSN-3744 Horizontal-2 pSa (g),RSN-3744 Vertical pSa (g)
0.01,0.177494,0.2064701,0.0846
0.02,0.1779317,0.2073298,0.085
0.022,0.177793,0.2072773,0.0852
0.025,0.1779983,0.2074654,0.0849
0.029,0.1791725,0.2078457,0.0855
0.03,0.1795179,0.2085818,0.0859
0.032,0.1797824,0.2097332,0.0863
0.035,0.1795932,0.2101252,0.0862
0.036,0.1798788,0.2101107,0.0865
0.04,0.1799658,0.2125455,0.0889
0.042,0.1811268,0.2148723,0.0887
0.044,0.1824721,0.2165559,0.0889
0.045,0.1826179,0.2168607,0.0893
0.046,0.1825566,0.2172194,0.0905
0.048,0.1825764,0.2174167,0.0914
0.05,0.1841748,0.2162164,0.089
0.055,0.1916966,0.2075056,0.0894
0.06,0.1858339,0.2105473,0.0892
0.065,0.1809629,0.2183383,0.0932
0.067,0.1853445,0.220926,0.0975
0.07,0.1965427,0.2241715,0.103
0.075,0.2130785,0.22572,0.111
0.08,0.2215389,0.2244092,0.125
0.085,0.2199548,0.2242962,0.123
0.09,0.2057697,0.2159041,0.134
0.095,0.1965571,0.2039434,0.141
0.1,0.1989834,0.2132572,0.134
0.11,0.2196336,0.2356001,0.161
0.12,0.2288154,0.2668748,0.183
0.13,0.2333135,0.2953711,0.185
0.133,0.2478591,0.2962685,0.179
0.14,0.2894803,0.3033969,0.151
0.15,0.3273487,0.2979543,0.143
0.16,0.3509962,0.291935,0.17
0.17,0.3642395,0.2955078,0.186
0.18,0.366437,0.3135924,0.18
0.19,0.3587209,0.341169,0.202
0.2,0.3463313,0.3768812,0.186
0.22,0.3133132,0.3878023,0.148
0.24,0.3381612,0.4021138,0.167
0.25,0.3918631,0.4232796,0.167
0.26,0.4506567,0.4413781,0.153
0.28,0.4499592,0.4508032,0.196
0.29,0.4935925,0.4489365,0.203
0.3,0.495122,0.4630865,0.201
0.32,0.5117772,0.5114981,0.198
0.34,0.5288076,0.5679793,0.219
0.35,0.5270139,0.5930845,0.231
0.36,0.519133,0.6141518,0.236
0.38,0.491109,0.6418337,0.214
0.4,0.4905598,0.6727999,0.192
0.42,0.473256,0.7118858,0.204
0.44,0.4430874,0.7353156,0.233
0.45,0.4295175,0.7395377,0.237
0.46,0.4524632,0.7400733,0.232
0.48,0.4793226,0.7328596,0.206
0.5,0.4716737,0.7158285,0.185
0.55,0.4784688,0.6234417,0.175
0.6,0.3606035,0.539116,0.167
0.65,0.4514847,0.424847,0.154
0.667,0.4735427,0.3832926,0.148
0.7,0.4930139,0.3485714,0.133
0.75,0.4776869,0.2994527,0.114
0.8,0.4300994,0.253542,0.101
0.85,0.3746339,0.2983585,0.0927
0.9,0.324674,0.3551331,0.0952
0.95,0.3341932,0.3919206,0.105
1.0,0.3727054,0.4124751,0.0995
1.1,0.372403,0.4173935,0.0752
1.2,0.3656571,0.3863925,0.0754
1.3,0.3780778,0.3426145,0.0659
1.4,0.3985497,0.3035858,0.0617
1.5,0.4018827,0.2697633,0.0814
1.6,0.3773453,0.2392046,0.0804
1.7,0.3451025,0.237428,0.0642
1.8,0.315191,0.2308228,0.0828
1.9,0.2991187,0.2149242,0.105
2.0,0.2977914,0.2003584,0.109
2.2,0.2918695,0.1983661,0.0799
2.4,0.2749735,0.188136,0.0791
2.5,0.263807,0.1797489,0.0792
2.6,0.251822,0.1708983,0.0737
2.8,0.2279609,0.1538822,0.0577
3.0,0.2051001,0.1355481,0.0517
3.2,0.1834921,0.1177089,0.0568
3.4,0.1637995,0.1030146,0.0606
3.5,0.1560122,0.1032553,0.0592
3.6,0.1543919,0.1063316,0.0593
3.8,0.1506292,0.1075109,0.0579
4.0,0.1458599,0.1022881,0.051
4.2,0.1409597,0.0930139,0.0439
4.4,0.1356655,0.08179749,0.0404
4.6,0.1283738,0.07184218,0.0356
4.8,0.1210007,0.06402875,0.0305
5.0,0.1160765,0.05888734,0.0253
5.5,0.09922731,0.04626627,0.0154
6.0,0.08302722,0.03362276,0.0115
6.5,0.06783616,0.0279851,0.00868
7.0,0.05498375,0.02305046,0.00647
7.5,0.04588788,0.01902029,0.00584
8.0,0.03973862,0.01659695,0.00507
8.5,0.03448586,0.01454968,0.00461
9.0,0.03001439,0.01281463,0.00476
9.5,0.02621323,0.01133902,0.00483
10.0,0.0229802,0.01007973,0.00463
11.0,0.01787448,0.00807269,0.0039
12.0,0.01418501,0.00657544,0.00308
13.0,0.01183794,0.00543947,0.00247
14.0,0.00993415,0.00456306,0.00208
15.0,0.00839348,0.00387617,0.00165
20.0,0.00404071,0.00198391,0.000739
