
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 731
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 731, -, 1.0, -, 8.3, 16.5, 0.3, "Loma Prieta", 1989, "APEEL 10 - Skyline", 6.93, Reverse Oblique, 41.71, 41.88, 391.91, 0.1, 1.0, RSN731_LOMAP_A10000.AT2, RSN731_LOMAP_A10090.AT2 , RSN731_LOMAP_A10-UP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-731 RotD50 pSa (g)
0.24,0.2006494,0.2006494,0.2006494,0.2006494
0.25,0.2047527,0.2047527,0.2047527,0.2047527
0.26,0.2205784,0.2205784,0.2205784,0.2205784
0.28,0.2405322,0.2405322,0.2405322,0.2405322
0.29,0.2402814,0.2402814,0.2402814,0.2402814
0.3,0.2277884,0.2277884,0.2277884,0.2277884
0.32,0.2145244,0.2145244,0.2145244,0.2145244
0.34,0.2251164,0.2251164,0.2251164,0.2251164
0.35,0.2453195,0.2453195,0.2453195,0.2453195
0.36,0.2658692,0.2658692,0.2658692,0.2658692
0.38,0.3085676,0.3085676,0.3085676,0.3085676
0.4,0.2637751,0.2637751,0.2637751,0.2637751
0.42,0.242074,0.242074,0.242074,0.242074
0.44,0.2579698,0.2579698,0.2579698,0.2579698
0.45,0.2702446,0.2702446,0.2702446,0.2702446
0.46,0.27402,0.27402,0.27402,0.27402
0.48,0.2754245,0.2754245,0.2754245,0.2754245
0.5,0.3028406,0.3028406,0.3028406,0.3028406
0.55,0.3071521,0.3071521,0.3071521,0.3071521
0.6,0.3072821,0.3072821,0.3072821,0.3072821
0.65,0.2550935,0.2550935,0.2550935,0.2550935
0.667,0.2251691,0.2251691,0.2251691,0.2251691
0.7,0.2317266,0.2317266,0.2317266,0.2317266
0.75,0.1950444,0.1950444,0.1950444,0.1950444
0.8,0.1883758,0.1883758,0.1883758,0.1883758
0.85,0.1994907,0.1994907,0.1994907,0.1994907
0.9,0.246632,0.246632,0.246632,0.246632
0.95,0.2476258,0.2476258,0.2476258,0.2476258
1.0,0.251833,0.251833,0.251833,0.251833
1.1,0.1867541,0.1867541,0.1867541,0.1867541
1.2,0.183715,0.183715,0.183715,0.183715
1.3,0.1688073,0.1688073,0.1688073,0.1688073
1.4,0.1294961,0.1294961,0.1294961,0.1294961
1.5,0.1274451,0.1274451,0.1274451,0.1274451
1.6,0.151771,0.151771,0.151771,0.151771
1.7,0.1920265,0.1920265,0.1920265,0.1920265
1.8,0.1875983,0.1875983,0.1875983,0.1875983
1.9,0.1589901,0.1589901,0.1589901,0.1589901
2.0,0.1283753,0.1283753,0.1283753,0.1283753
2.2,0.09241305,0.09241305,0.09241305,0.09241305
2.4,0.07981338,0.07981338,0.07981338,0.07981338
2.5,0.07347492,0.07347492,0.07347492,0.07347492
2.6,0.0693587,0.0693587,0.0693587,0.0693587
2.8,0.06708784,0.06708784,0.06708784,0.06708784
3.0,0.0697757,0.0697757,0.0697757,0.0697757
3.2,0.06956377,0.06956377,0.06956377,0.06956377
3.4,0.06372232,0.06372232,0.06372232,0.06372232
3.5,0.05952543,0.05952543,0.05952543,0.05952543
3.6,0.05481454,0.05481454,0.05481454,0.05481454
3.8,0.04964025,0.04964025,0.04964025,0.04964025
4.0,0.04142187,0.04142187,0.04142187,0.04142187
4.2,0.03299617,0.03299617,0.03299617,0.03299617
4.4,0.02851353,0.02851353,0.02851353,0.02851353
4.6,0.02487981,0.02487981,0.02487981,0.02487981
4.8,0.02154318,0.02154318,0.02154318,0.02154318
5.0,0.02172055,0.02172055,0.02172055,0.02172055
5.5,0.02174186,0.02174186,0.02174186,0.02174186
6.0,0.01834264,0.01834264,0.01834264,0.01834264
6.5,0.01652799,0.01652799,0.01652799,0.01652799
7.0,0.01555779,0.01555779,0.01555779,0.01555779
7.5,0.01481708,0.01481708,0.01481708,0.01481708
8.0,0.01394196,0.01394196,0.01394196,0.01394196
8.5,0.01210162,0.01210162,0.01210162,0.01210162
9.0,0.01072172,0.01072172,0.01072172,0.01072172
9.5,0.00965921,0.00965921,0.00965921,0.00965921
10.0,0.00868255,0.00868255,0.00868255,0.00868255
11.0,0.00695375,0.00695375,0.00695375,0.00695375
12.0,0.00533596,0.00533596,0.00533596,0.00533596
13.0,0.00411481,0.00411481,0.00411481,0.00411481
14.0,0.00330372,0.00330372,0.00330372,0.00330372
15.0,0.00276888,0.00276888,0.00276888,0.00276888
20.0,0.001285,0.001285,0.001285,0.001285

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-731 Horizontal-1 pSa (g),RSN-731 Horizontal-2 pSa (g),RSN-731 Vertical pSa (g)
0.01,0.1029198,0.088971,0.0378
0.02,0.103198,0.0891014,0.0386
0.022,0.1032017,0.08914855,0.0389
0.025,0.1032092,0.08929582,0.0386
0.029,0.1032171,0.08941098,0.0406
0.03,0.1034529,0.08942973,0.0414
0.032,0.1039593,0.08944067,0.0429
0.035,0.1037292,0.08976638,0.0448
0.036,0.1033911,0.08976755,0.0446
0.04,0.1031781,0.08959555,0.0425
0.042,0.1041158,0.09045555,0.044
0.044,0.1050773,0.09112722,0.0457
0.045,0.105728,0.09128337,0.0469
0.046,0.1061056,0.0915724,0.0504
0.048,0.106254,0.09292902,0.0558
0.05,0.1062293,0.09435,0.0618
0.055,0.1053304,0.09724087,0.071
0.06,0.1031896,0.09619382,0.0739
0.065,0.1079795,0.0902117,0.0596
0.067,0.10676,0.09061541,0.0514
0.07,0.1068885,0.0933904,0.0534
0.075,0.1061058,0.09813181,0.0596
0.08,0.1078044,0.1029512,0.0619
0.085,0.1158467,0.1050666,0.0608
0.09,0.1203615,0.1072126,0.0636
0.095,0.1302103,0.1061014,0.0558
0.1,0.1316454,0.1029099,0.0516
0.11,0.1106368,0.1069614,0.0491
0.12,0.1074809,0.1087585,0.0515
0.13,0.1131316,0.1079753,0.0445
0.133,0.1206841,0.1082672,0.0446
0.14,0.1350539,0.128803,0.0518
0.15,0.1462764,0.1325813,0.0664
0.16,0.1437901,0.1182498,0.0797
0.17,0.1359456,0.1141299,0.0724
0.18,0.1495859,0.1439139,0.0678
0.19,0.1682909,0.1507631,0.0843
0.2,0.1814552,0.1384425,0.0704
0.22,0.2363953,0.1734146,0.0774
0.24,0.2795099,0.1728321,0.0793
0.25,0.2503923,0.1858299,0.0725
0.26,0.220612,0.2260688,0.0718
0.28,0.1938939,0.2772077,0.0659
0.29,0.1963985,0.269805,0.0654
0.3,0.225556,0.2456039,0.0716
0.32,0.2130569,0.208926,0.0675
0.34,0.23278,0.226085,0.0649
0.35,0.2654032,0.2418099,0.0696
0.36,0.3077599,0.2603053,0.0748
0.38,0.3382099,0.2673362,0.0901
0.4,0.2751889,0.2511815,0.0838
0.42,0.2526626,0.2318675,0.0733
0.44,0.2578449,0.2580947,0.0801
0.45,0.2654936,0.2741174,0.086
0.46,0.2666593,0.2812603,0.0928
0.48,0.2795737,0.2717292,0.104
0.5,0.324961,0.284235,0.1
0.55,0.30316,0.3103625,0.108
0.6,0.3003523,0.3203899,0.141
0.65,0.2342686,0.2661341,0.114
0.667,0.206066,0.2493281,0.0982
0.7,0.1936619,0.2670508,0.0764
0.75,0.1686174,0.2286544,0.0781
0.8,0.1687891,0.216776,0.0803
0.85,0.1332148,0.2345177,0.0722
0.9,0.1521636,0.3211161,0.0541
0.95,0.1708595,0.3187704,0.0387
1.0,0.1738332,0.322152,0.0369
1.1,0.1511459,0.1986002,0.0362
1.2,0.1402387,0.2187231,0.0361
1.3,0.1134046,0.2109432,0.0379
1.4,0.09800766,0.1432488,0.036
1.5,0.101365,0.1417167,0.0384
1.6,0.1271333,0.1747632,0.0347
1.7,0.1668992,0.2074274,0.0271
1.8,0.1715483,0.2081371,0.0249
1.9,0.1432798,0.1721163,0.0228
2.0,0.1083584,0.1457585,0.0212
2.2,0.08769026,0.09615098,0.0216
2.4,0.07670712,0.0830021,0.0262
2.5,0.0709625,0.07641311,0.0285
2.6,0.06896748,0.06997515,0.0301
2.8,0.0780023,0.0591527,0.0307
3.0,0.07386129,0.06457774,0.0288
3.2,0.07540052,0.06225521,0.0271
3.4,0.07187872,0.05349066,0.0248
3.5,0.06831483,0.05050747,0.0234
3.6,0.06394718,0.04839082,0.0219
3.8,0.05381616,0.04544682,0.0188
4.0,0.04330777,0.03820027,0.0155
4.2,0.03416824,0.02937653,0.0124
4.4,0.03036503,0.0254359,0.0107
4.6,0.02664016,0.02157668,0.00957
4.8,0.02532538,0.01782359,0.00848
5.0,0.02944393,0.01661517,0.0075
5.5,0.03050666,0.01501748,0.00554
6.0,0.02577128,0.01345263,0.00425
6.5,0.02298014,0.01230688,0.00346
7.0,0.01988045,0.01222385,0.00299
7.5,0.01703915,0.01313398,0.00269
8.0,0.01451939,0.01352173,0.00249
8.5,0.01177237,0.01240033,0.00233
9.0,0.01058753,0.01097431,0.0022
9.5,0.00966847,0.00964996,0.00207
10.0,0.00861969,0.00872604,0.00195
11.0,0.00650407,0.00733363,0.00171
12.0,0.00471982,0.00584286,0.0015
13.0,0.0036872,0.00469669,0.0013
14.0,0.00311934,0.0036811,0.00114
15.0,0.00263103,0.00288511,0.000992
20.0,0.00121787,0.00132309,0.000536
