
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 901
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 901, -, 1.0, -, 6.3, 10.4, 3.3, "Big Bear-01", 1992, "Big Bear Lake - Civic Center", 6.46, strike slip, 7.31, 8.3, 430.36, 0.12, 1.0, RSN901_BIGBEAR_BLC360.AT2, RSN901_BIGBEAR_BLC270.AT2 , RSN901_BIGBEAR_BLC-UP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-901 RotD50 pSa (g)
0.46,0.8148301,0.8148301,0.8148301,0.8148301
0.48,0.6934363,0.6934363,0.6934363,0.6934363
0.5,0.5603365,0.5603365,0.5603365,0.5603365
0.55,0.3864778,0.3864778,0.3864778,0.3864778
0.6,0.3164762,0.3164762,0.3164762,0.3164762
0.65,0.2998886,0.2998886,0.2998886,0.2998886
0.667,0.2911388,0.2911388,0.2911388,0.2911388
0.7,0.3170041,0.3170041,0.3170041,0.3170041
0.75,0.2785545,0.2785545,0.2785545,0.2785545
0.8,0.2411487,0.2411487,0.2411487,0.2411487
0.85,0.2026827,0.2026827,0.2026827,0.2026827
0.9,0.1714441,0.1714441,0.1714441,0.1714441
0.95,0.1550545,0.1550545,0.1550545,0.1550545
1.0,0.1421035,0.1421035,0.1421035,0.1421035
1.1,0.1382176,0.1382176,0.1382176,0.1382176
1.2,0.1277214,0.1277214,0.1277214,0.1277214
1.3,0.1106852,0.1106852,0.1106852,0.1106852
1.4,0.1013981,0.1013981,0.1013981,0.1013981
1.5,0.09623192,0.09623192,0.09623192,0.09623192
1.6,0.08347304,0.08347304,0.08347304,0.08347304
1.7,0.07413934,0.07413934,0.07413934,0.07413934
1.8,0.06827924,0.06827924,0.06827924,0.06827924
1.9,0.06476638,0.06476638,0.06476638,0.06476638
2.0,0.06053115,0.06053115,0.06053115,0.06053115
2.2,0.05340548,0.05340548,0.05340548,0.05340548
2.4,0.04525096,0.04525096,0.04525096,0.04525096
2.5,0.04102645,0.04102645,0.04102645,0.04102645
2.6,0.03734466,0.03734466,0.03734466,0.03734466
2.8,0.03341498,0.03341498,0.03341498,0.03341498
3.0,0.03153363,0.03153363,0.03153363,0.03153363
3.2,0.02792831,0.02792831,0.02792831,0.02792831
3.4,0.02992934,0.02992934,0.02992934,0.02992934
3.5,0.02926382,0.02926382,0.02926382,0.02926382
3.6,0.02705418,0.02705418,0.02705418,0.02705418
3.8,0.02238251,0.02238251,0.02238251,0.02238251
4.0,0.01912337,0.01912337,0.01912337,0.01912337
4.2,0.01681893,0.01681893,0.01681893,0.01681893
4.4,0.01531468,0.01531468,0.01531468,0.01531468
4.6,0.01471521,0.01471521,0.01471521,0.01471521
4.8,0.01415974,0.01415974,0.01415974,0.01415974
5.0,0.01318559,0.01318559,0.01318559,0.01318559
5.5,0.01059391,0.01059391,0.01059391,0.01059391
6.0,0.00833909,0.00833909,0.00833909,0.00833909
6.5,0.00641063,0.00641063,0.00641063,0.00641063
7.0,0.00527178,0.00527178,0.00527178,0.00527178
7.5,0.00444602,0.00444602,0.00444602,0.00444602
8.0,0.00372147,0.00372147,0.00372147,0.00372147
8.5,0.00309868,0.00309868,0.00309868,0.00309868
9.0,0.00260078,0.00260078,0.00260078,0.00260078
9.5,0.00230623,0.00230623,0.00230623,0.00230623
10.0,0.00205818,0.00205818,0.00205818,0.00205818
11.0,0.00166903,0.00166903,0.00166903,0.00166903
12.0,0.00138067,0.00138067,0.00138067,0.00138067
13.0,0.00115894,0.00115894,0.00115894,0.00115894
14.0,0.00098827,0.00098827,0.00098827,0.00098827
15.0,0.00085132,0.00085132,0.00085132,0.00085132
20.0,0.00046125,0.00046125,0.00046125,0.00046125

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-901 Horizontal-1 pSa (g),RSN-901 Horizontal-2 pSa (g),RSN-901 Vertical pSa (g)
0.01,0.5556196,0.487243,0.196
0.02,0.5474538,0.4836467,0.215
0.022,0.5483074,0.4870944,0.223
0.025,0.5494394,0.4923362,0.254
0.029,0.542741,0.4911576,0.362
0.03,0.5449756,0.49071,0.361
0.032,0.5427403,0.4902589,0.476
0.035,0.5717056,0.4998238,0.441
0.036,0.5791109,0.5038968,0.489
0.04,0.5878532,0.5118494,0.443
0.042,0.5973172,0.5074778,0.474
0.044,0.6108508,0.5170826,0.519
0.045,0.6121303,0.5201863,0.527
0.046,0.6056591,0.5170907,0.561
0.048,0.5751712,0.5098926,0.562
0.05,0.5594022,0.5104198,0.538
0.055,0.5568839,0.5696259,0.512
0.06,0.6488832,0.5548912,0.645
0.065,0.7470274,0.573109,0.832
0.067,0.7302298,0.5847456,0.796
0.07,0.7111002,0.6425108,0.669
0.075,0.7553774,0.7671862,0.427
0.08,0.7730426,0.7618628,0.342
0.085,0.8161153,0.863273,0.325
0.09,0.8289136,0.8536348,0.322
0.095,0.9270534,0.8783556,0.334
0.1,1.025269,0.855426,0.318
0.11,1.059151,0.9343901,0.363
0.12,1.121365,1.16961,0.408
0.13,1.399382,0.9515415,0.454
0.133,1.560665,1.045883,0.462
0.14,1.620755,1.352544,0.385
0.15,1.391271,1.552192,0.333
0.16,1.322652,1.628124,0.404
0.17,1.299583,1.487738,0.463
0.18,1.19429,1.340579,0.422
0.19,1.083286,1.247257,0.401
0.2,1.155528,1.021706,0.423
0.22,1.102332,1.019446,0.427
0.24,1.555138,1.037697,0.356
0.25,1.715133,0.997825,0.343
0.26,1.811273,1.013331,0.384
0.28,2.083475,1.241022,0.464
0.29,2.212842,1.369492,0.509
0.3,2.294484,1.502356,0.569
0.32,2.206224,1.734801,0.658
0.34,1.824473,1.711602,0.589
0.35,1.640049,1.703484,0.541
0.36,1.494082,1.598347,0.483
0.38,1.283361,1.172442,0.352
0.4,1.175987,0.958433,0.263
0.42,1.100791,0.8131244,0.196
0.44,1.004153,0.6889837,0.15
0.45,0.9454333,0.6954968,0.134
0.46,0.880267,0.6788743,0.126
0.48,0.7392052,0.5909144,0.115
0.5,0.5959975,0.4861697,0.0999
0.55,0.4111266,0.350221,0.11
0.6,0.3299957,0.2864887,0.115
0.65,0.332608,0.2630638,0.111
0.667,0.3299282,0.2910168,0.114
0.7,0.3124575,0.3185331,0.121
0.75,0.2707411,0.3171396,0.117
0.8,0.2388736,0.2591493,0.0931
0.85,0.2286899,0.2051109,0.0779
0.9,0.2197262,0.1419374,0.0628
0.95,0.2097577,0.1180932,0.0614
1.0,0.1988548,0.1191919,0.0626
1.1,0.1828236,0.09613429,0.0611
1.2,0.1617,0.08243328,0.0564
1.3,0.1306634,0.08423194,0.0481
1.4,0.1121043,0.08108264,0.039
1.5,0.1025676,0.0823743,0.0378
1.6,0.08190309,0.08432245,0.0304
1.7,0.07025637,0.07685503,0.0279
1.8,0.06105247,0.07297103,0.0262
1.9,0.0576758,0.06970846,0.0255
2.0,0.05428221,0.06425139,0.0255
2.2,0.04685732,0.05961443,0.0255
2.4,0.03906142,0.05157954,0.0264
2.5,0.03524658,0.04709035,0.0298
2.6,0.03442889,0.04269304,0.0306
2.8,0.03273402,0.03474165,0.027
3.0,0.03185291,0.0312354,0.0225
3.2,0.02897368,0.02691985,0.0204
3.4,0.03088779,0.02543116,0.0185
3.5,0.03087877,0.02455515,0.0175
3.6,0.0283848,0.02342564,0.0164
3.8,0.02347768,0.02071514,0.0149
4.0,0.02023612,0.0179417,0.0136
4.2,0.01829292,0.01580032,0.0122
4.4,0.01650617,0.01407955,0.011
4.6,0.01488504,0.01454978,0.01
4.8,0.01342808,0.01497086,0.00906
5.0,0.01212724,0.01473848,0.0084
5.5,0.00947738,0.01184181,0.00723
6.0,0.00752301,0.00884797,0.00573
6.5,0.00607349,0.00633563,0.00433
7.0,0.0049861,0.00534782,0.00353
7.5,0.00415843,0.00442316,0.00294
8.0,0.00351836,0.00359398,0.00254
8.5,0.00301538,0.00291647,0.00214
9.0,0.00261401,0.00258834,0.00177
9.5,0.00228907,0.00231712,0.00147
10.0,0.00202248,0.00208286,0.00127
11.0,0.00161517,0.00170361,0.000973
12.0,0.0013225,0.00141495,0.000766
13.0,0.00110474,0.00119147,0.000626
14.0,0.00093806,0.00101574,0.000546
15.0,0.00080731,0.0008755,0.000479
20.0,0.00043893,0.00047308,0.000276
