
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 34
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 34, -, 1.0, -, 4.1, 22.1, 0.1, "Northern Calif-05", 1967, "Ferndale City Hall", 5.6, strike slip, 27.36, 28.73, 219.31, 0.175, 1.0, RSN34_NCALIF.AG_C-FRN224.AT2, RSN34_NCALIF.AG_C-FRN314.AT2 , RSN34_NCALIF.AG_C-FRN-UP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-34 RotD50 pSa (g)
6.0,0.00214518,0.00214518,0.00214518,0.00214518
6.5,0.00220815,0.00220815,0.00220815,0.00220815
7.0,0.00197426,0.00197426,0.00197426,0.00197426
7.5,0.00171138,0.00171138,0.00171138,0.00171138
8.0,0.00153463,0.00153463,0.00153463,0.00153463
8.5,0.00135909,0.00135909,0.00135909,0.00135909
9.0,0.00119889,0.00119889,0.00119889,0.00119889
9.5,0.00108001,0.00108001,0.00108001,0.00108001
10.0,0.00095944,0.00095944,0.00095944,0.00095944
11.0,0.0007593,0.0007593,0.0007593,0.0007593
12.0,0.00064677,0.00064677,0.00064677,0.00064677
13.0,0.00056361,0.00056361,0.00056361,0.00056361
14.0,0.00046878,0.00046878,0.00046878,0.00046878
15.0,0.00041294,0.00041294,0.00041294,0.00041294
20.0,0.00022121,0.00022121,0.00022121,0.00022121

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-34 Horizontal-1 pSa (g),RSN-34 Horizontal-2 pSa (g),RSN-34 Vertical pSa (g)
0.01,0.2539254,0.1083856,0.033
0.02,0.2620148,0.1097988,0.0333
0.022,0.2606918,0.1106704,0.0334
0.025,0.255926,0.1122399,0.0333
0.029,0.2566315,0.1133924,0.0338
0.03,0.2633281,0.1136404,0.0343
0.032,0.2699351,0.1139484,0.0347
0.035,0.2876746,0.1140118,0.034
0.036,0.2962682,0.114017,0.0342
0.04,0.3146458,0.1137925,0.0354
0.042,0.3156602,0.1123562,0.0335
0.044,0.3237515,0.1109845,0.0344
0.045,0.3320221,0.1104509,0.036
0.046,0.3418745,0.1101113,0.0373
0.048,0.3629878,0.1139683,0.0382
0.05,0.3829144,0.1172007,0.0377
0.055,0.410829,0.1212431,0.0354
0.06,0.4175625,0.1284485,0.0347
0.065,0.4143921,0.1398997,0.0367
0.067,0.4146976,0.1463183,0.0371
0.07,0.4196778,0.1584295,0.0373
0.075,0.4424733,0.1649428,0.0352
0.08,0.4678792,0.2079405,0.0376
0.085,0.4775897,0.2453196,0.0368
0.09,0.4821375,0.2749062,0.0374
0.095,0.4644131,0.2673651,0.0399
0.1,0.4527883,0.2369499,0.0432
0.11,0.4544082,0.2491719,0.0454
0.12,0.4312455,0.2515728,0.046
0.13,0.4530299,0.3106138,0.0523
0.133,0.4578773,0.3102989,0.0541
0.14,0.4698994,0.2880587,0.0513
0.15,0.4964238,0.2696673,0.0536
0.16,0.5108603,0.283717,0.0645
0.17,0.544191,0.2805566,0.0732
0.18,0.5450523,0.2520529,0.0712
0.19,0.5206455,0.2201414,0.0579
0.2,0.4705997,0.2030278,0.0649
0.22,0.3972532,0.1689346,0.0653
0.24,0.3840034,0.1563199,0.0544
0.25,0.3702998,0.1482977,0.0539
0.26,0.3575339,0.1504315,0.0486
0.28,0.3076147,0.151988,0.0473
0.29,0.2981857,0.1579375,0.047
0.3,0.2963629,0.1669215,0.0457
0.32,0.2940269,0.1863997,0.0476
0.34,0.2680613,0.2096355,0.0443
0.35,0.2674896,0.2133243,0.0443
0.36,0.261953,0.2203308,0.049
0.38,0.2362079,0.2281574,0.0642
0.4,0.2239591,0.2347268,0.068
0.42,0.207048,0.2484275,0.0706
0.44,0.18403,0.2397805,0.0691
0.45,0.1744991,0.2346856,0.0726
0.46,0.1688163,0.2330909,0.0781
0.48,0.1646585,0.2399202,0.089
0.5,0.1624615,0.2474152,0.0928
0.55,0.1678407,0.2338568,0.0884
0.6,0.1824771,0.2183764,0.0846
0.65,0.1833267,0.2150038,0.0846
0.667,0.1898426,0.2115829,0.086
0.7,0.1884084,0.2092441,0.0881
0.75,0.1719144,0.1867273,0.0737
0.8,0.1761689,0.132103,0.0682
0.85,0.1616302,0.1268272,0.0698
0.9,0.1241655,0.1434873,0.0639
0.95,0.1001541,0.1400296,0.0602
1.0,0.09177575,0.1289138,0.0571
1.1,0.07431935,0.106168,0.044
1.2,0.05376234,0.08086316,0.0268
1.3,0.04330705,0.0619422,0.021
1.4,0.04217613,0.04918071,0.0173
1.5,0.03932922,0.03908861,0.0132
1.6,0.03367827,0.03402824,0.0112
1.7,0.02822062,0.02929496,0.0109
1.8,0.02453938,0.02468388,0.011
1.9,0.02228162,0.02075653,0.0106
2.0,0.02091224,0.01796201,0.00943
2.2,0.01733172,0.01612496,0.00651
2.4,0.01346225,0.01436149,0.00447
2.5,0.01300956,0.01381718,0.00389
2.6,0.01244226,0.01317608,0.00353
2.8,0.01111011,0.01171311,0.00335
3.0,0.00974547,0.01024353,0.00322
3.2,0.00848908,0.00892348,0.00301
3.4,0.00739775,0.00777797,0.00269
3.5,0.00691568,0.00726378,0.00249
3.6,0.00647366,0.00678413,0.00227
3.8,0.00570015,0.00591491,0.00209
4.0,0.00505554,0.00515189,0.00201
4.2,0.00451783,0.00448377,0.00167
4.4,0.00406722,0.00390298,0.00153
4.6,0.00368694,0.0034024,0.00137
4.8,0.00336322,0.00297453,0.00121
5.0,0.00308503,0.00261112,0.00106
5.5,0.00253609,0.00216001,0.000895
6.0,0.00212967,0.00215031,0.00074
6.5,0.00181502,0.00265465,0.000603
7.0,0.00156368,0.00258397,0.0005
7.5,0.00135863,0.00207807,0.000429
8.0,0.00118887,0.00179365,0.000365
8.5,0.00104686,0.00167106,0.00031
9.0,0.00092707,0.0014145,0.000265
9.5,0.00082533,0.00126817,0.000227
10.0,0.00073839,0.001134,0.000197
11.0,0.00059915,0.00085385,0.000152
12.0,0.00049427,0.00070027,0.000122
13.0,0.00041377,0.000682,0.000101
14.0,0.00035091,0.00050605,8.57e-05
15.0,0.00030106,0.0004579,7.44e-05
20.0,0.00015985,0.00023594,4.4e-05
