
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 1990
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 1990, -, 1.0, -, 11.1, 51.9, 0.0, "Gulf of California", 2001, "Bonds Corner", 5.7, strike slip, 79.35, 79.65, 223.03, 0.104, 1.0, RSN1990_GULFCA_BCR090.AT2, RSN1990_GULFCA_BCR360.AT2 , RSN1990_GULFCA_BCR-UP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-1990 RotD50 pSa (g)
0.24,0.1298179,0.1298179,0.1298179,0.1298179
0.25,0.1376246,0.1376246,0.1376246,0.1376246
0.26,0.1445583,0.1445583,0.1445583,0.1445583
0.28,0.1611657,0.1611657,0.1611657,0.1611657
0.29,0.1663055,0.1663055,0.1663055,0.1663055
0.3,0.1661499,0.1661499,0.1661499,0.1661499
0.32,0.156082,0.156082,0.156082,0.156082
0.34,0.1420198,0.1420198,0.1420198,0.1420198
0.35,0.1351813,0.1351813,0.1351813,0.1351813
0.36,0.1283519,0.1283519,0.1283519,0.1283519
0.38,0.1158971,0.1158971,0.1158971,0.1158971
0.4,0.1050818,0.1050818,0.1050818,0.1050818
0.42,0.09763935,0.09763935,0.09763935,0.09763935
0.44,0.09429217,0.09429217,0.09429217,0.09429217
0.45,0.09327771,0.09327771,0.09327771,0.09327771
0.46,0.09078062,0.09078062,0.09078062,0.09078062
0.48,0.08224459,0.08224459,0.08224459,0.08224459
0.5,0.0761529,0.0761529,0.0761529,0.0761529
0.55,0.06478036,0.06478036,0.06478036,0.06478036
0.6,0.05272309,0.05272309,0.05272309,0.05272309
0.65,0.03958041,0.03958041,0.03958041,0.03958041
0.667,0.03552566,0.03552566,0.03552566,0.03552566
0.7,0.02971469,0.02971469,0.02971469,0.02971469
0.75,0.02369503,0.02369503,0.02369503,0.02369503
0.8,0.01978439,0.01978439,0.01978439,0.01978439
0.85,0.0175662,0.0175662,0.0175662,0.0175662
0.9,0.01670574,0.01670574,0.01670574,0.01670574
0.95,0.01650888,0.01650888,0.01650888,0.01650888
1.0,0.01530755,0.01530755,0.01530755,0.01530755
1.1,0.01501876,0.01501876,0.01501876,0.01501876
1.2,0.01671524,0.01671524,0.01671524,0.01671524
1.3,0.01863123,0.01863123,0.01863123,0.01863123
1.4,0.01771514,0.01771514,0.01771514,0.01771514
1.5,0.0156518,0.0156518,0.0156518,0.0156518
1.6,0.01430373,0.01430373,0.01430373,0.01430373
1.7,0.01313846,0.01313846,0.01313846,0.01313846
1.8,0.01124549,0.01124549,0.01124549,0.01124549
1.9,0.00909787,0.00909787,0.00909787,0.00909787
2.0,0.0068925,0.0068925,0.0068925,0.0068925
2.2,0.00598318,0.00598318,0.00598318,0.00598318
2.4,0.00517938,0.00517938,0.00517938,0.00517938
2.5,0.00474463,0.00474463,0.00474463,0.00474463
2.6,0.00438323,0.00438323,0.00438323,0.00438323
2.8,0.00364721,0.00364721,0.00364721,0.00364721
3.0,0.00309343,0.00309343,0.00309343,0.00309343
3.2,0.00287516,0.00287516,0.00287516,0.00287516
3.4,0.00275459,0.00275459,0.00275459,0.00275459
3.5,0.00241599,0.00241599,0.00241599,0.00241599
3.6,0.00238545,0.00238545,0.00238545,0.00238545
3.8,0.00230509,0.00230509,0.00230509,0.00230509
4.0,0.00172812,0.00172812,0.00172812,0.00172812
4.2,0.00160016,0.00160016,0.00160016,0.00160016
4.4,0.00146596,0.00146596,0.00146596,0.00146596
4.6,0.00138605,0.00138605,0.00138605,0.00138605
4.8,0.00128759,0.00128759,0.00128759,0.00128759
5.0,0.00136256,0.00136256,0.00136256,0.00136256
5.5,0.0010048,0.0010048,0.0010048,0.0010048
6.0,0.00102046,0.00102046,0.00102046,0.00102046
6.5,0.000756,0.000756,0.000756,0.000756
7.0,0.00060902,0.00060902,0.00060902,0.00060902
7.5,0.00062607,0.00062607,0.00062607,0.00062607
8.0,0.00058063,0.00058063,0.00058063,0.00058063
8.5,0.000489,0.000489,0.000489,0.000489
9.0,0.00044765,0.00044765,0.00044765,0.00044765
9.5,0.00038385,0.00038385,0.00038385,0.00038385
10.0,0.00032152,0.00032152,0.00032152,0.00032152
11.0,0.00023749,0.00023749,0.00023749,0.00023749
12.0,0.0001889,0.0001889,0.0001889,0.0001889
13.0,0.00015269,0.00015269,0.00015269,0.00015269
14.0,0.00011302,0.00011302,0.00011302,0.00011302
15.0,8.151e-05,8.151e-05,8.151e-05,8.151e-05
20.0,3.8e-05,3.8e-05,3.8e-05,3.8e-05

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-1990 Horizontal-1 pSa (g),RSN-1990 Horizontal-2 pSa (g),RSN-1990 Vertical pSa (g)
0.01,0.0633658,0.03834585,0.00906
0.02,0.06369995,0.0388415,0.00923
0.022,0.06376995,0.03898941,0.0092
0.025,0.06394994,0.03925458,0.00938
0.029,0.06455861,0.03970651,0.0103
0.03,0.06477942,0.03983975,0.0103
0.032,0.0652983,0.04021433,0.0108
0.035,0.0658975,0.04128055,0.0115
0.036,0.06625006,0.04157438,0.0122
0.04,0.06701674,0.04204568,0.0162
0.042,0.0662966,0.04262791,0.0158
0.044,0.06625431,0.04282868,0.0162
0.045,0.06684561,0.04281166,0.0159
0.046,0.06740268,0.0427754,0.0152
0.048,0.0666449,0.04526602,0.0166
0.05,0.06608439,0.04797343,0.0162
0.055,0.07048628,0.05061543,0.0177
0.06,0.0801443,0.05183788,0.0165
0.065,0.09082163,0.05741848,0.0186
0.067,0.09201846,0.0616914,0.0187
0.07,0.0900846,0.06754271,0.0195
0.075,0.101528,0.07115157,0.0193
0.08,0.1135709,0.08680538,0.02
0.085,0.1040782,0.08813918,0.0215
0.09,0.109124,0.09170964,0.0221
0.095,0.1128299,0.09939524,0.0198
0.1,0.1215184,0.1087179,0.0237
0.11,0.114955,0.1373439,0.026
0.12,0.08558988,0.1186389,0.0296
0.13,0.09551025,0.127578,0.0242
0.133,0.09508069,0.1161902,0.0226
0.14,0.09105907,0.1168419,0.0226
0.15,0.0899666,0.1107059,0.0206
0.16,0.08917925,0.08118448,0.0164
0.17,0.09524639,0.06813682,0.0196
0.18,0.09926856,0.05517092,0.0225
0.19,0.1026495,0.0521114,0.0199
0.2,0.1069157,0.05959523,0.017
0.22,0.1351743,0.06584344,0.0175
0.24,0.1758826,0.06471755,0.0193
0.25,0.1838451,0.07216863,0.0224
0.26,0.1890272,0.07573874,0.0246
0.28,0.2099172,0.08406833,0.0297
0.29,0.217921,0.09005634,0.0335
0.3,0.216575,0.0994508,0.0378
0.32,0.1909681,0.1126442,0.0387
0.34,0.1672868,0.1179119,0.032
0.35,0.1606398,0.1123988,0.0285
0.36,0.1562821,0.101031,0.0254
0.38,0.1497918,0.07939012,0.0182
0.4,0.135954,0.06859328,0.0135
0.42,0.1185571,0.07079106,0.0119
0.44,0.1035617,0.08467009,0.012
0.45,0.09711774,0.08915272,0.0115
0.46,0.0909479,0.09061334,0.0109
0.48,0.07972186,0.08595384,0.00976
0.5,0.07284364,0.07780508,0.0084
0.55,0.06652141,0.0632815,0.00779
0.6,0.05647949,0.04841166,0.0067
0.65,0.04356634,0.03657474,0.00651
0.667,0.03967356,0.03436828,0.00563
0.7,0.03359815,0.03013902,0.00588
0.75,0.02718636,0.02394793,0.00463
0.8,0.02224855,0.02038312,0.00538
0.85,0.01845271,0.01876981,0.00573
0.9,0.01662195,0.01704642,0.00651
0.95,0.01717198,0.01686502,0.0066
1.0,0.01593146,0.01677024,0.00602
1.1,0.01238005,0.02051374,0.00864
1.2,0.01085396,0.02116679,0.00906
1.3,0.01588908,0.02104732,0.00676
1.4,0.01356848,0.02047891,0.00628
1.5,0.01336418,0.01741222,0.00493
1.6,0.01255489,0.01636641,0.00439
1.7,0.01034708,0.0157961,0.00346
1.8,0.00804949,0.0145906,0.0024
1.9,0.00655741,0.01121542,0.00219
2.0,0.00547834,0.00729544,0.00224
2.2,0.00603207,0.00591413,0.0017
2.4,0.00663303,0.00449519,0.00178
2.5,0.00566338,0.0047046,0.0017
2.6,0.00484505,0.00448497,0.0017
2.8,0.00365518,0.00350714,0.00169
3.0,0.00291645,0.00327434,0.00144
3.2,0.00222377,0.00335225,0.00135
3.4,0.00241403,0.00294156,0.00114
3.5,0.0022733,0.00261324,0.000934
3.6,0.00222837,0.00257295,0.000928
3.8,0.00226433,0.00194681,0.000865
4.0,0.00170398,0.00175414,0.000802
4.2,0.00159448,0.00185251,0.000791
4.4,0.00139917,0.00158138,0.0007
4.6,0.00144319,0.00134896,0.000671
4.8,0.00105864,0.00132029,0.000603
5.0,0.00099765,0.00136295,0.000512
5.5,0.00080923,0.00099507,0.000462
6.0,0.00074136,0.00108116,0.000472
6.5,0.00053585,0.0008561,0.000513
7.0,0.00049144,0.0007233,0.00036
7.5,0.00054128,0.00067302,0.000301
8.0,0.000577,0.00063877,0.000229
8.5,0.00047075,0.00056121,0.000167
9.0,0.0004038,0.00054476,0.000127
9.5,0.00030411,0.00047379,0.000131
10.0,0.00025329,0.00038955,0.000149
11.0,0.00018187,0.00027291,0.00013
12.0,0.00016019,0.0002404,7.21e-05
13.0,0.00014073,0.000162,4.84e-05
14.0,0.00010284,0.00013847,3.6e-05
15.0,7.14e-05,0.00011482,2.81e-05
20.0,3.81e-05,4.478e-05,1.69e-05
