
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 394
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 394, -, 1.0, -, 2.0, 4.3, 0.7, "Coalinga-04", 1983, "Anticline Ridge Free-Field", 5.18, Reverse, 5.56, 10.95, 478.63, 0.5, 1.0, RSN394_COALINGA_C-ATC270.AT2, RSN394_COALINGA_C-ATC360.AT2 , RSN394_COALINGA_C-ATC-UP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-394 RotD50 pSa (g)
0.25,0.9421101,0.9421101,0.9421101,0.9421101
0.26,0.8933344,0.8933344,0.8933344,0.8933344
0.28,0.8733234,0.8733234,0.8733234,0.8733234
0.29,0.7880735,0.7880735,0.7880735,0.7880735
0.3,0.6902253,0.6902253,0.6902253,0.6902253
0.32,0.7061547,0.7061547,0.7061547,0.7061547
0.34,0.6686645,0.6686645,0.6686645,0.6686645
0.35,0.640682,0.640682,0.640682,0.640682
0.36,0.6049689,0.6049689,0.6049689,0.6049689
0.38,0.5359736,0.5359736,0.5359736,0.5359736
0.4,0.4704403,0.4704403,0.4704403,0.4704403
0.42,0.4196764,0.4196764,0.4196764,0.4196764
0.44,0.374836,0.374836,0.374836,0.374836
0.45,0.3467082,0.3467082,0.3467082,0.3467082
0.46,0.3205292,0.3205292,0.3205292,0.3205292
0.48,0.2839719,0.2839719,0.2839719,0.2839719
0.5,0.2725486,0.2725486,0.2725486,0.2725486
0.55,0.2147507,0.2147507,0.2147507,0.2147507
0.6,0.1533846,0.1533846,0.1533846,0.1533846
0.65,0.155356,0.155356,0.155356,0.155356
0.667,0.149671,0.149671,0.149671,0.149671
0.7,0.1314481,0.1314481,0.1314481,0.1314481
0.75,0.09380142,0.09380142,0.09380142,0.09380142
0.8,0.07451078,0.07451078,0.07451078,0.07451078
0.85,0.06524447,0.06524447,0.06524447,0.06524447
0.9,0.06146679,0.06146679,0.06146679,0.06146679
0.95,0.06102493,0.06102493,0.06102493,0.06102493
1.0,0.05905958,0.05905958,0.05905958,0.05905958
1.1,0.05297655,0.05297655,0.05297655,0.05297655
1.2,0.04053883,0.04053883,0.04053883,0.04053883
1.3,0.03504144,0.03504144,0.03504144,0.03504144
1.4,0.03180655,0.03180655,0.03180655,0.03180655
1.5,0.02778548,0.02778548,0.02778548,0.02778548
1.6,0.02372806,0.02372806,0.02372806,0.02372806
1.7,0.02007578,0.02007578,0.02007578,0.02007578
1.8,0.01879488,0.01879488,0.01879488,0.01879488
1.9,0.01567986,0.01567986,0.01567986,0.01567986
2.0,0.01372893,0.01372893,0.01372893,0.01372893
2.2,0.01213939,0.01213939,0.01213939,0.01213939
2.4,0.01039477,0.01039477,0.01039477,0.01039477
2.5,0.00942535,0.00942535,0.00942535,0.00942535
2.6,0.00850424,0.00850424,0.00850424,0.00850424
2.8,0.00734387,0.00734387,0.00734387,0.00734387
3.0,0.00637672,0.00637672,0.00637672,0.00637672
3.2,0.00556658,0.00556658,0.00556658,0.00556658
3.4,0.00488665,0.00488665,0.00488665,0.00488665
3.5,0.00458715,0.00458715,0.00458715,0.00458715
3.6,0.00431076,0.00431076,0.00431076,0.00431076
3.8,0.00382225,0.00382225,0.00382225,0.00382225
4.0,0.0034057,0.0034057,0.0034057,0.0034057
4.2,0.00304849,0.00304849,0.00304849,0.00304849
4.4,0.00274126,0.00274126,0.00274126,0.00274126
4.6,0.00247551,0.00247551,0.00247551,0.00247551
4.8,0.00224458,0.00224458,0.00224458,0.00224458
5.0,0.00204303,0.00204303,0.00204303,0.00204303
5.5,0.00163986,0.00163986,0.00163986,0.00163986
6.0,0.00134257,0.00134257,0.00134257,0.00134257
6.5,0.00111797,0.00111797,0.00111797,0.00111797
7.0,0.00094468,0.00094468,0.00094468,0.00094468
7.5,0.00080837,0.00080837,0.00080837,0.00080837
8.0,0.00069954,0.00069954,0.00069954,0.00069954
8.5,0.00061127,0.00061127,0.00061127,0.00061127
9.0,0.00053872,0.00053872,0.00053872,0.00053872
9.5,0.00047839,0.00047839,0.00047839,0.00047839
10.0,0.0004277,0.0004277,0.0004277,0.0004277
11.0,0.0003479,0.0003479,0.0003479,0.0003479
12.0,0.00028863,0.00028863,0.00028863,0.00028863
13.0,0.00024339,0.00024339,0.00024339,0.00024339
14.0,0.00020808,0.00020808,0.00020808,0.00020808
15.0,0.00017998,0.00017998,0.00017998,0.00017998
20.0,9.9e-05,9.9e-05,9.9e-05,9.9e-05

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-394 Horizontal-1 pSa (g),RSN-394 Horizontal-2 pSa (g),RSN-394 Vertical pSa (g)
0.01,0.3813488,0.2715321,0.117
0.02,0.3849974,0.2742744,0.119
0.022,0.3870004,0.2749036,0.122
0.025,0.3885514,0.2789908,0.125
0.029,0.3836318,0.2819124,0.133
0.03,0.3823512,0.2807984,0.142
0.032,0.3873954,0.2831891,0.147
0.035,0.3809933,0.2971635,0.149
0.036,0.3854631,0.2958613,0.157
0.04,0.4224518,0.3427768,0.167
0.042,0.4315991,0.3850232,0.215
0.044,0.4557716,0.3870305,0.242
0.045,0.4534086,0.3766991,0.243
0.046,0.4382826,0.3637652,0.242
0.048,0.4187881,0.3597763,0.237
0.05,0.4239618,0.3879044,0.238
0.055,0.3951376,0.4372933,0.273
0.06,0.4745956,0.4253407,0.26
0.065,0.4259937,0.3896375,0.274
0.067,0.4178605,0.398608,0.293
0.07,0.3946815,0.4160982,0.304
0.075,0.433282,0.5090902,0.289
0.08,0.4333031,0.6688746,0.343
0.085,0.4233488,0.6314376,0.322
0.09,0.4523953,0.5229478,0.314
0.095,0.4854594,0.4977178,0.261
0.1,0.5066081,0.465362,0.227
0.11,0.5906865,0.5069025,0.274
0.12,0.711112,0.5765807,0.289
0.13,0.72952,0.7077518,0.401
0.133,0.7222272,0.7226658,0.384
0.14,0.7809865,0.7160494,0.354
0.15,0.9825975,0.8643466,0.334
0.16,1.222139,0.9925178,0.328
0.17,1.347345,1.1585,0.345
0.18,1.361266,1.098816,0.334
0.19,1.388495,0.9321952,0.303
0.2,1.322508,0.7802505,0.252
0.22,1.035909,0.7485251,0.173
0.24,1.174603,0.7225947,0.133
0.25,1.098825,0.6946128,0.125
0.26,1.022245,0.7325056,0.134
0.28,0.9345378,0.7795498,0.131
0.29,0.9324606,0.7264937,0.119
0.3,0.9442639,0.6707987,0.12
0.32,0.9544355,0.491578,0.121
0.34,0.8898042,0.3151062,0.125
0.35,0.8347093,0.3079048,0.128
0.36,0.7981968,0.2922471,0.14
0.38,0.7222809,0.3281814,0.165
0.4,0.6292667,0.3217294,0.159
0.42,0.5275663,0.3110588,0.13
0.44,0.44999,0.2999295,0.121
0.45,0.4291942,0.2848771,0.138
0.46,0.4083445,0.2635483,0.154
0.48,0.3688044,0.2231159,0.172
0.5,0.3316407,0.1886209,0.168
0.55,0.2469668,0.1187875,0.0969
0.6,0.2020607,0.1072012,0.0517
0.65,0.1733832,0.09243432,0.0418
0.667,0.1636068,0.08362392,0.0394
0.7,0.145257,0.06933546,0.0415
0.75,0.1206527,0.05846103,0.0401
0.8,0.1019995,0.05064562,0.0459
0.85,0.08950865,0.04855569,0.0402
0.9,0.08116098,0.04452944,0.0406
0.95,0.07795475,0.03763815,0.0345
1.0,0.07700619,0.03215548,0.0297
1.1,0.06745239,0.02464892,0.0208
1.2,0.05063772,0.02013772,0.0176
1.3,0.04890314,0.01760796,0.0147
1.4,0.04432267,0.01161531,0.0132
1.5,0.03867647,0.01046057,0.0101
1.6,0.03301368,0.00944735,0.00808
1.7,0.02781105,0.00776759,0.00786
1.8,0.02436075,0.00740735,0.00653
1.9,0.02022073,0.00632568,0.00582
2.0,0.01869461,0.00546375,0.00563
2.2,0.01604846,0.00433081,0.00479
2.4,0.01379698,0.00399978,0.00391
2.5,0.01281271,0.00402521,0.00349
2.6,0.01190789,0.00402853,0.00318
2.8,0.01031351,0.00369172,0.00251
3.0,0.00896966,0.00313171,0.00191
3.2,0.00783654,0.00276579,0.00174
3.4,0.00688024,0.00237938,0.00154
3.5,0.00645949,0.00217933,0.00144
3.6,0.0060718,0.00198419,0.00135
3.8,0.00538427,0.00162734,0.00117
4.0,0.00479731,0.00132956,0.00102
4.2,0.00429412,0.00115884,0.000883
4.4,0.00386083,0.00107404,0.000768
4.6,0.00348607,0.00100105,0.000671
4.8,0.00316046,0.00093159,0.000612
5.0,0.00287629,0.00086637,0.000561
5.5,0.00230812,0.00072327,0.000455
6.0,0.00188903,0.00060732,0.000375
6.5,0.00157254,0.00051435,0.000314
7.0,0.00132846,0.00043973,0.000273
7.5,0.00113666,0.00037948,0.00024
8.0,0.00098341,0.0003304,0.000212
8.5,0.00085915,0.00029005,0.000188
9.0,0.00075705,0.00025655,0.000169
9.5,0.00067217,0.00022848,0.000152
10.0,0.00060086,0.00020475,0.000138
11.0,0.00048864,0.00016715,0.000114
12.0,0.00040532,0.00013904,9.65e-05
13.0,0.00034175,0.00011749,8.25e-05
14.0,0.00029213,0.00010061,7.13e-05
15.0,0.00025265,8.714e-05,6.23e-05
20.0,0.00013893,4.813e-05,3.53e-05
