
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 391
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 391, -, 1.0, -, 4.0, 14.8, 0.2, "Coalinga-03", 1983, "Burnett Construction", 5.38, Reverse, 12.89, 13.45, 352.2, 0.125, 1.0, RSN391_COALINGA_B-BNT270.AT2, RSN391_COALINGA_B-BNT360.AT2 , RSN391_COALINGA_B-BNT-UP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-391 RotD50 pSa (g)
5.5,0.0055233,0.0055233,0.0055233,0.0055233
6.0,0.00437593,0.00437593,0.00437593,0.00437593
6.5,0.00349361,0.00349361,0.00349361,0.00349361
7.0,0.00278802,0.00278802,0.00278802,0.00278802
7.5,0.00232537,0.00232537,0.00232537,0.00232537
8.0,0.00194268,0.00194268,0.00194268,0.00194268
8.5,0.00162777,0.00162777,0.00162777,0.00162777
9.0,0.00140222,0.00140222,0.00140222,0.00140222
9.5,0.00122732,0.00122732,0.00122732,0.00122732
10.0,0.00107824,0.00107824,0.00107824,0.00107824
11.0,0.00085063,0.00085063,0.00085063,0.00085063
12.0,0.00069081,0.00069081,0.00069081,0.00069081
13.0,0.00057387,0.00057387,0.00057387,0.00057387
14.0,0.00048376,0.00048376,0.00048376,0.00048376
15.0,0.00041264,0.00041264,0.00041264,0.00041264
20.0,0.00021541,0.00021541,0.00021541,0.00021541

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-391 Horizontal-1 pSa (g),RSN-391 Horizontal-2 pSa (g),RSN-391 Vertical pSa (g)
0.01,0.1677511,0.1990677,0.0754
0.02,0.1688197,0.2000111,0.076
0.022,0.1694504,0.2000209,0.0765
0.025,0.1700263,0.2006396,0.0775
0.029,0.1698513,0.2008721,0.0784
0.03,0.1696127,0.2008699,0.0788
0.032,0.1696441,0.2013989,0.0794
0.035,0.1705455,0.2031733,0.0799
0.036,0.1703785,0.2039172,0.0795
0.04,0.1688793,0.2052047,0.0805
0.042,0.1692566,0.2056388,0.0819
0.044,0.1695776,0.2057077,0.0846
0.045,0.1696528,0.2058134,0.0856
0.046,0.1697578,0.2061458,0.0865
0.048,0.1693087,0.2065517,0.089
0.05,0.1670956,0.2062143,0.0903
0.055,0.1773888,0.2060834,0.0911
0.06,0.1862867,0.2059954,0.105
0.065,0.1930903,0.2029688,0.101
0.067,0.1947993,0.2071368,0.1
0.07,0.1945253,0.2133171,0.118
0.075,0.1869245,0.2108181,0.117
0.08,0.1943438,0.2124977,0.103
0.085,0.2039994,0.2214809,0.13
0.09,0.2056633,0.2479559,0.136
0.095,0.1943928,0.2714465,0.159
0.1,0.2023453,0.2997758,0.166
0.11,0.2214396,0.328722,0.143
0.12,0.2547593,0.3071792,0.131
0.13,0.2766418,0.3045587,0.181
0.133,0.2895139,0.3033269,0.202
0.14,0.3766827,0.2904466,0.243
0.15,0.4073576,0.3465289,0.201
0.16,0.3927956,0.3840862,0.133
0.17,0.4778028,0.4864194,0.111
0.18,0.5619877,0.5137734,0.137
0.19,0.5855415,0.5188681,0.16
0.2,0.5691978,0.4813896,0.157
0.22,0.549776,0.5556864,0.182
0.24,0.5253227,0.5761687,0.18
0.25,0.5297561,0.5754105,0.154
0.26,0.5258477,0.5699931,0.144
0.28,0.4632747,0.4925418,0.148
0.29,0.4080707,0.4533223,0.161
0.3,0.3571612,0.4452734,0.168
0.32,0.3089974,0.4839374,0.181
0.34,0.3240727,0.4955967,0.182
0.35,0.3170105,0.4806044,0.167
0.36,0.2987705,0.4539688,0.146
0.38,0.248242,0.380208,0.104
0.4,0.2187141,0.3018361,0.0886
0.42,0.2032004,0.2457191,0.0824
0.44,0.1908672,0.2230375,0.0821
0.45,0.1833531,0.2207644,0.0789
0.46,0.1746282,0.2210211,0.0722
0.48,0.1537635,0.2306603,0.0686
0.5,0.1590852,0.2402143,0.0653
0.55,0.1530015,0.2105466,0.0621
0.6,0.1225737,0.1346268,0.068
0.65,0.09561858,0.114821,0.0633
0.667,0.09031992,0.1074006,0.0594
0.7,0.08824101,0.1065347,0.0554
0.75,0.09519617,0.1262866,0.0516
0.8,0.1202787,0.1468766,0.0389
0.85,0.1157825,0.133107,0.0463
0.9,0.1154555,0.1134527,0.06
0.95,0.1346783,0.1066878,0.0742
1.0,0.1270386,0.1179239,0.0838
1.1,0.09361343,0.1038117,0.0812
1.2,0.08351373,0.0975143,0.0714
1.3,0.08830381,0.08114879,0.0628
1.4,0.07875455,0.08027541,0.053
1.5,0.05600815,0.06980276,0.0377
1.6,0.04467471,0.05929294,0.0269
1.7,0.05636607,0.06627081,0.0254
1.8,0.05386483,0.05256435,0.0301
1.9,0.04501661,0.03743351,0.0326
2.0,0.03434103,0.02985119,0.0313
2.2,0.02392435,0.02565799,0.0215
2.4,0.02388008,0.01642279,0.0166
2.5,0.02637801,0.01951376,0.0168
2.6,0.02709961,0.02140767,0.0174
2.8,0.02591482,0.0236157,0.0155
3.0,0.02684754,0.02147814,0.013
3.2,0.02625907,0.01702752,0.0101
3.4,0.02389127,0.0165951,0.00809
3.5,0.02120126,0.01666262,0.00758
3.6,0.01935611,0.01672155,0.00697
3.8,0.01754882,0.01605384,0.00565
4.0,0.01586852,0.01388091,0.00439
4.2,0.0139451,0.01284187,0.00332
4.4,0.01188799,0.01225932,0.0025
4.6,0.00990359,0.01062992,0.00226
4.8,0.00810941,0.00869574,0.00199
5.0,0.00714097,0.00726683,0.00174
5.5,0.00505759,0.00605872,0.00142
6.0,0.0042122,0.00483355,0.00104
6.5,0.00345141,0.00354493,0.000863
7.0,0.00283159,0.00273496,0.000734
7.5,0.0023458,0.00230293,0.000665
8.0,0.00197254,0.00191225,0.000602
8.5,0.00167979,0.00157944,0.00054
9.0,0.00144723,0.0013166,0.000481
9.5,0.00126038,0.00115192,0.000428
10.0,0.00110834,0.00101428,0.000381
11.0,0.00087857,0.00080048,0.000304
12.0,0.00071546,0.00064536,0.000246
13.0,0.00059505,0.00053009,0.000203
14.0,0.00050335,0.00044253,0.000171
15.0,0.00043174,0.00037468,0.000146
20.0,0.00023152,0.00019083,7.8e-05
