
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 11
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 11, -, 1.0, -, 5.8, 15.4, 0.1, "Northwest Calif-03", 1951, "Ferndale City Hall", 5.8, strike slip, 53.73, 53.77, 219.31, 0.5, 1.0, RSN11_NWCALIF.AB_B-FRN224.AT2, RSN11_NWCALIF.AB_B-FRN314.AT2 , RSN11_NWCALIF.AB_B-FRN-UP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-11 RotD50 pSa (g)
0.25,0.2148348,0.2148348,0.2148348,0.2148348
0.26,0.2078904,0.2078904,0.2078904,0.2078904
0.28,0.2469223,0.2469223,0.2469223,0.2469223
0.29,0.250426,0.250426,0.250426,0.250426
0.3,0.2647855,0.2647855,0.2647855,0.2647855
0.32,0.2324538,0.2324538,0.2324538,0.2324538
0.34,0.1804586,0.1804586,0.1804586,0.1804586
0.35,0.1780068,0.1780068,0.1780068,0.1780068
0.36,0.1994386,0.1994386,0.1994386,0.1994386
0.38,0.2370898,0.2370898,0.2370898,0.2370898
0.4,0.2689591,0.2689591,0.2689591,0.2689591
0.42,0.2822919,0.2822919,0.2822919,0.2822919
0.44,0.2642263,0.2642263,0.2642263,0.2642263
0.45,0.2494406,0.2494406,0.2494406,0.2494406
0.46,0.2335458,0.2335458,0.2335458,0.2335458
0.48,0.2018099,0.2018099,0.2018099,0.2018099
0.5,0.1729304,0.1729304,0.1729304,0.1729304
0.55,0.1474382,0.1474382,0.1474382,0.1474382
0.6,0.1297288,0.1297288,0.1297288,0.1297288
0.65,0.142713,0.142713,0.142713,0.142713
0.667,0.1386666,0.1386666,0.1386666,0.1386666
0.7,0.1395679,0.1395679,0.1395679,0.1395679
0.75,0.1241897,0.1241897,0.1241897,0.1241897
0.8,0.1173982,0.1173982,0.1173982,0.1173982
0.85,0.1032127,0.1032127,0.1032127,0.1032127
0.9,0.09269308,0.09269308,0.09269308,0.09269308
0.95,0.08590306,0.08590306,0.08590306,0.08590306
1.0,0.08566117,0.08566117,0.08566117,0.08566117
1.1,0.0685004,0.0685004,0.0685004,0.0685004
1.2,0.05387945,0.05387945,0.05387945,0.05387945
1.3,0.04601948,0.04601948,0.04601948,0.04601948
1.4,0.04494815,0.04494815,0.04494815,0.04494815
1.5,0.04094668,0.04094668,0.04094668,0.04094668
1.6,0.03427122,0.03427122,0.03427122,0.03427122
1.7,0.03073193,0.03073193,0.03073193,0.03073193
1.8,0.02622508,0.02622508,0.02622508,0.02622508
1.9,0.02149541,0.02149541,0.02149541,0.02149541
2.0,0.01949872,0.01949872,0.01949872,0.01949872
2.2,0.01441431,0.01441431,0.01441431,0.01441431
2.4,0.0108604,0.0108604,0.0108604,0.0108604
2.5,0.01012871,0.01012871,0.01012871,0.01012871
2.6,0.00964208,0.00964208,0.00964208,0.00964208
2.8,0.00837261,0.00837261,0.00837261,0.00837261
3.0,0.00702986,0.00702986,0.00702986,0.00702986
3.2,0.00581837,0.00581837,0.00581837,0.00581837
3.4,0.00480578,0.00480578,0.00480578,0.00480578
3.5,0.00437605,0.00437605,0.00437605,0.00437605
3.6,0.0039937,0.0039937,0.0039937,0.0039937
3.8,0.0033549,0.0033549,0.0033549,0.0033549
4.0,0.00285472,0.00285472,0.00285472,0.00285472
4.2,0.00246213,0.00246213,0.00246213,0.00246213
4.4,0.00215135,0.00215135,0.00215135,0.00215135
4.6,0.00190235,0.00190235,0.00190235,0.00190235
4.8,0.00170033,0.00170033,0.00170033,0.00170033
5.0,0.00153415,0.00153415,0.00153415,0.00153415
5.5,0.0012261,0.0012261,0.0012261,0.0012261
6.0,0.00101447,0.00101447,0.00101447,0.00101447
6.5,0.00085922,0.00085922,0.00085922,0.00085922
7.0,0.00073968,0.00073968,0.00073968,0.00073968
7.5,0.00064451,0.00064451,0.00064451,0.00064451
8.0,0.00056688,0.00056688,0.00056688,0.00056688
8.5,0.00050245,0.00050245,0.00050245,0.00050245
9.0,0.00044831,0.00044831,0.00044831,0.00044831
9.5,0.00040233,0.00040233,0.00040233,0.00040233
10.0,0.00036295,0.00036295,0.00036295,0.00036295
11.0,0.00029945,0.00029945,0.00029945,0.00029945
12.0,0.00025103,0.00025103,0.00025103,0.00025103
13.0,0.00021332,0.00021332,0.00021332,0.00021332
14.0,0.00018344,0.00018344,0.00018344,0.00018344
15.0,0.00015937,0.00015937,0.00015937,0.00015937
20.0,8.869e-05,8.869e-05,8.869e-05,8.869e-05

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-11 Horizontal-1 pSa (g),RSN-11 Horizontal-2 pSa (g),RSN-11 Vertical pSa (g)
0.01,0.1083479,0.1115867,0.0282
0.02,0.1093524,0.1120616,0.0284
0.022,0.1095718,0.1122081,0.0286
0.025,0.1096478,0.1120711,0.0288
0.029,0.1112592,0.112587,0.0291
0.03,0.1115722,0.1127814,0.0291
0.032,0.1117742,0.1138357,0.029
0.035,0.1116602,0.1144928,0.0294
0.036,0.1116603,0.1146885,0.0295
0.04,0.1124478,0.1138992,0.0294
0.042,0.1145621,0.1145593,0.0294
0.044,0.1155041,0.1147453,0.0298
0.045,0.1163138,0.1158019,0.0302
0.046,0.1176961,0.1166383,0.0303
0.048,0.1216283,0.1166634,0.0308
0.05,0.1243488,0.114613,0.0309
0.055,0.1240364,0.1176973,0.0324
0.06,0.1219746,0.1127154,0.036
0.065,0.1171814,0.1196267,0.0395
0.067,0.1145902,0.1193041,0.0443
0.07,0.1072145,0.1236433,0.0498
0.075,0.1219098,0.1313657,0.0496
0.08,0.1437986,0.1302677,0.0601
0.085,0.1383907,0.1272561,0.0536
0.09,0.1574543,0.1317054,0.0481
0.095,0.1735852,0.1365461,0.0474
0.1,0.1802069,0.1496923,0.0477
0.11,0.2022956,0.1632976,0.0489
0.12,0.1842089,0.1665808,0.0621
0.13,0.1922967,0.1809759,0.0511
0.133,0.2103089,0.1713572,0.0517
0.14,0.2548779,0.1725193,0.0492
0.15,0.2856499,0.2179883,0.0494
0.16,0.2465611,0.2695721,0.0511
0.17,0.249931,0.3338343,0.069
0.18,0.2515656,0.3733376,0.0732
0.19,0.3083908,0.3539517,0.0844
0.2,0.3066958,0.2786883,0.0766
0.22,0.1978202,0.2763387,0.0804
0.24,0.2006464,0.2394365,0.0942
0.25,0.1840279,0.2225413,0.0902
0.26,0.2215703,0.2074304,0.0748
0.28,0.2371799,0.2548569,0.0733
0.29,0.2217121,0.2975319,0.0836
0.3,0.1895317,0.3324936,0.0991
0.32,0.1662458,0.2734675,0.09
0.34,0.1458598,0.219043,0.0789
0.35,0.1708463,0.2015708,0.0745
0.36,0.197528,0.2035155,0.0699
0.38,0.2399125,0.2354461,0.0744
0.4,0.2453585,0.2915324,0.0825
0.42,0.2407359,0.3202474,0.0832
0.44,0.2322956,0.2936685,0.0717
0.45,0.2204161,0.2760983,0.0743
0.46,0.2039311,0.2601421,0.076
0.48,0.1683838,0.2301065,0.0696
0.5,0.1440207,0.1967354,0.0639
0.55,0.1473934,0.1413192,0.0899
0.6,0.1292319,0.1346558,0.0722
0.65,0.1105014,0.1718469,0.0659
0.667,0.112791,0.1680359,0.0716
0.7,0.1252754,0.1316147,0.0755
0.75,0.1079651,0.131247,0.0637
0.8,0.08559745,0.1487722,0.0524
0.85,0.06204718,0.1337851,0.0505
0.9,0.05478583,0.1153221,0.0481
0.95,0.04574367,0.1152478,0.0369
1.0,0.04300855,0.1132968,0.0288
1.1,0.04695433,0.08866275,0.0242
1.2,0.04097402,0.07338316,0.0181
1.3,0.03314553,0.06071663,0.0151
1.4,0.04338671,0.05098295,0.0138
1.5,0.04059461,0.04244725,0.012
1.6,0.03297578,0.03703624,0.0104
1.7,0.03088957,0.03059116,0.00783
1.8,0.02456009,0.02839706,0.00714
1.9,0.01826496,0.0266069,0.00582
2.0,0.01614485,0.02421654,0.00493
2.2,0.01252515,0.01814093,0.00316
2.4,0.00850671,0.01222123,0.00229
2.5,0.00819922,0.01175544,0.00232
2.6,0.00771199,0.01125246,0.00236
2.8,0.0064709,0.00991647,0.00257
3.0,0.00518976,0.00847746,0.00259
3.2,0.00464967,0.00714757,0.0025
3.4,0.00368832,0.00600965,0.00207
3.5,0.00315589,0.00551607,0.00199
3.6,0.00278426,0.00507066,0.00188
3.8,0.00214009,0.00431161,0.00161
4.0,0.00185325,0.00370333,0.00131
4.2,0.00153015,0.00321482,0.00106
4.4,0.00146063,0.00282044,0.00119
4.6,0.00130519,0.00249933,0.000969
4.8,0.00112345,0.00223515,0.000684
5.0,0.00097131,0.00201532,0.000555
5.5,0.00080966,0.00160258,0.000456
6.0,0.00068059,0.00131636,0.000383
6.5,0.00057535,0.00110664,0.000331
7.0,0.00047374,0.00094638,0.000288
7.5,0.00039741,0.00082006,0.000252
8.0,0.00035551,0.00071812,0.000222
8.5,0.0003212,0.00063438,0.000196
9.0,0.00028835,0.00056459,0.000173
9.5,0.00026009,0.00050575,0.000154
10.0,0.00023691,0.00045566,0.000137
11.0,0.00019536,0.00037541,0.000113
12.0,0.00016401,0.00031458,9.53e-05
13.0,0.00013928,0.00026738,8.11e-05
14.0,0.00011955,0.00023003,6.98e-05
15.0,0.00010362,0.00019998,6.06e-05
20.0,5.692e-05,0.00011167,3.34e-05
