
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 2011
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 2011, -, 1.0, -, 10.8, 19.5, 0.0, "Gilroy", 2002, "Alameda - Oakland Airport FS #4", 4.9, strike slip, 101.96, 102.42, 220.2, 0.325, 1.0, RSN2011_GILROY2_OFS180.AT2, RSN2011_GILROY2_OFS270.AT2 , RSN2011_GILROY2_OFS-UP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-2011 RotD50 pSa (g)
0.042,0.00621701,0.00573382,0.0024
0.044,0.00628949,0.00580885,0.00248
0.045,0.00630794,0.00584064,0.00248
0.046,0.00632678,0.00586884,0.00241
0.048,0.00634559,0.00590631,0.00222
0.05,0.00637115,0.00586856,0.00225
0.055,0.00662067,0.00595332,0.00232
0.06,0.0067534,0.00608777,0.00221
0.065,0.0065323,0.00615576,0.0024
0.067,0.00673153,0.00628835,0.00237
0.07,0.00709437,0.00670421,0.00261
0.075,0.0074437,0.00699648,0.00249
0.08,0.00788287,0.00713912,0.00265
0.085,0.00899089,0.00714348,0.00285
0.09,0.00854781,0.00759914,0.00252
0.095,0.00832023,0.00781632,0.00293
0.1,0.00854753,0.00849439,0.00297
0.11,0.0120621,0.01031236,0.00337
0.12,0.01341368,0.01215641,0.00315
0.13,0.01532918,0.01282916,0.00319
0.133,0.01622264,0.01347353,0.00352
0.14,0.01721359,0.01428261,0.00385
0.15,0.01867166,0.01481602,0.00398
0.16,0.02073597,0.01746412,0.00411
0.17,0.0207316,0.0220383,0.00393
0.18,0.01867773,0.02519859,0.00366
0.19,0.01651757,0.0213716,0.00388
0.2,0.01508746,0.02165265,0.00371
0.22,0.013071,0.01985275,0.00407
0.24,0.01316937,0.01761526,0.0037
0.25,0.01457055,0.01788265,0.00342
0.26,0.01507232,0.01747325,0.00369
0.28,0.01650249,0.01399064,0.00424
0.29,0.01664841,0.01316986,0.00427
0.3,0.01781137,0.01128939,0.004
0.32,0.01870084,0.00970549,0.0038
0.34,0.01552634,0.01183013,0.00356
0.35,0.01343674,0.01211692,0.00334
0.36,0.01218599,0.01173076,0.00347
0.38,0.00921433,0.01105683,0.00427
0.4,0.0086183,0.01107954,0.00436
0.42,0.00752623,0.01157901,0.0035
0.44,0.00744642,0.01147433,0.00361
0.45,0.0072703,0.01127585,0.00343
0.46,0.00686523,0.01104895,0.00323
0.48,0.00790192,0.01117951,0.00303
0.5,0.01006037,0.01059891,0.00316
0.55,0.00875287,0.00966788,0.00438
0.6,0.00778194,0.00823125,0.00349
0.65,0.00461104,0.00643043,0.00226
0.667,0.00438601,0.0058745,0.0021
0.7,0.00414662,0.00504478,0.00176
0.75,0.00363204,0.004131,0.00175
0.8,0.00343342,0.00339481,0.00137
0.85,0.00340245,0.00348436,0.00129
0.9,0.00310275,0.00339406,0.00109
0.95,0.00333012,0.00380393,0.00108
1.0,0.00290433,0.00327047,0.00102
1.1,0.00225785,0.00266007,0.00116
1.2,0.00177954,0.00234924,0.000972
1.3,0.00204577,0.00259446,0.000885
1.4,0.00188541,0.0024967,0.000627
1.5,0.00165246,0.00216258,0.000619
1.6,0.00187784,0.00198502,0.000523
1.7,0.00210353,0.00195817,0.000615
1.8,0.00202247,0.00237769,0.000539
1.9,0.00169575,0.00272696,0.000424
2.0,0.0014742,0.00267909,0.000394
2.2,0.00124447,0.00208037,0.000463
2.4,0.00160021,0.0016535,0.000526
2.5,0.00137834,0.00152502,0.000477
2.6,0.0010665,0.00132678,0.000423
2.8,0.00100644,0.00141592,0.000318
3.0,0.00076588,0.00105876,0.00021
3.2,0.00060214,0.00086885,0.000159
3.4,0.00048027,0.00071524,0.000129
3.5,0.00041772,0.00065919,0.000116
3.6,0.00035097,0.00061288,0.000102
3.8,0.0002511,0.00049403,8.57e-05
4.0,0.00019916,0.00038231,6.96e-05
4.2,0.00016116,0.00029781,5.49e-05
4.4,0.00012692,0.0002374,5.09e-05
4.6,0.00010875,0.00019339,4.82e-05
4.8,9.995e-05,0.00016411,4.37e-05
5.0,9.172e-05,0.00015021,3.82e-05
5.5,7.106e-05,0.00012438,2.89e-05
6.0,5.734e-05,0.00010495,2.38e-05
6.5,4.977e-05,8.867e-05,1.91e-05
7.0,4.189e-05,7.501e-05,1.63e-05
7.5,3.501e-05,6.381e-05,1.37e-05
8.0,2.937e-05,5.48e-05,1.18e-05
8.5,2.529e-05,4.759e-05,1.06e-05
9.0,2.248e-05,4.177e-05,9.49e-06
9.5,2.013e-05,3.703e-05,8.5e-06
10.0,1.812e-05,3.311e-05,7.6e-06
11.0,1.486e-05,2.703e-05,6.21e-06
12.0,1.236e-05,2.254e-05,5.16e-06
13.0,1.041e-05,1.911e-05,4.29e-06
14.0,8.87e-06,1.641e-05,3.6e-06
15.0,7.65e-06,1.425e-05,3.06e-06
20.0,4.2e-06,7.94e-06,1.77e-06
