
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 145
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 145, -, 1.0, -, 2.7, 8.5, 0.4, "Coyote Lake", 1979, "Coyote Lake Dam - Southwest Abutment", 5.74, strike slip, 5.3, 6.13, 561.43, 0.25, 1.0, RSN145_COYOTELK_CYC160.AT2, RSN145_COYOTELK_CYC250.AT2 , RSN145_COYOTELK_CYC-UP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-145 RotD50 pSa (g)
0.24,0.3633676,0.3633676,0.3633676,0.3633676
0.25,0.3359683,0.3359683,0.3359683,0.3359683
0.26,0.35395,0.35395,0.35395,0.35395
0.28,0.3862155,0.3862155,0.3862155,0.3862155
0.29,0.4034587,0.4034587,0.4034587,0.4034587
0.3,0.4311314,0.4311314,0.4311314,0.4311314
0.32,0.4683397,0.4683397,0.4683397,0.4683397
0.34,0.4925357,0.4925357,0.4925357,0.4925357
0.35,0.5180635,0.5180635,0.5180635,0.5180635
0.36,0.5504128,0.5504128,0.5504128,0.5504128
0.38,0.5855665,0.5855665,0.5855665,0.5855665
0.4,0.5855163,0.5855163,0.5855163,0.5855163
0.42,0.5795606,0.5795606,0.5795606,0.5795606
0.44,0.5710706,0.5710706,0.5710706,0.5710706
0.45,0.563653,0.563653,0.563653,0.563653
0.46,0.5545329,0.5545329,0.5545329,0.5545329
0.48,0.5315944,0.5315944,0.5315944,0.5315944
0.5,0.5031163,0.5031163,0.5031163,0.5031163
0.55,0.4309635,0.4309635,0.4309635,0.4309635
0.6,0.3987315,0.3987315,0.3987315,0.3987315
0.65,0.3288541,0.3288541,0.3288541,0.3288541
0.667,0.3170527,0.3170527,0.3170527,0.3170527
0.7,0.2783155,0.2783155,0.2783155,0.2783155
0.75,0.2471296,0.2471296,0.2471296,0.2471296
0.8,0.2165361,0.2165361,0.2165361,0.2165361
0.85,0.1878884,0.1878884,0.1878884,0.1878884
0.9,0.1619792,0.1619792,0.1619792,0.1619792
0.95,0.1390682,0.1390682,0.1390682,0.1390682
1.0,0.1193896,0.1193896,0.1193896,0.1193896
1.1,0.09098855,0.09098855,0.09098855,0.09098855
1.2,0.0747857,0.0747857,0.0747857,0.0747857
1.3,0.0766308,0.0766308,0.0766308,0.0766308
1.4,0.07277748,0.07277748,0.07277748,0.07277748
1.5,0.06391919,0.06391919,0.06391919,0.06391919
1.6,0.05395991,0.05395991,0.05395991,0.05395991
1.7,0.04767154,0.04767154,0.04767154,0.04767154
1.8,0.04109999,0.04109999,0.04109999,0.04109999
1.9,0.03314162,0.03314162,0.03314162,0.03314162
2.0,0.03016952,0.03016952,0.03016952,0.03016952
2.2,0.02870853,0.02870853,0.02870853,0.02870853
2.4,0.02619192,0.02619192,0.02619192,0.02619192
2.5,0.02293056,0.02293056,0.02293056,0.02293056
2.6,0.01995483,0.01995483,0.01995483,0.01995483
2.8,0.01497167,0.01497167,0.01497167,0.01497167
3.0,0.01214294,0.01214294,0.01214294,0.01214294
3.2,0.01054268,0.01054268,0.01054268,0.01054268
3.4,0.00922869,0.00922869,0.00922869,0.00922869
3.5,0.00865997,0.00865997,0.00865997,0.00865997
3.6,0.00814065,0.00814065,0.00814065,0.00814065
3.8,0.0072289,0.0072289,0.0072289,0.0072289
4.0,0.00646017,0.00646017,0.00646017,0.00646017
4.2,0.00580609,0.00580609,0.00580609,0.00580609
4.4,0.00524542,0.00524542,0.00524542,0.00524542
4.6,0.00476174,0.00476174,0.00476174,0.00476174
4.8,0.00434158,0.00434158,0.00434158,0.00434158
5.0,0.00397435,0.00397435,0.00397435,0.00397435
5.5,0.00323701,0.00323701,0.00323701,0.00323701
6.0,0.00268742,0.00268742,0.00268742,0.00268742
6.5,0.0022672,0.0022672,0.0022672,0.0022672
7.0,0.00193863,0.00193863,0.00193863,0.00193863
7.5,0.00167704,0.00167704,0.00167704,0.00167704
8.0,0.00146528,0.00146528,0.00146528,0.00146528
8.5,0.00129142,0.00129142,0.00129142,0.00129142
9.0,0.00114691,0.00114691,0.00114691,0.00114691
9.5,0.00102558,0.00102558,0.00102558,0.00102558
10.0,0.00092258,0.00092258,0.00092258,0.00092258
11.0,0.00075838,0.00075838,0.00075838,0.00075838
12.0,0.00063457,0.00063457,0.00063457,0.00063457
13.0,0.0005389,0.0005389,0.0005389,0.0005389
14.0,0.00046341,0.00046341,0.00046341,0.00046341
15.0,0.0004029,0.0004029,0.0004029,0.0004029
20.0,0.00022511,0.00022511,0.00022511,0.00022511

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-145 Horizontal-1 pSa (g),RSN-145 Horizontal-2 pSa (g),RSN-145 Vertical pSa (g)
0.01,0.1408094,0.2479655,0.103
0.02,0.1571977,0.2561873,0.105
0.022,0.1604405,0.2518384,0.105
0.025,0.1723179,0.248429,0.108
0.029,0.1792408,0.2577598,0.108
0.03,0.1787462,0.2586027,0.108
0.032,0.1791727,0.2572932,0.109
0.035,0.1890201,0.2786648,0.108
0.036,0.1909865,0.2817472,0.11
0.04,0.1916897,0.2731342,0.117
0.042,0.1984297,0.2907683,0.122
0.044,0.1906281,0.294966,0.129
0.045,0.1857334,0.2902449,0.127
0.046,0.1831115,0.2842532,0.122
0.048,0.1757012,0.2772591,0.125
0.05,0.1758008,0.2935995,0.136
0.055,0.1560888,0.2988622,0.155
0.06,0.1754051,0.2677818,0.164
0.065,0.1586562,0.2903837,0.149
0.067,0.1554441,0.3051099,0.15
0.07,0.1530881,0.3107009,0.149
0.075,0.1451734,0.3022619,0.144
0.08,0.1647782,0.297917,0.134
0.085,0.1907472,0.3345638,0.149
0.09,0.1841662,0.3724896,0.201
0.095,0.1995128,0.3802642,0.23
0.1,0.2110481,0.4307372,0.218
0.11,0.2582178,0.403212,0.205
0.12,0.3092952,0.4025317,0.19
0.13,0.3293357,0.3411677,0.198
0.133,0.3496201,0.3128622,0.205
0.14,0.3854569,0.3320648,0.206
0.15,0.3976258,0.3556353,0.181
0.16,0.4124308,0.3889187,0.172
0.17,0.4137519,0.4106192,0.178
0.18,0.3947347,0.400554,0.16
0.19,0.3482559,0.3915165,0.154
0.2,0.3201526,0.3616426,0.161
0.22,0.3290676,0.3283649,0.18
0.24,0.332458,0.3800718,0.175
0.25,0.2821248,0.4095329,0.171
0.26,0.3113047,0.435484,0.175
0.28,0.3464611,0.4800227,0.202
0.29,0.3373904,0.4974848,0.213
0.3,0.3334607,0.518705,0.219
0.32,0.3997116,0.6110156,0.239
0.34,0.4167613,0.672945,0.249
0.35,0.4463432,0.7102426,0.258
0.36,0.4858651,0.7606218,0.281
0.38,0.4932688,0.789323,0.263
0.4,0.4064957,0.7685831,0.26
0.42,0.3543566,0.7650315,0.253
0.44,0.3335097,0.7478869,0.243
0.45,0.3187061,0.7346742,0.236
0.46,0.2910737,0.7190374,0.229
0.48,0.2635694,0.679089,0.212
0.5,0.306513,0.6405152,0.195
0.55,0.3893953,0.5624018,0.153
0.6,0.2709485,0.4691044,0.125
0.65,0.2143161,0.4089411,0.107
0.667,0.1942931,0.379672,0.101
0.7,0.184138,0.351241,0.102
0.75,0.1677504,0.3080321,0.0904
0.8,0.1506997,0.266742,0.0681
0.85,0.133949,0.2289934,0.0586
0.9,0.1183798,0.1955036,0.0502
0.95,0.1058496,0.1663977,0.0428
1.0,0.09619664,0.1414912,0.0436
1.1,0.07785504,0.1025311,0.0359
1.2,0.0733328,0.08304642,0.0271
1.3,0.0544754,0.08664285,0.0242
1.4,0.04645078,0.09812167,0.0217
1.5,0.04104202,0.08215353,0.0194
1.6,0.03625041,0.06177749,0.0183
1.7,0.03203764,0.05331203,0.0171
1.8,0.02836002,0.04207519,0.0156
1.9,0.02517137,0.03911482,0.0159
2.0,0.02426117,0.0356326,0.0164
2.2,0.02554849,0.03078166,0.0148
2.4,0.0232512,0.02870998,0.0116
2.5,0.02040633,0.02518022,0.00991
2.6,0.01754404,0.02153073,0.0083
2.8,0.01139143,0.01752151,0.00597
3.0,0.00922945,0.01518728,0.00511
3.2,0.00731133,0.01327071,0.00451
3.4,0.00601096,0.01168184,0.00391
3.5,0.00558109,0.01098817,0.00363
3.6,0.00519319,0.01035236,0.00335
3.8,0.00452421,0.00923115,0.00286
4.0,0.00465541,0.00827847,0.00243
4.2,0.00423381,0.00746322,0.00217
4.4,0.00338432,0.00676088,0.00194
4.6,0.00279634,0.00615202,0.00175
4.8,0.00251641,0.00562106,0.00158
5.0,0.00227581,0.00515549,0.00144
5.5,0.00180481,0.00421599,0.00115
6.0,0.00146556,0.00351131,0.000945
6.5,0.00121361,0.00296966,0.000789
7.0,0.00102159,0.00254451,0.000668
7.5,0.0009321,0.00220477,0.000573
8.0,0.00094173,0.001929,0.000497
8.5,0.00087205,0.0017021,0.000435
9.0,0.00075367,0.00151314,0.000385
9.5,0.00064574,0.00135411,0.000342
10.0,0.00060071,0.00121898,0.000307
11.0,0.00045294,0.00100322,0.00025
12.0,0.0003414,0.00084023,0.000208
13.0,0.00027789,0.00071407,0.000176
14.0,0.00023333,0.00061441,0.000151
15.0,0.00020386,0.00053429,0.000131
20.0,0.00011573,0.00029896,7.23e-05
