
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 97
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 97, -, 1.0, -, 6.1, 13.8, 0.1, "Point Mugu", 1973, "Port Hueneme", 5.65, Reverse, 15.48, 17.71, 248.98, 0.25, 1.0, RSN97_PTMUGU_PHN180.AT2, RSN97_PTMUGU_PHN270.AT2 , RSN97_PTMUGU_PHN-UP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-97 RotD50 pSa (g)
0.46,0.2185523,0.2185523,0.2185523,0.2185523
0.48,0.2153272,0.2153272,0.2153272,0.2153272
0.5,0.2106208,0.2106208,0.2106208,0.2106208
0.55,0.2089533,0.2089533,0.2089533,0.2089533
0.6,0.1787434,0.1787434,0.1787434,0.1787434
0.65,0.1713535,0.1713535,0.1713535,0.1713535
0.667,0.1695622,0.1695622,0.1695622,0.1695622
0.7,0.1655457,0.1655457,0.1655457,0.1655457
0.75,0.1593366,0.1593366,0.1593366,0.1593366
0.8,0.1580784,0.1580784,0.1580784,0.1580784
0.85,0.1546035,0.1546035,0.1546035,0.1546035
0.9,0.1573091,0.1573091,0.1573091,0.1573091
0.95,0.1625227,0.1625227,0.1625227,0.1625227
1.0,0.1618879,0.1618879,0.1618879,0.1618879
1.1,0.1487535,0.1487535,0.1487535,0.1487535
1.2,0.1200025,0.1200025,0.1200025,0.1200025
1.3,0.1009442,0.1009442,0.1009442,0.1009442
1.4,0.08497573,0.08497573,0.08497573,0.08497573
1.5,0.06922275,0.06922275,0.06922275,0.06922275
1.6,0.05874606,0.05874606,0.05874606,0.05874606
1.7,0.05097639,0.05097639,0.05097639,0.05097639
1.8,0.04463837,0.04463837,0.04463837,0.04463837
1.9,0.04001141,0.04001141,0.04001141,0.04001141
2.0,0.03583608,0.03583608,0.03583608,0.03583608
2.2,0.02870975,0.02870975,0.02870975,0.02870975
2.4,0.02304211,0.02304211,0.02304211,0.02304211
2.5,0.02162558,0.02162558,0.02162558,0.02162558
2.6,0.02225159,0.02225159,0.02225159,0.02225159
2.8,0.0206189,0.0206189,0.0206189,0.0206189
3.0,0.01653977,0.01653977,0.01653977,0.01653977
3.2,0.01483524,0.01483524,0.01483524,0.01483524
3.4,0.01253783,0.01253783,0.01253783,0.01253783
3.5,0.01131071,0.01131071,0.01131071,0.01131071
3.6,0.01005014,0.01005014,0.01005014,0.01005014
3.8,0.0088271,0.0088271,0.0088271,0.0088271
4.0,0.00801955,0.00801955,0.00801955,0.00801955
4.2,0.00713362,0.00713362,0.00713362,0.00713362
4.4,0.00633898,0.00633898,0.00633898,0.00633898
4.6,0.00562886,0.00562886,0.00562886,0.00562886
4.8,0.00501002,0.00501002,0.00501002,0.00501002
5.0,0.00444015,0.00444015,0.00444015,0.00444015
5.5,0.00367912,0.00367912,0.00367912,0.00367912
6.0,0.00311548,0.00311548,0.00311548,0.00311548
6.5,0.00267095,0.00267095,0.00267095,0.00267095
7.0,0.00231466,0.00231466,0.00231466,0.00231466
7.5,0.00202486,0.00202486,0.00202486,0.00202486
8.0,0.00178595,0.00178595,0.00178595,0.00178595
8.5,0.00158674,0.00158674,0.00158674,0.00158674
9.0,0.00141894,0.00141894,0.00141894,0.00141894
9.5,0.00127631,0.00127631,0.00127631,0.00127631
10.0,0.00115409,0.00115409,0.00115409,0.00115409
11.0,0.00095685,0.00095685,0.00095685,0.00095685
12.0,0.00080605,0.00080605,0.00080605,0.00080605
13.0,0.00068821,0.00068821,0.00068821,0.00068821
14.0,0.0005944,0.0005944,0.0005944,0.0005944
15.0,0.00051852,0.00051852,0.00051852,0.00051852
20.0,0.00029299,0.00029299,0.00029299,0.00029299

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-97 Horizontal-1 pSa (g),RSN-97 Horizontal-2 pSa (g),RSN-97 Vertical pSa (g)
0.01,0.1279595,0.07519339,0.045
0.02,0.1287143,0.07779955,0.0478
0.022,0.1293708,0.0779159,0.0506
0.025,0.1298403,0.07734315,0.054
0.029,0.129716,0.08038672,0.0561
0.03,0.1305078,0.08173801,0.058
0.032,0.1297604,0.08089785,0.0593
0.035,0.1290602,0.08421036,0.0654
0.036,0.1297616,0.0838016,0.0677
0.04,0.1310696,0.08176093,0.072
0.042,0.1308178,0.08835808,0.0816
0.044,0.135061,0.09394386,0.0918
0.045,0.1363999,0.09638923,0.101
0.046,0.137035,0.0958352,0.11
0.048,0.1352864,0.09620173,0.134
0.05,0.1329273,0.1015129,0.162
0.055,0.1342334,0.1051898,0.155
0.06,0.1368935,0.1256988,0.134
0.065,0.1439261,0.1301938,0.155
0.067,0.1462402,0.1326328,0.155
0.07,0.146973,0.1314181,0.137
0.075,0.1487272,0.1327773,0.139
0.08,0.1369509,0.1153067,0.125
0.085,0.1303163,0.1088059,0.11
0.09,0.131057,0.1355669,0.118
0.095,0.1269788,0.1376639,0.125
0.1,0.1291359,0.1635334,0.123
0.11,0.1514528,0.2417144,0.123
0.12,0.173301,0.1904102,0.121
0.13,0.1637373,0.1766018,0.104
0.133,0.164095,0.1834111,0.11
0.14,0.158419,0.1841595,0.108
0.15,0.1729991,0.1932383,0.1
0.16,0.1960856,0.1574188,0.11
0.17,0.1935039,0.1290759,0.116
0.18,0.1880653,0.117513,0.112
0.19,0.1699076,0.1498724,0.101
0.2,0.1660092,0.1849069,0.0846
0.22,0.1743486,0.1660069,0.0678
0.24,0.1966251,0.1269926,0.0714
0.25,0.2040325,0.1194812,0.0628
0.26,0.207682,0.1112326,0.0524
0.28,0.2047877,0.1234884,0.0642
0.29,0.1997439,0.1283635,0.0671
0.3,0.1937109,0.1309063,0.0696
0.32,0.2034845,0.1339418,0.0743
0.34,0.2252085,0.1397982,0.0642
0.35,0.2336696,0.1438939,0.0647
0.36,0.2413053,0.1546883,0.0622
0.38,0.2540244,0.1740927,0.0571
0.4,0.2612099,0.1862321,0.0564
0.42,0.2623149,0.1900229,0.045
0.44,0.2598752,0.1863398,0.0394
0.45,0.2572135,0.1824549,0.0369
0.46,0.2530577,0.1774731,0.0361
0.48,0.2409911,0.1714564,0.0363
0.5,0.2500871,0.1992358,0.0418
0.55,0.2433902,0.1335864,0.0497
0.6,0.243237,0.1326831,0.055
0.65,0.2387544,0.121267,0.0477
0.667,0.2364122,0.125866,0.0495
0.7,0.2310887,0.1196299,0.0589
0.75,0.2213695,0.1314243,0.0712
0.8,0.2102062,0.1301329,0.0711
0.85,0.2066059,0.09875214,0.0608
0.9,0.2204755,0.06111007,0.0522
0.95,0.2229542,0.05923849,0.0427
1.0,0.2175074,0.05765105,0.0348
1.1,0.2020388,0.06139363,0.0256
1.2,0.1658179,0.04513915,0.019
1.3,0.1413624,0.02935928,0.0157
1.4,0.1187276,0.02568829,0.0131
1.5,0.09638986,0.02507922,0.0122
1.6,0.0780438,0.02300455,0.0115
1.7,0.06995694,0.02292575,0.0103
1.8,0.06261015,0.02280133,0.00876
1.9,0.05596805,0.02268556,0.00734
2.0,0.05000873,0.01988929,0.00644
2.2,0.0399491,0.01607279,0.00581
2.4,0.03203044,0.01164417,0.00557
2.5,0.02874615,0.00951935,0.00532
2.6,0.03003337,0.00912899,0.00518
2.8,0.02847536,0.00862861,0.00472
3.0,0.02257401,0.00750842,0.00403
3.2,0.01966719,0.00702224,0.00335
3.4,0.01660871,0.00766038,0.00276
3.5,0.01488208,0.00799488,0.00247
3.6,0.01329787,0.00816368,0.00229
3.8,0.01187596,0.00785751,0.00222
4.0,0.01110182,0.00684027,0.00184
4.2,0.01007422,0.00608281,0.00151
4.4,0.00894692,0.00506185,0.00138
4.6,0.00782271,0.00427541,0.00126
4.8,0.00676243,0.00377473,0.00114
5.0,0.00618826,0.00330984,0.00104
5.5,0.00516378,0.00242145,0.00082
6.0,0.00437155,0.00191886,0.000652
6.5,0.0037477,0.00162732,0.000525
7.0,0.00324753,0.00141769,0.000428
7.5,0.00284055,0.00123713,0.000354
8.0,0.00250511,0.00107244,0.000296
8.5,0.00222546,0.0009233,0.000263
9.0,0.00198996,0.00079158,0.000236
9.5,0.00178988,0.00067787,0.000213
10.0,0.00161845,0.00058142,0.000193
11.0,0.00134179,0.00043325,0.000161
12.0,0.00113028,0.00033977,0.000136
13.0,0.00096501,0.00028753,0.000116
14.0,0.00083344,0.00024527,0.0001
15.0,0.00072702,0.00021101,8.73e-05
20.0,0.00041075,0.00011184,4.93e-05
