
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 405
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 405, -, 1.0, -, 6.0, 9.7, 0.9, "Coalinga-05", 1983, "Burnett Construction", 5.77, Reverse, 8.3, 11.5, 352.2, 0.375, 1.0, RSN405_COALINGA_D-BNT270.AT2, RSN405_COALINGA_D-BNT360.AT2 , RSN405_COALINGA_D-BNT-UP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-405 RotD50 pSa (g)
1.8,0.03789739,0.03789739,0.03789739,0.03789739
1.9,0.03490022,0.03490022,0.03490022,0.03490022
2.0,0.03054269,0.03054269,0.03054269,0.03054269
2.2,0.02288379,0.02288379,0.02288379,0.02288379
2.4,0.02153118,0.02153118,0.02153118,0.02153118
2.5,0.02082597,0.02082597,0.02082597,0.02082597
2.6,0.01869732,0.01869732,0.01869732,0.01869732
2.8,0.0153619,0.0153619,0.0153619,0.0153619
3.0,0.01115147,0.01115147,0.01115147,0.01115147
3.2,0.00948157,0.00948157,0.00948157,0.00948157
3.4,0.00823949,0.00823949,0.00823949,0.00823949
3.5,0.00826501,0.00826501,0.00826501,0.00826501
3.6,0.00814391,0.00814391,0.00814391,0.00814391
3.8,0.00758415,0.00758415,0.00758415,0.00758415
4.0,0.00689361,0.00689361,0.00689361,0.00689361
4.2,0.00614967,0.00614967,0.00614967,0.00614967
4.4,0.00580402,0.00580402,0.00580402,0.00580402
4.6,0.00529823,0.00529823,0.00529823,0.00529823
4.8,0.00472558,0.00472558,0.00472558,0.00472558
5.0,0.00425066,0.00425066,0.00425066,0.00425066
5.5,0.00349811,0.00349811,0.00349811,0.00349811
6.0,0.00337299,0.00337299,0.00337299,0.00337299
6.5,0.00288759,0.00288759,0.00288759,0.00288759
7.0,0.00273736,0.00273736,0.00273736,0.00273736
7.5,0.00245904,0.00245904,0.00245904,0.00245904
8.0,0.00226125,0.00226125,0.00226125,0.00226125
8.5,0.00200468,0.00200468,0.00200468,0.00200468
9.0,0.00177178,0.00177178,0.00177178,0.00177178
9.5,0.00150243,0.00150243,0.00150243,0.00150243
10.0,0.00127282,0.00127282,0.00127282,0.00127282
11.0,0.00092754,0.00092754,0.00092754,0.00092754
12.0,0.0007478,0.0007478,0.0007478,0.0007478
13.0,0.00062971,0.00062971,0.00062971,0.00062971
14.0,0.00052614,0.00052614,0.00052614,0.00052614
15.0,0.00043725,0.00043725,0.00043725,0.00043725
20.0,0.00022541,0.00022541,0.00022541,0.00022541

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-405 Horizontal-1 pSa (g),RSN-405 Horizontal-2 pSa (g),RSN-405 Vertical pSa (g)
0.01,0.2552934,0.3362502,0.208
0.02,0.2577179,0.3377503,0.208
0.022,0.2585452,0.3399449,0.21
0.025,0.2566136,0.3414049,0.213
0.029,0.2566215,0.3393504,0.211
0.03,0.2564891,0.3377014,0.209
0.032,0.2590525,0.3372527,0.209
0.035,0.2577964,0.3390878,0.219
0.036,0.2576607,0.3388343,0.217
0.04,0.2629527,0.3361626,0.241
0.042,0.2646064,0.337125,0.263
0.044,0.2640734,0.3358698,0.26
0.045,0.2636949,0.3352605,0.256
0.046,0.2630574,0.3361636,0.257
0.048,0.2611091,0.3377854,0.249
0.05,0.2707972,0.3382733,0.226
0.055,0.3206263,0.3346201,0.233
0.06,0.3549491,0.3439092,0.215
0.065,0.3887554,0.346233,0.28
0.067,0.4183438,0.3442701,0.301
0.07,0.4435603,0.348592,0.3
0.075,0.4258172,0.3473982,0.311
0.08,0.4285014,0.3527893,0.343
0.085,0.4230282,0.3857034,0.417
0.09,0.3993015,0.363474,0.402
0.095,0.4107392,0.3900811,0.407
0.1,0.4016654,0.3903033,0.339
0.11,0.3207659,0.3919283,0.359
0.12,0.3799534,0.4859842,0.349
0.13,0.4281533,0.4592438,0.352
0.133,0.4257894,0.4622673,0.396
0.14,0.4588802,0.5639295,0.422
0.15,0.53617,0.5661351,0.409
0.16,0.574726,0.6824802,0.411
0.17,0.652965,0.7344522,0.518
0.18,0.7478893,0.7498781,0.468
0.19,0.6259544,0.9451378,0.42
0.2,0.5474903,1.012908,0.363
0.22,0.5594227,1.105793,0.273
0.24,0.5805324,1.268195,0.313
0.25,0.5852237,1.441967,0.351
0.26,0.5868623,1.329941,0.37
0.28,0.5878313,0.8399863,0.347
0.29,0.5895584,0.7891377,0.349
0.3,0.6215544,0.7552264,0.366
0.32,0.8309278,0.835878,0.424
0.34,0.6852286,0.9260107,0.43
0.35,0.7605741,0.9779834,0.439
0.36,0.7209026,0.993965,0.415
0.38,0.6725138,0.8515065,0.444
0.4,0.7406514,0.6005813,0.463
0.42,0.704214,0.5535892,0.442
0.44,0.7621374,0.5136448,0.389
0.45,0.7320359,0.5096716,0.383
0.46,0.6956639,0.5088183,0.355
0.48,0.6182157,0.5977614,0.285
0.5,0.5196836,0.6521426,0.256
0.55,0.4905823,0.5576243,0.225
0.6,0.5607463,0.4458101,0.208
0.65,0.3772834,0.4540616,0.192
0.667,0.3646756,0.4506705,0.181
0.7,0.3374069,0.3975811,0.16
0.75,0.310685,0.2570787,0.144
0.8,0.2214179,0.1772463,0.133
0.85,0.1850713,0.1736557,0.124
0.9,0.1715755,0.1640222,0.111
0.95,0.1913118,0.1656982,0.0988
1.0,0.2174765,0.1765557,0.099
1.1,0.2434713,0.1958488,0.0791
1.2,0.1903103,0.1523856,0.0776
1.3,0.1146223,0.08629671,0.0626
1.4,0.10365,0.06571651,0.0391
1.5,0.09341203,0.06498721,0.0298
1.6,0.06330577,0.0524747,0.0238
1.7,0.04558961,0.0355593,0.0203
1.8,0.04809476,0.02555873,0.0175
1.9,0.04891797,0.02393555,0.0165
2.0,0.04055692,0.02703703,0.0147
2.2,0.02282704,0.02607939,0.0158
2.4,0.02028207,0.02345524,0.0104
2.5,0.02211012,0.01974143,0.00894
2.6,0.02263166,0.01634338,0.00881
2.8,0.01934666,0.01264446,0.00671
3.0,0.01409618,0.00983996,0.00631
3.2,0.01157376,0.00838078,0.00508
3.4,0.01026064,0.00692075,0.0048
3.5,0.00967093,0.00625684,0.00505
3.6,0.00919948,0.00565054,0.00501
3.8,0.00860337,0.00462253,0.00442
4.0,0.00828018,0.00440359,0.00374
4.2,0.00797713,0.00423856,0.00342
4.4,0.00753196,0.00399888,0.00346
4.6,0.00689713,0.00369898,0.00364
4.8,0.00610106,0.0033646,0.00374
5.0,0.00520687,0.00302148,0.00362
5.5,0.00392354,0.00231351,0.00293
6.0,0.00415242,0.00173977,0.00283
6.5,0.00376605,0.00136195,0.00204
7.0,0.00365995,0.0012324,0.00174
7.5,0.00330159,0.00111685,0.00134
8.0,0.00308231,0.00101262,0.00101
8.5,0.00276917,0.00091867,0.000802
9.0,0.00242706,0.00083435,0.000635
9.5,0.00209429,0.00075897,0.000507
10.0,0.00178982,0.00069172,0.000482
11.0,0.00129147,0.00057844,0.000408
12.0,0.00099075,0.00048846,0.000322
13.0,0.0008008,0.0004166,0.000255
14.0,0.00065832,0.00035872,0.000213
15.0,0.00056662,0.00031166,0.000185
20.0,0.00029897,0.00017228,0.000104
