
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 1668
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 1668, -, 1.0, -, 2.8, 7.0, 0.0, "Northridge-03", 1994, "Castaic - Old Ridge Route", 5.2, Reverse, 23.5, 24.1, 450.28, 0.8, 1.0, RSN1668_NORTH009_ORR090.AT2, RSN1668_NORTH009_ORR360.AT2 , RSN1668_NORTH009_ORR-UP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-1668 RotD50 pSa (g)
0.75,0.03222683,0.03222683,0.03222683,0.03222683
0.8,0.03026364,0.03026364,0.03026364,0.03026364
0.85,0.02728997,0.02728997,0.02728997,0.02728997
0.9,0.02464865,0.02464865,0.02464865,0.02464865
0.95,0.02344074,0.02344074,0.02344074,0.02344074
1.0,0.02215756,0.02215756,0.02215756,0.02215756
1.1,0.02157161,0.02157161,0.02157161,0.02157161
1.2,0.01650598,0.01650598,0.01650598,0.01650598
1.3,0.01296131,0.01296131,0.01296131,0.01296131
1.4,0.01005807,0.01005807,0.01005807,0.01005807
1.5,0.00710364,0.00710364,0.00710364,0.00710364
1.6,0.00594066,0.00594066,0.00594066,0.00594066
1.7,0.0049885,0.0049885,0.0049885,0.0049885
1.8,0.00423237,0.00423237,0.00423237,0.00423237
1.9,0.00343628,0.00343628,0.00343628,0.00343628
2.0,0.00291758,0.00291758,0.00291758,0.00291758
2.2,0.00209481,0.00209481,0.00209481,0.00209481
2.4,0.00153801,0.00153801,0.00153801,0.00153801
2.5,0.00139105,0.00139105,0.00139105,0.00139105
2.6,0.00127146,0.00127146,0.00127146,0.00127146
2.8,0.00108283,0.00108283,0.00108283,0.00108283
3.0,0.00090576,0.00090576,0.00090576,0.00090576
3.2,0.0007962,0.0007962,0.0007962,0.0007962
3.4,0.00067445,0.00067445,0.00067445,0.00067445
3.5,0.00063103,0.00063103,0.00063103,0.00063103
3.6,0.00058932,0.00058932,0.00058932,0.00058932
3.8,0.00050876,0.00050876,0.00050876,0.00050876
4.0,0.00046822,0.00046822,0.00046822,0.00046822
4.2,0.00042548,0.00042548,0.00042548,0.00042548
4.4,0.00038058,0.00038058,0.00038058,0.00038058
4.6,0.00033624,0.00033624,0.00033624,0.00033624
4.8,0.00031076,0.00031076,0.00031076,0.00031076
5.0,0.0002953,0.0002953,0.0002953,0.0002953
5.5,0.00024666,0.00024666,0.00024666,0.00024666
6.0,0.00021425,0.00021425,0.00021425,0.00021425
6.5,0.00017472,0.00017472,0.00017472,0.00017472
7.0,0.00014599,0.00014599,0.00014599,0.00014599
7.5,0.00012883,0.00012883,0.00012883,0.00012883
8.0,0.00011351,0.00011351,0.00011351,0.00011351
8.5,9.986e-05,9.986e-05,9.986e-05,9.986e-05
9.0,8.797e-05,8.797e-05,8.797e-05,8.797e-05
9.5,7.779e-05,7.779e-05,7.779e-05,7.779e-05
10.0,6.999e-05,6.999e-05,6.999e-05,6.999e-05
11.0,5.939e-05,5.939e-05,5.939e-05,5.939e-05
12.0,4.993e-05,4.993e-05,4.993e-05,4.993e-05
13.0,4.257e-05,4.257e-05,4.257e-05,4.257e-05
14.0,3.68e-05,3.68e-05,3.68e-05,3.68e-05
15.0,3.206e-05,3.206e-05,3.206e-05,3.206e-05
20.0,1.783e-05,1.783e-05,1.783e-05,1.783e-05

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-1668 Horizontal-1 pSa (g),RSN-1668 Horizontal-2 pSa (g),RSN-1668 Vertical pSa (g)
0.01,0.04290041,0.03395178,0.0179
0.02,0.04335064,0.03435004,0.018
0.022,0.04514179,0.03550902,0.0187
0.025,0.04288299,0.03477383,0.0186
0.029,0.04201571,0.03418481,0.0185
0.03,0.04178361,0.03446033,0.0184
0.032,0.04165352,0.03455672,0.0183
0.035,0.04157718,0.03403544,0.0183
0.036,0.04145746,0.03383953,0.0184
0.04,0.04238794,0.03340168,0.0189
0.042,0.04297982,0.0336821,0.0192
0.044,0.0434281,0.03460143,0.0193
0.045,0.04343006,0.03495494,0.0194
0.046,0.04339026,0.03508759,0.0194
0.048,0.04359132,0.03500769,0.0195
0.05,0.04389322,0.03582457,0.0191
0.055,0.04402934,0.0367093,0.0193
0.06,0.04568013,0.03586214,0.0205
0.065,0.04610616,0.03466924,0.0217
0.067,0.04735665,0.03582906,0.0211
0.07,0.04808517,0.0367684,0.0207
0.075,0.04885674,0.03731062,0.0224
0.08,0.0476935,0.03494726,0.0225
0.085,0.04813629,0.04013287,0.0257
0.09,0.04649036,0.04291275,0.0262
0.095,0.05308679,0.04474885,0.0246
0.1,0.06076836,0.04642968,0.0274
0.11,0.0602489,0.04754526,0.0287
0.12,0.06092523,0.05657187,0.04
0.13,0.08390583,0.07386404,0.0457
0.133,0.09039819,0.07634044,0.0469
0.14,0.1048068,0.07330048,0.0492
0.15,0.129959,0.0802935,0.0613
0.16,0.1229565,0.09880545,0.0686
0.17,0.08546463,0.089816,0.0734
0.18,0.08916146,0.09332282,0.0571
0.19,0.08153472,0.09251461,0.0474
0.2,0.07745706,0.08422256,0.0438
0.22,0.09775818,0.09408097,0.0491
0.24,0.1129661,0.1151756,0.0475
0.25,0.1276569,0.1265817,0.0493
0.26,0.1372156,0.1487318,0.0464
0.28,0.1547091,0.1710974,0.0466
0.29,0.1598104,0.1567188,0.0503
0.3,0.1839935,0.1343746,0.0556
0.32,0.1707876,0.09820414,0.0618
0.34,0.1182193,0.07306912,0.0502
0.35,0.1048888,0.07148181,0.0425
0.36,0.09036919,0.07167993,0.0359
0.38,0.06610687,0.0767092,0.027
0.4,0.05412764,0.07645957,0.0246
0.42,0.04168928,0.08450257,0.0238
0.44,0.03467968,0.08607119,0.0221
0.45,0.03689928,0.08288426,0.0192
0.46,0.03744716,0.07627826,0.0158
0.48,0.03495437,0.0548161,0.0116
0.5,0.0359707,0.04333517,0.0101
0.55,0.03701681,0.03892364,0.01
0.6,0.04496658,0.02879827,0.00849
0.65,0.03465713,0.02646389,0.00738
0.667,0.02933604,0.02949768,0.00762
0.7,0.02243379,0.03370365,0.00651
0.75,0.02858431,0.03418537,0.00461
0.8,0.03279514,0.02839429,0.00443
0.85,0.02934455,0.02029811,0.00491
0.9,0.03175056,0.02132951,0.00553
0.95,0.03194966,0.02208893,0.00534
1.0,0.02784598,0.02122494,0.00367
1.1,0.02178164,0.02630191,0.00385
1.2,0.01658199,0.01953835,0.00302
1.3,0.01268893,0.01657665,0.00261
1.4,0.01020692,0.01032931,0.00208
1.5,0.00797742,0.00704066,0.00199
1.6,0.00651449,0.0059732,0.00165
1.7,0.00541708,0.00514175,0.00151
1.8,0.00434036,0.00394729,0.00121
1.9,0.00398173,0.00310422,0.000921
2.0,0.00358581,0.00264057,0.000701
2.2,0.00259893,0.00186132,0.000485
2.4,0.00179478,0.0014784,0.000382
2.5,0.00152469,0.00136449,0.000342
2.6,0.00133214,0.00124814,0.000319
2.8,0.00110673,0.00099247,0.000277
3.0,0.00098869,0.00078469,0.000249
3.2,0.00090212,0.00067395,0.00022
3.4,0.00081818,0.00060963,0.000189
3.5,0.00077527,0.00057866,0.000174
3.6,0.00073213,0.0005456,0.00016
3.8,0.00064748,0.00047707,0.000138
4.0,0.00056859,0.00042093,0.000131
4.2,0.00049825,0.00038361,0.000122
4.4,0.00043753,0.00034671,0.000111
4.6,0.00038623,0.00032596,9.88e-05
4.8,0.00034346,0.0003106,8.72e-05
5.0,0.00030802,0.00029447,7.64e-05
5.5,0.0002583,0.00024394,6.67e-05
6.0,0.00022341,0.0002035,5.98e-05
6.5,0.00019169,0.00016305,5.25e-05
7.0,0.00016414,0.00014534,4.55e-05
7.5,0.00014089,0.00012853,3.94e-05
8.0,0.00012158,0.00011318,3.41e-05
8.5,0.00010913,9.959e-05,2.96e-05
9.0,9.886e-05,8.778e-05,2.59e-05
9.5,8.99e-05,7.762e-05,2.28e-05
10.0,8.201e-05,6.895e-05,2.02e-05
11.0,6.885e-05,5.522e-05,1.62e-05
12.0,5.843e-05,4.537e-05,1.32e-05
13.0,5.008e-05,3.878e-05,1.11e-05
14.0,4.332e-05,3.346e-05,9.42e-06
15.0,3.78e-05,2.912e-05,8.12e-06
20.0,2.121e-05,1.618e-05,4.48e-06
