
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 106
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 106, -, 1.0, -, 1.5, 3.4, 0.0, "Oroville-01", 1975, "Oroville Seismograph Station", 5.89, Normal, 7.79, 7.99, 680.37, 3.75, 1.0, RSN106_OROVILLE_A-ORV037.AT2, RSN106_OROVILLE_A-ORV307.AT2 ,  -----   

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-106 RotD50 pSa (g)
0.22,0.1869522,0.1869522,0.1869522,0.1869522
0.24,0.1256733,0.1256733,0.1256733,0.1256733
0.25,0.1123796,0.1123796,0.1123796,0.1123796
0.26,0.1105275,0.1105275,0.1105275,0.1105275
0.28,0.1049353,0.1049353,0.1049353,0.1049353
0.29,0.1033714,0.1033714,0.1033714,0.1033714
0.3,0.1004734,0.1004734,0.1004734,0.1004734
0.32,0.0843166,0.0843166,0.0843166,0.0843166
0.34,0.06843903,0.06843903,0.06843903,0.06843903
0.35,0.06454273,0.06454273,0.06454273,0.06454273
0.36,0.06299123,0.06299123,0.06299123,0.06299123
0.38,0.05915574,0.05915574,0.05915574,0.05915574
0.4,0.05184713,0.05184713,0.05184713,0.05184713
0.42,0.04282728,0.04282728,0.04282728,0.04282728
0.44,0.03690829,0.03690829,0.03690829,0.03690829
0.45,0.03549184,0.03549184,0.03549184,0.03549184
0.46,0.03254964,0.03254964,0.03254964,0.03254964
0.48,0.02843,0.02843,0.02843,0.02843
0.5,0.02335549,0.02335549,0.02335549,0.02335549
0.55,0.01541727,0.01541727,0.01541727,0.01541727
0.6,0.01346036,0.01346036,0.01346036,0.01346036
0.65,0.01065105,0.01065105,0.01065105,0.01065105
0.667,0.01021205,0.01021205,0.01021205,0.01021205
0.7,0.00966246,0.00966246,0.00966246,0.00966246
0.75,0.00817947,0.00817947,0.00817947,0.00817947
0.8,0.00656104,0.00656104,0.00656104,0.00656104
0.85,0.00553605,0.00553605,0.00553605,0.00553605
0.9,0.00469957,0.00469957,0.00469957,0.00469957
0.95,0.00405132,0.00405132,0.00405132,0.00405132
1.0,0.00359638,0.00359638,0.00359638,0.00359638
1.1,0.00280167,0.00280167,0.00280167,0.00280167
1.2,0.00222547,0.00222547,0.00222547,0.00222547
1.3,0.00184691,0.00184691,0.00184691,0.00184691
1.4,0.00156124,0.00156124,0.00156124,0.00156124
1.5,0.00135246,0.00135246,0.00135246,0.00135246
1.6,0.00118606,0.00118606,0.00118606,0.00118606
1.7,0.00105381,0.00105381,0.00105381,0.00105381
1.8,0.00094922,0.00094922,0.00094922,0.00094922
1.9,0.00087604,0.00087604,0.00087604,0.00087604
2.0,0.0008027,0.0008027,0.0008027,0.0008027
2.2,0.00069414,0.00069414,0.00069414,0.00069414
2.4,0.00060638,0.00060638,0.00060638,0.00060638
2.5,0.00056783,0.00056783,0.00056783,0.00056783
2.6,0.00053238,0.00053238,0.00053238,0.00053238
2.8,0.00047019,0.00047019,0.00047019,0.00047019
3.0,0.00041757,0.00041757,0.00041757,0.00041757
3.2,0.00037256,0.00037256,0.00037256,0.00037256
3.4,0.0003336,0.0003336,0.0003336,0.0003336
3.5,0.00031614,0.00031614,0.00031614,0.00031614
3.6,0.00029924,0.00029924,0.00029924,0.00029924
3.8,0.00026914,0.00026914,0.00026914,0.00026914
4.0,0.00024247,0.00024247,0.00024247,0.00024247
4.2,0.00021876,0.00021876,0.00021876,0.00021876
4.4,0.00019772,0.00019772,0.00019772,0.00019772
4.6,0.00017903,0.00017903,0.00017903,0.00017903
4.8,0.00016237,0.00016237,0.00016237,0.00016237
5.0,0.00014755,0.00014755,0.00014755,0.00014755
5.5,0.00011719,0.00011719,0.00011719,0.00011719
6.0,9.467e-05,9.467e-05,9.467e-05,9.467e-05
6.5,8.027e-05,8.027e-05,8.027e-05,8.027e-05
7.0,7.021e-05,7.021e-05,7.021e-05,7.021e-05
7.5,6.19e-05,6.19e-05,6.19e-05,6.19e-05
8.0,5.487e-05,5.487e-05,5.487e-05,5.487e-05
8.5,4.909e-05,4.909e-05,4.909e-05,4.909e-05
9.0,4.446e-05,4.446e-05,4.446e-05,4.446e-05
9.5,4.047e-05,4.047e-05,4.047e-05,4.047e-05
10.0,3.695e-05,3.695e-05,3.695e-05,3.695e-05
11.0,3.109e-05,3.109e-05,3.109e-05,3.109e-05
12.0,2.648e-05,2.648e-05,2.648e-05,2.648e-05
13.0,2.282e-05,2.282e-05,2.282e-05,2.282e-05
14.0,1.987e-05,1.987e-05,1.987e-05,1.987e-05
15.0,1.74e-05,1.74e-05,1.74e-05,1.74e-05
20.0,9.99e-06,9.99e-06,9.99e-06,9.99e-06

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-106 Horizontal-1 pSa (g),RSN-106 Horizontal-2 pSa (g),RSN-106 Vertical pSa (g)
0.01,0.08853085,0.07124807,
0.02,0.09046153,0.07233124,
0.022,0.09100034,0.07282086,
0.025,0.09127434,0.073938,
0.029,0.09109858,0.07506748,
0.03,0.09024133,0.075931,
0.032,0.09009583,0.07560193,
0.035,0.09170554,0.07741402,
0.036,0.09275512,0.07727269,
0.04,0.09359243,0.08315877,
0.042,0.09128777,0.08389255,
0.044,0.1006981,0.08764925,
0.045,0.104829,0.09052648,
0.046,0.1066113,0.09264106,
0.048,0.102889,0.0962412,
0.05,0.09468545,0.09789217,
0.055,0.1146104,0.09665625,
0.06,0.1165778,0.1133603,
0.065,0.1355328,0.148255,
0.067,0.1533485,0.1663347,
0.07,0.1713014,0.1716059,
0.075,0.1612933,0.1763823,
0.08,0.1501276,0.1767785,
0.085,0.1318114,0.1868324,
0.09,0.1627962,0.1651124,
0.095,0.1966459,0.1872314,
0.1,0.2301851,0.2107475,
0.11,0.26625,0.2417034,
0.12,0.2838843,0.3054987,
0.13,0.3590881,0.3610243,
0.133,0.3823779,0.3236291,
0.14,0.4111709,0.2725254,
0.15,0.3740734,0.2190239,
0.16,0.2696251,0.2516015,
0.17,0.2198333,0.2953009,
0.18,0.1784957,0.2848816,
0.19,0.1674436,0.2806598,
0.2,0.159623,0.2565172,
0.22,0.1254039,0.1790523,
0.24,0.09657028,0.1226626,
0.25,0.1034534,0.1156319,
0.26,0.1040491,0.1152601,
0.28,0.08628123,0.1111299,
0.29,0.07869336,0.1220052,
0.3,0.07439159,0.1234764,
0.32,0.07034221,0.1110605,
0.34,0.04965715,0.09341001,
0.35,0.04670906,0.08735685,
0.36,0.04318106,0.08568464,
0.38,0.03521514,0.08141676,
0.4,0.02711559,0.073138,
0.42,0.02511501,0.06015195,
0.44,0.02237864,0.04472012,
0.45,0.0201827,0.0414981,
0.46,0.01892877,0.03855525,
0.48,0.01766951,0.03146377,
0.5,0.01648168,0.02674668,
0.55,0.01369991,0.01813331,
0.6,0.01125619,0.01384974,
0.65,0.00923129,0.0105863,
0.667,0.00863781,0.01031024,
0.7,0.00761271,0.01010004,
0.75,0.00634138,0.00869653,
0.8,0.00534757,0.00683338,
0.85,0.00456802,0.00584388,
0.9,0.00395132,0.00507026,
0.95,0.00345789,0.00441555,
1.0,0.00305801,0.00386144,
1.1,0.00245658,0.00299241,
1.2,0.00203083,0.00236035,
1.3,0.00171598,0.00213566,
1.4,0.00147463,0.00187954,
1.5,0.00128419,0.00159774,
1.6,0.0011304,0.00132666,
1.7,0.00100389,0.00113577,
1.8,0.00089823,0.00101355,
1.9,0.00080886,0.00091926,
2.0,0.00073246,0.00086531,
2.2,0.00060928,0.00080556,
2.4,0.00051497,0.00073239,
2.5,0.00047586,0.00069336,
2.6,0.00044105,0.00065405,
2.8,0.00038199,0.00057751,
3.0,0.00033403,0.00050677,
3.2,0.00029456,0.00044355,
3.4,0.00026167,0.00038816,
3.5,0.00024725,0.0003633,
3.6,0.00023399,0.00034021,
3.8,0.00021046,0.00029894,
4.0,0.00019031,0.00026352,
4.2,0.00017291,0.00023315,
4.4,0.00015778,0.00020706,
4.6,0.00014455,0.00018462,
4.8,0.00013291,0.00016525,
5.0,0.00012262,0.00014849,
5.5,0.00010157,0.00011549,
6.0,8.549e-05,9.684e-05,
6.5,7.295e-05,8.478e-05,
7.0,6.297e-05,7.472e-05,
7.5,5.49e-05,6.627e-05,
8.0,4.829e-05,5.912e-05,
8.5,4.281e-05,5.302e-05,
9.0,3.82e-05,4.78e-05,
9.5,3.431e-05,4.329e-05,
10.0,3.098e-05,3.937e-05,
11.0,2.562e-05,3.295e-05,
12.0,2.154e-05,2.796e-05,
13.0,1.836e-05,2.401e-05,
14.0,1.584e-05,2.083e-05,
15.0,1.38e-05,1.824e-05,
20.0,7.77e-06,1.042e-05,
