
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 485
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 485, -, 1.0, -, 1.6, 3.2, 0.1, "Bishop (Rnd Val)", 1984, "McGee Creek - Surface", 5.82, strike slip, 21.79, 22.75, 359.23, 1.25, 1.0, RSN485_ROUNDVAL_MCG270.AT2, RSN485_ROUNDVAL_MCG360.AT2 , RSN485_ROUNDVAL_MCG-UP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-485 RotD50 pSa (g)
0.24,0.1374412,0.1374412,0.1374412,0.1374412
0.25,0.1366586,0.1366586,0.1366586,0.1366586
0.26,0.1192743,0.1192743,0.1192743,0.1192743
0.28,0.09225564,0.09225564,0.09225564,0.09225564
0.29,0.08522442,0.08522442,0.08522442,0.08522442
0.3,0.08254175,0.08254175,0.08254175,0.08254175
0.32,0.06961805,0.06961805,0.06961805,0.06961805
0.34,0.05999421,0.05999421,0.05999421,0.05999421
0.35,0.05920061,0.05920061,0.05920061,0.05920061
0.36,0.05626413,0.05626413,0.05626413,0.05626413
0.38,0.05195707,0.05195707,0.05195707,0.05195707
0.4,0.04630842,0.04630842,0.04630842,0.04630842
0.42,0.03748996,0.03748996,0.03748996,0.03748996
0.44,0.03268723,0.03268723,0.03268723,0.03268723
0.45,0.03099634,0.03099634,0.03099634,0.03099634
0.46,0.02901955,0.02901955,0.02901955,0.02901955
0.48,0.02636003,0.02636003,0.02636003,0.02636003
0.5,0.02656289,0.02656289,0.02656289,0.02656289
0.55,0.02252251,0.02252251,0.02252251,0.02252251
0.6,0.01711133,0.01711133,0.01711133,0.01711133
0.65,0.01481985,0.01481985,0.01481985,0.01481985
0.667,0.01456692,0.01456692,0.01456692,0.01456692
0.7,0.01427442,0.01427442,0.01427442,0.01427442
0.75,0.01347519,0.01347519,0.01347519,0.01347519
0.8,0.01136293,0.01136293,0.01136293,0.01136293
0.85,0.0096985,0.0096985,0.0096985,0.0096985
0.9,0.00862976,0.00862976,0.00862976,0.00862976
0.95,0.0072254,0.0072254,0.0072254,0.0072254
1.0,0.00615631,0.00615631,0.00615631,0.00615631
1.1,0.00516133,0.00516133,0.00516133,0.00516133
1.2,0.00415729,0.00415729,0.00415729,0.00415729
1.3,0.00374495,0.00374495,0.00374495,0.00374495
1.4,0.00310045,0.00310045,0.00310045,0.00310045
1.5,0.00267133,0.00267133,0.00267133,0.00267133
1.6,0.00232545,0.00232545,0.00232545,0.00232545
1.7,0.00208237,0.00208237,0.00208237,0.00208237
1.8,0.0018536,0.0018536,0.0018536,0.0018536
1.9,0.00162071,0.00162071,0.00162071,0.00162071
2.0,0.00139646,0.00139646,0.00139646,0.00139646
2.2,0.00114797,0.00114797,0.00114797,0.00114797
2.4,0.00091283,0.00091283,0.00091283,0.00091283
2.5,0.00080477,0.00080477,0.00080477,0.00080477
2.6,0.00071239,0.00071239,0.00071239,0.00071239
2.8,0.00057348,0.00057348,0.00057348,0.00057348
3.0,0.00047907,0.00047907,0.00047907,0.00047907
3.2,0.00040898,0.00040898,0.00040898,0.00040898
3.4,0.00035729,0.00035729,0.00035729,0.00035729
3.5,0.00033486,0.00033486,0.00033486,0.00033486
3.6,0.00031412,0.00031412,0.00031412,0.00031412
3.8,0.00028016,0.00028016,0.00028016,0.00028016
4.0,0.00025539,0.00025539,0.00025539,0.00025539
4.2,0.00023386,0.00023386,0.00023386,0.00023386
4.4,0.00021526,0.00021526,0.00021526,0.00021526
4.6,0.00019844,0.00019844,0.00019844,0.00019844
4.8,0.00018365,0.00018365,0.00018365,0.00018365
5.0,0.00017041,0.00017041,0.00017041,0.00017041
5.5,0.00014108,0.00014108,0.00014108,0.00014108
6.0,0.00011818,0.00011818,0.00011818,0.00011818
6.5,0.00010021,0.00010021,0.00010021,0.00010021
7.0,8.587e-05,8.587e-05,8.587e-05,8.587e-05
7.5,7.434e-05,7.434e-05,7.434e-05,7.434e-05
8.0,6.492e-05,6.492e-05,6.492e-05,6.492e-05
8.5,5.711e-05,5.711e-05,5.711e-05,5.711e-05
9.0,5.069e-05,5.069e-05,5.069e-05,5.069e-05
9.5,4.521e-05,4.521e-05,4.521e-05,4.521e-05
10.0,4.063e-05,4.063e-05,4.063e-05,4.063e-05
11.0,3.327e-05,3.327e-05,3.327e-05,3.327e-05
12.0,2.772e-05,2.772e-05,2.772e-05,2.772e-05
13.0,2.349e-05,2.349e-05,2.349e-05,2.349e-05
14.0,2.014e-05,2.014e-05,2.014e-05,2.014e-05
15.0,1.747e-05,1.747e-05,1.747e-05,1.747e-05
20.0,9.69e-06,9.69e-06,9.69e-06,9.69e-06

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-485 Horizontal-1 pSa (g),RSN-485 Horizontal-2 pSa (g),RSN-485 Vertical pSa (g)
0.01,0.08864494,0.1218179,0.107
0.02,0.09909292,0.1253757,0.111
0.022,0.09934362,0.128087,0.113
0.025,0.09975702,0.1346133,0.119
0.029,0.1056923,0.1436461,0.12
0.03,0.1053493,0.1495344,0.121
0.032,0.1253706,0.1551953,0.125
0.035,0.1375146,0.1793583,0.137
0.036,0.136742,0.1889404,0.141
0.04,0.1324098,0.211307,0.145
0.042,0.1468364,0.2363924,0.153
0.044,0.1768277,0.2809505,0.166
0.045,0.1871153,0.3035321,0.169
0.046,0.1931987,0.3183833,0.173
0.048,0.1886561,0.3254952,0.173
0.05,0.2137853,0.2811328,0.171
0.055,0.2356732,0.2820762,0.192
0.06,0.1861995,0.230663,0.218
0.065,0.2110552,0.3132609,0.246
0.067,0.2248,0.3429251,0.243
0.07,0.2474335,0.3384403,0.236
0.075,0.2968499,0.3006958,0.274
0.08,0.3399457,0.3178819,0.328
0.085,0.3745409,0.4370451,0.365
0.09,0.3208682,0.4869921,0.396
0.095,0.2354198,0.4245185,0.38
0.1,0.1869425,0.4056812,0.381
0.11,0.2156364,0.4757948,0.567
0.12,0.2911879,0.6205951,0.657
0.13,0.3070327,0.4930792,0.43
0.133,0.2927962,0.4161612,0.346
0.14,0.2491646,0.2805713,0.235
0.15,0.1665515,0.2183167,0.17
0.16,0.1726767,0.1802094,0.173
0.17,0.1636025,0.1734763,0.185
0.18,0.1412177,0.1627856,0.173
0.19,0.129844,0.1700904,0.143
0.2,0.1160152,0.1749979,0.119
0.22,0.09009573,0.1360653,0.0705
0.24,0.1187417,0.1619994,0.0482
0.25,0.1313615,0.1452266,0.046
0.26,0.1247634,0.1112281,0.0397
0.28,0.09996967,0.07073227,0.033
0.29,0.1039947,0.06817912,0.0322
0.3,0.1026318,0.06412338,0.0308
0.32,0.09113797,0.06189058,0.0295
0.34,0.07480723,0.05971679,0.0268
0.35,0.07069,0.05848206,0.0258
0.36,0.0693949,0.05275735,0.0254
0.38,0.0636201,0.03945696,0.0258
0.4,0.04684965,0.02848518,0.0248
0.42,0.03953496,0.0284736,0.0213
0.44,0.03551622,0.02996025,0.0169
0.45,0.03209963,0.03007546,0.0159
0.46,0.02808674,0.02971891,0.0148
0.48,0.02505137,0.02767993,0.0137
0.5,0.0272985,0.0246241,0.0129
0.55,0.02373679,0.01999919,0.00833
0.6,0.01884297,0.01697058,0.00639
0.65,0.01390662,0.01471168,0.00495
0.667,0.01188354,0.01437746,0.00471
0.7,0.01427316,0.01406185,0.00411
0.75,0.01480355,0.01223288,0.00337
0.8,0.01169358,0.01003693,0.00289
0.85,0.00905503,0.00851916,0.00253
0.9,0.00849711,0.00752766,0.00222
0.95,0.00769862,0.00648779,0.00196
1.0,0.00675905,0.00595216,0.00176
1.1,0.00475561,0.00558723,0.00145
1.2,0.00356125,0.00469275,0.00123
1.3,0.00286242,0.004831,0.00104
1.4,0.00246772,0.00384491,0.000887
1.5,0.00222668,0.00302422,0.000765
1.6,0.00202807,0.00250676,0.000669
1.7,0.00183146,0.00229634,0.000594
1.8,0.00163647,0.00203698,0.000532
1.9,0.00145077,0.00176282,0.000478
2.0,0.00128178,0.00149395,0.000434
2.2,0.00100596,0.00119265,0.00036
2.4,0.00080652,0.001012,0.000302
2.5,0.00072924,0.00092433,0.000278
2.6,0.00066353,0.0008411,0.000256
2.8,0.00055866,0.0006919,0.000219
3.0,0.00047916,0.00056796,0.000189
3.2,0.0004169,0.00046758,0.000167
3.4,0.00036679,0.00038735,0.000148
3.5,0.00034524,0.00035457,0.00014
3.6,0.0003256,0.00033115,0.000133
3.8,0.00029116,0.00028735,0.000119
4.0,0.00026199,0.00026496,0.000108
4.2,0.00023703,0.00024402,9.78e-05
4.4,0.00021549,0.00022469,8.92e-05
4.6,0.00019675,0.000207,8.16e-05
4.8,0.00018036,0.00019088,7.5e-05
5.0,0.00016593,0.00017626,6.91e-05
5.5,0.00013661,0.00014543,5.71e-05
6.0,0.00011443,0.00012135,4.79e-05
6.5,9.725e-05,0.00010242,4.08e-05
7.0,8.367e-05,8.74e-05,3.51e-05
7.5,7.276e-05,7.534e-05,3.06e-05
8.0,6.386e-05,6.554e-05,2.68e-05
8.5,5.65e-05,5.751e-05,2.38e-05
9.0,5.035e-05,5.084e-05,2.12e-05
9.5,4.515e-05,4.526e-05,1.9e-05
10.0,4.072e-05,4.054e-05,1.71e-05
11.0,3.362e-05,3.307e-05,1.41e-05
12.0,2.823e-05,2.748e-05,1.19e-05
13.0,2.404e-05,2.32e-05,1.01e-05
14.0,2.072e-05,1.986e-05,8.71e-06
15.0,1.804e-05,1.719e-05,7.58e-06
20.0,1.014e-05,9.47e-06,4.26e-06
