
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 193
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 193, -, 1.0, -, 6.2, 12.4, 0.0, "Imperial Valley-07", 1979, "Bonds Corner", 5.01, strike slip, 10.83, 13.04, 223.03, 0.75, 1.0, RSN193_IMPVALL.A_A-BCR140.AT2, RSN193_IMPVALL.A_A-BCR230.AT2 , RSN193_IMPVALL.A_A-BCR-UP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-193 RotD50 pSa (g)
0.24,0.1402439,0.1402439,0.1402439,0.1402439
0.25,0.1266367,0.1266367,0.1266367,0.1266367
0.26,0.111015,0.111015,0.111015,0.111015
0.28,0.09820261,0.09820261,0.09820261,0.09820261
0.29,0.09799297,0.09799297,0.09799297,0.09799297
0.3,0.1004873,0.1004873,0.1004873,0.1004873
0.32,0.1040564,0.1040564,0.1040564,0.1040564
0.34,0.1054724,0.1054724,0.1054724,0.1054724
0.35,0.1055313,0.1055313,0.1055313,0.1055313
0.36,0.1054577,0.1054577,0.1054577,0.1054577
0.38,0.1055093,0.1055093,0.1055093,0.1055093
0.4,0.1083645,0.1083645,0.1083645,0.1083645
0.42,0.1123344,0.1123344,0.1123344,0.1123344
0.44,0.1160954,0.1160954,0.1160954,0.1160954
0.45,0.1172835,0.1172835,0.1172835,0.1172835
0.46,0.1180093,0.1180093,0.1180093,0.1180093
0.48,0.1202306,0.1202306,0.1202306,0.1202306
0.5,0.127667,0.127667,0.127667,0.127667
0.55,0.1416953,0.1416953,0.1416953,0.1416953
0.6,0.1423231,0.1423231,0.1423231,0.1423231
0.65,0.1358403,0.1358403,0.1358403,0.1358403
0.667,0.1329027,0.1329027,0.1329027,0.1329027
0.7,0.1273327,0.1273327,0.1273327,0.1273327
0.75,0.1193966,0.1193966,0.1193966,0.1193966
0.8,0.1111338,0.1111338,0.1111338,0.1111338
0.85,0.102227,0.102227,0.102227,0.102227
0.9,0.09331694,0.09331694,0.09331694,0.09331694
0.95,0.08514088,0.08514088,0.08514088,0.08514088
1.0,0.07757293,0.07757293,0.07757293,0.07757293
1.1,0.06443378,0.06443378,0.06443378,0.06443378
1.2,0.05400845,0.05400845,0.05400845,0.05400845
1.3,0.04496549,0.04496549,0.04496549,0.04496549
1.4,0.03789944,0.03789944,0.03789944,0.03789944
1.5,0.03249783,0.03249783,0.03249783,0.03249783
1.6,0.02799863,0.02799863,0.02799863,0.02799863
1.7,0.02420371,0.02420371,0.02420371,0.02420371
1.8,0.02095956,0.02095956,0.02095956,0.02095956
1.9,0.01815497,0.01815497,0.01815497,0.01815497
2.0,0.0157143,0.0157143,0.0157143,0.0157143
2.2,0.01186905,0.01186905,0.01186905,0.01186905
2.4,0.00983206,0.00983206,0.00983206,0.00983206
2.5,0.00916452,0.00916452,0.00916452,0.00916452
2.6,0.00849584,0.00849584,0.00849584,0.00849584
2.8,0.00722561,0.00722561,0.00722561,0.00722561
3.0,0.00610746,0.00610746,0.00610746,0.00610746
3.2,0.00517601,0.00517601,0.00517601,0.00517601
3.4,0.00441898,0.00441898,0.00441898,0.00441898
3.5,0.00409685,0.00409685,0.00409685,0.00409685
3.6,0.00380745,0.00380745,0.00380745,0.00380745
3.8,0.00331721,0.00331721,0.00331721,0.00331721
4.0,0.00291779,0.00291779,0.00291779,0.00291779
4.2,0.00258982,0.00258982,0.00258982,0.00258982
4.4,0.00231927,0.00231927,0.00231927,0.00231927
4.6,0.00209406,0.00209406,0.00209406,0.00209406
4.8,0.00190062,0.00190062,0.00190062,0.00190062
5.0,0.00173812,0.00173812,0.00173812,0.00173812
5.5,0.00141861,0.00141861,0.00141861,0.00141861
6.0,0.00118603,0.00118603,0.00118603,0.00118603
6.5,0.00100759,0.00100759,0.00100759,0.00100759
7.0,0.00086915,0.00086915,0.00086915,0.00086915
7.5,0.00075637,0.00075637,0.00075637,0.00075637
8.0,0.00066515,0.00066515,0.00066515,0.00066515
8.5,0.0005884,0.0005884,0.0005884,0.0005884
9.0,0.00052413,0.00052413,0.00052413,0.00052413
9.5,0.00046978,0.00046978,0.00046978,0.00046978
10.0,0.00042341,0.00042341,0.00042341,0.00042341
11.0,0.00034902,0.00034902,0.00034902,0.00034902
12.0,0.00029256,0.00029256,0.00029256,0.00029256
13.0,0.00024821,0.00024821,0.00024821,0.00024821
14.0,0.0002136,0.0002136,0.0002136,0.0002136
15.0,0.00018552,0.00018552,0.00018552,0.00018552
20.0,0.00010346,0.00010346,0.00010346,0.00010346

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-193 Horizontal-1 pSa (g),RSN-193 Horizontal-2 pSa (g),RSN-193 Vertical pSa (g)
0.01,0.0708046,0.1294627,0.0463
0.02,0.07438896,0.1322991,0.0477
0.022,0.07572271,0.1330563,0.0528
0.025,0.07794952,0.1361555,0.0536
0.029,0.08125687,0.1395399,0.0566
0.03,0.08216643,0.1403565,0.0583
0.032,0.08438368,0.1417029,0.0645
0.035,0.08507404,0.1429074,0.0781
0.036,0.08348851,0.1457323,0.0852
0.04,0.08896591,0.1570218,0.117
0.042,0.08568314,0.1552431,0.109
0.044,0.1035352,0.1522443,0.106
0.045,0.1082799,0.1503242,0.106
0.046,0.1086111,0.1484369,0.109
0.048,0.1015041,0.1542826,0.111
0.05,0.1049285,0.1633862,0.116
0.055,0.1110159,0.1704833,0.125
0.06,0.1326964,0.1737124,0.116
0.065,0.1269865,0.1650892,0.115
0.067,0.1148289,0.1596105,0.131
0.07,0.105062,0.1499629,0.158
0.075,0.1139099,0.1582839,0.201
0.08,0.120414,0.1636077,0.245
0.085,0.1314858,0.1596033,0.223
0.09,0.1437104,0.1548808,0.164
0.095,0.1607604,0.149025,0.119
0.1,0.1752199,0.1446505,0.0966
0.11,0.1932296,0.1427918,0.0864
0.12,0.1974111,0.153486,0.0833
0.13,0.1746803,0.1763093,0.0975
0.133,0.160101,0.1833005,0.102
0.14,0.1303775,0.1879442,0.102
0.15,0.1227968,0.1961565,0.11
0.16,0.1396292,0.1909865,0.127
0.17,0.160485,0.1967274,0.104
0.18,0.1658921,0.1957489,0.0996
0.19,0.1495505,0.2009758,0.0977
0.2,0.153233,0.1986841,0.104
0.22,0.1332476,0.1890342,0.0637
0.24,0.09574687,0.1812397,0.0479
0.25,0.09861701,0.168254,0.0415
0.26,0.1015416,0.1512179,0.0362
0.28,0.09581891,0.1284994,0.0297
0.29,0.08844651,0.1159161,0.0255
0.3,0.08251046,0.1063014,0.0215
0.32,0.08121492,0.1251997,0.0156
0.34,0.08001982,0.1276098,0.0125
0.35,0.08300536,0.1243458,0.0115
0.36,0.08570709,0.1198683,0.0111
0.38,0.0898121,0.1110675,0.0104
0.4,0.09094319,0.1051521,0.00948
0.42,0.0935296,0.1025514,0.00878
0.44,0.1043528,0.1034452,0.00839
0.45,0.1083169,0.1063802,0.00811
0.46,0.112195,0.1113515,0.00777
0.48,0.1163902,0.1251811,0.00702
0.5,0.1150542,0.140179,0.0062
0.55,0.1024261,0.1688058,0.00438
0.6,0.09644724,0.1775863,0.00364
0.65,0.08673105,0.1754285,0.00315
0.667,0.0827843,0.1734061,0.003
0.7,0.07522712,0.1686566,0.00272
0.75,0.06404203,0.1602112,0.00235
0.8,0.05312639,0.1506778,0.00204
0.85,0.04545718,0.1402847,0.00179
0.9,0.04196053,0.1289749,0.00158
0.95,0.03919912,0.1173518,0.0014
1.0,0.03556424,0.1061609,0.00126
1.1,0.02764344,0.08583087,0.00102
1.2,0.02235542,0.07031902,0.00085
1.3,0.01770986,0.06112598,0.000718
1.4,0.0127614,0.05286903,0.000615
1.5,0.01026218,0.04565782,0.000532
1.6,0.00749132,0.03945361,0.000466
1.7,0.00670716,0.03410657,0.000411
1.8,0.00661687,0.02945272,0.000365
1.9,0.00644036,0.02536912,0.000326
2.0,0.00597274,0.02175577,0.000293
2.2,0.00463382,0.01582698,0.000241
2.4,0.00461018,0.01242838,0.000201
2.5,0.00439712,0.01165473,0.000185
2.6,0.00409825,0.010881,0.000171
2.8,0.00338665,0.00939348,0.000147
3.0,0.0026938,0.00805413,0.000127
3.2,0.00211835,0.00690053,0.000112
3.4,0.00168297,0.00593615,9.87e-05
3.5,0.00151335,0.0055182,9.3e-05
3.6,0.00137126,0.00513908,8.78e-05
3.8,0.00115496,0.00448423,7.87e-05
4.0,0.00100673,0.00394594,7.09e-05
4.2,0.00090461,0.00350174,6.42e-05
4.4,0.00083254,0.00313202,5.84e-05
4.6,0.00077942,0.00282155,5.34e-05
4.8,0.00073799,0.0025584,4.9e-05
5.0,0.00070355,0.00233326,4.51e-05
5.5,0.00063174,0.00189314,3.72e-05
6.0,0.00056816,0.00157349,3.12e-05
6.5,0.00050892,0.00133196,2.66e-05
7.0,0.00045416,0.00114382,2.29e-05
7.5,0.00040454,0.00099377,1.99e-05
8.0,0.00036029,0.00087183,1.75e-05
8.5,0.00032129,0.00077123,1.55e-05
9.0,0.00028715,0.00068718,1.38e-05
9.5,0.00025737,0.00061619,1.24e-05
10.0,0.00023142,0.00055568,1.12e-05
11.0,0.00018904,0.00045861,9.23e-06
12.0,0.00015657,0.00038491,7.75e-06
13.0,0.0001314,0.00032763,6.6e-06
14.0,0.00011162,0.00028224,5.69e-06
15.0,9.587e-05,0.00024566,4.96e-06
20.0,5.104e-05,0.00013779,2.79e-06
