
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 9
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 9, -, 1.0, -, 21.5, 37.2, 0.1, "Borrego", 1942, "El Centro Array #9", 6.5, strike slip, 56.88, 56.88, 213.44, 0.125, 1.0, RSN9_BORREGO_B-ELC000.AT2, RSN9_BORREGO_B-ELC090.AT2 , RSN9_BORREGO_B-ELC-UP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-9 RotD50 pSa (g)
0.24,0.1568399,0.1568399,0.1568399,0.1568399
0.25,0.1663335,0.1663335,0.1663335,0.1663335
0.26,0.1476172,0.1476172,0.1476172,0.1476172
0.28,0.1340592,0.1340592,0.1340592,0.1340592
0.29,0.1466807,0.1466807,0.1466807,0.1466807
0.3,0.1546689,0.1546689,0.1546689,0.1546689
0.32,0.1564476,0.1564476,0.1564476,0.1564476
0.34,0.1438049,0.1438049,0.1438049,0.1438049
0.35,0.1346132,0.1346132,0.1346132,0.1346132
0.36,0.1289643,0.1289643,0.1289643,0.1289643
0.38,0.1239687,0.1239687,0.1239687,0.1239687
0.4,0.1189875,0.1189875,0.1189875,0.1189875
0.42,0.1149215,0.1149215,0.1149215,0.1149215
0.44,0.108486,0.108486,0.108486,0.108486
0.45,0.1076508,0.1076508,0.1076508,0.1076508
0.46,0.1157031,0.1157031,0.1157031,0.1157031
0.48,0.1233977,0.1233977,0.1233977,0.1233977
0.5,0.1262123,0.1262123,0.1262123,0.1262123
0.55,0.09845795,0.09845795,0.09845795,0.09845795
0.6,0.07718021,0.07718021,0.07718021,0.07718021
0.65,0.07039306,0.07039306,0.07039306,0.07039306
0.667,0.07058021,0.07058021,0.07058021,0.07058021
0.7,0.06342112,0.06342112,0.06342112,0.06342112
0.75,0.06472573,0.06472573,0.06472573,0.06472573
0.8,0.07301906,0.07301906,0.07301906,0.07301906
0.85,0.06577738,0.06577738,0.06577738,0.06577738
0.9,0.06016761,0.06016761,0.06016761,0.06016761
0.95,0.05604822,0.05604822,0.05604822,0.05604822
1.0,0.05270912,0.05270912,0.05270912,0.05270912
1.1,0.0473388,0.0473388,0.0473388,0.0473388
1.2,0.05265572,0.05265572,0.05265572,0.05265572
1.3,0.06168255,0.06168255,0.06168255,0.06168255
1.4,0.07500435,0.07500435,0.07500435,0.07500435
1.5,0.06929629,0.06929629,0.06929629,0.06929629
1.6,0.05674071,0.05674071,0.05674071,0.05674071
1.7,0.04021165,0.04021165,0.04021165,0.04021165
1.8,0.04178055,0.04178055,0.04178055,0.04178055
1.9,0.04625049,0.04625049,0.04625049,0.04625049
2.0,0.04090244,0.04090244,0.04090244,0.04090244
2.2,0.02863795,0.02863795,0.02863795,0.02863795
2.4,0.0232096,0.0232096,0.0232096,0.0232096
2.5,0.01899176,0.01899176,0.01899176,0.01899176
2.6,0.01546594,0.01546594,0.01546594,0.01546594
2.8,0.01564637,0.01564637,0.01564637,0.01564637
3.0,0.01300057,0.01300057,0.01300057,0.01300057
3.2,0.01185033,0.01185033,0.01185033,0.01185033
3.4,0.01305127,0.01305127,0.01305127,0.01305127
3.5,0.01270511,0.01270511,0.01270511,0.01270511
3.6,0.01216926,0.01216926,0.01216926,0.01216926
3.8,0.0121682,0.0121682,0.0121682,0.0121682
4.0,0.01159704,0.01159704,0.01159704,0.01159704
4.2,0.01337774,0.01337774,0.01337774,0.01337774
4.4,0.01544651,0.01544651,0.01544651,0.01544651
4.6,0.0172288,0.0172288,0.0172288,0.0172288
4.8,0.01991064,0.01991064,0.01991064,0.01991064
5.0,0.02172068,0.02172068,0.02172068,0.02172068
5.5,0.02085839,0.02085839,0.02085839,0.02085839
6.0,0.02159798,0.02159798,0.02159798,0.02159798
6.5,0.02040359,0.02040359,0.02040359,0.02040359
7.0,0.01725354,0.01725354,0.01725354,0.01725354
7.5,0.01378487,0.01378487,0.01378487,0.01378487
8.0,0.01080792,0.01080792,0.01080792,0.01080792
8.5,0.00815248,0.00815248,0.00815248,0.00815248
9.0,0.00613451,0.00613451,0.00613451,0.00613451
9.5,0.00478208,0.00478208,0.00478208,0.00478208
10.0,0.00399258,0.00399258,0.00399258,0.00399258
11.0,0.00257286,0.00257286,0.00257286,0.00257286
12.0,0.001748,0.001748,0.001748,0.001748
13.0,0.00129387,0.00129387,0.00129387,0.00129387
14.0,0.00105067,0.00105067,0.00105067,0.00105067
15.0,0.00093697,0.00093697,0.00093697,0.00093697
20.0,0.0004734,0.0004734,0.0004734,0.0004734

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-9 Horizontal-1 pSa (g),RSN-9 Horizontal-2 pSa (g),RSN-9 Vertical pSa (g)
0.01,0.06620868,0.04535297,0.0319
0.02,0.06680433,0.04544579,0.0336
0.022,0.06716352,0.04553443,0.0336
0.025,0.06767107,0.04567615,0.0331
0.029,0.06805944,0.0456045,0.0367
0.03,0.06832813,0.04572372,0.038
0.032,0.06886829,0.045972,0.0399
0.035,0.06921326,0.04634441,0.0445
0.036,0.06928061,0.04653211,0.045
0.04,0.06962838,0.04772751,0.0487
0.042,0.07090343,0.04840663,0.0542
0.044,0.07115874,0.04867779,0.0588
0.045,0.07044499,0.04852086,0.0584
0.046,0.06992014,0.04872811,0.0603
0.048,0.06984308,0.05027691,0.0614
0.05,0.07237365,0.05285404,0.0623
0.055,0.08175806,0.05202437,0.0774
0.06,0.09627852,0.05734954,0.0845
0.065,0.1070901,0.06268886,0.0959
0.067,0.1150256,0.06240451,0.0908
0.07,0.1239704,0.0687862,0.0833
0.075,0.116156,0.07436696,0.0936
0.08,0.1093442,0.07717273,0.115
0.085,0.1163582,0.09104756,0.123
0.09,0.1132048,0.09912185,0.11
0.095,0.1217943,0.09173921,0.0866
0.1,0.1159673,0.09965296,0.0692
0.11,0.1176325,0.09090774,0.0784
0.12,0.1270927,0.09070815,0.0713
0.13,0.147836,0.09315043,0.0777
0.133,0.1487855,0.09501651,0.0806
0.14,0.1331471,0.1055735,0.0793
0.15,0.1287093,0.09449109,0.0778
0.16,0.1399774,0.08889341,0.0827
0.17,0.1446665,0.09756029,0.0811
0.18,0.1751968,0.1173422,0.0831
0.19,0.1805778,0.1308043,0.0827
0.2,0.1699174,0.1099424,0.0784
0.22,0.2050672,0.1193434,0.0734
0.24,0.1857968,0.1235583,0.0732
0.25,0.1902434,0.1346954,0.067
0.26,0.1835167,0.121614,0.0613
0.28,0.1721202,0.09512956,0.0496
0.29,0.1810874,0.1034185,0.0406
0.3,0.1844674,0.1080052,0.0414
0.32,0.184245,0.1059997,0.0438
0.34,0.172707,0.1235799,0.0366
0.35,0.165135,0.1210664,0.0319
0.36,0.1571871,0.1047884,0.0309
0.38,0.1488469,0.0986212,0.0348
0.4,0.1411017,0.1090358,0.0348
0.42,0.1305012,0.1079021,0.031
0.44,0.1220902,0.1010061,0.0351
0.45,0.1246576,0.09948888,0.0378
0.46,0.1278801,0.1039787,0.0398
0.48,0.1293637,0.1216574,0.0368
0.5,0.134866,0.1314219,0.0307
0.55,0.1092743,0.09804125,0.0286
0.6,0.07712301,0.07865261,0.0211
0.65,0.0701619,0.08174751,0.0158
0.667,0.06939937,0.08021694,0.0139
0.7,0.06389833,0.06267407,0.0136
0.75,0.07142428,0.06009419,0.0132
0.8,0.09177154,0.04785424,0.0146
0.85,0.08341278,0.04941714,0.0148
0.9,0.05831395,0.06558802,0.0128
0.95,0.05423184,0.05816999,0.0108
1.0,0.05304366,0.05266804,0.011
1.1,0.04434377,0.05126783,0.00897
1.2,0.05493702,0.05384974,0.00919
1.3,0.07347146,0.0483125,0.0112
1.4,0.08461686,0.06395408,0.0128
1.5,0.06824622,0.07147287,0.0109
1.6,0.05104319,0.06315655,0.00927
1.7,0.038866,0.04215385,0.00891
1.8,0.03974359,0.04360041,0.00821
1.9,0.045064,0.0474253,0.00586
2.0,0.03996033,0.04247006,0.00547
2.2,0.02856494,0.02871096,0.00638
2.4,0.01958789,0.02690025,0.00815
2.5,0.01667508,0.0231289,0.00781
2.6,0.01471651,0.01685573,0.00779
2.8,0.01576309,0.01546347,0.00934
3.0,0.0129717,0.01318068,0.00807
3.2,0.01366354,0.01017756,0.00626
3.4,0.01513461,0.01037575,0.00588
3.5,0.01457295,0.01028413,0.00646
3.6,0.01285177,0.00995479,0.00714
3.8,0.01236867,0.01090876,0.00706
4.0,0.01160791,0.01158618,0.00634
4.2,0.01291208,0.01376266,0.00515
4.4,0.01602298,0.01515058,0.00402
4.6,0.01935656,0.01503232,0.00297
4.8,0.02089674,0.01869208,0.00304
5.0,0.02187276,0.02157511,0.0032
5.5,0.0220839,0.01957141,0.00242
6.0,0.02465119,0.01817718,0.00169
6.5,0.02262424,0.01781194,0.00156
7.0,0.02007397,0.01376357,0.00157
7.5,0.0165511,0.0101549,0.00152
8.0,0.01357753,0.0070935,0.00125
8.5,0.0101921,0.00538542,0.000793
9.0,0.00781049,0.0041492,0.00064
9.5,0.00597212,0.00348063,0.000576
10.0,0.00493443,0.00281392,0.00061
11.0,0.00303115,0.00203058,0.000444
12.0,0.00194665,0.00141918,0.000354
13.0,0.00137221,0.00106377,0.000312
14.0,0.0011516,0.00088657,0.000331
15.0,0.00102269,0.00079884,0.000268
20.0,0.0005094,0.00038488,0.000133
