
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 718
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 718, -, 1.0, -, 7.3, 15.2, 0.3, "Superstition Hills-01", 1987, "Imperial Valley Wildlife Liquefaction Array", 6.22, strike slip, 17.59, 17.59, 179.0, 0.25, 1.0, RSN718_SUPER.A_A-IVW090.AT2, RSN718_SUPER.A_A-IVW360.AT2 , RSN718_SUPER.A_A-IVW-UP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-718 RotD50 pSa (g)
0.24,0.3016978,0.3016978,0.3016978,0.3016978
0.25,0.3250435,0.3250435,0.3250435,0.3250435
0.26,0.3185351,0.3185351,0.3185351,0.3185351
0.28,0.2959478,0.2959478,0.2959478,0.2959478
0.29,0.2725414,0.2725414,0.2725414,0.2725414
0.3,0.269029,0.269029,0.269029,0.269029
0.32,0.2614315,0.2614315,0.2614315,0.2614315
0.34,0.274938,0.274938,0.274938,0.274938
0.35,0.2911197,0.2911197,0.2911197,0.2911197
0.36,0.2936199,0.2936199,0.2936199,0.2936199
0.38,0.2946973,0.2946973,0.2946973,0.2946973
0.4,0.3127164,0.3127164,0.3127164,0.3127164
0.42,0.286521,0.286521,0.286521,0.286521
0.44,0.2629279,0.2629279,0.2629279,0.2629279
0.45,0.2558897,0.2558897,0.2558897,0.2558897
0.46,0.2434224,0.2434224,0.2434224,0.2434224
0.48,0.1991301,0.1991301,0.1991301,0.1991301
0.5,0.1805562,0.1805562,0.1805562,0.1805562
0.55,0.1692693,0.1692693,0.1692693,0.1692693
0.6,0.1988866,0.1988866,0.1988866,0.1988866
0.65,0.2007502,0.2007502,0.2007502,0.2007502
0.667,0.2019796,0.2019796,0.2019796,0.2019796
0.7,0.1921437,0.1921437,0.1921437,0.1921437
0.75,0.1757052,0.1757052,0.1757052,0.1757052
0.8,0.1552783,0.1552783,0.1552783,0.1552783
0.85,0.1258798,0.1258798,0.1258798,0.1258798
0.9,0.1121358,0.1121358,0.1121358,0.1121358
0.95,0.1017699,0.1017699,0.1017699,0.1017699
1.0,0.09490973,0.09490973,0.09490973,0.09490973
1.1,0.1068961,0.1068961,0.1068961,0.1068961
1.2,0.1049452,0.1049452,0.1049452,0.1049452
1.3,0.1090569,0.1090569,0.1090569,0.1090569
1.4,0.1103652,0.1103652,0.1103652,0.1103652
1.5,0.09921274,0.09921274,0.09921274,0.09921274
1.6,0.09163284,0.09163284,0.09163284,0.09163284
1.7,0.1021452,0.1021452,0.1021452,0.1021452
1.8,0.1099866,0.1099866,0.1099866,0.1099866
1.9,0.09641766,0.09641766,0.09641766,0.09641766
2.0,0.08209758,0.08209758,0.08209758,0.08209758
2.2,0.07698879,0.07698879,0.07698879,0.07698879
2.4,0.07792776,0.07792776,0.07792776,0.07792776
2.5,0.07635683,0.07635683,0.07635683,0.07635683
2.6,0.06760968,0.06760968,0.06760968,0.06760968
2.8,0.05008234,0.05008234,0.05008234,0.05008234
3.0,0.05242598,0.05242598,0.05242598,0.05242598
3.2,0.05729927,0.05729927,0.05729927,0.05729927
3.4,0.06102505,0.06102505,0.06102505,0.06102505
3.5,0.05778459,0.05778459,0.05778459,0.05778459
3.6,0.05305016,0.05305016,0.05305016,0.05305016
3.8,0.0418231,0.0418231,0.0418231,0.0418231
4.0,0.03431774,0.03431774,0.03431774,0.03431774
4.2,0.03664417,0.03664417,0.03664417,0.03664417
4.4,0.03494472,0.03494472,0.03494472,0.03494472
4.6,0.02978611,0.02978611,0.02978611,0.02978611
4.8,0.02479728,0.02479728,0.02479728,0.02479728
5.0,0.01917801,0.01917801,0.01917801,0.01917801
5.5,0.01211234,0.01211234,0.01211234,0.01211234
6.0,0.00963481,0.00963481,0.00963481,0.00963481
6.5,0.00805965,0.00805965,0.00805965,0.00805965
7.0,0.00646186,0.00646186,0.00646186,0.00646186
7.5,0.00531775,0.00531775,0.00531775,0.00531775
8.0,0.00444711,0.00444711,0.00444711,0.00444711
8.5,0.00372516,0.00372516,0.00372516,0.00372516
9.0,0.00315973,0.00315973,0.00315973,0.00315973
9.5,0.00271094,0.00271094,0.00271094,0.00271094
10.0,0.00237969,0.00237969,0.00237969,0.00237969
11.0,0.00191672,0.00191672,0.00191672,0.00191672
12.0,0.00158491,0.00158491,0.00158491,0.00158491
13.0,0.00130745,0.00130745,0.00130745,0.00130745
14.0,0.00111043,0.00111043,0.00111043,0.00111043
15.0,0.00095033,0.00095033,0.00095033,0.00095033
20.0,0.00050958,0.00050958,0.00050958,0.00050958

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-718 Horizontal-1 pSa (g),RSN-718 Horizontal-2 pSa (g),RSN-718 Vertical pSa (g)
0.01,0.1312192,0.1328879,0.182
0.02,0.1390522,0.136644,0.204
0.022,0.1364709,0.1333877,0.209
0.025,0.1350401,0.1356129,0.21
0.029,0.1362225,0.1374611,0.295
0.03,0.1343215,0.139743,0.33
0.032,0.1383558,0.1414857,0.418
0.035,0.161706,0.1403874,0.518
0.036,0.1697907,0.1476112,0.563
0.04,0.1525267,0.1644717,0.703
0.042,0.1613597,0.1657491,0.669
0.044,0.1569984,0.1949913,0.528
0.045,0.1630092,0.2022009,0.456
0.046,0.1676131,0.1989238,0.441
0.048,0.1848744,0.1982496,0.568
0.05,0.1941543,0.2051816,0.705
0.055,0.1969635,0.1973982,0.645
0.06,0.2028636,0.2552666,0.633
0.065,0.2211451,0.2548459,0.514
0.067,0.2104126,0.263266,0.476
0.07,0.1898485,0.2697729,0.365
0.075,0.2294514,0.3046499,0.319
0.08,0.2609068,0.3295895,0.302
0.085,0.3274076,0.38815,0.313
0.09,0.3888105,0.4026757,0.301
0.095,0.4181255,0.3608673,0.283
0.1,0.3570463,0.3557798,0.269
0.11,0.3764572,0.3799829,0.237
0.12,0.4330257,0.3851875,0.199
0.13,0.4360586,0.359266,0.207
0.133,0.4530109,0.3595553,0.189
0.14,0.4486342,0.3998879,0.167
0.15,0.4106617,0.5487621,0.246
0.16,0.4279471,0.6058483,0.237
0.17,0.4377539,0.4479704,0.205
0.18,0.3290987,0.3271357,0.171
0.19,0.301535,0.2977871,0.149
0.2,0.337796,0.3083688,0.14
0.22,0.2529769,0.2908638,0.108
0.24,0.2878001,0.3388351,0.115
0.25,0.3160508,0.3520494,0.137
0.26,0.309723,0.3520308,0.135
0.28,0.2803766,0.3290017,0.134
0.29,0.2685744,0.2810685,0.144
0.3,0.2437619,0.2884761,0.141
0.32,0.24782,0.2858431,0.133
0.34,0.2912174,0.2581374,0.108
0.35,0.3159482,0.2430881,0.103
0.36,0.3311945,0.2521142,0.0996
0.38,0.3460954,0.2437785,0.0964
0.4,0.3115376,0.3136711,0.106
0.42,0.2709173,0.3525503,0.111
0.44,0.2630788,0.3049197,0.0895
0.45,0.2600454,0.2755636,0.0853
0.46,0.2549534,0.2471274,0.0878
0.48,0.238371,0.1845496,0.0959
0.5,0.2199179,0.1745989,0.0922
0.55,0.1986455,0.1575126,0.0856
0.6,0.2055313,0.1975238,0.0809
0.65,0.1931828,0.205381,0.0693
0.667,0.1823208,0.2003605,0.0644
0.7,0.1936633,0.1909669,0.0532
0.75,0.1756312,0.1757793,0.0487
0.8,0.1626001,0.1546564,0.0551
0.85,0.1145035,0.1397292,0.0606
0.9,0.1009557,0.1222653,0.0566
0.95,0.09765895,0.1040026,0.0499
1.0,0.09905434,0.09211498,0.0462
1.1,0.112872,0.1004881,0.0459
1.2,0.104477,0.1096549,0.0577
1.3,0.1071521,0.111483,0.0605
1.4,0.08158695,0.1164844,0.0562
1.5,0.08589064,0.1105063,0.0581
1.6,0.08060038,0.108061,0.0594
1.7,0.1023014,0.112334,0.0551
1.8,0.1126389,0.1087455,0.0508
1.9,0.09627236,0.09656295,0.0464
2.0,0.08115534,0.08650218,0.0427
2.2,0.07251171,0.0811273,0.0357
2.4,0.07230484,0.08320568,0.0264
2.5,0.06267477,0.08334628,0.0228
2.6,0.05163849,0.07392482,0.0196
2.8,0.04604809,0.0567132,0.0153
3.0,0.04803262,0.06043741,0.0124
3.2,0.04688605,0.06592624,0.0096
3.4,0.05744564,0.0644109,0.0081
3.5,0.05523585,0.06037003,0.00739
3.6,0.04997602,0.05479844,0.00748
3.8,0.04371972,0.04110879,0.00723
4.0,0.04048928,0.0291887,0.0066
4.2,0.04178415,0.02692306,0.00618
4.4,0.04288744,0.02585329,0.00553
4.6,0.03699297,0.02361159,0.00432
4.8,0.02895806,0.02070883,0.00344
5.0,0.02078875,0.01760208,0.00252
5.5,0.0142659,0.01082796,0.00187
6.0,0.01043328,0.00765934,0.00152
6.5,0.00898891,0.00693294,0.00124
7.0,0.0076363,0.00595173,0.00103
7.5,0.00657905,0.00472736,0.000854
8.0,0.00559434,0.00412442,0.000758
8.5,0.00503391,0.00347266,0.000697
9.0,0.00425838,0.00293884,0.000636
9.5,0.00349254,0.00254522,0.000579
10.0,0.0028793,0.00225372,0.000526
11.0,0.00215908,0.00182552,0.000434
12.0,0.00181265,0.00149101,0.00036
13.0,0.0015646,0.00122235,0.0003
14.0,0.00133663,0.00101603,0.000252
15.0,0.00113101,0.00086219,0.000214
20.0,0.00056286,0.00048424,0.000111
