
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 1917
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 1917, -, 1.0, -, 3.2, 10.1, 0.0, "Anza-02", 2001, "Alpine Fire Station", 4.92, Normal Oblique, 76.9, 77.91, 567.81, 0.39, 1.0, RSN1917_ANZA1_02467360.AT2, RSN1917_ANZA1_02467090.AT2 , RSN1917_ANZA1_02467-UP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-1917 RotD50 pSa (g)
0.85,0.00108246,0.00108246,0.00108246,0.00108246
0.9,0.00093379,0.00093379,0.00093379,0.00093379
0.95,0.00102858,0.00102858,0.00102858,0.00102858
1.0,0.00107893,0.00107893,0.00107893,0.00107893
1.1,0.00116156,0.00116156,0.00116156,0.00116156
1.2,0.00106119,0.00106119,0.00106119,0.00106119
1.3,0.00076015,0.00076015,0.00076015,0.00076015
1.4,0.00054893,0.00054893,0.00054893,0.00054893
1.5,0.0004798,0.0004798,0.0004798,0.0004798
1.6,0.00046493,0.00046493,0.00046493,0.00046493
1.7,0.00044304,0.00044304,0.00044304,0.00044304
1.8,0.00042336,0.00042336,0.00042336,0.00042336
1.9,0.00040084,0.00040084,0.00040084,0.00040084
2.0,0.00035883,0.00035883,0.00035883,0.00035883
2.2,0.0002771,0.0002771,0.0002771,0.0002771
2.4,0.00021051,0.00021051,0.00021051,0.00021051
2.5,0.0001821,0.0001821,0.0001821,0.0001821
2.6,0.00015802,0.00015802,0.00015802,0.00015802
2.8,0.00012798,0.00012798,0.00012798,0.00012798
3.0,0.0001026,0.0001026,0.0001026,0.0001026
3.2,8.117e-05,8.117e-05,8.117e-05,8.117e-05
3.4,6.504e-05,6.504e-05,6.504e-05,6.504e-05
3.5,5.881e-05,5.881e-05,5.881e-05,5.881e-05
3.6,5.35e-05,5.35e-05,5.35e-05,5.35e-05
3.8,4.627e-05,4.627e-05,4.627e-05,4.627e-05
4.0,4.143e-05,4.143e-05,4.143e-05,4.143e-05
4.2,3.744e-05,3.744e-05,3.744e-05,3.744e-05
4.4,3.399e-05,3.399e-05,3.399e-05,3.399e-05
4.6,3.101e-05,3.101e-05,3.101e-05,3.101e-05
4.8,2.83e-05,2.83e-05,2.83e-05,2.83e-05
5.0,2.592e-05,2.592e-05,2.592e-05,2.592e-05
5.5,2.095e-05,2.095e-05,2.095e-05,2.095e-05
6.0,1.719e-05,1.719e-05,1.719e-05,1.719e-05
6.5,1.437e-05,1.437e-05,1.437e-05,1.437e-05
7.0,1.221e-05,1.221e-05,1.221e-05,1.221e-05
7.5,1.056e-05,1.056e-05,1.056e-05,1.056e-05
8.0,9.28e-06,9.28e-06,9.28e-06,9.28e-06
8.5,8.22e-06,8.22e-06,8.22e-06,8.22e-06
9.0,7.34e-06,7.34e-06,7.34e-06,7.34e-06
9.5,6.59e-06,6.59e-06,6.59e-06,6.59e-06
10.0,5.95e-06,5.95e-06,5.95e-06,5.95e-06
11.0,4.93e-06,4.93e-06,4.93e-06,4.93e-06
12.0,4.14e-06,4.14e-06,4.14e-06,4.14e-06
13.0,3.53e-06,3.53e-06,3.53e-06,3.53e-06
14.0,3.04e-06,3.04e-06,3.04e-06,3.04e-06
15.0,2.65e-06,2.65e-06,2.65e-06,2.65e-06
20.0,1.49e-06,1.49e-06,1.49e-06,1.49e-06

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-1917 Horizontal-1 pSa (g),RSN-1917 Horizontal-2 pSa (g),RSN-1917 Vertical pSa (g)
0.01,0.01047304,0.01765411,0.0105
0.02,0.01090459,0.01766784,0.0107
0.022,0.01152194,0.01835036,0.011
0.025,0.01360525,0.01852344,0.0113
0.029,0.01738364,0.02087394,0.0145
0.03,0.01808625,0.01932467,0.0163
0.032,0.02019747,0.0201514,0.0189
0.035,0.02560526,0.02149822,0.0243
0.036,0.02716964,0.02353069,0.0265
0.04,0.03062689,0.03266281,0.0441
0.042,0.03224632,0.03822229,0.049
0.044,0.02926634,0.04097049,0.0432
0.045,0.02614499,0.04057349,0.0404
0.046,0.0234646,0.03811806,0.0362
0.048,0.02206403,0.0334376,0.033
0.05,0.02317535,0.02892806,0.0306
0.055,0.02636421,0.03072761,0.0319
0.06,0.02826648,0.03452234,0.0268
0.065,0.0405274,0.04706185,0.0287
0.067,0.03905729,0.05408113,0.0294
0.07,0.0364508,0.05832282,0.0236
0.075,0.03906308,0.05461336,0.0231
0.08,0.03931936,0.05653603,0.0186
0.085,0.02613703,0.04446913,0.0186
0.09,0.02206903,0.03356307,0.0183
0.095,0.01762635,0.03088822,0.0146
0.1,0.01851313,0.02675802,0.0155
0.11,0.02004624,0.02526769,0.0189
0.12,0.01614003,0.01769817,0.0118
0.13,0.01282003,0.01483055,0.0126
0.133,0.01243963,0.01382308,0.0133
0.14,0.01302941,0.01283001,0.0148
0.15,0.01141923,0.01198603,0.0167
0.16,0.01102405,0.01326326,0.0157
0.17,0.01085332,0.01486836,0.0138
0.18,0.01066804,0.01892574,0.0128
0.19,0.01099522,0.02051933,0.0132
0.2,0.01111931,0.01963089,0.0164
0.22,0.01342237,0.01278845,0.0197
0.24,0.01579084,0.01015685,0.0184
0.25,0.01665795,0.01162073,0.0172
0.26,0.01692029,0.01207386,0.0158
0.28,0.01581627,0.01214104,0.0126
0.29,0.01470552,0.01155229,0.011
0.3,0.0130654,0.01004533,0.01
0.32,0.01059679,0.00723153,0.00706
0.34,0.00869312,0.00550535,0.00551
0.35,0.00757994,0.00532237,0.0051
0.36,0.006553,0.00556879,0.00501
0.38,0.00503765,0.00590634,0.00437
0.4,0.0042621,0.00505561,0.00437
0.42,0.00347034,0.00479523,0.00421
0.44,0.00306056,0.00480263,0.00418
0.45,0.0030315,0.00467499,0.00402
0.46,0.00297149,0.00448832,0.00385
0.48,0.00259331,0.00416979,0.00333
0.5,0.00229511,0.00379699,0.00288
0.55,0.00205639,0.00343818,0.00198
0.6,0.0015961,0.0023368,0.00183
0.65,0.00125436,0.00152416,0.00146
0.667,0.0011386,0.00153563,0.00139
0.7,0.0012009,0.00176244,0.00135
0.75,0.00135265,0.00182739,0.00121
0.8,0.0011771,0.00141118,0.000895
0.85,0.00094179,0.00120727,0.000821
0.9,0.00080723,0.00110878,0.000797
0.95,0.0007401,0.00125249,0.000674
1.0,0.00073996,0.0013243,0.00061
1.1,0.00068412,0.00141953,0.000495
1.2,0.00064379,0.00136499,0.00039
1.3,0.00047873,0.00098496,0.00033
1.4,0.00045336,0.00067629,0.000272
1.5,0.00042452,0.00054828,0.000261
1.6,0.00042624,0.00051966,0.00024
1.7,0.00038813,0.00049282,0.000256
1.8,0.00037125,0.00046976,0.000259
1.9,0.00032313,0.00046281,0.000238
2.0,0.00025909,0.00043147,0.000193
2.2,0.00015755,0.00034925,0.000129
2.4,0.00010893,0.00027895,0.000119
2.5,9.633e-05,0.00024331,0.000103
2.6,8.679e-05,0.00020549,7.74e-05
2.8,7.298e-05,0.0001665,7.37e-05
3.0,6.169e-05,0.00013255,6.5e-05
3.2,5.145e-05,0.00010384,5.37e-05
3.4,4.325e-05,8.262e-05,4.26e-05
3.5,3.934e-05,7.455e-05,3.77e-05
3.6,3.567e-05,6.787e-05,3.33e-05
3.8,3.244e-05,5.775e-05,2.67e-05
4.0,2.969e-05,5.061e-05,2.36e-05
4.2,2.714e-05,4.529e-05,2.14e-05
4.4,2.479e-05,4.108e-05,1.93e-05
4.6,2.264e-05,3.756e-05,1.76e-05
4.8,2.069e-05,3.45e-05,1.6e-05
5.0,1.892e-05,3.179e-05,1.46e-05
5.5,1.524e-05,2.616e-05,1.17e-05
6.0,1.245e-05,2.18e-05,9.55e-06
6.5,1.033e-05,1.842e-05,7.93e-06
7.0,8.7e-06,1.579e-05,6.7e-06
7.5,7.43e-06,1.371e-05,5.74e-06
8.0,6.42e-06,1.204e-05,5.05e-06
8.5,5.61e-06,1.066e-05,4.5e-06
9.0,4.96e-06,9.52e-06,4.04e-06
9.5,4.41e-06,8.56e-06,3.65e-06
10.0,3.96e-06,7.74e-06,3.32e-06
11.0,3.24e-06,6.42e-06,2.78e-06
12.0,2.71e-06,5.41e-06,2.37e-06
13.0,2.3e-06,4.62e-06,2.03e-06
14.0,1.98e-06,3.98e-06,1.76e-06
15.0,1.73e-06,3.47e-06,1.54e-06
20.0,9.7e-07,1.95e-06,8.7e-07
