
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 257
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 257, -, 1.0, -, 3.5, 10.9, 0.1, "Mammoth Lakes-08", 1980, "Cashbaugh (CBR)", 4.8, strike slip, 8.66, 9.64, 337.6, 0.1875, 1.0, RSN257_MAMMOTH.AH_D-CBR000.AT2, RSN257_MAMMOTH.AH_D-CBR090.AT2 , RSN257_MAMMOTH.AH_D-CBR-UP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-257 RotD50 pSa (g)
0.25,0.3146291,0.3146291,0.3146291,0.3146291
0.26,0.3037408,0.3037408,0.3037408,0.3037408
0.28,0.2731906,0.2731906,0.2731906,0.2731906
0.29,0.2884309,0.2884309,0.2884309,0.2884309
0.3,0.2895079,0.2895079,0.2895079,0.2895079
0.32,0.2911091,0.2911091,0.2911091,0.2911091
0.34,0.2760203,0.2760203,0.2760203,0.2760203
0.35,0.2624185,0.2624185,0.2624185,0.2624185
0.36,0.245726,0.245726,0.245726,0.245726
0.38,0.2129943,0.2129943,0.2129943,0.2129943
0.4,0.181348,0.181348,0.181348,0.181348
0.42,0.1547914,0.1547914,0.1547914,0.1547914
0.44,0.1305771,0.1305771,0.1305771,0.1305771
0.45,0.1227437,0.1227437,0.1227437,0.1227437
0.46,0.1169706,0.1169706,0.1169706,0.1169706
0.48,0.1061732,0.1061732,0.1061732,0.1061732
0.5,0.09509071,0.09509071,0.09509071,0.09509071
0.55,0.07495602,0.07495602,0.07495602,0.07495602
0.6,0.06085305,0.06085305,0.06085305,0.06085305
0.65,0.04769131,0.04769131,0.04769131,0.04769131
0.667,0.04743918,0.04743918,0.04743918,0.04743918
0.7,0.04345606,0.04345606,0.04345606,0.04345606
0.75,0.03485898,0.03485898,0.03485898,0.03485898
0.8,0.02801257,0.02801257,0.02801257,0.02801257
0.85,0.02486135,0.02486135,0.02486135,0.02486135
0.9,0.02205248,0.02205248,0.02205248,0.02205248
0.95,0.02337112,0.02337112,0.02337112,0.02337112
1.0,0.02266638,0.02266638,0.02266638,0.02266638
1.1,0.01782729,0.01782729,0.01782729,0.01782729
1.2,0.01268617,0.01268617,0.01268617,0.01268617
1.3,0.01090039,0.01090039,0.01090039,0.01090039
1.4,0.00907418,0.00907418,0.00907418,0.00907418
1.5,0.00763399,0.00763399,0.00763399,0.00763399
1.6,0.00710825,0.00710825,0.00710825,0.00710825
1.7,0.00599317,0.00599317,0.00599317,0.00599317
1.8,0.00535472,0.00535472,0.00535472,0.00535472
1.9,0.00522419,0.00522419,0.00522419,0.00522419
2.0,0.00513995,0.00513995,0.00513995,0.00513995
2.2,0.00430009,0.00430009,0.00430009,0.00430009
2.4,0.00412584,0.00412584,0.00412584,0.00412584
2.5,0.00369701,0.00369701,0.00369701,0.00369701
2.6,0.00348856,0.00348856,0.00348856,0.00348856
2.8,0.00289716,0.00289716,0.00289716,0.00289716
3.0,0.00223535,0.00223535,0.00223535,0.00223535
3.2,0.00187863,0.00187863,0.00187863,0.00187863
3.4,0.00154004,0.00154004,0.00154004,0.00154004
3.5,0.00144923,0.00144923,0.00144923,0.00144923
3.6,0.00140664,0.00140664,0.00140664,0.00140664
3.8,0.00124651,0.00124651,0.00124651,0.00124651
4.0,0.00109953,0.00109953,0.00109953,0.00109953
4.2,0.00100236,0.00100236,0.00100236,0.00100236
4.4,0.00091835,0.00091835,0.00091835,0.00091835
4.6,0.00084089,0.00084089,0.00084089,0.00084089
4.8,0.00077054,0.00077054,0.00077054,0.00077054
5.0,0.0007063,0.0007063,0.0007063,0.0007063
5.5,0.00056958,0.00056958,0.00056958,0.00056958
6.0,0.00046062,0.00046062,0.00046062,0.00046062
6.5,0.00037374,0.00037374,0.00037374,0.00037374
7.0,0.0003187,0.0003187,0.0003187,0.0003187
7.5,0.00027812,0.00027812,0.00027812,0.00027812
8.0,0.00024356,0.00024356,0.00024356,0.00024356
8.5,0.00021436,0.00021436,0.00021436,0.00021436
9.0,0.00019075,0.00019075,0.00019075,0.00019075
9.5,0.00017138,0.00017138,0.00017138,0.00017138
10.0,0.00015542,0.00015542,0.00015542,0.00015542
11.0,0.00013158,0.00013158,0.00013158,0.00013158
12.0,0.00010778,0.00010778,0.00010778,0.00010778
13.0,9.124e-05,9.124e-05,9.124e-05,9.124e-05
14.0,7.859e-05,7.859e-05,7.859e-05,7.859e-05
15.0,6.843e-05,6.843e-05,6.843e-05,6.843e-05
20.0,3.834e-05,3.834e-05,3.834e-05,3.834e-05

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-257 Horizontal-1 pSa (g),RSN-257 Horizontal-2 pSa (g),RSN-257 Vertical pSa (g)
0.01,0.1066341,0.1452178,0.108
0.02,0.1089633,0.1470369,0.115
0.022,0.1088588,0.147082,0.114
0.025,0.1143,0.1516088,0.117
0.029,0.1181383,0.1592163,0.122
0.03,0.1204628,0.1574725,0.122
0.032,0.1184664,0.1573534,0.123
0.035,0.1250434,0.1557222,0.116
0.036,0.1231734,0.1516402,0.107
0.04,0.1356821,0.1552541,0.119
0.042,0.148524,0.1459436,0.128
0.044,0.1485417,0.1538525,0.145
0.045,0.1458505,0.1578777,0.141
0.046,0.147179,0.1600055,0.133
0.048,0.1567336,0.1629865,0.132
0.05,0.1634106,0.1554456,0.137
0.055,0.1649832,0.1952442,0.147
0.06,0.1620566,0.205103,0.155
0.065,0.1787045,0.2085946,0.166
0.067,0.1687274,0.2070324,0.163
0.07,0.1524596,0.2256478,0.146
0.075,0.1921334,0.1809949,0.156
0.08,0.1784623,0.1640159,0.163
0.085,0.1902879,0.1703486,0.159
0.09,0.189797,0.1883683,0.179
0.095,0.2638423,0.2186707,0.177
0.1,0.2876438,0.2142896,0.163
0.11,0.244908,0.2383878,0.138
0.12,0.2302655,0.2489465,0.144
0.13,0.2375903,0.2366942,0.16
0.133,0.2428592,0.2305552,0.173
0.14,0.24831,0.2118832,0.19
0.15,0.2068205,0.2380639,0.2
0.16,0.2150333,0.2891645,0.231
0.17,0.2227166,0.3267435,0.282
0.18,0.2300023,0.2907051,0.298
0.19,0.1942825,0.2911924,0.325
0.2,0.2278698,0.3186731,0.349
0.22,0.2767484,0.3745852,0.316
0.24,0.2896655,0.3844765,0.307
0.25,0.268865,0.3767264,0.313
0.26,0.2161841,0.3679042,0.294
0.28,0.1644803,0.3457711,0.249
0.29,0.1566956,0.3441308,0.225
0.3,0.1281254,0.3691621,0.209
0.32,0.1396103,0.3956789,0.212
0.34,0.1307742,0.3782522,0.197
0.35,0.124952,0.3540173,0.186
0.36,0.1354076,0.3253574,0.167
0.38,0.1401136,0.2793095,0.126
0.4,0.1297459,0.2359613,0.104
0.42,0.1086523,0.194598,0.0871
0.44,0.09514761,0.1618754,0.0719
0.45,0.09460863,0.1489563,0.0668
0.46,0.09138118,0.1416615,0.063
0.48,0.07891347,0.1306044,0.0682
0.5,0.06531024,0.1201767,0.0635
0.55,0.05362051,0.09122515,0.0508
0.6,0.05267451,0.06566809,0.0305
0.65,0.04560065,0.04866262,0.0251
0.667,0.04338424,0.04531373,0.0223
0.7,0.04272957,0.04428994,0.0214
0.75,0.0364672,0.03280329,0.0153
0.8,0.02594201,0.03487225,0.0155
0.85,0.01950295,0.02780004,0.0141
0.9,0.01794583,0.02657557,0.0144
0.95,0.01805116,0.03071699,0.0131
1.0,0.01771699,0.02839741,0.011
1.1,0.01846516,0.01850127,0.00813
1.2,0.01113229,0.01544015,0.00743
1.3,0.00852511,0.01284025,0.00744
1.4,0.00735345,0.01090893,0.00711
1.5,0.00737738,0.00921621,0.00633
1.6,0.00638513,0.00796106,0.00532
1.7,0.00476277,0.00693419,0.00431
1.8,0.00485665,0.00607164,0.00342
1.9,0.00500561,0.00533019,0.0027
2.0,0.00513372,0.00514618,0.00216
2.2,0.00386952,0.00507453,0.00159
2.4,0.00408761,0.00416641,0.00136
2.5,0.00367556,0.00373276,0.00123
2.6,0.00364187,0.00332155,0.00112
2.8,0.00302105,0.00277066,0.000907
3.0,0.00247243,0.00202635,0.000741
3.2,0.00205282,0.0016757,0.000684
3.4,0.00156986,0.00151296,0.000634
3.5,0.0014631,0.00143849,0.00061
3.6,0.00145077,0.00136835,0.000587
3.8,0.00135115,0.00124019,0.000542
4.0,0.0011976,0.00112679,0.000501
4.2,0.00111412,0.00102646,0.000462
4.4,0.00102378,0.00093762,0.000427
4.6,0.00093336,0.00085884,0.000394
4.8,0.00084636,0.00078886,0.000364
5.0,0.00076499,0.00072654,0.000336
5.5,0.00059167,0.00059818,0.000278
6.0,0.00045941,0.00049994,0.000232
6.5,0.00036057,0.00042348,0.000196
7.0,0.00030492,0.000363,0.000167
7.5,0.00026348,0.00031445,0.000144
8.0,0.00022977,0.00027494,0.000125
8.5,0.00020204,0.00024239,0.000109
9.0,0.00017899,0.00021528,9.64e-05
9.5,0.00015988,0.00019247,8.57e-05
10.0,0.0001552,0.0001731,7.66e-05
11.0,0.00013351,0.00014221,6.23e-05
12.0,0.00010727,0.00011891,5.17e-05
13.0,8.352e-05,0.00010092,4.35e-05
14.0,7.085e-05,8.673e-05,3.72e-05
15.0,6.142e-05,7.534e-05,3.21e-05
20.0,3.401e-05,4.201e-05,1.76e-05
