
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 236
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 236, -, 1.0, -, 2.8, 6.3, 0.4, "Mammoth Lakes-03", 1980, "Convict Creek", 5.91, strike slip, 2.67, 12.43, 382.12, 0.0875, 1.0, RSN236_MAMMOTH.AH_A-CVK090.AT2, RSN236_MAMMOTH.AH_A-CVK180.AT2 , RSN236_MAMMOTH.AH_A-CVK-UP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-236 RotD50 pSa (g)
0.25,0.3988347,0.3988347,0.3988347,0.3988347
0.26,0.3564376,0.3564376,0.3564376,0.3564376
0.28,0.3411505,0.3411505,0.3411505,0.3411505
0.29,0.3917825,0.3917825,0.3917825,0.3917825
0.3,0.4659454,0.4659454,0.4659454,0.4659454
0.32,0.5581864,0.5581864,0.5581864,0.5581864
0.34,0.5582634,0.5582634,0.5582634,0.5582634
0.35,0.5355623,0.5355623,0.5355623,0.5355623
0.36,0.5066956,0.5066956,0.5066956,0.5066956
0.38,0.4583525,0.4583525,0.4583525,0.4583525
0.4,0.4421531,0.4421531,0.4421531,0.4421531
0.42,0.4368189,0.4368189,0.4368189,0.4368189
0.44,0.4309879,0.4309879,0.4309879,0.4309879
0.45,0.4267425,0.4267425,0.4267425,0.4267425
0.46,0.423474,0.423474,0.423474,0.423474
0.48,0.4524048,0.4524048,0.4524048,0.4524048
0.5,0.4828084,0.4828084,0.4828084,0.4828084
0.55,0.4151164,0.4151164,0.4151164,0.4151164
0.6,0.3060005,0.3060005,0.3060005,0.3060005
0.65,0.2442656,0.2442656,0.2442656,0.2442656
0.667,0.2382736,0.2382736,0.2382736,0.2382736
0.7,0.2256712,0.2256712,0.2256712,0.2256712
0.75,0.2059554,0.2059554,0.2059554,0.2059554
0.8,0.1883675,0.1883675,0.1883675,0.1883675
0.85,0.1786001,0.1786001,0.1786001,0.1786001
0.9,0.1593529,0.1593529,0.1593529,0.1593529
0.95,0.1563178,0.1563178,0.1563178,0.1563178
1.0,0.1467108,0.1467108,0.1467108,0.1467108
1.1,0.1457449,0.1457449,0.1457449,0.1457449
1.2,0.1394465,0.1394465,0.1394465,0.1394465
1.3,0.1285814,0.1285814,0.1285814,0.1285814
1.4,0.1117793,0.1117793,0.1117793,0.1117793
1.5,0.09841356,0.09841356,0.09841356,0.09841356
1.6,0.08295314,0.08295314,0.08295314,0.08295314
1.7,0.08012532,0.08012532,0.08012532,0.08012532
1.8,0.07756336,0.07756336,0.07756336,0.07756336
1.9,0.07326569,0.07326569,0.07326569,0.07326569
2.0,0.07618675,0.07618675,0.07618675,0.07618675
2.2,0.07505055,0.07505055,0.07505055,0.07505055
2.4,0.06188092,0.06188092,0.06188092,0.06188092
2.5,0.05547323,0.05547323,0.05547323,0.05547323
2.6,0.04779438,0.04779438,0.04779438,0.04779438
2.8,0.03712614,0.03712614,0.03712614,0.03712614
3.0,0.03148767,0.03148767,0.03148767,0.03148767
3.2,0.02656233,0.02656233,0.02656233,0.02656233
3.4,0.021497,0.021497,0.021497,0.021497
3.5,0.01961423,0.01961423,0.01961423,0.01961423
3.6,0.01822766,0.01822766,0.01822766,0.01822766
3.8,0.0154533,0.0154533,0.0154533,0.0154533
4.0,0.01369101,0.01369101,0.01369101,0.01369101
4.2,0.01221795,0.01221795,0.01221795,0.01221795
4.4,0.010868,0.010868,0.010868,0.010868
4.6,0.00964707,0.00964707,0.00964707,0.00964707
4.8,0.00861375,0.00861375,0.00861375,0.00861375
5.0,0.00781909,0.00781909,0.00781909,0.00781909
5.5,0.00615413,0.00615413,0.00615413,0.00615413
6.0,0.00514923,0.00514923,0.00514923,0.00514923
6.5,0.00436436,0.00436436,0.00436436,0.00436436
7.0,0.00374202,0.00374202,0.00374202,0.00374202
7.5,0.00324232,0.00324232,0.00324232,0.00324232
8.0,0.00283528,0.00283528,0.00283528,0.00283528
8.5,0.00249969,0.00249969,0.00249969,0.00249969
9.0,0.00222014,0.00222014,0.00222014,0.00222014
9.5,0.00201043,0.00201043,0.00201043,0.00201043
10.0,0.00182291,0.00182291,0.00182291,0.00182291
11.0,0.00149164,0.00149164,0.00149164,0.00149164
12.0,0.00122807,0.00122807,0.00122807,0.00122807
13.0,0.00104097,0.00104097,0.00104097,0.00104097
14.0,0.00089466,0.00089466,0.00089466,0.00089466
15.0,0.0007773,0.0007773,0.0007773,0.0007773
20.0,0.00043374,0.00043374,0.00043374,0.00043374

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-236 Horizontal-1 pSa (g),RSN-236 Horizontal-2 pSa (g),RSN-236 Vertical pSa (g)
0.01,0.2343772,0.1858922,0.184
0.02,0.2369037,0.1940612,0.241
0.022,0.2412841,0.1982822,0.253
0.025,0.2441541,0.195813,0.301
0.029,0.2450136,0.2099764,0.322
0.03,0.2483386,0.2111555,0.351
0.032,0.2480102,0.2031075,0.416
0.035,0.253534,0.2191564,0.558
0.036,0.2518665,0.2258031,0.531
0.04,0.2471998,0.2479343,0.769
0.042,0.2538904,0.2545939,0.645
0.044,0.2542571,0.2663532,0.622
0.045,0.2617868,0.2656951,0.68
0.046,0.2719455,0.2623712,0.731
0.048,0.2978823,0.291191,0.755
0.05,0.2651741,0.2889894,0.669
0.055,0.2791701,0.3625561,0.468
0.06,0.3171993,0.3789352,0.519
0.065,0.337611,0.346755,0.528
0.067,0.3560894,0.3736689,0.502
0.07,0.3760136,0.4076307,0.418
0.075,0.4490151,0.434327,0.383
0.08,0.4682534,0.4524316,0.357
0.085,0.4405753,0.4256773,0.385
0.09,0.4267815,0.3835941,0.389
0.095,0.3741065,0.4706235,0.332
0.1,0.3754025,0.5243828,0.327
0.11,0.3686279,0.4667341,0.373
0.12,0.4654092,0.4719983,0.303
0.13,0.5459884,0.5437584,0.314
0.133,0.5198905,0.5526492,0.311
0.14,0.4927323,0.67555,0.317
0.15,0.5301631,0.8029798,0.303
0.16,0.6238744,0.7817681,0.286
0.17,0.6385772,0.7012708,0.349
0.18,0.5664685,0.6169934,0.374
0.19,0.5894052,0.5824851,0.309
0.2,0.6158599,0.571362,0.281
0.22,0.6016911,0.5222597,0.3
0.24,0.4693523,0.3711359,0.235
0.25,0.4179831,0.3159987,0.218
0.26,0.3755062,0.2846227,0.236
0.28,0.3519853,0.3298423,0.212
0.29,0.4145404,0.3753941,0.224
0.3,0.4959341,0.4407733,0.218
0.32,0.6029431,0.511696,0.222
0.34,0.6066662,0.5008475,0.287
0.35,0.5794756,0.4811705,0.312
0.36,0.542478,0.460955,0.32
0.38,0.4839638,0.4269997,0.307
0.4,0.4842298,0.394962,0.254
0.42,0.5073241,0.3621903,0.238
0.44,0.5155302,0.358457,0.27
0.45,0.5144856,0.3613851,0.277
0.46,0.5108799,0.365028,0.284
0.48,0.502453,0.4180384,0.309
0.5,0.5289441,0.471815,0.315
0.55,0.4405075,0.4013136,0.253
0.6,0.3299527,0.2549907,0.205
0.65,0.3091819,0.1867429,0.144
0.667,0.3032632,0.174251,0.124
0.7,0.2877654,0.1728113,0.111
0.75,0.25951,0.1495132,0.0987
0.8,0.2297458,0.1282841,0.0901
0.85,0.2224873,0.1178216,0.0898
0.9,0.1965404,0.106364,0.086
0.95,0.1917328,0.09508801,0.0798
1.0,0.1882294,0.0867881,0.0741
1.1,0.1919664,0.07586964,0.0672
1.2,0.1849722,0.07325725,0.0745
1.3,0.1768892,0.06953287,0.0844
1.4,0.1307248,0.05862163,0.0773
1.5,0.1135221,0.06147752,0.0633
1.6,0.09901592,0.06083721,0.0522
1.7,0.08571182,0.05881736,0.0466
1.8,0.08900735,0.05453917,0.0452
1.9,0.1035232,0.04906712,0.0451
2.0,0.1056337,0.04332991,0.0444
2.2,0.09119327,0.04064493,0.0417
2.4,0.07967851,0.03961308,0.0363
2.5,0.07042292,0.03560687,0.0324
2.6,0.06068845,0.03109792,0.0281
2.8,0.04856085,0.0242394,0.0231
3.0,0.04118198,0.01788814,0.0189
3.2,0.03295786,0.01499201,0.0151
3.4,0.02613498,0.01357511,0.0123
3.5,0.02316939,0.01288394,0.011
3.6,0.02147773,0.01221172,0.00977
3.8,0.01907607,0.01094219,0.00855
4.0,0.01678364,0.00978654,0.00766
4.2,0.01470879,0.00874911,0.0068
4.4,0.01344619,0.00782562,0.00602
4.6,0.01231895,0.00700755,0.00532
4.8,0.01131106,0.00628484,0.0047
5.0,0.01041024,0.00564745,0.00416
5.5,0.00854624,0.00437819,0.0031
6.0,0.00711655,0.00351497,0.00237
6.5,0.00600365,0.00294728,0.00185
7.0,0.00512537,0.00241999,0.00149
7.5,0.00442292,0.00192749,0.00124
8.0,0.00385327,0.00171123,0.00107
8.5,0.00338575,0.00153248,0.000937
9.0,0.00299778,0.00137968,0.000823
9.5,0.00267255,0.00124816,0.000728
10.0,0.00239737,0.00113425,0.000649
11.0,0.00196067,0.000948,0.000527
12.0,0.00163343,0.00080359,0.000453
13.0,0.00138203,0.0006895,0.000392
14.0,0.00118471,0.00059788,0.000341
15.0,0.00102698,0.00052325,0.000299
20.0,0.00056882,0.00029861,0.000169
