
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 1756
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 1756, -, 1.0, -, 9.8, 19.8, 0.0, "San Juan Bautista", 1998, "Hollister - City Hall Annex", 5.17, strike slip, 11.64, 13.49, 272.8, 0.5, 1.0, RSN1756_SANJUAN_CHA090.AT2, RSN1756_SANJUAN_CHA180.AT2 , RSN1756_SANJUAN_CHA-UP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-1756 RotD50 pSa (g)
Period (sec),RSN-1756 Horizontal-1 pSa (g),RSN-1756 Horizontal-2 pSa (g),RSN-1756 Vertical pSa (g)
0.01,0.06301957,0.03395067,0.032
0.02,0.06354075,0.03399785,0.0328
0.022,0.06380704,0.03402252,0.0332
0.025,0.06459612,0.03415828,0.0335
0.029,0.06349881,0.03460924,0.0333
0.03,0.06293441,0.03434638,0.034
0.032,0.06354301,0.03488006,0.0361
0.035,0.06444075,0.03525038,0.0349
0.036,0.06407603,0.03547608,0.0343
0.04,0.06634185,0.03662609,0.0371
0.042,0.06644784,0.03641189,0.0384
0.044,0.06533629,0.03626326,0.0405
0.045,0.06498223,0.03619409,0.0412
0.046,0.06500708,0.03630007,0.0416
0.048,0.06514737,0.0361838,0.0406
0.05,0.06334123,0.03563509,0.0413
0.055,0.06687143,0.03733715,0.0485
0.06,0.07393555,0.04351389,0.0525
0.065,0.07698061,0.044211,0.0538
0.067,0.07585509,0.04284594,0.0521
0.07,0.07472901,0.04172336,0.0571
0.075,0.07233838,0.04713634,0.0652
0.08,0.07257406,0.05895392,0.0758
0.085,0.07788514,0.06834,0.103
0.09,0.08285972,0.07303312,0.123
0.095,0.08201507,0.08540931,0.14
0.1,0.08772681,0.07943559,0.131
0.11,0.1002535,0.09020652,0.102
0.12,0.1082189,0.09763261,0.104
0.13,0.1077211,0.0960354,0.112
0.133,0.1021872,0.09793121,0.111
0.14,0.09629893,0.09671899,0.114
0.15,0.1090107,0.08192014,0.118
0.16,0.09743983,0.08418551,0.143
0.17,0.1143695,0.0819988,0.125
0.18,0.1343062,0.08829582,0.103
0.19,0.1390025,0.0879268,0.0834
0.2,0.1332962,0.08332937,0.0704
0.22,0.1117895,0.08054161,0.0522
0.24,0.08813279,0.09206641,0.0603
0.25,0.09983969,0.09677031,0.054
0.26,0.1046684,0.09754705,0.0438
0.28,0.1073492,0.09273904,0.0455
0.29,0.1178844,0.09090862,0.0488
0.3,0.1316203,0.08619439,0.051
0.32,0.1308441,0.09688918,0.0511
0.34,0.1296287,0.09184858,0.0434
0.35,0.1223206,0.09690633,0.04
0.36,0.1175231,0.09755784,0.035
0.38,0.1415032,0.09117816,0.0326
0.4,0.1622534,0.09950025,0.0303
0.42,0.1706875,0.1048598,0.0269
0.44,0.1488188,0.1020778,0.0266
0.45,0.142433,0.09636129,0.0269
0.46,0.1392727,0.08796165,0.0287
0.48,0.1282324,0.09195291,0.0316
0.5,0.09493782,0.09566613,0.0347
0.55,0.07555927,0.08598872,0.0288
0.6,0.09321454,0.07658062,0.0332
0.65,0.09141328,0.06481174,0.035
0.667,0.1006145,0.05857461,0.0355
0.7,0.1157911,0.04872876,0.0398
0.75,0.1170165,0.04772521,0.0401
0.8,0.1443865,0.0486384,0.0452
0.85,0.1585283,0.0568709,0.0482
0.9,0.1258011,0.06649818,0.0419
0.95,0.1017508,0.07161711,0.0422
1.0,0.09620494,0.06667634,0.0387
1.1,0.0878839,0.04308671,0.0258
1.2,0.07318927,0.03982187,0.0227
1.3,0.04952111,0.03158839,0.0173
1.4,0.03412676,0.02183668,0.0129
1.5,0.02782007,0.01924481,0.01
1.6,0.02450806,0.01823292,0.00673
1.7,0.02136278,0.0159382,0.00537
1.8,0.01845909,0.01365971,0.00487
1.9,0.01584954,0.01222213,0.00477
2.0,0.01354469,0.00963424,0.00424
2.2,0.00986866,0.00754507,0.00436
2.4,0.00791401,0.00599075,0.00384
2.5,0.00695462,0.00578349,0.00335
2.6,0.00687407,0.00542185,0.00283
2.8,0.00674299,0.00450706,0.00223
3.0,0.00577147,0.00412631,0.00166
3.2,0.0041476,0.00329305,0.00132
3.4,0.00361882,0.00267361,0.00116
3.5,0.00338883,0.00255122,0.00111
3.6,0.00317818,0.00238518,0.00106
3.8,0.0028065,0.00198628,0.00096
4.0,0.00249134,0.00158269,0.000869
4.2,0.00243631,0.00123395,0.000787
4.4,0.00235889,0.00097832,0.000712
4.6,0.00218574,0.00100753,0.000644
4.8,0.00195124,0.00098299,0.000584
5.0,0.00169154,0.00091561,0.00053
5.5,0.00117919,0.00077511,0.000419
6.0,0.0009622,0.00064498,0.000338
6.5,0.00079913,0.00050943,0.000277
7.0,0.00067384,0.00041524,0.000231
7.5,0.00057569,0.00038173,0.000196
8.0,0.00049746,0.00034448,0.000169
8.5,0.00043417,0.00030734,0.000147
9.0,0.00038225,0.00027261,0.000129
9.5,0.00033916,0.00024135,0.000115
10.0,0.00030299,0.00021388,0.000103
11.0,0.00024617,0.00016953,8.43e-05
12.0,0.00020405,0.00013677,7.05e-05
13.0,0.00017195,0.00011251,5.99e-05
14.0,0.00014693,9.429e-05,5.16e-05
15.0,0.00012703,8.034e-05,4.5e-05
20.0,6.978e-05,4.336e-05,2.55e-05
