
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 707
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 707, -, 1.0, -, 1.7, 7.8, 0.2, "Whittier Narrows-02", 1987, "Alhambra - Fremont School", 5.27, Reverse Oblique, 3.63, 12.01, 549.75, 0.4375, 1.0, RSN707_WHITTIER.B_B-ALH180.AT2, RSN707_WHITTIER.B_B-ALH270.AT2 , RSN707_WHITTIER.B_B-ALH-UP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-707 RotD50 pSa (g)
0.25,0.641757,0.641757,0.641757,0.641757
0.26,0.5959432,0.5959432,0.5959432,0.5959432
0.28,0.4698034,0.4698034,0.4698034,0.4698034
0.29,0.431874,0.431874,0.431874,0.431874
0.3,0.406417,0.406417,0.406417,0.406417
0.32,0.3502378,0.3502378,0.3502378,0.3502378
0.34,0.3004273,0.3004273,0.3004273,0.3004273
0.35,0.2861728,0.2861728,0.2861728,0.2861728
0.36,0.277162,0.277162,0.277162,0.277162
0.38,0.2635607,0.2635607,0.2635607,0.2635607
0.4,0.2502504,0.2502504,0.2502504,0.2502504
0.42,0.2376808,0.2376808,0.2376808,0.2376808
0.44,0.2212909,0.2212909,0.2212909,0.2212909
0.45,0.2117593,0.2117593,0.2117593,0.2117593
0.46,0.2018047,0.2018047,0.2018047,0.2018047
0.48,0.1882544,0.1882544,0.1882544,0.1882544
0.5,0.1827891,0.1827891,0.1827891,0.1827891
0.55,0.1878655,0.1878655,0.1878655,0.1878655
0.6,0.1756524,0.1756524,0.1756524,0.1756524
0.65,0.1672602,0.1672602,0.1672602,0.1672602
0.667,0.1651926,0.1651926,0.1651926,0.1651926
0.7,0.1569379,0.1569379,0.1569379,0.1569379
0.75,0.1511301,0.1511301,0.1511301,0.1511301
0.8,0.1373974,0.1373974,0.1373974,0.1373974
0.85,0.122419,0.122419,0.122419,0.122419
0.9,0.1074735,0.1074735,0.1074735,0.1074735
0.95,0.09123841,0.09123841,0.09123841,0.09123841
1.0,0.08172754,0.08172754,0.08172754,0.08172754
1.1,0.06960618,0.06960618,0.06960618,0.06960618
1.2,0.05515873,0.05515873,0.05515873,0.05515873
1.3,0.04233786,0.04233786,0.04233786,0.04233786
1.4,0.03473064,0.03473064,0.03473064,0.03473064
1.5,0.02975267,0.02975267,0.02975267,0.02975267
1.6,0.02511772,0.02511772,0.02511772,0.02511772
1.7,0.02101203,0.02101203,0.02101203,0.02101203
1.8,0.01751014,0.01751014,0.01751014,0.01751014
1.9,0.01513228,0.01513228,0.01513228,0.01513228
2.0,0.01318986,0.01318986,0.01318986,0.01318986
2.2,0.01013905,0.01013905,0.01013905,0.01013905
2.4,0.00798866,0.00798866,0.00798866,0.00798866
2.5,0.00732444,0.00732444,0.00732444,0.00732444
2.6,0.00674204,0.00674204,0.00674204,0.00674204
2.8,0.00598729,0.00598729,0.00598729,0.00598729
3.0,0.00514757,0.00514757,0.00514757,0.00514757
3.2,0.00444817,0.00444817,0.00444817,0.00444817
3.4,0.0040009,0.0040009,0.0040009,0.0040009
3.5,0.00376422,0.00376422,0.00376422,0.00376422
3.6,0.00353653,0.00353653,0.00353653,0.00353653
3.8,0.00312018,0.00312018,0.00312018,0.00312018
4.0,0.00275741,0.00275741,0.00275741,0.00275741
4.2,0.00242034,0.00242034,0.00242034,0.00242034
4.4,0.00212286,0.00212286,0.00212286,0.00212286
4.6,0.00191668,0.00191668,0.00191668,0.00191668
4.8,0.00175951,0.00175951,0.00175951,0.00175951
5.0,0.0016219,0.0016219,0.0016219,0.0016219
5.5,0.00134566,0.00134566,0.00134566,0.00134566
6.0,0.00113761,0.00113761,0.00113761,0.00113761
6.5,0.00097402,0.00097402,0.00097402,0.00097402
7.0,0.00084461,0.00084461,0.00084461,0.00084461
7.5,0.00073924,0.00073924,0.00073924,0.00073924
8.0,0.00065307,0.00065307,0.00065307,0.00065307
8.5,0.00058033,0.00058033,0.00058033,0.00058033
9.0,0.00051975,0.00051975,0.00051975,0.00051975
9.5,0.00046797,0.00046797,0.00046797,0.00046797
10.0,0.00042342,0.00042342,0.00042342,0.00042342
11.0,0.00035155,0.00035155,0.00035155,0.00035155
12.0,0.00029632,0.00029632,0.00029632,0.00029632
13.0,0.00025321,0.00025321,0.00025321,0.00025321
14.0,0.00021892,0.00021892,0.00021892,0.00021892
15.0,0.00019096,0.00019096,0.00019096,0.00019096
20.0,0.00010815,0.00010815,0.00010815,0.00010815

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-707 Horizontal-1 pSa (g),RSN-707 Horizontal-2 pSa (g),RSN-707 Vertical pSa (g)
0.01,0.1808127,0.2137275,0.0757
0.02,0.1828618,0.2173944,0.0808
0.022,0.1817067,0.2135339,0.0819
0.025,0.184655,0.2191628,0.0855
0.029,0.1865857,0.2242937,0.0985
0.03,0.1882148,0.2237152,0.104
0.032,0.1897971,0.2157438,0.111
0.035,0.2080769,0.2404422,0.125
0.036,0.2057585,0.2440823,0.133
0.04,0.2187701,0.2867136,0.162
0.042,0.2323488,0.3003136,0.169
0.044,0.2415178,0.2990737,0.175
0.045,0.2376447,0.2971784,0.186
0.046,0.2333966,0.2969931,0.194
0.048,0.2370659,0.3105631,0.184
0.05,0.242646,0.3348181,0.168
0.055,0.2778171,0.3612737,0.159
0.06,0.3029627,0.2912728,0.185
0.065,0.2955417,0.2414407,0.203
0.067,0.3157133,0.2354215,0.206
0.07,0.3297062,0.2558849,0.183
0.075,0.3043153,0.2653712,0.173
0.08,0.262062,0.2692794,0.213
0.085,0.2535714,0.3197606,0.263
0.09,0.2750413,0.3702861,0.295
0.095,0.3464595,0.3857774,0.3
0.1,0.3676375,0.3558349,0.244
0.11,0.3832723,0.3092502,0.219
0.12,0.3933641,0.3629538,0.19
0.13,0.3833819,0.4329096,0.19
0.133,0.3926202,0.4643164,0.194
0.14,0.4198331,0.5285684,0.215
0.15,0.4726039,0.5558429,0.233
0.16,0.4737246,0.4701664,0.256
0.17,0.4591039,0.3849924,0.25
0.18,0.5075643,0.3555973,0.292
0.19,0.555536,0.3285447,0.331
0.2,0.5766041,0.3055407,0.279
0.22,0.657366,0.3738983,0.224
0.24,0.7437726,0.4401954,0.2
0.25,0.7477165,0.4764504,0.189
0.26,0.6856036,0.4711792,0.194
0.28,0.5085237,0.4238972,0.152
0.29,0.4460011,0.4205777,0.115
0.3,0.3817027,0.4252623,0.1
0.32,0.2714237,0.4122676,0.0849
0.34,0.208545,0.3744032,0.0824
0.35,0.1958816,0.3562936,0.0729
0.36,0.1904947,0.3438053,0.0682
0.38,0.1850997,0.3259243,0.0625
0.4,0.1786327,0.3056911,0.0724
0.42,0.1680068,0.2811977,0.0747
0.44,0.1711418,0.2521539,0.0805
0.45,0.175723,0.2358632,0.0801
0.46,0.1788473,0.2196545,0.0807
0.48,0.1834745,0.1922849,0.0853
0.5,0.1874936,0.1787425,0.0755
0.55,0.19088,0.1856115,0.0736
0.6,0.1716688,0.1775452,0.0949
0.65,0.1878757,0.155951,0.0773
0.667,0.1918988,0.1503438,0.0859
0.7,0.1890104,0.1434031,0.0908
0.75,0.1756183,0.1375743,0.0646
0.8,0.1482979,0.1284194,0.0555
0.85,0.1262733,0.1140176,0.0357
0.9,0.1061144,0.09635048,0.0282
0.95,0.09478597,0.0826619,0.0263
1.0,0.08661442,0.07245694,0.0246
1.1,0.07122114,0.07016108,0.0225
1.2,0.05629873,0.05166046,0.0211
1.3,0.04241116,0.04042382,0.0174
1.4,0.03365332,0.03576075,0.0133
1.5,0.02794502,0.03142661,0.0128
1.6,0.02277816,0.02721773,0.0138
1.7,0.01900131,0.02325846,0.0127
1.8,0.01652241,0.01969975,0.0105
1.9,0.01445194,0.01662521,0.00755
2.0,0.01272743,0.0140553,0.00519
2.2,0.01007026,0.01024419,0.00391
2.4,0.00816514,0.00797207,0.00327
2.5,0.00741106,0.00732873,0.00304
2.6,0.00680276,0.00673629,0.00296
2.8,0.00581935,0.00619352,0.00246
3.0,0.00503025,0.00553454,0.00224
3.2,0.00438784,0.00460271,0.00222
3.4,0.00385719,0.00408892,0.00208
3.5,0.00362599,0.00384827,0.00198
3.6,0.00341424,0.00361792,0.00186
3.8,0.00304106,0.0032912,0.00161
4.0,0.00272406,0.00290156,0.00136
4.2,0.00245278,0.00247239,0.00111
4.4,0.00221906,0.00212667,0.000924
4.6,0.00201644,0.00194718,0.000931
4.8,0.00183978,0.00179199,0.000922
5.0,0.00168493,0.00165659,0.000902
5.5,0.00137259,0.00138349,0.000817
6.0,0.00113891,0.00117692,0.000716
6.5,0.00095995,0.00101549,0.000616
7.0,0.00081995,0.00088619,0.000526
7.5,0.00070845,0.00078061,0.000448
8.0,0.00061824,0.00069307,0.000389
8.5,0.00054426,0.00061956,0.000337
9.0,0.00048283,0.00055718,0.000296
9.5,0.00043128,0.00050375,0.000263
10.0,0.0003876,0.00045763,0.000241
11.0,0.00031808,0.00038246,0.00021
12.0,0.00026579,0.0003243,0.00017
13.0,0.00022545,0.00027838,0.000128
14.0,0.00019368,0.0002415,0.000107
15.0,0.00016821,0.00021146,9.48e-05
20.0,9.373e-05,0.00012089,5.34e-05
