
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 370
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 370, -, 1.0, -, 8.6, 13.7, 0.0, "Coalinga-02", 1983, "ALP (temp)", 5.09, Reverse, 24.23, 27.85, 467.03, 0.1625, 1.0, RSN370_COALINGA_A-ALP085.AT2, RSN370_COALINGA_A-ALP355.AT2 , RSN370_COALINGA_A-ALP-UP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-370 RotD50 pSa (g)
0.22,0.1013144,0.1013144,0.1013144,0.1013144
0.24,0.09122132,0.09122132,0.09122132,0.09122132
0.25,0.08378145,0.08378145,0.08378145,0.08378145
0.26,0.07859892,0.07859892,0.07859892,0.07859892
0.28,0.07154197,0.07154197,0.07154197,0.07154197
0.29,0.07025497,0.07025497,0.07025497,0.07025497
0.3,0.07081988,0.07081988,0.07081988,0.07081988
0.32,0.08496085,0.08496085,0.08496085,0.08496085
0.34,0.0807872,0.0807872,0.0807872,0.0807872
0.35,0.07899557,0.07899557,0.07899557,0.07899557
0.36,0.07857492,0.07857492,0.07857492,0.07857492
0.38,0.08223411,0.08223411,0.08223411,0.08223411
0.4,0.08142868,0.08142868,0.08142868,0.08142868
0.42,0.07634384,0.07634384,0.07634384,0.07634384
0.44,0.08050666,0.08050666,0.08050666,0.08050666
0.45,0.07834393,0.07834393,0.07834393,0.07834393
0.46,0.07727686,0.07727686,0.07727686,0.07727686
0.48,0.07806509,0.07806509,0.07806509,0.07806509
0.5,0.07895523,0.07895523,0.07895523,0.07895523
0.55,0.07184052,0.07184052,0.07184052,0.07184052
0.6,0.06794422,0.06794422,0.06794422,0.06794422
0.65,0.05411232,0.05411232,0.05411232,0.05411232
0.667,0.05182106,0.05182106,0.05182106,0.05182106
0.7,0.04247598,0.04247598,0.04247598,0.04247598
0.75,0.03658611,0.03658611,0.03658611,0.03658611
0.8,0.03116688,0.03116688,0.03116688,0.03116688
0.85,0.02623863,0.02623863,0.02623863,0.02623863
0.9,0.0257219,0.0257219,0.0257219,0.0257219
0.95,0.0249331,0.0249331,0.0249331,0.0249331
1.0,0.02240112,0.02240112,0.02240112,0.02240112
1.1,0.01524756,0.01524756,0.01524756,0.01524756
1.2,0.01209169,0.01209169,0.01209169,0.01209169
1.3,0.01230935,0.01230935,0.01230935,0.01230935
1.4,0.01022194,0.01022194,0.01022194,0.01022194
1.5,0.00826888,0.00826888,0.00826888,0.00826888
1.6,0.00755941,0.00755941,0.00755941,0.00755941
1.7,0.0064178,0.0064178,0.0064178,0.0064178
1.8,0.00563962,0.00563962,0.00563962,0.00563962
1.9,0.00503189,0.00503189,0.00503189,0.00503189
2.0,0.004614,0.004614,0.004614,0.004614
2.2,0.0040071,0.0040071,0.0040071,0.0040071
2.4,0.00340878,0.00340878,0.00340878,0.00340878
2.5,0.003108,0.003108,0.003108,0.003108
2.6,0.00281008,0.00281008,0.00281008,0.00281008
2.8,0.00248058,0.00248058,0.00248058,0.00248058
3.0,0.00199624,0.00199624,0.00199624,0.00199624
3.2,0.00179244,0.00179244,0.00179244,0.00179244
3.4,0.00145223,0.00145223,0.00145223,0.00145223
3.5,0.00139084,0.00139084,0.00139084,0.00139084
3.6,0.00132211,0.00132211,0.00132211,0.00132211
3.8,0.00113522,0.00113522,0.00113522,0.00113522
4.0,0.00092678,0.00092678,0.00092678,0.00092678
4.2,0.00085695,0.00085695,0.00085695,0.00085695
4.4,0.00080274,0.00080274,0.00080274,0.00080274
4.6,0.00073496,0.00073496,0.00073496,0.00073496
4.8,0.00066095,0.00066095,0.00066095,0.00066095
5.0,0.00060506,0.00060506,0.00060506,0.00060506
5.5,0.00050429,0.00050429,0.00050429,0.00050429
6.0,0.00042885,0.00042885,0.00042885,0.00042885
6.5,0.00037022,0.00037022,0.00037022,0.00037022
7.0,0.00032323,0.00032323,0.00032323,0.00032323
7.5,0.00028466,0.00028466,0.00028466,0.00028466
8.0,0.00025245,0.00025245,0.00025245,0.00025245
8.5,0.00022519,0.00022519,0.00022519,0.00022519
9.0,0.00020192,0.00020192,0.00020192,0.00020192
9.5,0.0001819,0.0001819,0.0001819,0.0001819
10.0,0.0001646,0.0001646,0.0001646,0.0001646
11.0,0.00013634,0.00013634,0.00013634,0.00013634
12.0,0.00011453,0.00011453,0.00011453,0.00011453
13.0,9.743e-05,9.743e-05,9.743e-05,9.743e-05
14.0,8.379e-05,8.379e-05,8.379e-05,8.379e-05
15.0,7.278e-05,7.278e-05,7.278e-05,7.278e-05
20.0,4.035e-05,4.035e-05,4.035e-05,4.035e-05

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-370 Horizontal-1 pSa (g),RSN-370 Horizontal-2 pSa (g),RSN-370 Vertical pSa (g)
0.01,0.0477793,0.02005957,0.0207
0.02,0.04813796,0.02021348,0.0212
0.022,0.048235,0.02023837,0.0213
0.025,0.04832027,0.02041695,0.0214
0.029,0.04862425,0.02082387,0.0223
0.03,0.04877314,0.02085723,0.0224
0.032,0.04900221,0.02097155,0.0225
0.035,0.04904918,0.02099387,0.023
0.036,0.04901848,0.02112358,0.0235
0.04,0.049171,0.02188928,0.0251
0.042,0.04947485,0.02186045,0.0236
0.044,0.05025345,0.02205994,0.0244
0.045,0.05042018,0.02241288,0.0261
0.046,0.05082587,0.02266823,0.0273
0.048,0.05203868,0.02261472,0.0267
0.05,0.05262321,0.02198224,0.0251
0.055,0.05386951,0.02277554,0.025
0.06,0.05432636,0.02330955,0.0336
0.065,0.05983917,0.02710113,0.0357
0.067,0.06106667,0.02944085,0.0392
0.07,0.05982375,0.03307446,0.0434
0.075,0.06030228,0.03179758,0.0445
0.08,0.07205368,0.03823449,0.0408
0.085,0.07931511,0.03791288,0.0516
0.09,0.08126144,0.03869926,0.0554
0.095,0.07962094,0.04304627,0.0565
0.1,0.08199973,0.04221982,0.065
0.11,0.08986077,0.0459132,0.0731
0.12,0.08894184,0.04959294,0.0575
0.13,0.08188412,0.04653424,0.0405
0.133,0.08054136,0.04481541,0.0368
0.14,0.0869703,0.04253655,0.0372
0.15,0.1028257,0.04188214,0.0392
0.16,0.09233422,0.05430903,0.0413
0.17,0.08564336,0.05302212,0.0407
0.18,0.09584767,0.05211141,0.0338
0.19,0.105149,0.05083848,0.0328
0.2,0.1209511,0.05498765,0.0316
0.22,0.1305497,0.05950462,0.0241
0.24,0.1168759,0.05580068,0.0284
0.25,0.1065267,0.05054529,0.0258
0.26,0.1020955,0.04636874,0.0256
0.28,0.08367145,0.05316291,0.0311
0.29,0.07777266,0.06022763,0.0303
0.3,0.0759218,0.06488434,0.028
0.32,0.09479013,0.06331077,0.0349
0.34,0.0919886,0.0618475,0.0388
0.35,0.09153961,0.06035311,0.0443
0.36,0.09658662,0.05518496,0.0483
0.38,0.1039382,0.05081333,0.0532
0.4,0.1060279,0.05237544,0.0485
0.42,0.1039502,0.05314432,0.0408
0.44,0.1003697,0.05680232,0.0391
0.45,0.0985307,0.05781342,0.0379
0.46,0.09675549,0.0583632,0.0346
0.48,0.09337631,0.05746327,0.0299
0.5,0.09090982,0.05788018,0.0293
0.55,0.08897516,0.0368539,0.0295
0.6,0.07714709,0.03557903,0.0277
0.65,0.06425633,0.03042387,0.0228
0.667,0.06137765,0.02702979,0.0217
0.7,0.0553221,0.02769303,0.0188
0.75,0.04586735,0.02496754,0.0137
0.8,0.03767414,0.02719882,0.0106
0.85,0.03148488,0.02623538,0.00786
0.9,0.02765436,0.0275328,0.00629
0.95,0.02453496,0.02564075,0.00647
1.0,0.0242285,0.02094932,0.00605
1.1,0.01808739,0.01505624,0.00364
1.2,0.01551022,0.0097439,0.00404
1.3,0.01364253,0.01170343,0.0038
1.4,0.0120566,0.00839367,0.00324
1.5,0.01080301,0.00632739,0.0026
1.6,0.00982168,0.00409505,0.00203
1.7,0.00885802,0.00444521,0.00159
1.8,0.0077627,0.00391192,0.00153
1.9,0.00699349,0.00351994,0.00145
2.0,0.00641874,0.00338953,0.00137
2.2,0.00535336,0.00286404,0.0012
2.4,0.00450239,0.00159939,0.00103
2.5,0.00414984,0.00133903,0.000948
2.6,0.00383204,0.00125771,0.000872
2.8,0.00326302,0.00121414,0.000732
3.0,0.00274722,0.00095363,0.000612
3.2,0.00228311,0.00089601,0.000511
3.4,0.00188249,0.00088282,0.000427
3.5,0.00178657,0.00082577,0.000391
3.6,0.00174086,0.00077566,0.000358
3.8,0.00151579,0.00073639,0.000303
4.0,0.00130373,0.0006422,0.000265
4.2,0.00119253,0.00053604,0.000239
4.4,0.0010916,0.00044579,0.000216
4.6,0.00100136,0.00038072,0.000196
4.8,0.00092162,0.00033794,0.000178
5.0,0.00085122,0.00031006,0.000163
5.5,0.00070894,0.0002645,0.000131
6.0,0.00060246,0.00022006,0.000108
6.5,0.00051994,0.00017953,8.97e-05
7.0,0.00045391,0.00016828,7.58e-05
7.5,0.00039976,0.00015525,6.48e-05
8.0,0.00035459,0.00014061,5.61e-05
8.5,0.00031639,0.00012562,4.89e-05
9.0,0.00028376,0.00011134,4.31e-05
9.5,0.00025569,9.84e-05,3.82e-05
10.0,0.00023137,8.704e-05,3.41e-05
11.0,0.00019168,6.886e-05,2.77e-05
12.0,0.00016103,5.566e-05,2.29e-05
13.0,0.00013697,4.604e-05,1.93e-05
14.0,0.0001178,3.886e-05,1.65e-05
15.0,0.00010232,3.337e-05,1.42e-05
20.0,5.672e-05,1.839e-05,7.79e-06
