
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 230
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 230, -, 1.0, -, 7.1, 9.6, 2.6, "Mammoth Lakes-01", 1980, "Convict Creek", 6.06, Normal Oblique, 1.1, 6.63, 382.12, 0.25, 1.0, RSN230_MAMMOTH.I_I-CVK090.AT2, RSN230_MAMMOTH.I_I-CVK180.AT2 , RSN230_MAMMOTH.I_I-CVK-UP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-230 RotD50 pSa (g)
0.28,0.9753997,0.9753997,0.9753997,0.9753997
0.29,0.9551896,0.9551896,0.9551896,0.9551896
0.3,0.8198518,0.8198518,0.8198518,0.8198518
0.32,0.6651754,0.6651754,0.6651754,0.6651754
0.34,0.6172676,0.6172676,0.6172676,0.6172676
0.35,0.6192148,0.6192148,0.6192148,0.6192148
0.36,0.6114137,0.6114137,0.6114137,0.6114137
0.38,0.6939033,0.6939033,0.6939033,0.6939033
0.4,0.7368568,0.7368568,0.7368568,0.7368568
0.42,0.6621028,0.6621028,0.6621028,0.6621028
0.44,0.5889546,0.5889546,0.5889546,0.5889546
0.45,0.5580062,0.5580062,0.5580062,0.5580062
0.46,0.5119576,0.5119576,0.5119576,0.5119576
0.48,0.4458104,0.4458104,0.4458104,0.4458104
0.5,0.454796,0.454796,0.454796,0.454796
0.55,0.6014728,0.6014728,0.6014728,0.6014728
0.6,0.5586554,0.5586554,0.5586554,0.5586554
0.65,0.6157679,0.6157679,0.6157679,0.6157679
0.667,0.6095939,0.6095939,0.6095939,0.6095939
0.7,0.5843254,0.5843254,0.5843254,0.5843254
0.75,0.4155986,0.4155986,0.4155986,0.4155986
0.8,0.3033379,0.3033379,0.3033379,0.3033379
0.85,0.2165186,0.2165186,0.2165186,0.2165186
0.9,0.1828504,0.1828504,0.1828504,0.1828504
0.95,0.1906065,0.1906065,0.1906065,0.1906065
1.0,0.1875163,0.1875163,0.1875163,0.1875163
1.1,0.1849626,0.1849626,0.1849626,0.1849626
1.2,0.206473,0.206473,0.206473,0.206473
1.3,0.2140418,0.2140418,0.2140418,0.2140418
1.4,0.1981145,0.1981145,0.1981145,0.1981145
1.5,0.2052888,0.2052888,0.2052888,0.2052888
1.6,0.2055697,0.2055697,0.2055697,0.2055697
1.7,0.1774969,0.1774969,0.1774969,0.1774969
1.8,0.1478877,0.1478877,0.1478877,0.1478877
1.9,0.1369167,0.1369167,0.1369167,0.1369167
2.0,0.1148208,0.1148208,0.1148208,0.1148208
2.2,0.107292,0.107292,0.107292,0.107292
2.4,0.09615843,0.09615843,0.09615843,0.09615843
2.5,0.09682194,0.09682194,0.09682194,0.09682194
2.6,0.08861934,0.08861934,0.08861934,0.08861934
2.8,0.06884345,0.06884345,0.06884345,0.06884345
3.0,0.05982534,0.05982534,0.05982534,0.05982534
3.2,0.05183146,0.05183146,0.05183146,0.05183146
3.4,0.04167522,0.04167522,0.04167522,0.04167522
3.5,0.03814816,0.03814816,0.03814816,0.03814816
3.6,0.03572387,0.03572387,0.03572387,0.03572387
3.8,0.03079783,0.03079783,0.03079783,0.03079783
4.0,0.02607103,0.02607103,0.02607103,0.02607103
4.2,0.02186215,0.02186215,0.02186215,0.02186215
4.4,0.01816746,0.01816746,0.01816746,0.01816746
4.6,0.01525719,0.01525719,0.01525719,0.01525719
4.8,0.01332319,0.01332319,0.01332319,0.01332319
5.0,0.01211753,0.01211753,0.01211753,0.01211753
5.5,0.00957597,0.00957597,0.00957597,0.00957597
6.0,0.00763109,0.00763109,0.00763109,0.00763109
6.5,0.00619669,0.00619669,0.00619669,0.00619669
7.0,0.00514001,0.00514001,0.00514001,0.00514001
7.5,0.00435509,0.00435509,0.00435509,0.00435509
8.0,0.0037471,0.0037471,0.0037471,0.0037471
8.5,0.00326441,0.00326441,0.00326441,0.00326441
9.0,0.00287326,0.00287326,0.00287326,0.00287326
9.5,0.00254902,0.00254902,0.00254902,0.00254902
10.0,0.00227482,0.00227482,0.00227482,0.00227482
11.0,0.00184614,0.00184614,0.00184614,0.00184614
12.0,0.00152723,0.00152723,0.00152723,0.00152723
13.0,0.00128561,0.00128561,0.00128561,0.00128561
14.0,0.00109719,0.00109719,0.00109719,0.00109719
15.0,0.0009508,0.0009508,0.0009508,0.0009508
20.0,0.00052454,0.00052454,0.00052454,0.00052454

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-230 Horizontal-1 pSa (g),RSN-230 Horizontal-2 pSa (g),RSN-230 Vertical pSa (g)
0.01,0.420467,0.4432785,0.393
0.02,0.4372954,0.4898759,0.559
0.022,0.4632978,0.5377996,0.586
0.025,0.4718403,0.533046,0.657
0.029,0.4695058,0.6174691,0.853
0.03,0.4797522,0.6560948,0.841
0.032,0.5128003,0.6981853,0.955
0.035,0.5321721,0.7272393,1.08
0.036,0.5319499,0.6929171,1.06
0.04,0.5676131,0.6439803,1.13
0.042,0.5844042,0.6104803,1.26
0.044,0.601554,0.6054921,1.4
0.045,0.6090122,0.6322587,1.49
0.046,0.6093279,0.6639281,1.44
0.048,0.5924481,0.7131009,1.51
0.05,0.6302345,0.6738088,1.62
0.055,0.6923661,0.6437879,1.62
0.06,0.7188883,0.8312958,1.57
0.065,0.7308597,1.012516,1.49
0.067,0.8057799,0.9712216,1.32
0.07,0.9893304,0.8562514,1.05
0.075,1.139718,0.9763255,0.901
0.08,1.144648,1.101558,1.01
0.085,1.083564,1.196661,1.06
0.09,1.04634,1.237329,1.21
0.095,0.9367847,1.130937,1.07
0.1,0.8925092,1.332645,0.801
0.11,0.8394832,1.178171,0.672
0.12,1.018693,1.197283,0.683
0.13,1.27383,1.596179,0.663
0.133,1.270552,1.611698,0.657
0.14,1.156057,1.49783,0.568
0.15,0.8844061,1.246936,0.496
0.16,0.8745319,1.08922,0.577
0.17,0.9248222,0.9060749,0.653
0.18,0.8645023,0.8298167,0.61
0.19,1.016159,0.869165,0.69
0.2,1.334012,0.9108484,0.811
0.22,1.585511,1.151402,0.612
0.24,1.095289,0.974401,0.612
0.25,0.9347012,0.9225117,0.639
0.26,0.8916038,0.8066154,0.692
0.28,1.028428,0.9305808,0.681
0.29,0.9011475,0.9560858,0.742
0.3,0.7649109,0.8812765,0.682
0.32,0.6564425,0.6572742,0.513
0.34,0.6078587,0.637938,0.458
0.35,0.6514815,0.6235154,0.474
0.36,0.680391,0.6027969,0.471
0.38,0.7748156,0.6840646,0.597
0.4,0.8121251,0.7257609,0.626
0.42,0.7610806,0.6197842,0.549
0.44,0.6599604,0.509339,0.435
0.45,0.5888442,0.4706316,0.395
0.46,0.512969,0.4210289,0.351
0.48,0.44411,0.3737854,0.309
0.5,0.4928938,0.3559903,0.3
0.55,0.661709,0.4818026,0.348
0.6,0.6935976,0.5061351,0.453
0.65,0.7771305,0.3438583,0.419
0.667,0.8112095,0.325693,0.403
0.7,0.7513807,0.3150178,0.339
0.75,0.5154709,0.257691,0.268
0.8,0.3789299,0.2198895,0.238
0.85,0.3052243,0.1933201,0.218
0.9,0.2337871,0.1622013,0.197
0.95,0.1929628,0.1655712,0.171
1.0,0.1747501,0.1775821,0.136
1.1,0.1586451,0.2186465,0.112
1.2,0.2190529,0.1872348,0.131
1.3,0.2691539,0.1514032,0.156
1.4,0.2583642,0.1417733,0.175
1.5,0.2276307,0.1725126,0.159
1.6,0.226522,0.1818946,0.143
1.7,0.1963485,0.1470307,0.137
1.8,0.1722059,0.1314238,0.134
1.9,0.1412622,0.1311926,0.136
2.0,0.1092405,0.1284278,0.133
2.2,0.09827168,0.116392,0.113
2.4,0.08288781,0.1023792,0.0969
2.5,0.0723816,0.1046686,0.0929
2.6,0.06588145,0.1039486,0.0864
2.8,0.05625252,0.08407253,0.0696
3.0,0.05142523,0.0671482,0.0554
3.2,0.04775401,0.05584303,0.0476
3.4,0.04116141,0.04841749,0.0411
3.5,0.03652611,0.04483252,0.0381
3.6,0.03152712,0.04142458,0.0354
3.8,0.0264015,0.0352492,0.0307
4.0,0.02351927,0.02994764,0.0269
4.2,0.02042695,0.02545755,0.0238
4.4,0.01751607,0.02168446,0.0211
4.6,0.01499144,0.0185236,0.0191
4.8,0.0129073,0.01588569,0.0172
5.0,0.01122785,0.01368767,0.0153
5.5,0.00833223,0.01065388,0.0119
6.0,0.00652912,0.00877413,0.00987
6.5,0.00526682,0.00726224,0.00851
7.0,0.0043152,0.00605815,0.00761
7.5,0.0035779,0.00510017,0.0067
8.0,0.00300279,0.00433643,0.00586
8.5,0.00256216,0.00372424,0.00512
9.0,0.00227871,0.00322977,0.00447
9.5,0.0020342,0.00282684,0.00391
10.0,0.001823,0.00249537,0.00343
11.0,0.00148144,0.00198919,0.00269
12.0,0.00122311,0.00162706,0.00216
13.0,0.00102537,0.0013591,0.00176
14.0,0.00087167,0.0011549,0.00147
15.0,0.00075728,0.00099533,0.00124
20.0,0.00042233,0.00055548,0.000644
