
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 314 
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 314, -, 1.0, -, 3.6, 8.8, 0.3, "Westmorland", 1981, "Brawley Airport", 5.9, strike slip, 15.28, 15.41, 208.71, 0.625, 1.0, RSN314_WESMORL_BRA225.AT2, RSN314_WESMORL_BRA315.AT2 , RSN314_WESMORL_BRA-UP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-314 RotD50 pSa (g)
0.22,0.4071745,0.4071745,0.4071745,0.4071745
0.24,0.3568258,0.3568258,0.3568258,0.3568258
0.25,0.3461629,0.3461629,0.3461629,0.3461629
0.26,0.3070196,0.3070196,0.3070196,0.3070196
0.28,0.2955441,0.2955441,0.2955441,0.2955441
0.29,0.3088648,0.3088648,0.3088648,0.3088648
0.3,0.3149729,0.3149729,0.3149729,0.3149729
0.32,0.3017161,0.3017161,0.3017161,0.3017161
0.34,0.2697161,0.2697161,0.2697161,0.2697161
0.35,0.2512197,0.2512197,0.2512197,0.2512197
0.36,0.2329984,0.2329984,0.2329984,0.2329984
0.38,0.2418839,0.2418839,0.2418839,0.2418839
0.4,0.2379224,0.2379224,0.2379224,0.2379224
0.42,0.2130332,0.2130332,0.2130332,0.2130332
0.44,0.2237462,0.2237462,0.2237462,0.2237462
0.45,0.2378593,0.2378593,0.2378593,0.2378593
0.46,0.2465073,0.2465073,0.2465073,0.2465073
0.48,0.2462022,0.2462022,0.2462022,0.2462022
0.5,0.2109887,0.2109887,0.2109887,0.2109887
0.55,0.201761,0.201761,0.201761,0.201761
0.6,0.1973648,0.1973648,0.1973648,0.1973648
0.65,0.1853625,0.1853625,0.1853625,0.1853625
0.667,0.1663404,0.1663404,0.1663404,0.1663404
0.7,0.1419731,0.1419731,0.1419731,0.1419731
0.75,0.1234841,0.1234841,0.1234841,0.1234841
0.8,0.1193639,0.1193639,0.1193639,0.1193639
0.85,0.1211907,0.1211907,0.1211907,0.1211907
0.9,0.1204206,0.1204206,0.1204206,0.1204206
0.95,0.09983388,0.09983388,0.09983388,0.09983388
1.0,0.08534419,0.08534419,0.08534419,0.08534419
1.1,0.07789876,0.07789876,0.07789876,0.07789876
1.2,0.07686631,0.07686631,0.07686631,0.07686631
1.3,0.0583021,0.0583021,0.0583021,0.0583021
1.4,0.05034043,0.05034043,0.05034043,0.05034043
1.5,0.05016173,0.05016173,0.05016173,0.05016173
1.6,0.04961692,0.04961692,0.04961692,0.04961692
1.7,0.05156315,0.05156315,0.05156315,0.05156315
1.8,0.05771662,0.05771662,0.05771662,0.05771662
1.9,0.06113864,0.06113864,0.06113864,0.06113864
2.0,0.05921714,0.05921714,0.05921714,0.05921714
2.2,0.05434727,0.05434727,0.05434727,0.05434727
2.4,0.04947221,0.04947221,0.04947221,0.04947221
2.5,0.04697504,0.04697504,0.04697504,0.04697504
2.6,0.04699397,0.04699397,0.04699397,0.04699397
2.8,0.0387002,0.0387002,0.0387002,0.0387002
3.0,0.02762089,0.02762089,0.02762089,0.02762089
3.2,0.02140573,0.02140573,0.02140573,0.02140573
3.4,0.01919406,0.01919406,0.01919406,0.01919406
3.5,0.01805111,0.01805111,0.01805111,0.01805111
3.6,0.01692173,0.01692173,0.01692173,0.01692173
3.8,0.01574024,0.01574024,0.01574024,0.01574024
4.0,0.0159143,0.0159143,0.0159143,0.0159143
4.2,0.01483632,0.01483632,0.01483632,0.01483632
4.4,0.0127674,0.0127674,0.0127674,0.0127674
4.6,0.01072584,0.01072584,0.01072584,0.01072584
4.8,0.00968098,0.00968098,0.00968098,0.00968098
5.0,0.00833362,0.00833362,0.00833362,0.00833362
5.5,0.00596954,0.00596954,0.00596954,0.00596954
6.0,0.00499719,0.00499719,0.00499719,0.00499719
6.5,0.00420508,0.00420508,0.00420508,0.00420508
7.0,0.00356337,0.00356337,0.00356337,0.00356337
7.5,0.00304287,0.00304287,0.00304287,0.00304287
8.0,0.00261944,0.00261944,0.00261944,0.00261944
8.5,0.00238834,0.00238834,0.00238834,0.00238834
9.0,0.00231218,0.00231218,0.00231218,0.00231218
9.5,0.00223039,0.00223039,0.00223039,0.00223039
10.0,0.00199908,0.00199908,0.00199908,0.00199908
11.0,0.00152946,0.00152946,0.00152946,0.00152946
12.0,0.0013068,0.0013068,0.0013068,0.0013068
13.0,0.00111886,0.00111886,0.00111886,0.00111886
14.0,0.00095196,0.00095196,0.00095196,0.00095196
15.0,0.00081179,0.00081179,0.00081179,0.00081179
20.0,0.00040299,0.00040299,0.00040299,0.00040299

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-314 Horizontal-1 pSa (g),RSN-314 Horizontal-2 pSa (g),RSN-314 Vertical pSa (g)
0.01,0.1549949,0.1656414,0.0941
0.02,0.1619163,0.1691988,0.101
0.022,0.1603831,0.17419,0.103
0.025,0.170338,0.1741389,0.106
0.029,0.1977214,0.1768463,0.108
0.03,0.2082959,0.1868559,0.107
0.032,0.2261391,0.1988836,0.107
0.035,0.2365584,0.2290515,0.135
0.036,0.2241508,0.2356954,0.145
0.04,0.2405826,0.2457571,0.147
0.042,0.2832655,0.2101234,0.151
0.044,0.293393,0.2129383,0.139
0.045,0.2814646,0.2119706,0.124
0.046,0.2672144,0.223492,0.116
0.048,0.2471408,0.2282143,0.131
0.05,0.2497625,0.2502776,0.156
0.055,0.2835059,0.2409771,0.2
0.06,0.3713956,0.2486648,0.142
0.065,0.2846278,0.2313452,0.153
0.067,0.2747944,0.2494204,0.169
0.07,0.308667,0.2482016,0.188
0.075,0.4425817,0.2999781,0.188
0.08,0.446082,0.3609116,0.234
0.085,0.4234309,0.3878634,0.254
0.09,0.4213798,0.4840625,0.221
0.095,0.4291211,0.4793396,0.212
0.1,0.4266684,0.5018169,0.248
0.11,0.432692,0.5181192,0.272
0.12,0.4744368,0.6413653,0.326
0.13,0.6186141,0.7011175,0.41
0.133,0.6350766,0.6893775,0.373
0.14,0.6139858,0.6921691,0.286
0.15,0.5145394,0.5987081,0.243
0.16,0.5973818,0.4733719,0.226
0.17,0.5812469,0.3792551,0.183
0.18,0.5047547,0.3026354,0.174
0.19,0.4029789,0.3112167,0.151
0.2,0.3635508,0.2914889,0.141
0.22,0.4650689,0.3540177,0.0822
0.24,0.4476499,0.241098,0.0715
0.25,0.3987167,0.2458773,0.0764
0.26,0.3479597,0.2697675,0.0718
0.28,0.2880733,0.3008171,0.0712
0.29,0.3025077,0.3131196,0.0745
0.3,0.3198676,0.3137655,0.0841
0.32,0.3086921,0.2970597,0.0855
0.34,0.2881694,0.2548694,0.0669
0.35,0.2799755,0.2258429,0.0644
0.36,0.2712001,0.197446,0.0624
0.38,0.3167023,0.1784201,0.0595
0.4,0.2658937,0.1498097,0.0612
0.42,0.2545637,0.1358508,0.0574
0.44,0.258242,0.1616833,0.0536
0.45,0.2594383,0.1832651,0.0553
0.46,0.2587265,0.204593,0.0628
0.48,0.2558812,0.2189662,0.0721
0.5,0.2495751,0.182392,0.0671
0.55,0.2208375,0.1558644,0.0503
0.6,0.2153233,0.1221772,0.0374
0.65,0.2263505,0.1259174,0.036
0.667,0.2027719,0.1188767,0.0355
0.7,0.1934592,0.1012551,0.0319
0.75,0.1657125,0.08054402,0.0227
0.8,0.1497331,0.06892316,0.0232
0.85,0.1616644,0.05995208,0.0221
0.9,0.1568748,0.06935764,0.0208
0.95,0.1280733,0.07184342,0.0181
1.0,0.1036149,0.06945756,0.0186
1.1,0.09277791,0.05818028,0.023
1.2,0.09194331,0.05651246,0.0226
1.3,0.07230655,0.03920085,0.019
1.4,0.06975826,0.03084931,0.016
1.5,0.07038584,0.02781177,0.0142
1.6,0.06981733,0.02338967,0.0128
1.7,0.06836338,0.02390983,0.0118
1.8,0.08021058,0.02593826,0.0109
1.9,0.08487304,0.02751765,0.00995
2.0,0.08292267,0.02562041,0.00979
2.2,0.07672451,0.01557849,0.00866
2.4,0.06965512,0.0107226,0.00828
2.5,0.06267408,0.0099339,0.00977
2.6,0.06359442,0.00903502,0.00947
2.8,0.05440113,0.00657172,0.00787
3.0,0.03810145,0.00490803,0.00727
3.2,0.02983184,0.00388973,0.0102
3.4,0.02681769,0.00340679,0.0108
3.5,0.02531621,0.00316144,0.0103
3.6,0.02381897,0.00292032,0.00942
3.8,0.02195044,0.00248116,0.00795
4.0,0.02241669,0.00213615,0.0063
4.2,0.02092569,0.001891,0.00477
4.4,0.01800037,0.00172109,0.00363
4.6,0.01511297,0.00159289,0.00286
4.8,0.01363281,0.0014801,0.00235
5.0,0.01172972,0.00136885,0.00198
5.5,0.00833591,0.00108264,0.00144
6.0,0.00695151,0.00087716,0.00115
6.5,0.00583378,0.00073318,0.000958
7.0,0.00493277,0.00060183,0.00082
7.5,0.00420473,0.00049296,0.000705
8.0,0.00361329,0.00041614,0.000605
8.5,0.00331222,0.00038324,0.000515
9.0,0.00325819,0.00035503,0.000434
9.5,0.00312467,0.00032858,0.000365
10.0,0.00282012,0.00030302,0.000315
11.0,0.00210552,0.00025481,0.000259
12.0,0.00183895,0.00021238,0.000212
13.0,0.00157518,0.00017687,0.000173
14.0,0.00134066,0.00014805,0.000143
15.0,0.0011421,0.00012499,0.000119
20.0,0.00056529,7.239e-05,6.02e-05
