
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 17
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 17, -, 1.0, -, 3.8, 13.3, 0.0, "Southern Calif", 1952, "San Luis Obispo", 6.0, strike slip, 73.35, 73.41, 493.5, 0.1375, 1.0, RSN17_SCALIF_SLO234.AT2, RSN17_SCALIF_SLO324.AT2 , RSN17_SCALIF_SLO-UP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-17 RotD50 pSa (g)
0.667,0.08442308,0.08442308,0.08442308,0.08442308
0.7,0.07409933,0.07409933,0.07409933,0.07409933
0.75,0.07185218,0.07185218,0.07185218,0.07185218
0.8,0.06479555,0.06479555,0.06479555,0.06479555
0.85,0.05837114,0.05837114,0.05837114,0.05837114
0.9,0.05732654,0.05732654,0.05732654,0.05732654
0.95,0.05647548,0.05647548,0.05647548,0.05647548
1.0,0.04813479,0.04813479,0.04813479,0.04813479
1.1,0.035785,0.035785,0.035785,0.035785
1.2,0.03433859,0.03433859,0.03433859,0.03433859
1.3,0.02832817,0.02832817,0.02832817,0.02832817
1.4,0.02570123,0.02570123,0.02570123,0.02570123
1.5,0.02216065,0.02216065,0.02216065,0.02216065
1.6,0.02265325,0.02265325,0.02265325,0.02265325
1.7,0.02079496,0.02079496,0.02079496,0.02079496
1.8,0.0178536,0.0178536,0.0178536,0.0178536
1.9,0.01416034,0.01416034,0.01416034,0.01416034
2.0,0.01258369,0.01258369,0.01258369,0.01258369
2.2,0.01094871,0.01094871,0.01094871,0.01094871
2.4,0.00958209,0.00958209,0.00958209,0.00958209
2.5,0.00886737,0.00886737,0.00886737,0.00886737
2.6,0.00784496,0.00784496,0.00784496,0.00784496
2.8,0.00664146,0.00664146,0.00664146,0.00664146
3.0,0.00615989,0.00615989,0.00615989,0.00615989
3.2,0.00667616,0.00667616,0.00667616,0.00667616
3.4,0.00720998,0.00720998,0.00720998,0.00720998
3.5,0.00746952,0.00746952,0.00746952,0.00746952
3.6,0.00748987,0.00748987,0.00748987,0.00748987
3.8,0.00669202,0.00669202,0.00669202,0.00669202
4.0,0.00611063,0.00611063,0.00611063,0.00611063
4.2,0.00557757,0.00557757,0.00557757,0.00557757
4.4,0.00486955,0.00486955,0.00486955,0.00486955
4.6,0.00441514,0.00441514,0.00441514,0.00441514
4.8,0.00411172,0.00411172,0.00411172,0.00411172
5.0,0.00411901,0.00411901,0.00411901,0.00411901
5.5,0.00403404,0.00403404,0.00403404,0.00403404
6.0,0.00355855,0.00355855,0.00355855,0.00355855
6.5,0.00294098,0.00294098,0.00294098,0.00294098
7.0,0.00236457,0.00236457,0.00236457,0.00236457
7.5,0.00181666,0.00181666,0.00181666,0.00181666
8.0,0.00147021,0.00147021,0.00147021,0.00147021
8.5,0.00122267,0.00122267,0.00122267,0.00122267
9.0,0.00100187,0.00100187,0.00100187,0.00100187
9.5,0.00082007,0.00082007,0.00082007,0.00082007
10.0,0.00068381,0.00068381,0.00068381,0.00068381
11.0,0.00051767,0.00051767,0.00051767,0.00051767
12.0,0.00041602,0.00041602,0.00041602,0.00041602
13.0,0.00033825,0.00033825,0.00033825,0.00033825
14.0,0.00027511,0.00027511,0.00027511,0.00027511
15.0,0.00022622,0.00022622,0.00022622,0.00022622
20.0,0.0001218,0.0001218,0.0001218,0.0001218

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-17 Horizontal-1 pSa (g),RSN-17 Horizontal-2 pSa (g),RSN-17 Vertical pSa (g)
0.01,0.03604783,0.04970373,0.0277
0.02,0.03626084,0.05007088,0.0278
0.022,0.03637528,0.05017724,0.0278
0.025,0.03651218,0.05039935,0.0279
0.029,0.03682606,0.05098002,0.0281
0.03,0.03692113,0.05109305,0.0281
0.032,0.03694775,0.05150682,0.0283
0.035,0.03732005,0.05222106,0.0285
0.036,0.03760325,0.05232987,0.0285
0.04,0.03791207,0.05256635,0.0286
0.042,0.03798721,0.05273566,0.0289
0.044,0.03826025,0.05372638,0.0289
0.045,0.03823877,0.05414937,0.029
0.046,0.03813834,0.05436315,0.0291
0.048,0.0378144,0.05454467,0.029
0.05,0.03761171,0.05491791,0.029
0.055,0.03834099,0.05637929,0.0287
0.06,0.03919118,0.055775,0.0302
0.065,0.04059819,0.05880974,0.0285
0.067,0.04133675,0.06047108,0.0299
0.07,0.04134316,0.06093471,0.0325
0.075,0.04559366,0.05906499,0.033
0.08,0.04782471,0.0640908,0.0324
0.085,0.04970635,0.06557731,0.0334
0.09,0.05504651,0.07052708,0.0323
0.095,0.05615613,0.07778341,0.0374
0.1,0.05556769,0.07945275,0.0381
0.11,0.07220928,0.08284751,0.0347
0.12,0.08861528,0.108961,0.0381
0.13,0.0924181,0.1131821,0.045
0.133,0.09221264,0.1107192,0.0468
0.14,0.09027682,0.1112114,0.044
0.15,0.09036278,0.1190224,0.0408
0.16,0.1005564,0.1065722,0.0412
0.17,0.1212273,0.1369099,0.0448
0.18,0.1354824,0.1725813,0.0507
0.19,0.1377503,0.1767873,0.0593
0.2,0.1256319,0.1595822,0.0635
0.22,0.1011703,0.1327245,0.059
0.24,0.0876283,0.1099164,0.0503
0.25,0.08009633,0.1108432,0.0589
0.26,0.07693441,0.1169598,0.0648
0.28,0.07021688,0.1313558,0.0747
0.29,0.08040854,0.1319969,0.0783
0.3,0.08450472,0.1238459,0.0789
0.32,0.06892488,0.1051676,0.0706
0.34,0.05559548,0.1022418,0.0609
0.35,0.05516129,0.104403,0.0592
0.36,0.059281,0.1101486,0.0596
0.38,0.05932173,0.123875,0.0676
0.4,0.06288043,0.1281136,0.0752
0.42,0.06972683,0.1102778,0.073
0.44,0.07003713,0.1004428,0.0659
0.45,0.06893796,0.09928242,0.0652
0.46,0.06910341,0.09697222,0.0641
0.48,0.0774596,0.09047028,0.0614
0.5,0.09313203,0.08354695,0.0586
0.55,0.1166257,0.08158854,0.0523
0.6,0.1236917,0.06811757,0.0505
0.65,0.1198284,0.07279287,0.0518
0.667,0.112569,0.07382987,0.0512
0.7,0.0896114,0.07407419,0.0423
0.75,0.07805741,0.07033172,0.0349
0.8,0.06654996,0.06302857,0.0315
0.85,0.06074672,0.05583731,0.0276
0.9,0.05286143,0.05877692,0.0255
0.95,0.05435519,0.05810852,0.0228
1.0,0.04799658,0.06045284,0.0233
1.1,0.0284125,0.04218373,0.0185
1.2,0.02288798,0.04784699,0.0156
1.3,0.02435142,0.03602105,0.0162
1.4,0.02476313,0.02900981,0.0143
1.5,0.02175677,0.02246817,0.0122
1.6,0.02252746,0.02306996,0.0145
1.7,0.01858747,0.02453355,0.0153
1.8,0.01362438,0.02209623,0.016
1.9,0.01232066,0.01684873,0.0166
2.0,0.01238626,0.0120716,0.0136
2.2,0.01168163,0.00793287,0.00893
2.4,0.00983604,0.00909219,0.00752
2.5,0.00849163,0.00950979,0.0067
2.6,0.007101,0.00955524,0.00641
2.8,0.0047946,0.00809991,0.00582
3.0,0.0052699,0.00799269,0.00515
3.2,0.00621335,0.00727647,0.00452
3.4,0.00728386,0.00689631,0.00594
3.5,0.00764054,0.00633184,0.00578
3.6,0.00773354,0.00559109,0.00512
3.8,0.00778785,0.00431323,0.00358
4.0,0.00763107,0.00408526,0.00296
4.2,0.00686648,0.00390786,0.00306
4.4,0.00595836,0.00360222,0.00276
4.6,0.00536127,0.00352819,0.00265
4.8,0.0051067,0.00319731,0.00246
5.0,0.0051362,0.00263982,0.00239
5.5,0.00561181,0.00176442,0.00195
6.0,0.00495693,0.00138366,0.0012
6.5,0.00406004,0.00092122,0.00088
7.0,0.00318412,0.0008201,0.000661
7.5,0.00233958,0.00096922,0.000572
8.0,0.00179457,0.00101064,0.00051
8.5,0.00151159,0.00096445,0.000456
9.0,0.00126849,0.00089299,0.000409
9.5,0.00106209,0.00076211,0.00037
10.0,0.00089026,0.00058376,0.000335
11.0,0.00063806,0.00040313,0.000279
12.0,0.0004768,0.00035776,0.000235
13.0,0.00037298,0.00029902,0.000201
14.0,0.00030367,0.00024382,0.000174
15.0,0.00025507,0.00019591,0.000151
20.0,0.00013607,0.00010425,8.55e-05
