
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 1682
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 1682, -, 1.0, -, 2.9, 7.0, 0.0, "Northridge-05", 1994, "Anaverde Valley - City R", 5.13, Reverse Oblique, 49.42, 51.0, 349.6, 0.4, 1.0, RSN1682_NORTH151_ANA090.AT2, RSN1682_NORTH151_ANA180.AT2 , RSN1682_NORTH151_ANA-UP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-1682 RotD50 pSa (g)
6.5,7.288e-05,7.288e-05,7.288e-05,7.288e-05
7.0,6.358e-05,6.358e-05,6.358e-05,6.358e-05
7.5,5.542e-05,5.542e-05,5.542e-05,5.542e-05
8.0,4.841e-05,4.841e-05,4.841e-05,4.841e-05
8.5,4.249e-05,4.249e-05,4.249e-05,4.249e-05
9.0,3.738e-05,3.738e-05,3.738e-05,3.738e-05
9.5,3.311e-05,3.311e-05,3.311e-05,3.311e-05
10.0,2.948e-05,2.948e-05,2.948e-05,2.948e-05
11.0,2.376e-05,2.376e-05,2.376e-05,2.376e-05
12.0,1.952e-05,1.952e-05,1.952e-05,1.952e-05
13.0,1.631e-05,1.631e-05,1.631e-05,1.631e-05
14.0,1.383e-05,1.383e-05,1.383e-05,1.383e-05
15.0,1.189e-05,1.189e-05,1.189e-05,1.189e-05
20.0,6.43e-06,6.43e-06,6.43e-06,6.43e-06

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-1682 Horizontal-1 pSa (g),RSN-1682 Horizontal-2 pSa (g),RSN-1682 Vertical pSa (g)
0.01,0.00923979,0.01775987,0.00646
0.02,0.00922452,0.0177581,0.00694
0.022,0.00941187,0.01785146,0.00704
0.025,0.00899729,0.01804772,0.00644
0.029,0.0090953,0.01806442,0.00663
0.03,0.00952305,0.0179875,0.00687
0.032,0.00972194,0.01745884,0.00697
0.035,0.00960735,0.01755792,0.00713
0.036,0.009658,0.01754267,0.0072
0.04,0.00983559,0.0176984,0.00715
0.042,0.00979699,0.01843016,0.00678
0.044,0.00951187,0.01914961,0.00711
0.045,0.00925458,0.01937348,0.00718
0.046,0.00923319,0.01944248,0.00725
0.048,0.00945453,0.01919422,0.00724
0.05,0.0097753,0.01908594,0.00724
0.055,0.0093955,0.01961764,0.00895
0.06,0.00959516,0.01879431,0.00934
0.065,0.00922877,0.01936295,0.0123
0.067,0.00891017,0.0207096,0.0149
0.07,0.00940539,0.0221523,0.0175
0.075,0.00959634,0.02193882,0.0156
0.08,0.01129865,0.02139699,0.015
0.085,0.01282828,0.02228449,0.0145
0.09,0.01265373,0.02394805,0.0177
0.095,0.01437662,0.02797552,0.0173
0.1,0.01604989,0.03290438,0.0136
0.11,0.01471514,0.02918393,0.0104
0.12,0.01714945,0.03884753,0.0111
0.13,0.02281033,0.04120427,0.0176
0.133,0.02429384,0.04298737,0.0201
0.14,0.02405621,0.04790486,0.0211
0.15,0.02052374,0.03902588,0.0173
0.16,0.01737145,0.03546645,0.0206
0.17,0.01675575,0.02899284,0.0228
0.18,0.01658542,0.02999189,0.0212
0.19,0.01576604,0.03414281,0.02
0.2,0.01538578,0.03594538,0.0182
0.22,0.01690175,0.0344006,0.0129
0.24,0.02030392,0.03950137,0.0109
0.25,0.02331009,0.04175175,0.0129
0.26,0.02647869,0.04360164,0.0138
0.28,0.03178364,0.04651245,0.0128
0.29,0.03239774,0.04726749,0.012
0.3,0.03187856,0.04834911,0.0127
0.32,0.02795801,0.05007281,0.0128
0.34,0.02346689,0.04790238,0.0109
0.35,0.02185708,0.04474621,0.00986
0.36,0.02077694,0.04124747,0.00895
0.38,0.01833886,0.03567253,0.00887
0.4,0.01769482,0.03840923,0.00964
0.42,0.0165458,0.03776184,0.0107
0.44,0.01435708,0.03301919,0.0109
0.45,0.01311358,0.02961056,0.0107
0.46,0.0119967,0.02653601,0.0104
0.48,0.0101014,0.02160026,0.00974
0.5,0.00904735,0.01678995,0.0094
0.55,0.00744698,0.01475491,0.00818
0.6,0.0067682,0.02091368,0.00858
0.65,0.00590494,0.01857128,0.0087
0.667,0.0059305,0.01766356,0.00847
0.7,0.00646131,0.01714767,0.00785
0.75,0.0056438,0.01499945,0.0078
0.8,0.00553002,0.01307444,0.008
0.85,0.00547321,0.01048229,0.00772
0.9,0.00556313,0.01290082,0.00687
0.95,0.00690674,0.0127265,0.00584
1.0,0.00685321,0.01146257,0.00533
1.1,0.00561341,0.00942009,0.00428
1.2,0.00361619,0.00608325,0.0034
1.3,0.00269952,0.00444893,0.00259
1.4,0.00209744,0.00328138,0.00204
1.5,0.00164279,0.00316063,0.0018
1.6,0.0014456,0.00250651,0.00155
1.7,0.00117616,0.00193224,0.00131
1.8,0.00103525,0.00171987,0.00109
1.9,0.00092993,0.0016264,0.000898
2.0,0.00084595,0.00142942,0.000745
2.2,0.00070986,0.0011893,0.000624
2.4,0.00059398,0.00082005,0.000514
2.5,0.00054078,0.00067505,0.000465
2.6,0.0004908,0.00058595,0.00042
2.8,0.00040121,0.0005383,0.000343
3.0,0.00032595,0.00055319,0.000281
3.2,0.0002644,0.00054339,0.000233
3.4,0.00021783,0.00049183,0.000193
3.5,0.000209,0.00045535,0.000176
3.6,0.00020042,0.00041522,0.000162
3.8,0.00018403,0.00033421,0.000156
4.0,0.00016877,0.00026215,0.000144
4.2,0.00015471,0.00020525,0.000123
4.4,0.00014188,0.00016407,0.000109
4.6,0.00013022,0.00014423,9.96e-05
4.8,0.00011966,0.00013418,8.93e-05
5.0,0.00011013,0.00012792,7.92e-05
5.5,9.017e-05,0.00010894,6.41e-05
6.0,7.472e-05,9.368e-05,5.55e-05
6.5,6.266e-05,8.768e-05,4.81e-05
7.0,5.315e-05,8.057e-05,4.18e-05
7.5,4.556e-05,7.252e-05,3.66e-05
8.0,3.945e-05,6.441e-05,3.22e-05
8.5,3.445e-05,5.681e-05,2.85e-05
9.0,3.033e-05,4.998e-05,2.53e-05
9.5,2.69e-05,4.402e-05,2.27e-05
10.0,2.401e-05,3.887e-05,2.04e-05
11.0,1.947e-05,3.073e-05,1.67e-05
12.0,1.61e-05,2.481e-05,1.39e-05
13.0,1.354e-05,2.045e-05,1.18e-05
14.0,1.154e-05,1.718e-05,1.01e-05
15.0,9.96e-06,1.468e-05,8.72e-06
20.0,5.43e-06,7.94e-06,4.8e-06
