
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 322
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 322, -, 1.0, -, 6.2, 12.6, 1.2, "Coalinga-01", 1983, "Cantua Creek School", 6.36, Reverse, 23.78, 24.02, 274.73, 0.1, 1.0, RSN322_COALINGA.H_H-CAK270.AT2, RSN322_COALINGA.H_H-CAK360.AT2 , RSN322_COALINGA.H_H-CAK-UP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-322 RotD50 pSa (g)
0.24,0.6518005,0.6518005,0.6518005,0.6518005
0.25,0.6971383,0.6971383,0.6971383,0.6971383
0.26,0.7701563,0.7701563,0.7701563,0.7701563
0.28,0.7015545,0.7015545,0.7015545,0.7015545
0.29,0.6946142,0.6946142,0.6946142,0.6946142
0.3,0.7429352,0.7429352,0.7429352,0.7429352
0.32,0.8383559,0.8383559,0.8383559,0.8383559
0.34,0.8230678,0.8230678,0.8230678,0.8230678
0.35,0.8501021,0.8501021,0.8501021,0.8501021
0.36,0.8586879,0.8586879,0.8586879,0.8586879
0.38,0.816874,0.816874,0.816874,0.816874
0.4,0.8242159,0.8242159,0.8242159,0.8242159
0.42,0.7981513,0.7981513,0.7981513,0.7981513
0.44,0.7369581,0.7369581,0.7369581,0.7369581
0.45,0.7599439,0.7599439,0.7599439,0.7599439
0.46,0.7848743,0.7848743,0.7848743,0.7848743
0.48,0.8239091,0.8239091,0.8239091,0.8239091
0.5,0.8230927,0.8230927,0.8230927,0.8230927
0.55,0.8911765,0.8911765,0.8911765,0.8911765
0.6,0.8080042,0.8080042,0.8080042,0.8080042
0.65,0.7469854,0.7469854,0.7469854,0.7469854
0.667,0.7182125,0.7182125,0.7182125,0.7182125
0.7,0.6295195,0.6295195,0.6295195,0.6295195
0.75,0.4632521,0.4632521,0.4632521,0.4632521
0.8,0.4175443,0.4175443,0.4175443,0.4175443
0.85,0.4049905,0.4049905,0.4049905,0.4049905
0.9,0.3948193,0.3948193,0.3948193,0.3948193
0.95,0.3732429,0.3732429,0.3732429,0.3732429
1.0,0.3660675,0.3660675,0.3660675,0.3660675
1.1,0.3337321,0.3337321,0.3337321,0.3337321
1.2,0.2713897,0.2713897,0.2713897,0.2713897
1.3,0.2293542,0.2293542,0.2293542,0.2293542
1.4,0.179232,0.179232,0.179232,0.179232
1.5,0.1332643,0.1332643,0.1332643,0.1332643
1.6,0.1141158,0.1141158,0.1141158,0.1141158
1.7,0.09228761,0.09228761,0.09228761,0.09228761
1.8,0.08897918,0.08897918,0.08897918,0.08897918
1.9,0.09295072,0.09295072,0.09295072,0.09295072
2.0,0.09125318,0.09125318,0.09125318,0.09125318
2.2,0.08101869,0.08101869,0.08101869,0.08101869
2.4,0.07329485,0.07329485,0.07329485,0.07329485
2.5,0.07459969,0.07459969,0.07459969,0.07459969
2.6,0.08008055,0.08008055,0.08008055,0.08008055
2.8,0.08464804,0.08464804,0.08464804,0.08464804
3.0,0.07796328,0.07796328,0.07796328,0.07796328
3.2,0.06957276,0.06957276,0.06957276,0.06957276
3.4,0.06592572,0.06592572,0.06592572,0.06592572
3.5,0.06496525,0.06496525,0.06496525,0.06496525
3.6,0.06367206,0.06367206,0.06367206,0.06367206
3.8,0.05898972,0.05898972,0.05898972,0.05898972
4.0,0.05135638,0.05135638,0.05135638,0.05135638
4.2,0.04560824,0.04560824,0.04560824,0.04560824
4.4,0.03986875,0.03986875,0.03986875,0.03986875
4.6,0.0339204,0.0339204,0.0339204,0.0339204
4.8,0.03154792,0.03154792,0.03154792,0.03154792
5.0,0.02996458,0.02996458,0.02996458,0.02996458
5.5,0.02574849,0.02574849,0.02574849,0.02574849
6.0,0.02980538,0.02980538,0.02980538,0.02980538
6.5,0.02919365,0.02919365,0.02919365,0.02919365
7.0,0.02577105,0.02577105,0.02577105,0.02577105
7.5,0.02308828,0.02308828,0.02308828,0.02308828
8.0,0.02024875,0.02024875,0.02024875,0.02024875
8.5,0.01709695,0.01709695,0.01709695,0.01709695
9.0,0.0146933,0.0146933,0.0146933,0.0146933
9.5,0.01222048,0.01222048,0.01222048,0.01222048
10.0,0.00985218,0.00985218,0.00985218,0.00985218
11.0,0.00734663,0.00734663,0.00734663,0.00734663
12.0,0.00557452,0.00557452,0.00557452,0.00557452
13.0,0.00438265,0.00438265,0.00438265,0.00438265
14.0,0.00342808,0.00342808,0.00342808,0.00342808
15.0,0.00286835,0.00286835,0.00286835,0.00286835
20.0,0.00134361,0.00134361,0.00134361,0.00134361

 -- Unscaled Horizontal & Vertical Spectra, as recorded --
Period (sec),RSN-322 Horizontal-1 pSa (g),RSN-322 Horizontal-2 pSa (g),RSN-322 Vertical pSa (g)
0.01,0.2272877,0.2905184,0.0947
0.02,0.2260384,0.2891382,0.0946
0.022,0.2261663,0.289116,0.0948
0.025,0.2263821,0.2894676,0.0955
0.029,0.2268677,0.2890254,0.102
0.03,0.2273501,0.2890492,0.102
0.032,0.2284179,0.2893698,0.102
0.035,0.228535,0.28859,0.101
0.036,0.2284024,0.2898327,0.101
0.04,0.2304354,0.2926345,0.111
0.042,0.2320094,0.2947971,0.109
0.044,0.2320711,0.294741,0.11
0.045,0.2310995,0.2952761,0.111
0.046,0.229963,0.296054,0.112
0.048,0.2300631,0.2963937,0.118
0.05,0.2311053,0.2948074,0.122
0.055,0.2324059,0.2990555,0.152
0.06,0.2349262,0.2977666,0.151
0.065,0.2323709,0.2971017,0.166
0.067,0.2308226,0.2986895,0.176
0.07,0.2297357,0.2980191,0.196
0.075,0.2493821,0.2982448,0.221
0.08,0.2734604,0.3224078,0.169
0.085,0.2714785,0.3295947,0.203
0.09,0.2729742,0.3521509,0.259
0.095,0.2942548,0.3725691,0.305
0.1,0.2947214,0.3900179,0.349
0.11,0.2849251,0.3474484,0.305
0.12,0.3076914,0.4097128,0.398
0.13,0.3055466,0.4712531,0.32
0.133,0.3095247,0.4700254,0.303
0.14,0.336726,0.4654151,0.298
0.15,0.370043,0.4185507,0.32
0.16,0.404349,0.5074345,0.301
0.17,0.4434262,0.5913971,0.257
0.18,0.4938681,0.6869906,0.229
0.19,0.5421321,0.7412822,0.229
0.2,0.6043086,0.7061581,0.196
0.22,0.5992059,0.8447526,0.2
0.24,0.5863438,0.6525161,0.204
0.25,0.4884459,0.6998054,0.204
0.26,0.4410498,0.7994431,0.201
0.28,0.4805338,0.8151873,0.261
0.29,0.4750816,0.7712126,0.245
0.3,0.5098529,0.7345996,0.254
0.32,0.6184385,0.9301787,0.228
0.34,0.7084624,1.0725,0.34
0.35,0.7191323,1.131418,0.368
0.36,0.7123991,1.153978,0.362
0.38,0.6424086,1.146487,0.315
0.4,0.5265045,1.124431,0.294
0.42,0.5655055,1.008502,0.265
0.44,0.5857068,0.9051751,0.274
0.45,0.5949699,0.9514866,0.295
0.46,0.6011471,0.9956124,0.299
0.48,0.6197584,1.049936,0.282
0.5,0.6410315,1.030576,0.251
0.55,0.5150723,1.137254,0.242
0.6,0.3789496,1.128559,0.211
0.65,0.3827186,0.9930458,0.161
0.667,0.3917834,0.9535292,0.161
0.7,0.4089458,0.8583499,0.148
0.75,0.4236628,0.6373394,0.142
0.8,0.4205164,0.4553052,0.131
0.85,0.4316952,0.3244053,0.113
0.9,0.4517641,0.304801,0.09
0.95,0.4374247,0.2674711,0.0765
1.0,0.4362105,0.2481855,0.0597
1.1,0.4063672,0.188945,0.0479
1.2,0.3467771,0.1424505,0.0474
1.3,0.2792994,0.1358055,0.0448
1.4,0.2199288,0.1123942,0.0367
1.5,0.1715894,0.087625,0.0272
1.6,0.1340279,0.07251874,0.0243
1.7,0.1123675,0.07165389,0.0208
1.8,0.09669042,0.07176838,0.0185
1.9,0.1037666,0.07597937,0.0179
2.0,0.09507865,0.07457092,0.0188
2.2,0.09215894,0.07934295,0.0233
2.4,0.07979952,0.05825772,0.0228
2.5,0.09243879,0.0530364,0.0222
2.6,0.1016803,0.05876348,0.0244
2.8,0.09790429,0.06532228,0.0316
3.0,0.07641143,0.0794882,0.0354
3.2,0.05727112,0.08001586,0.0326
3.4,0.05940773,0.07141417,0.029
3.5,0.06418144,0.06571124,0.0282
3.6,0.06793047,0.05895306,0.0277
3.8,0.06825192,0.04648985,0.0263
4.0,0.06163182,0.03902486,0.0235
4.2,0.05187909,0.03377082,0.0196
4.4,0.04772018,0.02934313,0.0171
4.6,0.04318278,0.02826427,0.0167
4.8,0.03867496,0.02958681,0.0162
5.0,0.03368196,0.0278932,0.0151
5.5,0.02629455,0.02392948,0.0113
6.0,0.03336222,0.02280596,0.0101
6.5,0.03394857,0.02300856,0.00998
7.0,0.02791949,0.02307643,0.00888
7.5,0.02418072,0.02139606,0.00708
8.0,0.02118463,0.01898075,0.00522
8.5,0.01742148,0.01745601,0.004
9.0,0.01514095,0.01502927,0.00324
9.5,0.0130491,0.01244282,0.00268
10.0,0.01074912,0.00988705,0.00229
11.0,0.00815006,0.0071916,0.00181
12.0,0.00575784,0.00553895,0.00149
13.0,0.00452263,0.00402597,0.00123
14.0,0.00367859,0.00317363,0.00102
15.0,0.00295243,0.00258425,0.000844
20.0,0.00134525,0.00118777,0.000387
